mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
19	17	133/4	133/4	0.25		3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	250		articStaccatoBelow							
19	17	67/2	67/2	0.5		1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	251		articStaccatoBelow							
19	17	34	34	0.5		3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	252		articStaccatoBelow							
19	17	65/2	65/2	0.5		0	0	Chord	2/4	4	1	1/8		1/8	1	253									25
19	17	33	33	0.25		1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	254									
19	17	133/4	133/4	0.25		3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	255		articStaccatoBelow							
19	17	67/2	67/2	0.5		1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	256		articStaccatoBelow							
19	17	34	34	0.5		3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	257		articStaccatoBelow							
20	18	69/2	69/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	258		articStaccatoBelow							
20	18	35	35	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	259		articStaccatoBelow							
20	18	71/2	71/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	260		articStaccatoBelow							
20	18	36	36	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	261									
20	18	145/4	145/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	262									
20	18	69/2	69/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	263		articStaccatoBelow							
20	18	35	35	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	264		articStaccatoBelow							
20	18	71/2	71/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	265		articStaccatoBelow							
20	18	36	36	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	266									
20	18	145/4	145/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	267									
20	18	69/2	69/2	0.5		0	0	Chord	2/4	3	1	1/8		1/8	1	268		articStaccatoBelow							
20	18	35	35	0.5		1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	269		articStaccatoBelow							
20	18	71/2	71/2	0.5		1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	270		articStaccatoBelow							
20	18	36	36	0.25		3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	271									
20	18	145/4	145/4	0.25		7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	272									
20	18	69/2	69/2	0.5		0	0	Chord	2/4	4	1	1/8		1/8	1	273		articStaccatoBelow							
20	18	35	35	0.5		1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	274		articStaccatoBelow							
20	18	71/2	71/2	0.5		1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	275		articStaccatoBelow							
20	18	36	36	0.25		3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	276									
20	18	145/4	145/4	0.25		7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	277									
21	19	73/2	73/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	278									
21	19	37	37	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	279									
21	19	149/4	149/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	280									
21	19	75/2	75/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	281									
21	19	38	38	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	282									
21	19	153/4	153/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	283									
21	19	73/2	73/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	284									
21	19	37	37	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	285									
21	19	149/4	149/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	286									
21	19	75/2	75/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	287									
21	19	38	38	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	288									
21	19	153/4	153/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	289									
21	19	73/2	73/2	0.5		0	0	Chord	2/4	3	1	1/8		1/8	1	290									
21	19	37	37	0.25		1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	291									
21	19	149/4	149/4	0.25		3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	292									
21	19	75/2	75/2	0.5		1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	293									
21	19	38	38	0.25		3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	294									
21	19	153/4	153/4	0.25		7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	295									
21	19	73/2	73/2	0.5		0	0	Chord	2/4	4	1	1/8		1/8	1	296									
21	19	37	37	0.25		1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	297									
21	19	149/4	149/4	0.25		3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	298									
21	19	75/2	75/2	0.5		1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	299									
21	19	38	38	0.25		3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	300									
21	19	153/4	153/4	0.25		7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	301									
22	20	77/2	77/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	302									
22	20	39	39	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	303									
22	20	157/4	157/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	304									
22	20	79/2	79/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	305									
22	20	40	40	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	306									
22	20	161/4	161/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	307									
22	20	77/2	77/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	308									
22	20	39	39	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	309									
22	20	157/4	157/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	310									
22	20	79/2	79/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	311									
22	20	40	40	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	312									
22	20	161/4	161/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	313									
22	20	77/2	77/2	0.5		0	0	Chord	2/4	3	1	1/8		1/8	1	314									
22	20	39	39	0.25		1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	315									
22	20	157/4	157/4	0.25		3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	316									
22	20	79/2	79/2	0.5		1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	317									
22	20	40	40	0.25		3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	318									
22	20	161/4	161/4	0.25		7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	319									
22	20	77/2	77/2	0.5		0	0	Chord	2/4	4	1	1/8		1/8	1	320									
22	20	39	39	0.25		1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	321									
22	20	157/4	157/4	0.25		3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	322									
22	20	79/2	79/2	0.5		1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	323									
22	20	40	40	0.25		3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	324									
22	20	161/4	161/4	0.25		7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	325									
23	21	81/2	81/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	326									
23	21	41	41	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	327									
23	21	165/4	165/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	328									
23	21	83/2	83/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	329									
23	21	42	42	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	330									
23	21	169/4	169/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	331									
23	21	81/2	81/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	332									
23	21	41	41	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	333									
23	21	165/4	165/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	334									
23	21	83/2	83/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	335									
23	21	42	42	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	336									
23	21	169/4	169/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	337									
23	21	81/2	81/2	0.5		0	0	Chord	2/4	3	1	1/8		1/8	1	338									
23	21	41	41	0.25		1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	339									
23	21	165/4	165/4	0.25		3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	340									
23	21	83/2	83/2	0.5		1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	341									
23	21	42	42	0.25		3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	342									
23	21	169/4	169/4	0.25		7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	343									
23	21	81/2	81/2	0.5		0	0	Chord	2/4	4	1	1/8		1/8	1	344									
23	21	41	41	0.25		1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	345									
23	21	165/4	165/4	0.25		3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	346									
23	21	83/2	83/2	0.5		1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	347									
23	21	42	42	0.25		3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	348									
23	21	169/4	169/4	0.25		7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	349									
24	22	85/2	85/2	1.0		0	0	Chord	2/4	1	1	1/4		1/4	1	350									
24	22	44	44	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	351		articStaccatoBelow							
24	22	85/2	85/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	352		articStaccatoAbove							
24	22	171/4	171/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	353		articStaccatoAbove							
24	22	43	43	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	354		articStaccatoAbove							
24	22	173/4	173/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	355		articStaccatoAbove							
24	22	87/2	87/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	356		articStaccatoAbove							
24	22	175/4	175/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	357		articStaccatoAbove							
24	22	44	44	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	358		articStaccatoAbove							
24	22	177/4	177/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	359		articStaccatoAbove							
24	22	85/2	85/2	0.25		0	0	Chord	2/4	3	1	1/16		1/16	1	360		articStaccatoAbove							
24	22	171/4	171/4	0.25		1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	361		articStaccatoAbove							
24	22	43	43	0.25		1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	362		articStaccatoAbove							
24	22	173/4	173/4	0.25		3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	363		articStaccatoAbove							
24	22	87/2	87/2	0.5		1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	364		articStaccatoAbove							
24	22	44	44	0.5		3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	365		articStaccatoAbove							
24	22	85/2	85/2	0.25		0	0	Chord	2/4	4	1	1/16		1/16	1	366		articStaccatoBelow							
24	22	171/4	171/4	0.25		1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	367		articStaccatoBelow							
24	22	43	43	0.25		1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	368		articStaccatoBelow							
24	22	173/4	173/4	0.25		3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	369		articStaccatoBelow							
24	22	87/2	87/2	0.25		1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	370		articStaccatoBelow							
24	22	175/4	175/4	0.25		5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	371		articStaccatoBelow							
24	22	44	44	0.25		3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	372		articStaccatoBelow							
24	22	177/4	177/4	0.25		7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	373		articStaccatoBelow							
25	23	89/2	89/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	374		articStaccatoBelow							
25	23	45	45	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	375		articStaccatoBelow							
25	23	91/2	91/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	376		articStaccatoBelow							
25	23	46	46	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	377		articStaccatoBelow							
25	23	89/2	89/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	378		articStaccatoBelow							
25	23	45	45	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	379		articStaccatoBelow							
25	23	91/2	91/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	380		articStaccatoBelow							
25	23	46	46	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	381		articStaccatoBelow							
25	23	89/2	89/2	0.5		0	0	Chord	2/4	3	1	1/8		1/8	1	382									
25	23	45	45	0.0		1/8	1/8	StaffText	2/4	3	1	0							pizz.						
25	23	45	45	0.5		1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	383									
25	23	91/2	91/2	0.5		1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	384									
25	23	46	46	0.5		3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	385									
25	23	89/2	89/2	1.0		0	0	Chord	2/4	4	1	1/4		1/4	1	386									
26	24	93/2	93/2	0.75		0	0	Chord	2/4	1	1	3/16		1/8	3/2	387									26
26	24	189/4	189/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	388									
26	24	95/2	95/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	389		articStaccatoAbove							
26	24	48	48	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	390		articStaccatoAbove							
26	24	93/2	93/2	0.75		0	0	Chord	2/4	2	1	3/16		1/8	3/2	391									27
26	24	189/4	189/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	392									
26	24	95/2	95/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	393		articStaccatoBelow							
26	24	48	48	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	394		articStaccatoBelow							
26	24	93/2	93/2	0.5		0	0	Chord	2/4	3	1	1/8		1/8	1	395									
26	24	47	47	0.5		1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	396									
26	24	95/2	95/2	0.5		1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	397									
26	24	48	48	0.5		3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	398									
26	24	95/2	95/2	0.0		1/4	1/4	StaffText	2/4	4	1	0							pizz.						
26	24	95/2	95/2	0.5		1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	399									
27	25	97/2	97/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	400		articStaccatoAbove							
27	25	49	49	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	401		articStaccatoAbove							
27	25	99/2	99/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	402		articStaccatoAbove							
27	25	50	50	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	403		articStaccatoAbove							
27	25	97/2	97/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	404		articStaccatoBelow							
27	25	49	49	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	405		articStaccatoBelow							
27	25	99/2	99/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	406		articStaccatoBelow							
27	25	50	50	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	407		articStaccatoBelow							
27	25	97/2	97/2	0.5		0	0	Chord	2/4	3	1	1/8		1/8	1	408									
27	25	49	49	0.5		1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	409									
27	25	99/2	99/2	0.5		1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	410									
27	25	50	50	0.5		3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	411									
27	25	97/2	97/2	1.0		0	0	Chord	2/4	4	1	1/4		1/4	1	412									
28	26	101/2	101/2	0.75		0	0	Chord	2/4	1	1	3/16		1/8	3/2	413									28
28	26	205/4	205/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	414									
28	26	103/2	103/2	0.0		1/4	1/4	Dynamic	2/4	1	1	0					pp								
28	26	103/2	103/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	415		articStaccatoAbove							
28	26	52	52	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	416		articStaccatoAbove							
28	26	101/2	101/2	0.75		0	0	Chord	2/4	2	1	3/16		1/8	3/2	417									29
28	26	205/4	205/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	418									
28	26	103/2	103/2	0.0		1/4	1/4	Dynamic	2/4	2	1	0					pp								
28	26	103/2	103/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	419		articStaccatoAbove							
28	26	52	52	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	420		articStaccatoAbove							
28	26	101/2	101/2	1.0		0	0	Chord	2/4	3	1	1/4		1/4	1	421									
28	26	103/2	103/2	0.0		1/4	1/4	Dynamic	2/4	3	1	0					pp								
28	26	52	52	0.0		3/8	3/8	StaffText	2/4	3	1	0							arco						
28	26	52	52	0.5		3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	422									
29	27	105/2	105/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	423		articStaccatoAbove							
29	27	53	53	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	424		articStaccatoAbove							
29	27	213/4	213/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	425		articStaccatoAbove							
29	27	107/2	107/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	426		articStaccatoAbove							
29	27	54	54	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	427		articStaccatoAbove							
29	27	105/2	105/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	428		articStaccatoAbove							
29	27	53	53	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	429		articStaccatoAbove							
29	27	213/4	213/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	430		articStaccatoAbove							
29	27	107/2	107/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	431		articStaccatoAbove							
29	27	54	54	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	432		articStaccatoAbove							
29	27	105/2	105/2	0.5		0	0	Chord	2/4	3	1	1/8		1/8	1	433		articStaccatoAbove							
29	27	53	53	0.25		1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	434		articStaccatoAbove							
29	27	213/4	213/4	0.25		3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	435		articStaccatoAbove							
29	27	107/2	107/2	0.5		1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	436		articStaccatoAbove							
29	27	54	54	0.5		3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	437		articStaccatoAbove							
30	28	109/2	109/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	438		articStaccatoAbove							
30	28	219/4	219/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	439		articStaccatoAbove							
30	28	55	55	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	440		articStaccatoAbove							
30	28	111/2	111/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	441		articStaccatoAbove							
30	28	56	56	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	442		articStaccatoAbove							
30	28	109/2	109/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	443		articStaccatoBelow							
30	28	55	55	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	444		articStaccatoBelow							
30	28	221/4	221/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	445		articStaccatoBelow							
30	28	111/2	111/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	446		articStaccatoBelow							
30	28	56	56	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	447		articStaccatoBelow							
30	28	109/2	109/2	0.5		0	0	Chord	2/4	3	1	1/8		1/8	1	448		articStaccatoAbove							
30	28	55	55	0.25		1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	449		articStaccatoAbove							
30	28	221/4	221/4	0.25		3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	450		articStaccatoAbove							
30	28	111/2	111/2	0.5		1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	451		articStaccatoAbove							
30	28	56	56	0.5		3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	452		articStaccatoAbove							
31	29	113/2	113/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	453		articStaccatoBelow							
31	29	57	57	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	454		articStaccatoBelow							
31	29	229/4	229/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	455		articStaccatoBelow							
31	29	115/2	115/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	456		articStaccatoBelow							
31	29	58	58	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	457		articStaccatoBelow							
31	29	113/2	113/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	458		articStaccatoBelow							
31	29	57	57	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	459		articStaccatoBelow							
31	29	229/4	229/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	460		articStaccatoBelow							
31	29	115/2	115/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	461		articStaccatoBelow							
31	29	58	58	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	462		articStaccatoBelow							
31	29	113/2	113/2	0.5		0	0	Chord	2/4	3	1	1/8		1/8	1	463		articStaccatoBelow							
31	29	57	57	0.25		1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	464		articStaccatoBelow							
31	29	229/4	229/4	0.25		3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	465		articStaccatoBelow							
31	29	115/2	115/2	0.5		1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	466		articStaccatoBelow							
31	29	58	58	0.5		3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	467		articStaccatoBelow							
31	29	58	58	0.5		3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	468									
32	30	117/2	117/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	469									
32	30	117/2	117/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	470									
32	30	117/2	117/2	0.5		0	0	Chord	2/4	3	1	1/8		1/8	1	471									
32	30	117/2	117/2	0.5		0	0	Chord	2/4	4	1	1/8		1/8	1	472									
33	30	60	60	0.0		0	3/8	Tempo	2/4	1	1	0								piumosso.	120.0			1.0	
33	30	60	60	0.0		0	3/8	Dynamic	2/4	1	1	0					pp								
33	30	60	60	0.25		0	3/8	Chord	2/4	1	1	1/16		1/16	1	473		articStaccatoAbove							
33	30	241/4	241/4	0.25		1/16	7/16	Chord	2/4	1	1	1/16		1/16	1	474		articStaccatoAbove							
33	30	60	60	0.0		0	3/8	Dynamic	2/4	2	1	0					pp								
33	30	60	60	0.25		0	3/8	Chord	2/4	2	1	1/16		1/16	1	475		articStaccatoBelow							
33	30	241/4	241/4	0.25		1/16	7/16	Chord	2/4	2	1	1/16		1/16	1	476		articStaccatoBelow							
34	31	121/2	121/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	477		articStaccatoAbove							
34	31	243/4	243/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	478		articStaccatoAbove							
34	31	61	61	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	479		articStaccatoAbove							
34	31	245/4	245/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	480		articStaccatoAbove							
34	31	123/2	123/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	481		articStaccatoAbove							
34	31	247/4	247/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	482		articStaccatoAbove							
34	31	62	62	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	483		articStaccatoAbove							
34	31	249/4	249/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	484		articStaccatoAbove							
34	31	121/2	121/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	485		articStaccatoBelow							
34	31	243/4	243/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	486		articStaccatoBelow							
34	31	61	61	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	487		articStaccatoBelow							
34	31	245/4	245/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	488		articStaccatoBelow							
34	31	123/2	123/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	489		articStaccatoBelow							
34	31	247/4	247/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	490		articStaccatoBelow							
34	31	62	62	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	491		articStaccatoBelow							
34	31	249/4	249/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	492		articStaccatoBelow							
34	31	121/2	121/2	0.0		0	0	Dynamic	2/4	3	1	0					pp								
34	31	121/2	121/2	2.0		0	0	Chord	2/4	3	1	1/2		1/2	1	493									
34	31	121/2	121/2	0.0		0	0	StaffText	2/4	4	1	0							arco						
34	31	121/2	121/2	0.0		0	0	Dynamic	2/4	4	1	0					pp								
34	31	121/2	121/2	2.0		0	0	Chord	2/4	4	1	1/2		1/2	1	494									
35	32	125/2	125/2	0.0		0	0	StaffText	2/4	1	1	0							"<font size=""11""/><i>stacc.</i>"						
35	32	125/2	125/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	495									
35	32	251/4	251/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	496									
35	32	63	63	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	497									
35	32	253/4	253/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	498									
35	32	127/2	127/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	499									
35	32	255/4	255/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	500									
35	32	64	64	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	501									
35	32	257/4	257/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	502									
35	32	125/2	125/2	0.0		0	0	StaffText	2/4	2	1	0							"<font size=""11""/><i>stacc.</i>"						
35	32	125/2	125/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	503									
35	32	251/4	251/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	504									
