mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
69	66	393/2	397/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	511									116		
69	66	197	199	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	512									116		
69	66	395/2	399/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	513									116		
69	66	198	200	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	514									116		
69	66	397/2	401/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	515									116		
69	66	196	198	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	516											
69	66	196	198	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	517											
69	66	196	198	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	518											
70	67	199	201	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	519									116		
70	67	399/2	403/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	520									116		
70	67	200	202	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	521									116		
70	67	401/2	405/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	522									116		
70	67	201	203	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	523									116		
70	67	403/2	407/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	524											
70	67	199	201	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	525											
70	67	199	201	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	526											
70	67	199	201	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	527											
71	68	202	204	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	528									117		
71	68	405/2	409/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	529									117		
71	68	203	205	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	530									117		
71	68	407/2	411/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	531									117		
71	68	204	206	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	532									117		
71	68	409/2	413/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	533									117		
71	68	202	204	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	534											
71	68	202	204	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	535											
71	68	202	204	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	536											
72	69	205	207	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	537									117		
72	69	411/2	415/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	538									117		
72	69	206	208	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	539									117		
72	69	413/2	417/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	540									117		
72	69	207	209	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	541									117		
72	69	415/2	419/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	542											
72	69	205	207	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	543											
72	69	205	207	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	544											
72	69	205	207	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	545											
73	70	208	210	0.0		0	0	Dynamic	3/4	1	1	0					other-dynamics										
73	70	208	210	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	546									118		
73	70	417/2	421/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	547									118		
73	70	209	211	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	548									118		
73	70	419/2	423/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	549									118		
73	70	210	212	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	550									118		
73	70	421/2	425/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	551									118		
73	70	208	210	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	552											
73	70	208	210	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	553											
73	70	208	210	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	554											
74	71	211	213	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	555									118		
74	71	423/2	427/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	556									118		
74	71	212	214	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	557									118		
74	71	425/2	429/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	558									118		
74	71	213	215	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	559									118		
74	71	427/2	431/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	560											
74	71	211	213	2.0		0	0	Chord	3/4	2	1	1/2		1/2	1	561											
74	71	211	213	2.0		0	0	Chord	3/4	3	1	1/2		1/2	1	562											
74	71	211	213	2.0		0	0	Chord	3/4	4	1	1/2		1/2	1	563											
75	72	214	216	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	564									119		
75	72	429/2	433/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	565									119		
75	72	215	217	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	566									119		
75	72	431/2	435/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	567									119		
75	72	216	218	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	568									119		
75	72	433/2	437/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	569									119		
75	72	214	216	0.0		0	0	StaffText	3/4	2	1	0							cresc.								
75	72	214	216	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	570											
75	72	214	216	0.0		0	0	StaffText	3/4	3	1	0							cresc.								
75	72	214	216	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	571											
75	72	214	216	0.0		0	0	StaffText	3/4	4	1	0							cresc.								
75	72	214	216	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	572											
76	73	217	219	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	573									119		
76	73	435/2	439/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	574									119		
76	73	218	220	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	575									119		
76	73	437/2	441/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	576									119		
76	73	219	221	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	577									119		
76	73	439/2	443/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	578											
76	73	217	219	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	579											
76	73	217	219	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	580											
76	73	217	219	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	581											
77	74	220	222	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	582									120		
77	74	441/2	445/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	583									120		
77	74	221	223	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	584									120		
77	74	443/2	447/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	585									120		
77	74	222	224	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	586									120		
77	74	445/2	449/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	587									120		
77	74	220	222	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	588											
77	74	220	222	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	589											
77	74	220	222	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	590											
78	75	223	225	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	591									120		
78	75	447/2	451/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	592									120		
78	75	224	226	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	593									120		
78	75	449/2	453/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	594									120		
78	75	225	227	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	595									120		
78	75	451/2	455/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	596											
78	75	223	225	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	597											
78	75	223	225	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	598											
78	75	223	225	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	599											
79	76	226	228	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	600									121		
79	76	453/2	457/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	601									121		
79	76	227	229	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	602									121		
79	76	455/2	459/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	603									121		
79	76	228	230	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	604									121		
79	76	457/2	461/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	605									121		
79	76	226	228	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	606											
79	76	226	228	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	607											
79	76	226	228	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	608											
80	77	229	231	0.0		0	0	StaffText	3/4	1	1	0							espressivo						121		
80	77	229	231	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	609									121		
80	77	459/2	463/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	610									121		
80	77	230	232	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	611									121		
80	77	461/2	465/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	612									121		
80	77	231	233	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	613									121		
80	77	463/2	467/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	614											
81	78	232	234	0.0		0	0	Dynamic	3/4	1	1	0					p										
81	78	232	234	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	615									122		
81	78	233	235	0.0		1/4	1/4	Dynamic	3/4	2	1	0					p										
81	78	233	235	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	616											
81	78	234	236	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	617											
81	78	233	235	0.0		1/4	1/4	Dynamic	3/4	3	1	0					p										
81	78	233	235	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	618											
81	78	234	236	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	619											
81	78	233	235	0.0		1/4	1/4	Dynamic	3/4	4	1	0					p										
81	78	233	235	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	620											
81	78	234	236	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	621											
82	79		237	1.5	1	0	0	Chord	3/4	1	1	3/8		1/4	3/2	622		articStaccatoBelow									
82	79		477/2	0.5	1	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	623									123		
82	79		239	0.5	1	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	624									123		
82	79		479/2	0.5	1	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	625									123		
82	79		237	2.0	1	0	0	Chord	3/4	2	1	1/2		1/2	1	626											
82	79		237	2.0	1	0	0	Chord	3/4	3	1	1/2		1/2	1	627											
82	79		237	2.0	1	0	0	Chord	3/4	4	1	1/2		1/2	1	628											
83	79	235	240	2.0	2	0	0	Chord	3/4	1	1	1/2		1/2	1	629											
83	79	235	240	1.5	2	0	0	Chord	3/4	2	1	3/8		1/4	3/2	630											
83	79	473/2	483/2	0.0	2	3/8	3/8	Dynamic	3/4	2	1	0					pp										
83	79	473/2	483/2	0.5	2	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	631									124		
83	79	237	242	0.5	2	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	632									124		
83	79	475/2	485/2	0.5	2	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	633									124		
83	79	235	240	1.5	2	0	0	Chord	3/4	3	1	3/8		1/4	3/2	634											
83	79	473/2	483/2	0.0	2	3/8	3/8	Dynamic	3/4	3	1	0					pp										
83	79	473/2	483/2	0.5	2	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	635									125		
83	79	237	242	0.5	2	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	636									125		
83	79	475/2	485/2	0.5	2	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	637									125		
83	79	235	240	2.0	2	0	0	Chord	3/4	4	1	1/2		1/2	1	638											
84	80	238	243	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	639											
84	80	238	243	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	640									124		
84	80	477/2	487/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	641									124		
84	80	239	244	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	642									124		
84	80	479/2	489/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	643									124		
84	80	240	245	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	644									124		
84	80	481/2	491/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	645											
84	80	238	243	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	646									125		
84	80	477/2	487/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	647									125		
84	80	239	244	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	648									125		
84	80	479/2	489/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	649									125		
84	80	240	245	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	650									125		
84	80	481/2	491/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	651											
84	80	238	243	0.0		0	0	Dynamic	3/4	4	1	0					pp										
84	80	238	243	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	652											
85	81	241	246	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	653											
85	81	242	247	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	654									126		
85	81	243	248	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	655											
85	81	241	246	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	656									127		
85	81	483/2	493/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	657									127		
85	81	242	247	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	658									127		
85	81	485/2	495/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	659									127		
85	81	243	248	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	660									127		
85	81	487/2	497/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	661											
85	81	241	246	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	662									128		
85	81	483/2	493/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	663									128		
85	81	242	247	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	664									128		
85	81	485/2	495/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	665									128		
85	81	243	248	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	666									128		
85	81	487/2	497/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	667											
85	81	241	246	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	668											
86	82	244	249	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	669									129		
86	82	246	251	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	670									129		
86	82	493/2	503/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	671											
86	82	244	249	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	672									130		
86	82	489/2	499/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	673									130		
86	82	245	250	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	674									130		
86	82	491/2	501/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	675									130		
86	82	246	251	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	676									130		
86	82	493/2	503/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	677									130		
86	82	244	249	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	678									131		
86	82	489/2	499/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	679									131		
86	82	245	250	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	680									131		
86	82	491/2	501/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	681									131		
86	82	246	251	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	682									131		
86	82	493/2	503/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	683									131		
87	83	247	252	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	684									132		
87	83	249	254	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	685											
87	83	247	252	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	686									130		
87	83	495/2	505/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	687									130		
87	83	248	253	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	688											
87	83	247	252	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	689									131		
87	83	495/2	505/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	690									131		
87	83	248	253	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	691									131		
87	83	497/2	507/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	692									131		
87	83	249	254	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	693									131		
87	83	499/2	509/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	694											
87	83	497/2	507/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	695									133		
87	83	249	254	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	696									133		
87	83	499/2	509/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	697									133		
88	84	250	255	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	698											
88	84	251	256	0.0		1/4	1/4	StaffText	3/4	1	1	0							cresc.								
88	84	251	256	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	699											
88	84	252	257	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	700											
88	84	250	255	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	701									134		
88	84	501/2	511/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	702									134		
88	84	251	256	0.0		1/4	1/4	StaffText	3/4	3	1	0							cresc.						134		
88	84	251	256	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	703									134		
88	84	503/2	513/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	704									134		
88	84	252	257	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	705									134		
88	84	505/2	515/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	706											
88	84	250	255	0.5		0	0	Chord	3/4	4	1	1/8		1/8	1	707									133		
88	84	501/2	511/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8		1/8	1	708									133		
88	84	251	256	0.0		1/4	1/4	StaffText	3/4	4	1	0							cresc.						133		
88	84	251	256	0.5		1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	709									133		
88	84	503/2	513/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	710									133		
88	84	252	257	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	711									133		
88	84	505/2	515/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	712											
89	85	253	258	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	713									135		
89	85	254	259	2.0		1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	714											
89	85	253	258	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	715									136		
89	85	507/2	517/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	716									136		
89	85	254	259	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	717									136		
89	85	509/2	519/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	718									136		
89	85	255	260	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	719									136		
89	85	511/2	521/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	720											
89	85	253	258	0.5		0	0	Chord	3/4	4	1	1/8		1/8	1	721									137		
89	85	507/2	517/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8		1/8	1	722									137		
89	85	254	259	0.5		1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	723									137		
89	85	509/2	519/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	724									137		
89	85	255	260	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	725									137		
89	85	511/2	521/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	726											
90	86	256	261	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	727											
90	86	257	262	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	728											
90	86	258	263	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	729											
90	86	256	261	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	730									138		
90	86	513/2	523/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	731									138		
90	86	257	262	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	732									138		
90	86	515/2	525/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	733									138		
90	86	258	263	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	734									138		
90	86	517/2	527/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	735											
90	86	256	261	0.5		0	0	Chord	3/4	4	1	1/8		1/8	1	736									139		
90	86	513/2	523/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8		1/8	1	737									139		
90	86	257	262	0.5		1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	738									139		
90	86	515/2	525/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	739									139		
90	86	258	263	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	740									139		
90	86	517/2	527/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	741											
91	87	259	264	1.5		0	0	Chord	3/4	1	1	3/8		1/4	3/2	742											
91	87	521/2	531/2	0.0		3/8	3/8	Dynamic	3/4	1	1	0					f										
91	87	521/2	531/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	743									140		
91	87	261	266	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	744									140		
91	87	523/2	533/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	745									140		
91	87	521/2	531/2	0.0		3/8	3/8	Dynamic	3/4	2	1	0					f										
91	87	521/2	531/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	746									141		
91	87	261	266	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	747									141		
91	87	523/2	533/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	748									141		
91	87	259	264	1.5		0	0	Chord	3/4	3	1	3/8		1/4	3/2	749											
91	87	521/2	531/2	0.0		3/8	3/8	Dynamic	3/4	3	1	0					f										
91	87	521/2	531/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	750									142		
91	87	261	266	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	751									142		
91	87	523/2	533/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	752									142		
91	87	259	264	0.5		0	0	Chord	3/4	4	1	1/8		1/8	1	753									143		
91	87	519/2	529/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8		1/8	1	754									143		
91	87	260	265	0.5		1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	755									143		
91	87	521/2	531/2	0.0		3/8	3/8	Dynamic	3/4	4	1	0					f								143		
91	87	521/2	531/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	756									143		
91	87	261	266	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	757									143		
91	87	523/2	533/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	758											
92	88	262	267	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	759									140		
92	88	525/2	535/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	760									140		
92	88	263	268	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	761									140		
92	88	527/2	537/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	762									140		
92	88	264	269	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	763									140		
92	88	529/2	539/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	764											
92	88	262	267	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	765											
92	88	527/2	537/2	0.0		3/8	3/8	Spanner	3/4	2	1	0															16
92	88	527/2	537/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	766									144		16
92	88	264	269	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	767									144		16
92	88	529/2	539/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	768									144		16
92	88	262	267	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	769											
92	88	527/2	537/2	0.0		3/8	3/8	Spanner	3/4	3	1	0															17
92	88	527/2	537/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	770									145		17
92	88	264	269	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	771									145		17
92	88	529/2	539/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	772									145		17
92	88	262	267	0.5		0	0	Chord	3/4	4	1	1/8		1/8	1	773									146		
92	88	525/2	535/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8		1/8	1	774									146		
92	88	263	268	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	775											
93	89	265	270	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	776											
93	89	533/2	543/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	777									147		
93	89	267	272	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	778									147		
93	89	535/2	545/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	779									147		
93	89	265	270	0.0		0	0	Dynamic	3/4	2	1	0					sf								144		
93	89	265	270	0.0		0	0	Spanner	3/4	2	1	0													144		
93	89	265	270	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	780									144		
93	89	531/2	541/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	781									144		
93	89	266	271	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	782									144		
93	89	533/2	543/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	783									144		
93	89	267	272	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	784									144		
