mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	crescendo_line	decrescendo_hairpin	Trill:trill
189	187	559	559	0.5	1/8	1/8	Chord	6/8	4	1	1/8			1/8	1	2699														
189	187	1119/2	1119/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	2700														
189	187	560	560	0.5	3/8	3/8	Chord	6/8	4	1	1/8			1/8	1	2701														
189	187	1121/2	1121/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	2702														
189	187	561	561	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	2703														
190	188	1123/2	1123/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	2704										62				
190	188	563	563	1.5	3/8	3/8	Chord	6/8	1	1	3/8			1/4	3/2	2705														
190	188	1123/2	1123/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	2706														
190	188	562	562	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	2707														
190	188	1125/2	1125/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	2708														
190	188	563	563	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	2709														
190	188	1127/2	1127/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	2710														
190	188	564	564	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	2711														
190	188	1123/2	1123/2	3.0	0	0	Chord	6/8	3	1	3/4		r8	1/2	3/2	2712														
190	188	1123/2	1123/2	0.5	0	0	Chord	6/8	4	1	1/8			1/8	1	2713														
190	188	562	562	0.5	1/8	1/8	Chord	6/8	4	1	1/8			1/8	1	2714														
190	188	1125/2	1125/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	2715														
190	188	563	563	0.5	3/8	3/8	Chord	6/8	4	1	1/8			1/8	1	2716														
190	188	1127/2	1127/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	2717														
190	188	564	564	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	2718														
191	189	1129/2	1129/2	0.0	0	0	Spanner	6/8	1	1	0																35			
191	189	1129/2	1129/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	2719										63	35			
191	189	566	566	1.5	3/8	3/8	Chord	6/8	1	1	3/8			1/4	3/2	2720											35			
191	189	1129/2	1129/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	2721														
191	189	566	566	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	2722														
191	189	567	567	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	2723														
191	189	1129/2	1129/2	1.5	0	0	Chord	6/8	3	1	3/8			1/4	3/2	2724														
191	189	566	566	1.0	3/8	3/8	Chord	6/8	3	1	1/4			1/4	1	2725														
191	189	567	567	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	2726														
191	189	1129/2	1129/2	0.5	0	0	Chord	6/8	4	1	1/8			1/8	1	2727														
191	189	565	565	0.5	1/8	1/8	Chord	6/8	4	1	1/8			1/8	1	2728														
191	189	1131/2	1131/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	2729														
191	189	566	566	0.5	3/8	3/8	Chord	6/8	4	1	1/8			1/8	1	2730														
191	189	1133/2	1133/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	2731														
191	189	567	567	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	2732														
192	190	1135/2	1135/2	0.0	0	0	Dynamic	6/8	1	1	0						sf													
192	190	1135/2	1135/2	0.0	0	0	Spanner	6/8	1	1	0																			
192	190	1135/2	1135/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	2733										64				
192	190	569	569	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	2734														
192	190	570	570	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	2735														
192	190	1135/2	1135/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	2736														
192	190	569	569	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	2737														
192	190	570	570	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	2738														
192	190	1135/2	1135/2	1.5	0	0	Chord	6/8	3	1	3/8			1/4	3/2	2739														
192	190	569	569	1.0	3/8	3/8	Chord	6/8	3	1	1/4			1/4	1	2740														
192	190	570	570	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	2741														
192	190	1135/2	1135/2	0.5	0	0	Chord	6/8	4	1	1/8			1/8	1	2742														
192	190	568	568	0.5	1/8	1/8	Chord	6/8	4	1	1/8			1/8	1	2743														
192	190	1137/2	1137/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	2744														
192	190	569	569	0.5	3/8	3/8	Chord	6/8	4	1	1/8			1/8	1	2745														
192	190	1139/2	1139/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	2746														
192	190	570	570	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	2747														
193	191	1141/2	1141/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	2748										65				
193	191	572	572	1.5	3/8	3/8	Chord	6/8	1	1	3/8			1/4	3/2	2749														
193	191	1141/2	1141/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	2750														
193	191	572	572	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	2751														
193	191	573	573	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	2752														
193	191	1141/2	1141/2	1.5	0	0	Chord	6/8	3	1	3/8			1/4	3/2	2753														
193	191	572	572	1.0	3/8	3/8	Chord	6/8	3	1	1/4			1/4	1	2754														
193	191	573	573	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	2755														
193	191	1141/2	1141/2	0.5	0	0	Chord	6/8	4	1	1/8			1/8	1	2756														
193	191	571	571	0.5	1/8	1/8	Chord	6/8	4	1	1/8			1/8	1	2757														
193	191	1143/2	1143/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	2758														
193	191	572	572	0.5	3/8	3/8	Chord	6/8	4	1	1/8			1/8	1	2759														
193	191	1145/2	1145/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	2760														
193	191	573	573	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	2761														
194	192	1147/2	1147/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	2762										66				
194	192	575	575	1.5	3/8	3/8	Chord	6/8	1	1	3/8			1/4	3/2	2763														
194	192	1147/2	1147/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	2764														
194	192	574	574	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	2765														
194	192	1149/2	1149/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	2766														
194	192	575	575	0.0	3/8	3/8	StaffText	6/8	2	1	0								cresc.											
194	192	575	575	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	2767														
194	192	1151/2	1151/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	2768														
194	192	576	576	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	2769														
194	192	1147/2	1147/2	0.0	0	0	StaffText	6/8	3	1	0								cresc.											
194	192	1147/2	1147/2	3.0	0	0	Chord	6/8	3	1	3/4		r8	1/2	3/2	2770														
194	192	1147/2	1147/2	0.5	0	0	Chord	6/8	4	1	1/8			1/8	1	2771														
194	192	574	574	0.5	1/8	1/8	Chord	6/8	4	1	1/8			1/8	1	2772														
194	192	1149/2	1149/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	2773														
194	192	575	575	0.0	3/8	3/8	StaffText	6/8	4	1	0								cresc.											
194	192	575	575	0.5	3/8	3/8	Chord	6/8	4	1	1/8			1/8	1	2774														
194	192	1151/2	1151/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	2775														
194	192	576	576	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	2776														
195	193	1153/2	1153/2	0.0	0	0	Spanner	6/8	1	1	0																36			
195	193	1153/2	1153/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	2777										67	36			
195	193	578	578	1.5	3/8	3/8	Chord	6/8	1	1	3/8			1/4	3/2	2778											36			
195	193	1153/2	1153/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	2779														
195	193	578	578	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	2780														
195	193	579	579	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	2781														
195	193	1153/2	1153/2	1.5	0	0	Chord	6/8	3	1	3/8			1/4	3/2	2782														
195	193	578	578	1.0	3/8	3/8	Chord	6/8	3	1	1/4			1/4	1	2783														
195	193	579	579	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	2784														
195	193	1153/2	1153/2	0.5	0	0	Chord	6/8	4	1	1/8			1/8	1	2785														
195	193	577	577	0.5	1/8	1/8	Chord	6/8	4	1	1/8			1/8	1	2786														
195	193	1155/2	1155/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	2787														
195	193	578	578	0.5	3/8	3/8	Chord	6/8	4	1	1/8			1/8	1	2788														
195	193	1157/2	1157/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	2789														
195	193	579	579	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	2790														
196	194	1159/2	1159/2	0.0	0	0	Dynamic	6/8	1	1	0						sf													
196	194	1159/2	1159/2	0.0	0	0	Spanner	6/8	1	1	0																			
196	194	1159/2	1159/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	2791														
196	194	581	581	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	2792														
196	194	582	582	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	2793														
196	194	1159/2	1159/2	0.0	0	0	Dynamic	6/8	2	1	0						ff													
196	194	1159/2	1159/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	2794														
196	194	580	580	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	2795														
196	194	1161/2	1161/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	2796														
196	194	581	581	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	2797														
196	194	1163/2	1163/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	2798														
196	194	582	582	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	2799														
196	194	1159/2	1159/2	0.0	0	0	Dynamic	6/8	3	1	0						ff													
196	194	1159/2	1159/2	0.5	0	0	Chord	6/8	3	1	1/8			1/8	1	2800														
196	194	580	580	0.5	1/8	1/8	Chord	6/8	3	1	1/8			1/8	1	2801														
196	194	1161/2	1161/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	2802														
196	194	581	581	0.5	3/8	3/8	Chord	6/8	3	1	1/8			1/8	1	2803														
196	194	1163/2	1163/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8			1/8	1	2804														
196	194	582	582	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	2805														
196	194	1159/2	1159/2	0.0	0	0	Dynamic	6/8	4	1	0						ff													
196	194	1159/2	1159/2	1.5	0	0	Chord	6/8	4	1	3/8			1/4	3/2	2806														
196	194	581	581	1.0	3/8	3/8	Chord	6/8	4	1	1/4			1/4	1	2807														
196	194	582	582	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	2808														
197	195	1165/2	1165/2	0.0	0	0	Dynamic	6/8	1	1	0						sf													
197	195	1165/2	1165/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	2809														
197	195	584	584	0.0	3/8	3/8	Dynamic	6/8	1	1	0						sf													
197	195	584	584	1.5	3/8	3/8	Chord	6/8	1	1	3/8			1/4	3/2	2810														
197	195	1165/2	1165/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	2811														
197	195	583	583	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	2812														
197	195	1167/2	1167/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	2813														
197	195	584	584	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	2814														
197	195	1169/2	1169/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	2815														
197	195	585	585	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	2816														
197	195	1165/2	1165/2	0.5	0	0	Chord	6/8	3	1	1/8			1/8	1	2817														
197	195	583	583	0.5	1/8	1/8	Chord	6/8	3	1	1/8			1/8	1	2818														
197	195	1167/2	1167/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	2819														
197	195	584	584	0.5	3/8	3/8	Chord	6/8	3	1	1/8			1/8	1	2820														
197	195	1169/2	1169/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8			1/8	1	2821														
197	195	585	585	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	2822														
197	195	1165/2	1165/2	0.0	0	0	Dynamic	6/8	4	1	0						sf													
197	195	1165/2	1165/2	1.5	0	0	Chord	6/8	4	1	3/8			1/4	3/2	2823														
197	195	584	584	0.0	3/8	3/8	Dynamic	6/8	4	1	0						sf													
197	195	584	584	1.5	3/8	3/8	Chord	6/8	4	1	3/8			1/4	3/2	2824														
198	196	1171/2	1171/2	0.0	0	0	Dynamic	6/8	1	1	0						sf													
198	196	1171/2	1171/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	2825														
198	196	587	587	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	2826														
198	196	588	588	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	2827														
198	196	1171/2	1171/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	2828														
198	196	586	586	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	2829														
198	196	1173/2	1173/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	2830														
198	196	587	587	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	2831														
198	196	1175/2	1175/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	2832														
198	196	588	588	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	2833														
198	196	1171/2	1171/2	0.5	0	0	Chord	6/8	3	1	1/8			1/8	1	2834														
198	196	586	586	0.5	1/8	1/8	Chord	6/8	3	1	1/8			1/8	1	2835														
198	196	1173/2	1173/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	2836														
198	196	587	587	0.5	3/8	3/8	Chord	6/8	3	1	1/8			1/8	1	2837														
198	196	1175/2	1175/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8			1/8	1	2838														
198	196	588	588	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	2839														
198	196	1171/2	1171/2	1.5	0	0	Chord	6/8	4	1	3/8			1/4	3/2	2840														
198	196	587	587	1.0	3/8	3/8	Chord	6/8	4	1	1/4			1/4	1	2841														
198	196	588	588	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	2842														
199	197	1177/2	1177/2	0.0	0	0	Dynamic	6/8	1	1	0						sf													
199	197	1177/2	1177/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	2843														
199	197	590	590	0.0	3/8	3/8	Dynamic	6/8	1	1	0						sf													
199	197	590	590	1.5	3/8	3/8	Chord	6/8	1	1	3/8			1/4	3/2	2844														
199	197	1177/2	1177/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	2845														
199	197	589	589	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	2846														
199	197	1179/2	1179/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	2847														
199	197	590	590	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	2848														
199	197	1181/2	1181/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	2849														
199	197	591	591	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	2850														
199	197	1177/2	1177/2	0.0	0	0	Dynamic	6/8	3	1	0						sf													
199	197	1177/2	1177/2	1.5	0	0	Chord	6/8	3	1	3/8			1/4	3/2	2851														
199	197	590	590	0.0	3/8	3/8	Dynamic	6/8	3	1	0						sf													
199	197	590	590	1.5	3/8	3/8	Chord	6/8	3	1	3/8			1/4	3/2	2852														
199	197	1177/2	1177/2	0.0	0	0	Dynamic	6/8	4	1	0						sf													
199	197	1177/2	1177/2	1.5	0	0	Chord	6/8	4	1	3/8			1/4	3/2	2853														
199	197	590	590	0.0	3/8	3/8	Dynamic	6/8	4	1	0						sf													
199	197	590	590	1.5	3/8	3/8	Chord	6/8	4	1	3/8			1/4	3/2	2854														
200	198	1183/2	1183/2	0.0	0	0	Dynamic	6/8	1	1	0						sf													
200	198	1183/2	1183/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	2855														
200	198	593	593	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	2856														
200	198	594	594	0.0	5/8	5/8	Dynamic	6/8	1	1	0						ff													
200	198	594	594	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	2857														
200	198	1183/2	1183/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	2858														
200	198	592	592	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	2859														
200	198	1185/2	1185/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	2860														
200	198	593	593	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	2861														
200	198	1187/2	1187/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	2862														
200	198	594	594	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	2863														
200	198	1183/2	1183/2	1.5	0	0	Chord	6/8	3	1	3/8			1/4	3/2	2864														
200	198	594	594	0.0	5/8	5/8	Dynamic	6/8	3	1	0						ff													
200	198	594	594	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	2865														
200	198	1183/2	1183/2	1.5	0	0	Chord	6/8	4	1	3/8			1/4	3/2	2866														
200	198	594	594	0.0	5/8	5/8	Dynamic	6/8	4	1	0						ff													
200	198	594	594	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	2867														
201	199	1189/2	1189/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	2868														
201	199	595	595	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	2869														
201	199	1191/2	1191/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	2870														
201	199	596	596	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	2871														
201	199	1193/2	1193/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	2872														
201	199	597	597	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	2873														
201	199	1189/2	1189/2	0.0	0	0	Dynamic	6/8	2	1	0						sf													
201	199	1189/2	1189/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	2874														
201	199	1189/2	1189/2	0.0	0	0	Dynamic	6/8	3	1	0						sf													
201	199	1189/2	1189/2	0.0	0	0	Spanner	6/8	3	1	0																			13
201	199	1189/2	1189/2	3.0	0	0	Chord	6/8	3	1	3/4			1/2	3/2	2875														13
201	199	1189/2	1189/2	0.0	0	0	Dynamic	6/8	4	1	0						sf													
201	199	1189/2	1189/2	0.0	0	0	Spanner	6/8	4	1	0																			14
201	199	1189/2	1189/2	3.0	0	0	Chord	6/8	4	1	3/4			1/2	3/2	2876														14
202	200	1195/2	1195/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	2877														
202	200	598	598	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	2878														
202	200	1197/2	1197/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	2879														
202	200	599	599	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	2880														
202	200	1199/2	1199/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	2881														
202	200	600	600	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	2882														
202	200	600	600	0.0	5/8	5/8	Dynamic	6/8	2	1	0						ff													
202	200	600	600	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	2883														
202	200	1195/2	1195/2	3.0	0	0	Chord	6/8	3	1	3/4			1/2	3/2	2884														13
202	200	1195/2	1195/2	3.0	0	0	Chord	6/8	4	1	3/4			1/2	3/2	2885														14
203	201	1201/2	1201/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	2886														
203	201	601	601	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	2887														
203	201	1203/2	1203/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	2888														
203	201	602	602	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	2889														
203	201	1205/2	1205/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	2890														
203	201	603	603	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	2891														
203	201	1201/2	1201/2	0.0	0	0	Spanner	6/8	2	1	0																			15
203	201	1201/2	1201/2	0.0	0	0	Chord	6/8	2	1	0	grace16after		1/16	1	2892														15
203	201	1201/2	1201/2	0.0	0	0	Chord	6/8	2	1	0	grace16after		1/16	1	2893														15
203	201	1201/2	1201/2	3.0	0	0	Chord	6/8	2	1	3/4			1/2	3/2	2894														15
203	201	1201/2	1201/2	3.0	0	0	Chord	6/8	3	1	3/4			1/2	3/2	2895														13
203	201	1201/2	1201/2	3.0	0	0	Chord	6/8	4	1	3/4			1/2	3/2	2896														14
204	202	1207/2	1207/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	2897														
204	202	605	605	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	2898														
204	202	1207/2	1207/2	0.0	0	0	Spanner	6/8	2	1	0																			
204	202	1207/2	1207/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	2899														
204	202	605	605	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	2900														
204	202	1207/2	1207/2	0.0	0	0	Spanner	6/8	3	1	0																			
204	202	1207/2	1207/2	1.0	0	0	Chord	6/8	3	1	1/4			1/4	1	2901														
204	202	605	605	1.0	3/8	3/8	Chord	6/8	3	1	1/4			1/4	1	2902														
204	202	1207/2	1207/2	0.0	0	0	Spanner	6/8	4	1	0																			
204	202	1207/2	1207/2	1.0	0	0	Chord	6/8	4	1	1/4			1/4	1	2903														
204	202	605	605	1.0	3/8	3/8	Chord	6/8	4	1	1/4			1/4	1	2904														
205	203	1213/2	1213/2	0.0	0	0	Dynamic	6/8	1	1	0						sf													
205	203	1213/2	1213/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	2905														
205	203	608	608	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	2906														
205	203	609	609	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	2907														
205	203	1213/2	1213/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	2908														
205	203	607	607	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	2909														
205	203	1215/2	1215/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	2910														
205	203	608	608	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	2911														
205	203	1217/2	1217/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	2912														
205	203	609	609	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	2913														
205	203	1213/2	1213/2	0.0	0	0	Dynamic	6/8	3	1	0						sf													
205	203	1213/2	1213/2	1.5	0	0	Chord	6/8	3	1	3/8			1/4	3/2	2914														
205	203	608	608	1.0	3/8	3/8	Chord	6/8	3	1	1/4			1/4	1	2915														
205	203	609	609	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	2916														
205	203	1213/2	1213/2	0.0	0	0	Dynamic	6/8	4	1	0						sf													
205	203	1213/2	1213/2	1.5	0	0	Chord	6/8	4	1	3/8			1/4	3/2	2917														
205	203	608	608	1.0	3/8	3/8	Chord	6/8	4	1	1/4			1/4	1	2918														
205	203	609	609	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	2919														
206	204	1219/2	1219/2	0.0	0	0	Dynamic	6/8	1	1	0						sf													
206	204	1219/2	1219/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	2920														
206	204	611	611	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	2921														
206	204	612	612	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	2922														
206	204	1219/2	1219/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	2923														
206	204	610	610	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	2924														
206	204	1221/2	1221/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	2925														
206	204	611	611	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	2926														
206	204	1223/2	1223/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	2927														
206	204	612	612	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	2928														
206	204	1219/2	1219/2	0.0	0	0	Dynamic	6/8	3	1	0						sf													
206	204	1219/2	1219/2	1.5	0	0	Chord	6/8	3	1	3/8			1/4	3/2	2929														
206	204	611	611	1.0	3/8	3/8	Chord	6/8	3	1	1/4			1/4	1	2930														
206	204	612	612	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	2931														
206	204	1219/2	1219/2	0.0	0	0	Dynamic	6/8	4	1	0						sf													
206	204	1219/2	1219/2	1.5	0	0	Chord	6/8	4	1	3/8			1/4	3/2	2932														
206	204	611	611	1.0	3/8	3/8	Chord	6/8	4	1	1/4			1/4	1	2933														
206	204	612	612	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	2934														
207	205	1225/2	1225/2	0.0	0	0	Dynamic	6/8	1	1	0						sf													
207	205	1225/2	1225/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	2935														
207	205	614	614	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	2936														
207	205	615	615	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	2937														
207	205	1225/2	1225/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	2938														
207	205	613	613	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	2939														
207	205	1227/2	1227/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	2940														
207	205	614	614	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	2941														
207	205	1229/2	1229/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	2942														
207	205	615	615	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	2943														
207	205	1225/2	1225/2	0.0	0	0	Dynamic	6/8	3	1	0						sf													
207	205	1225/2	1225/2	1.5	0	0	Chord	6/8	3	1	3/8			1/4	3/2	2944														
207	205	614	614	1.0	3/8	3/8	Chord	6/8	3	1	1/4			1/4	1	2945														
207	205	615	615	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	2946														
