mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin	crescendo_line
32	32	249/2	249/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	872									135			
32	32	499/4	499/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	873									135			
32	32	125	125	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	874									135			
32	32	501/4	501/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	875									135			
32	32	251/2	251/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	876									135			
32	32	503/4	503/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	877												
32	32	126	126	0.0	1/2	1/2	Dynamic	4/4	1	1	0					f											
32	32	126	126	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	878									136			
32	32	505/4	505/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	879									136			
32	32	253/2	253/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	880									136			
32	32	507/4	507/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	881									136			
32	32	127	127	0.0	3/4	3/4	StaffText	4/4	1	1	0							dimin.						136			
32	32	127	127	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	882									136			
32	32	509/4	509/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	883									136			
32	32	255/2	255/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	884									136			
32	32	511/4	511/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	885												
32	32	124	124	0.0	0	0	StaffText	4/4	2	1	0							cresc.									
32	32	124	124	1.5	0	0	Chord	4/4	2	1	3/8		1/4	3/2	886												
32	32	251/2	251/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	887												
32	32	126	126	0.0	1/2	1/2	Dynamic	4/4	2	1	0					f											
32	32	126	126	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	888									137			
32	32	127	127	0.0	3/4	3/4	StaffText	4/4	2	1	0							dimin.									
32	32	127	127	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	889												
32	32	124	124	0.0	0	0	StaffText	4/4	3	1	0							cresc.									
32	32	124	124	1.5	0	0	Chord	4/4	3	1	3/8		1/4	3/2	890												
32	32	251/2	251/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	891												
32	32	126	126	0.0	1/2	1/2	Dynamic	4/4	3	1	0					f											
32	32	126	126	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	892									138			
32	32	127	127	0.0	3/4	3/4	StaffText	4/4	3	1	0							dimin.									
32	32	127	127	1.0	3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	893												
32	32	124	124	0.0	0	0	StaffText	4/4	4	1	0							cresc.									
32	32	124	124	0.25	0	0	Chord	4/4	4	1	1/16		1/16	1	894												
32	32	497/4	497/4	0.25	1/16	1/16	Chord	4/4	4	1	1/16		1/16	1	895									139			
32	32	249/2	249/2	0.25	1/8	1/8	Chord	4/4	4	1	1/16		1/16	1	896									139			
32	32	499/4	499/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16		1/16	1	897									139			
32	32	125	125	0.25	1/4	1/4	Chord	4/4	4	1	1/16		1/16	1	898									139			
32	32	501/4	501/4	0.25	5/16	5/16	Chord	4/4	4	1	1/16		1/16	1	899									139			
32	32	251/2	251/2	0.25	3/8	3/8	Chord	4/4	4	1	1/16		1/16	1	900									139			
32	32	503/4	503/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16		1/16	1	901												
32	32	126	126	0.0	1/2	1/2	Dynamic	4/4	4	1	0					f											
32	32	126	126	1.0	1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	902									140			
32	32	127	127	0.0	3/4	3/4	StaffText	4/4	4	1	0							dimin.									
32	32	127	127	1.0	3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	903												
33	33	128	128	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	904									141			
33	33	513/4	513/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	905									141			
33	33	257/2	257/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	906									141			
33	33	515/4	515/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	907									141			
33	33	129	129	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	908									141			
33	33	517/4	517/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	909									141			
33	33	259/2	259/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	910									141			
33	33	519/4	519/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	911												
33	33	130	130	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	912									142			
33	33	521/4	521/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	913									142			
33	33	261/2	261/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	914									142			
33	33	523/4	523/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	915									142			
33	33	131	131	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	916									142			
33	33	525/4	525/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	917									142			
33	33	263/2	263/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	918									142			
33	33	527/4	527/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	919									142			
33	33	128	128	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	920									143			
33	33	129	129	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	921									143			
33	33	130	130	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	922												
33	33	128	128	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	923									144			
33	33	129	129	1.0	1/4	1/4	Chord	4/4	3	1	1/4		1/4	1	924												
33	33	130	130	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	925									145			
33	33	131	131	1.0	3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	926												
33	33	128	128	1.0	0	0	Chord	4/4	4	1	1/4		1/4	1	927									146			
33	33	129	129	1.0	1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	928												
33	33	130	130	1.0	1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	929									147			
33	33	131	131	1.0	3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	930												
34	34	132	132	0.0	0	0	Dynamic	4/4	1	1	0					p								142			
34	34	132	132	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	931									142			
34	34	529/4	529/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	932									142			
34	34	265/2	265/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	933									142			
34	34	531/4	531/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	934									142			
34	34	133	133	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	935									142			
34	34	533/4	533/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	936									142			
34	34	267/2	267/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	937												
34	34	535/4	535/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	938												
34	34	134	134	0.16666666666666666	1/2	1/2	Chord	4/4	1	1	1/24		1/16	2/3	939									148			
34	34	805/6	805/6	0.16666666666666666	13/24	13/24	Chord	4/4	1	1	1/24		1/16	2/3	940									148			
34	34	403/3	403/3	0.16666666666666666	7/12	7/12	Chord	4/4	1	1	1/24		1/16	2/3	941									148			
34	34	269/2	269/2	0.16666666666666666	5/8	5/8	Chord	4/4	1	1	1/24		1/16	2/3	942									148			
34	34	404/3	404/3	0.16666666666666666	2/3	2/3	Chord	4/4	1	1	1/24		1/16	2/3	943									148			
34	34	809/6	809/6	0.16666666666666666	17/24	17/24	Chord	4/4	1	1	1/24		1/16	2/3	944									148			
34	34	135	135	0.16666666666666666	3/4	3/4	Chord	4/4	1	1	1/24		1/16	2/3	945									148			
34	34	811/6	811/6	0.16666666666666666	19/24	19/24	Chord	4/4	1	1	1/24		1/16	2/3	946									148			
34	34	406/3	406/3	0.16666666666666666	5/6	5/6	Chord	4/4	1	1	1/24		1/16	2/3	947									148			
34	34	271/2	271/2	0.16666666666666666	7/8	7/8	Chord	4/4	1	1	1/24		1/16	2/3	948									148			
34	34	407/3	407/3	0.16666666666666666	11/12	11/12	Chord	4/4	1	1	1/24		1/16	2/3	949									148			
34	34	815/6	815/6	0.16666666666666666	23/24	23/24	Chord	4/4	1	1	1/24		1/16	2/3	950									148			
34	34	132	132	0.0	0	0	Dynamic	4/4	2	1	0					p											
34	34	132	132	4.0	0	0	Chord	4/4	2	1	1		1	1	951												
34	34	132	132	0.0	0	0	Dynamic	4/4	3	1	0					p											
34	34	132	132	4.0	0	0	Chord	4/4	3	1	1		1	1	952												
34	34	132	132	0.0	0	0	Dynamic	4/4	4	1	0					p											
34	34	132	132	4.0	0	0	Chord	4/4	4	1	1		1	1	953												
35	35	136	136	0.16666666666666666	0	0	Chord	4/4	1	1	1/24		1/16	2/3	954									148			
35	35	817/6	817/6	0.16666666666666666	1/24	1/24	Chord	4/4	1	1	1/24		1/16	2/3	955									148			
35	35	409/3	409/3	0.16666666666666666	1/12	1/12	Chord	4/4	1	1	1/24		1/16	2/3	956									148			
35	35	273/2	273/2	0.16666666666666666	1/8	1/8	Chord	4/4	1	1	1/24		1/16	2/3	957									148			
35	35	410/3	410/3	0.16666666666666666	1/6	1/6	Chord	4/4	1	1	1/24		1/16	2/3	958									148			
35	35	821/6	821/6	0.16666666666666666	5/24	5/24	Chord	4/4	1	1	1/24		1/16	2/3	959									148			
35	35	137	137	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	960									148			
35	35	549/4	549/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	961												
35	35	275/2	275/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	962		articStaccatoAbove										
35	35	551/4	551/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	963		articStaccatoAbove										
35	35	138	138	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	964									149			
35	35	279/2	279/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	965												
35	35	136	136	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	966												
35	35	137	137	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	967												
35	35	275/2	275/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	968												
35	35	138	138	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	969												
35	35	136	136	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	970												
35	35	138	138	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	971												
35	35	277/2	277/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	972		articStaccatoBelow							150			
35	35	139	139	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	973		articStaccatoBelow							150			
35	35	279/2	279/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	974		articStaccatoBelow										
35	35	136	136	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	975												
35	35	138	138	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	976												
35	35	277/2	277/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	977		articStaccatoBelow							151			
35	35	139	139	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	978		articStaccatoBelow							151			
35	35	279/2	279/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	979		articStaccatoBelow										
36	36	140	140	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	980												
36	36	141	141	0.0	1/4	1/4	Dynamic	4/4	1	1	0					p											
36	36	141	141	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	981		articStaccatoBelow										
36	36	283/2	283/2	0.0	3/8	3/8	StaffText	4/4	1	1	0							espress.									
36	36	283/2	283/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	982		articStaccatoBelow										
36	36	142	142	0.75	1/2	1/2	Chord	4/4	1	1	3/16		1/8	3/2	983									152			
36	36	571/4	571/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	984												
36	36	143	143	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	985		articStaccatoBelow							153			
36	36	287/2	287/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	986		articStaccatoBelow										
36	36	140	140	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	987												
36	36	141	141	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	988		articStaccatoBelow										
36	36	283/2	283/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	989		articStaccatoBelow										
36	36	142	142	1.5	1/2	1/2	Chord	4/4	2	1	3/8		1/4	3/2	990												
36	36	287/2	287/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	991												
36	36	140	140	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	992												
36	36	141	141	0.0	1/4	1/4	Dynamic	4/4	3	1	0					p											
36	36	141	141	0.5	1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	993		articStaccatoAbove										
36	36	283/2	283/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	994		articStaccatoAbove										
36	36	142	142	0.75	1/2	1/2	Chord	4/4	3	1	3/16		1/8	3/2	995									154			
36	36	571/4	571/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	996												
36	36	143	143	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	997		articStaccatoBelow							155			
36	36	287/2	287/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	998		articStaccatoBelow										
36	36	140	140	4.0	0	0	Chord	4/4	4	1	1		1	1	999												
37	37	144	144	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	1000									156			
37	37	579/4	579/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1001												
37	37	145	145	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1002		articStaccatoBelow							157			
37	37	291/2	291/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1003		articStaccatoBelow										
37	37	146	146	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1004		articStaccatoBelow										
37	37	293/2	293/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1005		articStaccatoBelow							158			
37	37	147	147	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1006		articStaccatoBelow							158			
37	37	295/2	295/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1007		articStaccatoBelow										
37	37	144	144	0.75	0	0	Chord	4/4	2	1	3/16		1/8	3/2	1008									159			
37	37	579/4	579/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1009												
37	37	145	145	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1010		articStaccatoBelow							160			
37	37	291/2	291/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1011		articStaccatoBelow										
37	37	293/2	293/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1012		articStaccatoBelow							161			
37	37	147	147	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1013		articStaccatoBelow							161			
37	37	295/2	295/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1014		articStaccatoBelow										
37	37	144	144	0.75	0	0	Chord	4/4	3	1	3/16		1/8	3/2	1015									162			
37	37	579/4	579/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	1016												
37	37	145	145	0.5	1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	1017		articStaccatoBelow							163			
37	37	291/2	291/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	1018		articStaccatoBelow										
37	37	146	146	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	1019		articStaccatoBelow										
37	37	293/2	293/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	1020		articStaccatoBelow							164			
37	37	147	147	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	1021		articStaccatoBelow							164			
37	37	295/2	295/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	1022		articStaccatoBelow										
37	37	144	144	1.0	0	0	Chord	4/4	4	1	1/4		1/4	1	1023												
37	37	145	145	1.0	1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	1024												
37	37	146	146	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	1025		articStaccatoBelow										
37	37	293/2	293/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	1026		articStaccatoBelow							165			
37	37	147	147	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	1027		articStaccatoBelow							165			
37	37	295/2	295/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	1028		articStaccatoBelow										
38	38	148	148	0.0	0	0	Spanner	4/4	1	1	0														12		
38	38	148	148	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1029									166	12		
38	38	593/4	593/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1030									166	12		
38	38	297/2	297/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1031									166	12		
38	38	595/4	595/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1032									166	12		
38	38	149	149	0.0	1/4	1/4	Dynamic	4/4	1	1	0					f								166			
38	38	149	149	0.0	1/4	1/4	Spanner	4/4	1	1	0													166			
38	38	149	149	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1033		articStaccatoAbove							166			
38	38	299/2	299/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1034		articStaccatoAbove										
38	38	150	150	0.0	1/2	1/2	Spanner	4/4	1	1	0														13		
38	38	150	150	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	1035										13		
38	38	303/2	303/2	0.0	7/8	7/8	Spanner	4/4	1	1	0																
38	38	303/2	303/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1036												
38	38	148	148	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1037												
38	38	149	149	0.0	1/4	1/4	Dynamic	4/4	2	1	0					f											
38	38	149	149	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1038		articStaccatoAbove										
38	38	299/2	299/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1039		articStaccatoAbove										
38	38	150	150	0.75	1/2	1/2	Chord	4/4	2	1	3/16		1/8	3/2	1040									167			
38	38	603/4	603/4	0.0	11/16	11/16	Spanner	4/4	2	1	0														14		
38	38	603/4	603/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1041										14		
38	38	151	151	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1042		articStaccatoAbove							168	14		
38	38	303/2	303/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1043		articStaccatoAbove								14		
38	38	148	148	0.5	0	0	Chord	4/4	3	1	1/8		1/8	1	1044												
38	38	149	149	0.0	1/4	1/4	Dynamic	4/4	3	1	0					f											
38	38	149	149	0.5	1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	1045		articStaccatoAbove										
38	38	299/2	299/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	1046		articStaccatoAbove										
38	38	150	150	0.75	1/2	1/2	Chord	4/4	3	1	3/16		1/8	3/2	1047									169			
38	38	603/4	603/4	0.0	11/16	11/16	Spanner	4/4	3	1	0														15		
38	38	603/4	603/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	1048										15		
38	38	151	151	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	1049		articStaccatoAbove							170	15		
38	38	303/2	303/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	1050		articStaccatoAbove								15		
38	38	148	148	0.0	0	0	Dynamic	4/4	4	1	0					f											
38	38	148	148	3.0	0	0	Chord	4/4	4	1	3/4		1/2	3/2	1051												
38	38	151	151	0.0	3/4	3/4	Spanner	4/4	4	1	0														16		
38	38	151	151	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	1052		articStaccatoAbove							171	16		
38	38	303/2	303/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	1053		articStaccatoAbove								16		
39	39	152	152	0.0	0	0	Spanner	4/4	1	1	0															5	
39	39	152	152	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	1054									172		5	
39	39	611/4	611/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1055											5	
39	39	153	153	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1056		articStaccatoAbove							173		5	
39	39	307/2	307/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1057		articStaccatoAbove									5	
39	39	154	154	0.0	1/2	1/2	Spanner	4/4	1	1	0																
39	39	154	154	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1058		articStaccatoBelow										
39	39	309/2	309/2	0.0	5/8	5/8	StaffText	4/4	1	1	0							dimin.									
39	39	309/2	309/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1059		articStaccatoBelow							174			
39	39	155	155	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1060		articStaccatoBelow							174			
39	39	311/2	311/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1061		articStaccatoBelow										
39	39	152	152	0.0	0	0	Spanner	4/4	2	1	0																
39	39	152	152	0.0	0	0	Spanner	4/4	2	1	0															6	
39	39	152	152	0.75	0	0	Chord	4/4	2	1	3/16		1/8	3/2	1062									175		6	
39	39	611/4	611/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1063											6	
39	39	153	153	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1064		articStaccatoAbove							176		6	
39	39	307/2	307/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1065		articStaccatoAbove									6	
39	39	154	154	0.0	1/2	1/2	Spanner	4/4	2	1	0																
39	39	154	154	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1066		articStaccatoBelow										
39	39	309/2	309/2	0.0	5/8	5/8	StaffText	4/4	2	1	0							dimin.									
39	39	309/2	309/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1067		articStaccatoBelow							177			
39	39	155	155	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1068		articStaccatoBelow							177			
39	39	311/2	311/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1069		articStaccatoBelow										
39	39	152	152	0.0	0	0	Spanner	4/4	3	1	0																
39	39	152	152	0.0	0	0	Spanner	4/4	3	1	0															7	
39	39	152	152	0.75	0	0	Chord	4/4	3	1	3/16		1/8	3/2	1070									178		7	
39	39	611/4	611/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	1071											7	
39	39	153	153	0.5	1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	1072		articStaccatoAbove							179		7	
39	39	307/2	307/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	1073		articStaccatoAbove									7	
39	39	154	154	0.0	1/2	1/2	Spanner	4/4	3	1	0																
39	39	154	154	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	1074		articStaccatoAbove										
39	39	309/2	309/2	0.0	5/8	5/8	StaffText	4/4	3	1	0							dimin.									
39	39	309/2	309/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	1075		articStaccatoAbove							180			
39	39	155	155	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	1076		articStaccatoAbove							180			
39	39	311/2	311/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	1077		articStaccatoAbove										
39	39	152	152	0.0	0	0	Spanner	4/4	4	1	0																
39	39	152	152	0.0	0	0	Spanner	4/4	4	1	0															8	
39	39	152	152	0.75	0	0	Chord	4/4	4	1	3/16		1/8	3/2	1078									181		8	
39	39	611/4	611/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16		1/16	1	1079											8	
39	39	153	153	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	1080		articStaccatoAbove							182		8	
39	39	307/2	307/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	1081		articStaccatoAbove									8	
39	39	154	154	0.0	1/2	1/2	Spanner	4/4	4	1	0																
39	39	154	154	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	1082		articStaccatoAbove										
39	39	309/2	309/2	0.0	5/8	5/8	StaffText	4/4	4	1	0							dimin.									
39	39	309/2	309/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	1083		articStaccatoAbove							183			
39	39	155	155	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	1084		articStaccatoAbove							183			
39	39	311/2	311/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	1085		articStaccatoAbove										
40	40	156	156	0.0	0	0	Dynamic	4/4	1	1	0					p											
40	40	156	156	4.0	0	0	Chord	4/4	1	1	1		1	1	1086												
40	40	156	156	0.0	0	0	Dynamic	4/4	2	1	0					p											
40	40	156	156	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1087									184			
40	40	625/4	625/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1088									184			
40	40	313/2	313/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1089									184			
40	40	627/4	627/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1090									184			
40	40	157	157	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1091									184			
40	40	629/4	629/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1092									184			
40	40	315/2	315/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1093									184			
40	40	631/4	631/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1094												
40	40	158	158	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	1095												
40	40	156	156	0.0	0	0	Dynamic	4/4	3	1	0					p											
40	40	156	156	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	1096												
40	40	158	158	0.25	1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	1097									185			
40	40	633/4	633/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	1098									185			
40	40	317/2	317/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	1099									185			
40	40	635/4	635/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	1100									185			
40	40	159	159	0.25	3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	1101									185			
40	40	637/4	637/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	1102									185			
