mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin	TextLine	TextLine_dim.
88	88	526	526	0.5	1	1	Chord	12/8	4	1	1/8			1/8	1	1894									243	48			
88	88	1053/2	1053/2	0.5	9/8	9/8	Chord	12/8	4	1	1/8			1/8	1	1895									243	48			
88	88	527	527	0.5	5/4	5/4	Chord	12/8	4	1	1/8			1/8	1	1896									243	48			
88	88	1055/2	1055/2	0.5	11/8	11/8	Chord	12/8	4	1	1/8			1/8	1	1897									243	48			
89	89	528	528	0.5	0	0	Chord	12/8	1	1	1/8			1/8	1	1898										46			
89	89	529	529	0.0	1/4	1/4	Spanner	12/8	1	1	0																		
89	89	1059/2	1059/2	0.0	3/8	3/8	Dynamic	12/8	2	1	0						f												
89	89	1059/2	1059/2	1.0	3/8	3/8	Chord	12/8	2	1	1/4			1/4	1	1899													
89	89	531	531	1.0	3/4	3/4	Chord	12/8	2	1	1/4			1/4	1	1900													
89	89	1065/2	1065/2	1.0	9/8	9/8	Chord	12/8	2	1	1/4			1/4	1	1901													
89	89	528	528	1.0	0	0	Chord	12/8	3	1	1/4			1/4	1	1902										47			
89	89	529	529	0.0	1/4	1/4	Spanner	12/8	3	1	0																		
89	89	1059/2	1059/2	0.0	3/8	3/8	Dynamic	12/8	3	1	0						f												
89	89	1059/2	1059/2	1.0	3/8	3/8	Chord	12/8	3	1	1/4			1/4	1	1903													
89	89	531	531	1.0	3/4	3/4	Chord	12/8	3	1	1/4			1/4	1	1904													
89	89	1065/2	1065/2	1.0	9/8	9/8	Chord	12/8	3	1	1/4			1/4	1	1905													
89	89	528	528	1.0	0	0	Chord	12/8	4	1	1/4			1/4	1	1906										48			
89	89	529	529	0.0	1/4	1/4	Spanner	12/8	4	1	0																		
89	89	1059/2	1059/2	0.0	3/8	3/8	Dynamic	12/8	4	1	0						f												
89	89	1059/2	1059/2	1.0	3/8	3/8	Chord	12/8	4	1	1/4			1/4	1	1907													
89	89	531	531	1.0	3/4	3/4	Chord	12/8	4	1	1/4			1/4	1	1908													
89	89	1065/2	1065/2	1.0	9/8	9/8	Chord	12/8	4	1	1/4			1/4	1	1909													
90	90	534	534	0.0	0	0	Dynamic	12/8	1	1	0						ff												
90	90	534	534	3.0	0	0	Chord	12/8	1	1	3/4			1/2	3/2	1910													
90	90	537	537	3.0	3/4	3/4	Chord	12/8	1	1	3/4			1/2	3/2	1911													
90	90	534	534	0.0	0	0	Dynamic	12/8	2	1	0						ff												
90	90	534	534	0.5	0	0	Chord	12/8	2	1	1/8			1/8	1	1912									244				
90	90	1069/2	1069/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8			1/8	1	1913									244				
90	90	535	535	0.5	1/4	1/4	Chord	12/8	2	1	1/8			1/8	1	1914									244				
90	90	1071/2	1071/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8			1/8	1	1915									244				
90	90	536	536	0.5	1/2	1/2	Chord	12/8	2	1	1/8			1/8	1	1916									244				
90	90	1073/2	1073/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8			1/8	1	1917									244				
90	90	537	537	0.5	3/4	3/4	Chord	12/8	2	1	1/8			1/8	1	1918									244				
90	90	1075/2	1075/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8			1/8	1	1919									244				
90	90	538	538	0.5	1	1	Chord	12/8	2	1	1/8			1/8	1	1920									244				
90	90	1077/2	1077/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8			1/8	1	1921									244				
90	90	539	539	0.5	5/4	5/4	Chord	12/8	2	1	1/8			1/8	1	1922									244				
90	90	1079/2	1079/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8			1/8	1	1923													
90	90	534	534	0.0	0	0	Dynamic	12/8	3	1	0						ff												
90	90	534	534	0.5	0	0	Chord	12/8	3	1	1/8			1/8	1	1924									245				
90	90	1069/2	1069/2	0.5	1/8	1/8	Chord	12/8	3	1	1/8			1/8	1	1925									245				
90	90	535	535	0.5	1/4	1/4	Chord	12/8	3	1	1/8			1/8	1	1926									245				
90	90	1071/2	1071/2	0.5	3/8	3/8	Chord	12/8	3	1	1/8			1/8	1	1927									245				
90	90	536	536	0.5	1/2	1/2	Chord	12/8	3	1	1/8			1/8	1	1928									245				
90	90	1073/2	1073/2	0.5	5/8	5/8	Chord	12/8	3	1	1/8			1/8	1	1929									245				
90	90	537	537	0.5	3/4	3/4	Chord	12/8	3	1	1/8			1/8	1	1930									245				
90	90	1075/2	1075/2	0.5	7/8	7/8	Chord	12/8	3	1	1/8			1/8	1	1931									245				
90	90	538	538	0.5	1	1	Chord	12/8	3	1	1/8			1/8	1	1932									245				
90	90	1077/2	1077/2	0.5	9/8	9/8	Chord	12/8	3	1	1/8			1/8	1	1933									245				
90	90	539	539	0.5	5/4	5/4	Chord	12/8	3	1	1/8			1/8	1	1934									245				
90	90	1079/2	1079/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8			1/8	1	1935													
90	90	534	534	0.0	0	0	Dynamic	12/8	4	1	0						ff												
90	90	534	534	0.5	0	0	Chord	12/8	4	1	1/8			1/8	1	1936									246				
90	90	1069/2	1069/2	0.5	1/8	1/8	Chord	12/8	4	1	1/8			1/8	1	1937									246				
90	90	535	535	0.5	1/4	1/4	Chord	12/8	4	1	1/8			1/8	1	1938									246				
90	90	1071/2	1071/2	0.5	3/8	3/8	Chord	12/8	4	1	1/8			1/8	1	1939									246				
90	90	536	536	0.5	1/2	1/2	Chord	12/8	4	1	1/8			1/8	1	1940									246				
90	90	1073/2	1073/2	0.5	5/8	5/8	Chord	12/8	4	1	1/8			1/8	1	1941									246				
90	90	537	537	0.5	3/4	3/4	Chord	12/8	4	1	1/8			1/8	1	1942									246				
90	90	1075/2	1075/2	0.5	7/8	7/8	Chord	12/8	4	1	1/8			1/8	1	1943									246				
90	90	538	538	0.5	1	1	Chord	12/8	4	1	1/8			1/8	1	1944									246				
90	90	1077/2	1077/2	0.5	9/8	9/8	Chord	12/8	4	1	1/8			1/8	1	1945									246				
90	90	539	539	0.5	5/4	5/4	Chord	12/8	4	1	1/8			1/8	1	1946									246				
90	90	1079/2	1079/2	0.5	11/8	11/8	Chord	12/8	4	1	1/8			1/8	1	1947													
91	91	540	540	3.0	0	0	Chord	12/8	1	1	3/4			1/2	3/2	1948													
91	91	543	543	3.0	3/4	3/4	Chord	12/8	1	1	3/4			1/2	3/2	1949													
91	91	540	540	0.5	0	0	Chord	12/8	2	1	1/8			1/8	1	1950									247				
91	91	1081/2	1081/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8			1/8	1	1951									247				
91	91	541	541	0.5	1/4	1/4	Chord	12/8	2	1	1/8			1/8	1	1952									247				
91	91	1083/2	1083/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8			1/8	1	1953									247				
91	91	542	542	0.5	1/2	1/2	Chord	12/8	2	1	1/8			1/8	1	1954									247				
91	91	1085/2	1085/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8			1/8	1	1955									247				
91	91	543	543	0.5	3/4	3/4	Chord	12/8	2	1	1/8			1/8	1	1956									247				
91	91	1087/2	1087/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8			1/8	1	1957									247				
91	91	544	544	0.5	1	1	Chord	12/8	2	1	1/8			1/8	1	1958									247				
91	91	1089/2	1089/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8			1/8	1	1959									247				
91	91	545	545	0.5	5/4	5/4	Chord	12/8	2	1	1/8			1/8	1	1960									247				
91	91	1091/2	1091/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8			1/8	1	1961													
91	91	540	540	0.5	0	0	Chord	12/8	3	1	1/8			1/8	1	1962									248				
91	91	1081/2	1081/2	0.5	1/8	1/8	Chord	12/8	3	1	1/8			1/8	1	1963									248				
91	91	541	541	0.5	1/4	1/4	Chord	12/8	3	1	1/8			1/8	1	1964									248				
91	91	1083/2	1083/2	0.5	3/8	3/8	Chord	12/8	3	1	1/8			1/8	1	1965									248				
91	91	542	542	0.5	1/2	1/2	Chord	12/8	3	1	1/8			1/8	1	1966									248				
91	91	1085/2	1085/2	0.5	5/8	5/8	Chord	12/8	3	1	1/8			1/8	1	1967									248				
91	91	543	543	0.5	3/4	3/4	Chord	12/8	3	1	1/8			1/8	1	1968									248				
91	91	1087/2	1087/2	0.5	7/8	7/8	Chord	12/8	3	1	1/8			1/8	1	1969									248				
91	91	544	544	0.5	1	1	Chord	12/8	3	1	1/8			1/8	1	1970									248				
91	91	1089/2	1089/2	0.5	9/8	9/8	Chord	12/8	3	1	1/8			1/8	1	1971									248				
91	91	545	545	0.5	5/4	5/4	Chord	12/8	3	1	1/8			1/8	1	1972									248				
91	91	1091/2	1091/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8			1/8	1	1973													
91	91	540	540	0.5	0	0	Chord	12/8	4	1	1/8			1/8	1	1974									249				
91	91	1081/2	1081/2	0.5	1/8	1/8	Chord	12/8	4	1	1/8			1/8	1	1975									249				
91	91	541	541	0.5	1/4	1/4	Chord	12/8	4	1	1/8			1/8	1	1976									249				
91	91	1083/2	1083/2	0.5	3/8	3/8	Chord	12/8	4	1	1/8			1/8	1	1977									249				
91	91	542	542	0.5	1/2	1/2	Chord	12/8	4	1	1/8			1/8	1	1978									249				
91	91	1085/2	1085/2	0.5	5/8	5/8	Chord	12/8	4	1	1/8			1/8	1	1979									249				
91	91	543	543	0.5	3/4	3/4	Chord	12/8	4	1	1/8			1/8	1	1980									249				
91	91	1087/2	1087/2	0.5	7/8	7/8	Chord	12/8	4	1	1/8			1/8	1	1981									249				
91	91	544	544	0.5	1	1	Chord	12/8	4	1	1/8			1/8	1	1982									249				
91	91	1089/2	1089/2	0.5	9/8	9/8	Chord	12/8	4	1	1/8			1/8	1	1983									249				
91	91	545	545	0.5	5/4	5/4	Chord	12/8	4	1	1/8			1/8	1	1984									249				
91	91	1091/2	1091/2	0.5	11/8	11/8	Chord	12/8	4	1	1/8			1/8	1	1985													
92	92	546	546	3.0	0	0	Chord	12/8	1	1	3/4			1/2	3/2	1986													
92	92	549	549	0.5	3/4	3/4	Chord	12/8	1	1	1/8			1/8	1	1987													
92	92	1099/2	1099/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8			1/8	1	1988									250				
92	92	550	550	0.5	1	1	Chord	12/8	1	1	1/8			1/8	1	1989									250				
92	92	1101/2	1101/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8			1/8	1	1990									250				
92	92	551	551	0.5	5/4	5/4	Chord	12/8	1	1	1/8			1/8	1	1991									250				
92	92	1103/2	1103/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	1992									250				
92	92	546	546	0.5	0	0	Chord	12/8	2	1	1/8			1/8	1	1993									251				
92	92	1093/2	1093/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8			1/8	1	1994									251				
92	92	547	547	0.5	1/4	1/4	Chord	12/8	2	1	1/8			1/8	1	1995									251				
92	92	1095/2	1095/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8			1/8	1	1996									251				
92	92	548	548	0.5	1/2	1/2	Chord	12/8	2	1	1/8			1/8	1	1997									251				
92	92	1097/2	1097/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8			1/8	1	1998													
92	92	549	549	0.5	3/4	3/4	Chord	12/8	2	1	1/8			1/8	1	1999									252				
92	92	1099/2	1099/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8			1/8	1	2000									252				
92	92	550	550	0.5	1	1	Chord	12/8	2	1	1/8			1/8	1	2001									252				
92	92	1101/2	1101/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8			1/8	1	2002									252				
92	92	551	551	0.5	5/4	5/4	Chord	12/8	2	1	1/8			1/8	1	2003									252				
92	92	1103/2	1103/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8			1/8	1	2004									252				
92	92	546	546	0.5	0	0	Chord	12/8	3	1	1/8			1/8	1	2005									253				
92	92	1093/2	1093/2	0.5	1/8	1/8	Chord	12/8	3	1	1/8			1/8	1	2006									253				
92	92	547	547	0.5	1/4	1/4	Chord	12/8	3	1	1/8			1/8	1	2007									253				
92	92	1095/2	1095/2	0.5	3/8	3/8	Chord	12/8	3	1	1/8			1/8	1	2008									253				
92	92	548	548	0.5	1/2	1/2	Chord	12/8	3	1	1/8			1/8	1	2009									253				
92	92	1097/2	1097/2	0.5	5/8	5/8	Chord	12/8	3	1	1/8			1/8	1	2010													
92	92	549	549	0.5	3/4	3/4	Chord	12/8	3	1	1/8			1/8	1	2011									254				
92	92	1099/2	1099/2	0.5	7/8	7/8	Chord	12/8	3	1	1/8			1/8	1	2012									254				
92	92	550	550	0.5	1	1	Chord	12/8	3	1	1/8			1/8	1	2013									254				
92	92	1101/2	1101/2	0.5	9/8	9/8	Chord	12/8	3	1	1/8			1/8	1	2014									254				
92	92	551	551	0.5	5/4	5/4	Chord	12/8	3	1	1/8			1/8	1	2015									254				
92	92	1103/2	1103/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8			1/8	1	2016									254				
92	92	546	546	0.5	0	0	Chord	12/8	4	1	1/8			1/8	1	2017									255				
92	92	1093/2	1093/2	0.5	1/8	1/8	Chord	12/8	4	1	1/8			1/8	1	2018									255				
92	92	547	547	0.5	1/4	1/4	Chord	12/8	4	1	1/8			1/8	1	2019									255				
92	92	1095/2	1095/2	0.5	3/8	3/8	Chord	12/8	4	1	1/8			1/8	1	2020									255				
92	92	548	548	0.5	1/2	1/2	Chord	12/8	4	1	1/8			1/8	1	2021									255				
92	92	1097/2	1097/2	0.5	5/8	5/8	Chord	12/8	4	1	1/8			1/8	1	2022													
92	92	549	549	0.5	3/4	3/4	Chord	12/8	4	1	1/8			1/8	1	2023									256				
92	92	1099/2	1099/2	0.5	7/8	7/8	Chord	12/8	4	1	1/8			1/8	1	2024									256				
92	92	550	550	0.5	1	1	Chord	12/8	4	1	1/8			1/8	1	2025									256				
92	92	1101/2	1101/2	0.5	9/8	9/8	Chord	12/8	4	1	1/8			1/8	1	2026									256				
92	92	551	551	0.5	5/4	5/4	Chord	12/8	4	1	1/8			1/8	1	2027									256				
92	92	1103/2	1103/2	0.5	11/8	11/8	Chord	12/8	4	1	1/8			1/8	1	2028									256				
93	93	552	552	0.5	0	0	Chord	12/8	1	1	1/8			1/8	1	2029									250				
93	93	1105/2	1105/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8			1/8	1	2030									250				
93	93	553	553	0.5	1/4	1/4	Chord	12/8	1	1	1/8			1/8	1	2031									250				
93	93	1107/2	1107/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8			1/8	1	2032									250				
93	93	554	554	0.5	1/2	1/2	Chord	12/8	1	1	1/8			1/8	1	2033									250				
93	93	1109/2	1109/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	2034									250				
93	93	555	555	0.5	3/4	3/4	Chord	12/8	1	1	1/8			1/8	1	2035									250				
93	93	1111/2	1111/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8			1/8	1	2036									250				
93	93	556	556	0.5	1	1	Chord	12/8	1	1	1/8			1/8	1	2037									250				
93	93	1113/2	1113/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8			1/8	1	2038									250				
93	93	557	557	0.5	5/4	5/4	Chord	12/8	1	1	1/8			1/8	1	2039									250				
93	93	1115/2	1115/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	2040									250				
93	93	552	552	0.5	0	0	Chord	12/8	2	1	1/8			1/8	1	2041									252				
93	93	1105/2	1105/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8			1/8	1	2042									252				
93	93	553	553	0.5	1/4	1/4	Chord	12/8	2	1	1/8			1/8	1	2043									252				
93	93	1107/2	1107/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8			1/8	1	2044									252				
93	93	554	554	0.5	1/2	1/2	Chord	12/8	2	1	1/8			1/8	1	2045									252				
93	93	1109/2	1109/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8			1/8	1	2046									252				
93	93	555	555	0.5	3/4	3/4	Chord	12/8	2	1	1/8			1/8	1	2047									252				
93	93	1111/2	1111/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8			1/8	1	2048									252				
93	93	556	556	0.5	1	1	Chord	12/8	2	1	1/8			1/8	1	2049									252				
93	93	1113/2	1113/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8			1/8	1	2050									252				
93	93	557	557	0.5	5/4	5/4	Chord	12/8	2	1	1/8			1/8	1	2051									252				
93	93	1115/2	1115/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8			1/8	1	2052									252				
93	93	552	552	0.5	0	0	Chord	12/8	3	1	1/8			1/8	1	2053									254				
93	93	1105/2	1105/2	0.5	1/8	1/8	Chord	12/8	3	1	1/8			1/8	1	2054									254				
93	93	553	553	0.5	1/4	1/4	Chord	12/8	3	1	1/8			1/8	1	2055									254				
93	93	1107/2	1107/2	0.5	3/8	3/8	Chord	12/8	3	1	1/8			1/8	1	2056									254				
93	93	554	554	0.5	1/2	1/2	Chord	12/8	3	1	1/8			1/8	1	2057									254				
93	93	1109/2	1109/2	0.5	5/8	5/8	Chord	12/8	3	1	1/8			1/8	1	2058									254				
93	93	555	555	0.5	3/4	3/4	Chord	12/8	3	1	1/8			1/8	1	2059									254				
93	93	1111/2	1111/2	0.5	7/8	7/8	Chord	12/8	3	1	1/8			1/8	1	2060									254				
93	93	556	556	0.5	1	1	Chord	12/8	3	1	1/8			1/8	1	2061									254				
93	93	1113/2	1113/2	0.5	9/8	9/8	Chord	12/8	3	1	1/8			1/8	1	2062									254				
93	93	557	557	0.5	5/4	5/4	Chord	12/8	3	1	1/8			1/8	1	2063									254				
93	93	1115/2	1115/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8			1/8	1	2064									254				
93	93	552	552	0.5	0	0	Chord	12/8	4	1	1/8			1/8	1	2065									256				
93	93	1105/2	1105/2	0.5	1/8	1/8	Chord	12/8	4	1	1/8			1/8	1	2066									256				
93	93	553	553	0.5	1/4	1/4	Chord	12/8	4	1	1/8			1/8	1	2067									256				
93	93	1107/2	1107/2	0.5	3/8	3/8	Chord	12/8	4	1	1/8			1/8	1	2068									256				
93	93	554	554	0.5	1/2	1/2	Chord	12/8	4	1	1/8			1/8	1	2069									256				
93	93	1109/2	1109/2	0.5	5/8	5/8	Chord	12/8	4	1	1/8			1/8	1	2070									256				
93	93	555	555	0.5	3/4	3/4	Chord	12/8	4	1	1/8			1/8	1	2071									256				
93	93	1111/2	1111/2	0.5	7/8	7/8	Chord	12/8	4	1	1/8			1/8	1	2072									256				
93	93	556	556	0.5	1	1	Chord	12/8	4	1	1/8			1/8	1	2073									256				
93	93	1113/2	1113/2	0.5	9/8	9/8	Chord	12/8	4	1	1/8			1/8	1	2074									256				
93	93	557	557	0.5	5/4	5/4	Chord	12/8	4	1	1/8			1/8	1	2075									256				
93	93	1115/2	1115/2	0.5	11/8	11/8	Chord	12/8	4	1	1/8			1/8	1	2076									256				
94	94	558	558	0.5	0	0	Chord	12/8	1	1	1/8			1/8	1	2077									250				
94	94	1117/2	1117/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8			1/8	1	2078									250				
94	94	559	559	0.5	1/4	1/4	Chord	12/8	1	1	1/8			1/8	1	2079													
94	94	1119/2	1119/2	0.0	3/8	3/8	Dynamic	12/8	1	1	0						ff												
94	94	1119/2	1119/2	0.0	3/8	3/8	StaffText	12/8	1	1	0								"<font size=""11""/><i>con fuoco</i>"										
94	94	1119/2	1119/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8			1/8	1	2080									257				
94	94	560	560	0.5	1/2	1/2	Chord	12/8	1	1	1/8			1/8	1	2081									257				
94	94	1121/2	1121/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	2082													
94	94	561	561	0.5	3/4	3/4	Chord	12/8	1	1	1/8			1/8	1	2083									258				
94	94	1123/2	1123/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8			1/8	1	2084									258				
94	94	562	562	0.5	1	1	Chord	12/8	1	1	1/8			1/8	1	2085													
94	94	1125/2	1125/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8			1/8	1	2086									259				
94	94	563	563	0.5	5/4	5/4	Chord	12/8	1	1	1/8			1/8	1	2087									259				
94	94	1127/2	1127/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	2088													
94	94	558	558	0.5	0	0	Chord	12/8	2	1	1/8			1/8	1	2089									252				
94	94	1117/2	1117/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8			1/8	1	2090									252				
94	94	559	559	0.5	1/4	1/4	Chord	12/8	2	1	1/8			1/8	1	2091													
94	94	1119/2	1119/2	0.0	3/8	3/8	Dynamic	12/8	2	1	0						ff												
94	94	1119/2	1119/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8			1/8	1	2092									260				
94	94	560	560	0.0	1/2	1/2	StaffText	12/8	2	1	0								"<font size=""11""/><i>con fuoco</i>"						260				
94	94	560	560	0.5	1/2	1/2	Chord	12/8	2	1	1/8			1/8	1	2093									260				
94	94	1121/2	1121/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8			1/8	1	2094													
94	94	561	561	0.5	3/4	3/4	Chord	12/8	2	1	1/8			1/8	1	2095									261				
94	94	1123/2	1123/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8			1/8	1	2096									261				
94	94	562	562	0.5	1	1	Chord	12/8	2	1	1/8			1/8	1	2097													
94	94	1125/2	1125/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8			1/8	1	2098									262				
94	94	563	563	0.5	5/4	5/4	Chord	12/8	2	1	1/8			1/8	1	2099									262				
94	94	1127/2	1127/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8			1/8	1	2100													
94	94	558	558	0.5	0	0	Chord	12/8	3	1	1/8			1/8	1	2101									254				
94	94	1117/2	1117/2	0.5	1/8	1/8	Chord	12/8	3	1	1/8			1/8	1	2102									254				
94	94	559	559	0.5	1/4	1/4	Chord	12/8	3	1	1/8			1/8	1	2103													
94	94	1119/2	1119/2	0.0	3/8	3/8	Dynamic	12/8	3	1	0						ff												
94	94	1119/2	1119/2	0.5	3/8	3/8	Chord	12/8	3	1	1/8			1/8	1	2104									263				
94	94	560	560	0.0	1/2	1/2	StaffText	12/8	3	1	0								"<font size=""11""/><i>con fuoco</i>"						263				
94	94	560	560	0.5	1/2	1/2	Chord	12/8	3	1	1/8			1/8	1	2105									263				
94	94	1121/2	1121/2	0.5	5/8	5/8	Chord	12/8	3	1	1/8			1/8	1	2106													
94	94	561	561	0.5	3/4	3/4	Chord	12/8	3	1	1/8			1/8	1	2107									264				
94	94	1123/2	1123/2	0.5	7/8	7/8	Chord	12/8	3	1	1/8			1/8	1	2108									264				
94	94	562	562	0.5	1	1	Chord	12/8	3	1	1/8			1/8	1	2109													
94	94	1125/2	1125/2	0.5	9/8	9/8	Chord	12/8	3	1	1/8			1/8	1	2110									265				
94	94	563	563	0.5	5/4	5/4	Chord	12/8	3	1	1/8			1/8	1	2111									265				
94	94	1127/2	1127/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8			1/8	1	2112													
94	94	558	558	0.5	0	0	Chord	12/8	4	1	1/8			1/8	1	2113									256				
94	94	1117/2	1117/2	0.5	1/8	1/8	Chord	12/8	4	1	1/8			1/8	1	2114									256				
94	94	559	559	0.5	1/4	1/4	Chord	12/8	4	1	1/8			1/8	1	2115													
94	94	1119/2	1119/2	0.0	3/8	3/8	Dynamic	12/8	4	1	0						ff												
94	94	1119/2	1119/2	0.5	3/8	3/8	Chord	12/8	4	1	1/8			1/8	1	2116									266				
94	94	560	560	0.0	1/2	1/2	StaffText	12/8	4	1	0								"<font size=""11""/><i>con fuoco</i>"						266				
94	94	560	560	0.5	1/2	1/2	Chord	12/8	4	1	1/8			1/8	1	2117									266				
94	94	1121/2	1121/2	0.5	5/8	5/8	Chord	12/8	4	1	1/8			1/8	1	2118													
94	94	561	561	0.5	3/4	3/4	Chord	12/8	4	1	1/8			1/8	1	2119									267				
94	94	1123/2	1123/2	0.5	7/8	7/8	Chord	12/8	4	1	1/8			1/8	1	2120									267				
94	94	562	562	0.5	1	1	Chord	12/8	4	1	1/8			1/8	1	2121													
94	94	1125/2	1125/2	0.5	9/8	9/8	Chord	12/8	4	1	1/8			1/8	1	2122									268				
94	94	563	563	0.5	5/4	5/4	Chord	12/8	4	1	1/8			1/8	1	2123									268				
94	94	1127/2	1127/2	0.5	11/8	11/8	Chord	12/8	4	1	1/8			1/8	1	2124													
95	95	564	564	0.5	0	0	Chord	12/8	1	1	1/8			1/8	1	2125									269				
95	95	1129/2	1129/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8			1/8	1	2126									269				
95	95	565	565	0.5	1/4	1/4	Chord	12/8	1	1	1/8			1/8	1	2127													
95	95	1131/2	1131/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8			1/8	1	2128									270				
95	95	566	566	0.5	1/2	1/2	Chord	12/8	1	1	1/8			1/8	1	2129									270				
95	95	1133/2	1133/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	2130													
95	95	567	567	0.5	3/4	3/4	Chord	12/8	1	1	1/8			1/8	1	2131									271				
95	95	1135/2	1135/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8			1/8	1	2132									271				
95	95	568	568	0.5	1	1	Chord	12/8	1	1	1/8			1/8	1	2133													
95	95	1137/2	1137/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8			1/8	1	2134									272				
95	95	569	569	0.5	5/4	5/4	Chord	12/8	1	1	1/8			1/8	1	2135									272				
95	95	1139/2	1139/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	2136													
95	95	564	564	0.5	0	0	Chord	12/8	2	1	1/8			1/8	1	2137									273				
95	95	1129/2	1129/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8			1/8	1	2138									273				
95	95	565	565	0.5	1/4	1/4	Chord	12/8	2	1	1/8			1/8	1	2139													
95	95	1131/2	1131/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8			1/8	1	2140									274				
95	95	566	566	0.5	1/2	1/2	Chord	12/8	2	1	1/8			1/8	1	2141									274				
95	95	1133/2	1133/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8			1/8	1	2142													
95	95	567	567	0.5	3/4	3/4	Chord	12/8	2	1	1/8			1/8	1	2143									275				
95	95	1135/2	1135/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8			1/8	1	2144									275				
95	95	568	568	0.5	1	1	Chord	12/8	2	1	1/8			1/8	1	2145													
95	95	1137/2	1137/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8			1/8	1	2146									276				
95	95	569	569	0.5	5/4	5/4	Chord	12/8	2	1	1/8			1/8	1	2147									276				
95	95	1139/2	1139/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8			1/8	1	2148													
95	95	564	564	0.5	0	0	Chord	12/8	3	1	1/8			1/8	1	2149									277				
95	95	1129/2	1129/2	0.5	1/8	1/8	Chord	12/8	3	1	1/8			1/8	1	2150									277				
95	95	565	565	0.5	1/4	1/4	Chord	12/8	3	1	1/8			1/8	1	2151													
95	95	1131/2	1131/2	0.5	3/8	3/8	Chord	12/8	3	1	1/8			1/8	1	2152									278				
95	95	566	566	0.5	1/2	1/2	Chord	12/8	3	1	1/8			1/8	1	2153									278				
