mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
262	262	1044	1044	0.0	0	0	Dynamic	2/2	2	1	0						f										
262	262	1044	1044	0.5	0	0	Chord	2/2	2	1	1/8			1/8	1	4069									810		
262	262	2089/2	2089/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	4070									810		
262	262	1045	1045	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	4071									810		
262	262	2091/2	2091/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	4072									810		
262	262	1046	1046	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	4073											
262	262	1047	1047	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	4074		articStaccatoAbove									
262	262	1044	1044	0.0	0	0	Dynamic	2/2	3	1	0						f										
262	262	1044	1044	0.5	0	0	Chord	2/2	3	1	1/8			1/8	1	4075									811		
262	262	2089/2	2089/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8			1/8	1	4076									811		
262	262	1045	1045	0.5	1/4	1/4	Chord	2/2	3	1	1/8			1/8	1	4077									811		
262	262	2091/2	2091/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8			1/8	1	4078									811		
262	262	1046	1046	1.0	1/2	1/2	Chord	2/2	3	1	1/4			1/4	1	4079											
262	262	1047	1047	1.0	3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	4080		articStaccatoAbove									
262	262	1044	1044	3.0	0	0	Chord	2/2	4	1	3/4			1/2	3/2	4081											
262	262	1047	1047	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	4082											
263	263	1048	1048	0.5	0	0	Chord	2/2	1	1	1/8			1/8	1	4083									812		
263	263	2097/2	2097/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	4084									812		
263	263	1049	1049	0.5	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	4085									812		
263	263	2099/2	2099/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	4086									812		
263	263	1050	1050	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	4087											
263	263	1051	1051	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	4088		articStaccatoAbove									
263	263	1048	1048	3.0	0	0	Chord	2/2	2	1	3/4			1/2	3/2	4089											
263	263	1051	1051	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	4090											
263	263	1048	1048	3.0	0	0	Chord	2/2	3	1	3/4			1/2	3/2	4091											
263	263	1051	1051	1.0	3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	4092											
263	263	1048	1048	0.5	0	0	Chord	2/2	4	1	1/8			1/8	1	4093									813		
263	263	2097/2	2097/2	0.5	1/8	1/8	Chord	2/2	4	1	1/8			1/8	1	4094									813		
263	263	1049	1049	0.5	1/4	1/4	Chord	2/2	4	1	1/8			1/8	1	4095									813		
263	263	2099/2	2099/2	0.5	3/8	3/8	Chord	2/2	4	1	1/8			1/8	1	4096									813		
263	263	1050	1050	1.0	1/2	1/2	Chord	2/2	4	1	1/4			1/4	1	4097											
263	263	1051	1051	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	4098		articStaccatoAbove									
264	264	1052	1052	4.0	0	0	Chord	2/2	1	1	1			1	1	4099											
264	264	1052	1052	0.5	0	0	Chord	2/2	2	1	1/8			1/8	1	4100									814		
264	264	2105/2	2105/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	4101									814		
264	264	1053	1053	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	4102									814		
264	264	2107/2	2107/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	4103									814		
264	264	1054	1054	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	4104											
264	264	1055	1055	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	4105		articStaccatoAbove									
264	264	1052	1052	0.5	0	0	Chord	2/2	3	1	1/8			1/8	1	4106									815		
264	264	2105/2	2105/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8			1/8	1	4107									815		
264	264	1053	1053	0.5	1/4	1/4	Chord	2/2	3	1	1/8			1/8	1	4108									815		
264	264	2107/2	2107/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8			1/8	1	4109									815		
264	264	1054	1054	1.0	1/2	1/2	Chord	2/2	3	1	1/4			1/4	1	4110											
264	264	1055	1055	1.0	3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	4111		articStaccatoAbove									
264	264	1052	1052	4.0	0	0	Chord	2/2	4	1	1			1	1	4112											
265	265	1056	1056	0.0	0	0	StaffText	2/2	1	1	0								"<font face=""Plantin MT Std""/><i>dim.</i>"								
265	265	1056	1056	4.0	0	0	Chord	2/2	1	1	1			1	1	4113											
265	265	1056	1056	0.0	0	0	StaffText	2/2	2	1	0								"<font face=""Plantin MT Std""/><i>dim.</i>"								
265	265	1056	1056	4.0	0	0	Chord	2/2	2	1	1			1	1	4114											
265	265	1056	1056	0.0	0	0	StaffText	2/2	3	1	0								"<font face=""Plantin MT Std""/><i>dim.</i>"								
265	265	1056	1056	4.0	0	0	Chord	2/2	3	1	1			1	1	4115											
265	265	1056	1056	0.0	0	0	StaffText	2/2	4	1	0								"<font face=""Plantin MT Std""/><i>dim.</i>"								
265	265	1056	1056	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	4116											
265	265	1057	1057	1.0	1/4	1/4	Chord	2/2	4	1	1/4			1/4	1	4117									816		
265	265	1058	1058	1.0	1/2	1/2	Chord	2/2	4	1	1/4			1/4	1	4118									816		
265	265	1059	1059	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	4119									816		
266	266	1060	1060	4.0	0	0	Chord	2/2	1	1	1			1	1	4120											
266	266	1060	1060	4.0	0	0	Chord	2/2	2	1	1			1	1	4121											
266	266	1060	1060	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	4122											
266	266	1060	1060	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	4123									816		
266	266	1061	1061	1.0	1/4	1/4	Chord	2/2	4	1	1/4			1/4	1	4124									816		
266	266	1062	1062	1.0	1/2	1/2	Chord	2/2	4	1	1/4			1/4	1	4125									816		
266	266	1063	1063	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	4126											
267	267	1064	1064	0.0	0	0	Dynamic	2/2	1	1	0						p										
267	267	1064	1064	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	4127									817		
267	267	1065	1065	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	4128									817		
267	267	1066	1066	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	4129									817		
267	267	1067	1067	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	4130									817		
267	267	1064	1064	0.0	0	0	Dynamic	2/2	2	1	0						p										
267	267	1064	1064	4.0	0	0	Chord	2/2	2	1	1			1	1	4131											
267	267	1064	1064	0.0	0	0	Dynamic	2/2	3	1	0						p										
267	267	1064	1064	4.0	0	0	Chord	2/2	3	1	1			1	1	4132											
267	267	1064	1064	0.0	0	0	Dynamic	2/2	4	1	0						p										
267	267	1064	1064	2.0	0	0	Chord	2/2	4	1	1/2			1/2	1	4133									818		
267	267	1066	1066	2.0	1/2	1/2	Chord	2/2	4	1	1/2			1/2	1	4134											
268	268	1068	1068	2.0	0	0	Chord	2/2	1	1	1/2			1/2	1	4135											
268	268	1070	1070	2.0	1/2	1/2	Chord	2/2	1	1	1/2			1/2	1	4136											
268	268	1068	1068	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	4137											
268	268	1069	1069	1.0	1/4	1/4	Chord	2/2	2	1	1/4			1/4	1	4138									819		
268	268	1070	1070	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	4139									819		
268	268	1071	1071	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	4140									819		
268	268	1068	1068	4.0	0	0	Chord	2/2	3	1	1			1	1	4141											
268	268	1068	1068	2.0	0	0	Chord	2/2	4	1	1/2			1/2	1	4142									820		
268	268	1070	1070	2.0	1/2	1/2	Chord	2/2	4	1	1/2			1/2	1	4143									820		
269	269	1072	1072	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	4144									821		
269	269	1073	1073	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	4145									821		
269	269	1074	1074	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	4146									821		
269	269	1075	1075	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	4147											
269	269	1072	1072	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	4148									819		
269	269	1073	1073	1.0	1/4	1/4	Chord	2/2	2	1	1/4			1/4	1	4149									819		
269	269	1074	1074	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	4150											
269	269	1075	1075	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	4151											
269	269	1072	1072	4.0	0	0	Chord	2/2	3	1	1			1	1	4152											
269	269	1072	1072	2.0	0	0	Chord	2/2	4	1	1/2			1/2	1	4153											
269	269	1074	1074	2.0	1/2	1/2	Chord	2/2	4	1	1/2			1/2	1	4154											
270	270	1076	1076	0.0	0	0	StaffText	2/2	1	1	0								"<font face=""Plantin MT Std""/><i>dim.</i>"								
270	270	1076	1076	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	4155									822		
270	270	1077	1077	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	4156									822		
270	270	1078	1078	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	4157									822		
270	270	1079	1079	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	4158											
270	270	1076	1076	0.0	0	0	StaffText	2/2	2	1	0								"<font face=""Plantin MT Std""/><i>dim.</i>"								
270	270	1076	1076	2.0	0	0	Chord	2/2	2	1	1/2			1/2	1	4159									823		
270	270	1078	1078	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	4160									823		
270	270	1079	1079	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	4161											
270	270	1076	1076	0.0	0	0	StaffText	2/2	3	1	0								"<font face=""Plantin MT Std""/><i>dim.</i>"								
270	270	1076	1076	4.0	0	0	Chord	2/2	3	1	1			1	1	4162											
270	270	1076	1076	2.0	0	0	Chord	2/2	4	1	1/2			1/2	1	4163											
270	270	1078	1078	2.0	1/2	1/2	Chord	2/2	4	1	1/2			1/2	1	4164											
271	271	1080	1080	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	4165											
271	271	1081	1081	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	4166									824		
271	271	1082	1082	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	4167									824		
271	271	1083	1083	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	4168											
271	271	1080	1080	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	4169											
271	271	1081	1081	1.0	1/4	1/4	Chord	2/2	2	1	1/4			1/4	1	4170									825		
271	271	1082	1082	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	4171									825		
271	271	1083	1083	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	4172											
271	271	1080	1080	4.0	0	0	Chord	2/2	3	1	1			1	1	4173											
271	271	1080	1080	0.0	0	0	StaffText	2/2	4	1	0								<i>espress.</i>								
271	271	1080	1080	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	4174									826		
271	271	1081	1081	0.0	1/4	1/4	Spanner	2/2	4	1	0														826		20
271	271	1081	1081	1.0	1/4	1/4	Chord	2/2	4	1	1/4			1/4	1	4175									826		20
271	271	1082	1082	0.0	1/2	1/2	Spanner	2/2	4	1	0																
271	271	1082	1082	0.0	1/2	1/2	Spanner	2/2	4	1	0															18	
271	271	1082	1082	1.0	1/2	1/2	Chord	2/2	4	1	1/4			1/4	1	4176										18	
271	271	1083	1083	0.0	3/4	3/4	Spanner	2/2	4	1	0																
271	271	1083	1083	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	4177											
272	272	1084	1084	4.0	0	0	Chord	2/2	1	1	1			1	1	4178											
272	272	1084	1084	2.0	0	0	Chord	2/2	2	1	1/2			1/2	1	4179									827		
272	272	1086	1086	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	4180									827		
272	272	1087	1087	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	4181									827		
272	272	1084	1084	4.0	0	0	Chord	2/2	3	1	1			1	1	4182											
272	272	1084	1084	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	4183									828		
272	272	1085	1085	1.0	1/4	1/4	Chord	2/2	4	1	1/4			1/4	1	4184									828		
272	272	1086	1086	1.0	1/2	1/2	Chord	2/2	4	1	1/4			1/4	1	4185									828		
272	272	1087	1087	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	4186									828		
273	273	1088	1088	4.0	0	0	Chord	2/2	1	1	1			1	1	4187									829		
273	273	1088	1088	2.0	0	0	Chord	2/2	2	1	1/2			1/2	1	4188									827		
273	273	1090	1090	2.0	1/2	1/2	Chord	2/2	2	1	1/2			1/2	1	4189									827		
273	273	1088	1088	4.0	0	0	Chord	2/2	3	1	1			1	1	4190											
273	273	1088	1088	2.0	0	0	Chord	2/2	4	1	1/2			1/2	1	4191		articAccentAbove							828		
273	273	1090	1090	1.0	1/2	1/2	Chord	2/2	4	1	1/4			1/4	1	4192									828		
273	273	1091	1091	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	4193									828		
274	274	1092	1092	4.0	0	0	Chord	2/2	1	1	1			1	1	4194									829		
274	274	1092	1092	2.0	0	0	Chord	2/2	2	1	1/2			1/2	1	4195									827		
274	274	1094	1094	2.0	1/2	1/2	Chord	2/2	2	1	1/2			1/2	1	4196									827		
274	274	1092	1092	4.0	0	0	Chord	2/2	3	1	1			1	1	4197											
274	274	1092	1092	0.0	0	0	StaffText	2/2	4	1	0								"<font face=""Plantin MT Std""/><i>dim.</i>"						828		
274	274	1092	1092	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	4198									828		
274	274	1093	1093	1.0	1/4	1/4	Chord	2/2	4	1	1/4			1/4	1	4199									828		
274	274	1094	1094	1.0	1/2	1/2	Chord	2/2	4	1	1/4			1/4	1	4200									828		
274	274	1095	1095	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	4201											
275	275	1096	1096	4.0	0	0	Chord	2/2	1	1	1			1	1	4202									829		
275	275	1096	1096	4.0	0	0	Chord	2/2	2	1	1			1	1	4203									827		
275	275	1096	1096	4.0	0	0	Chord	2/2	3	1	1			1	1	4204											
275	275	1096	1096	4.0	0	0	Chord	2/2	4	1	1			1	1	4205											
276	276	1100	1100	4.0	0	0	Chord	2/2	1	1	1			1	1	4206											
276	276	1100	1100	4.0	0	0	Chord	2/2	2	1	1			1	1	4207											
276	276	1100	1100	4.0	0	0	Chord	2/2	3	1	1			1	1	4208											
276	276	1100	1100	4.0	0	0	Chord	2/2	4	1	1			1	1	4209											
277	277	1104	1104	0.0	0	0	Dynamic	2/2	1	1	0						pp										
277	277	1104	1104	4.0	0	0	Chord	2/2	1	1	1			1	1	4210											
277	277	1104	1104	0.0	0	0	Dynamic	2/2	2	1	0						pp										
277	277	1104	1104	4.0	0	0	Chord	2/2	2	1	1			1	1	4211											
277	277	1104	1104	0.0	0	0	Dynamic	2/2	3	1	0						pp										
277	277	1104	1104	0.0	0	0	Dynamic	2/2	3	1	0						pp										
277	277	1104	1104	4.0	0	0	Chord	2/2	3	1	1			1	1	4212											
277	277	1104	1104	0.0	0	0	Dynamic	2/2	4	1	0						pp										
277	277	1104	1104	4.0	0	0	Chord	2/2	4	1	1			1	1	4213									830		
278	278	1108	1108	4.0	0	0	Chord	2/2	1	1	1			1	1	4214											
278	278	1108	1108	4.0	0	0	Chord	2/2	2	1	1			1	1	4215											
278	278	1108	1108	4.0	0	0	Chord	2/2	3	1	1			1	1	4216											
278	278	1108	1108	4.0	0	0	Chord	2/2	4	1	1			1	1	4217											
279	279	1112	1112	4.0	0	0	Chord	2/2	1	1	1			1	1	4218											
279	279	1112	1112	4.0	0	0	Chord	2/2	2	1	1			1	1	4219											
279	279	1112	1112	4.0	0	0	Chord	2/2	3	1	1			1	1	4220											
279	279	1112	1112	4.0	0	0	Chord	2/2	4	1	1			1	1	4221											
280	280	1116	1116	4.0	0	0	Chord	2/2	1	1	1			1	1	4222											
280	280	1116	1116	4.0	0	0	Chord	2/2	2	1	1			1	1	4223											
280	280	1116	1116	4.0	0	0	Chord	2/2	3	1	1			1	1	4224											
280	280	1116	1116	4.0	0	0	Chord	2/2	4	1	1			1	1	4225											
281	281	1120	1120	0.0	0	0	Dynamic	2/2	1	1	0						p										
281	281	1120	1120	3.0	0	0	Chord	2/2	1	1	3/4			1/2	3/2	4226									831		
281	281	1123	1123	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	4227											
281	281	1121	1121	0.0	1/4	1/4	Dynamic	2/2	2	1	0						p										
281	281	1121	1121	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	4228		articStaccatoBelow									
281	281	2243/2	2243/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	4229		articStaccatoBelow									
281	281	1122	1122	2.0	1/2	1/2	Chord	2/2	2	1	1/2			1/2	1	4230		articAccentBelow									
281	281	1121	1121	0.0	1/4	1/4	Dynamic	2/2	3	1	0						p										
281	281	1121	1121	0.5	1/4	1/4	Chord	2/2	3	1	1/8			1/8	1	4231		articStaccatoBelow									
281	281	2243/2	2243/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8			1/8	1	4232		articStaccatoBelow									
281	281	1122	1122	2.0	1/2	1/2	Chord	2/2	3	1	1/2			1/2	1	4233		articAccentAbove									
281	281	1120	1120	0.0	0	0	Dynamic	2/2	4	1	0						p										
281	281	1120	1120	3.0	0	0	Chord	2/2	4	1	3/4			1/2	3/2	4234											
281	281	1123	1123	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	4235											
282	282	1124	1124	3.0	0	0	Chord	2/2	1	1	3/4			1/2	3/2	4236									832		
282	282	1127	1127	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	4237											
282	282	1125	1125	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	4238		articStaccatoBelow									
282	282	2251/2	2251/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	4239		articStaccatoBelow									
282	282	1126	1126	2.0	1/2	1/2	Chord	2/2	2	1	1/2			1/2	1	4240		articAccentBelow									
282	282	1125	1125	0.5	1/4	1/4	Chord	2/2	3	1	1/8			1/8	1	4241		articStaccatoBelow									
282	282	2251/2	2251/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8			1/8	1	4242		articStaccatoBelow									
282	282	1126	1126	2.0	1/2	1/2	Chord	2/2	3	1	1/2			1/2	1	4243		articAccentAbove									
282	282	1124	1124	3.0	0	0	Chord	2/2	4	1	3/4			1/2	3/2	4244											
282	282	1127	1127	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	4245											
283	283	1128	1128	3.0	0	0	Chord	2/2	1	1	3/4			1/2	3/2	4246		articAccentAbove							833		
283	283	1131	1131	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	4247											
283	283	1129	1129	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	4248		articStaccatoBelow									
283	283	2259/2	2259/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	4249		articStaccatoBelow									
283	283	1130	1130	2.0	1/2	1/2	Chord	2/2	2	1	1/2			1/2	1	4250		articAccentBelow									
283	283	1129	1129	0.5	1/4	1/4	Chord	2/2	3	1	1/8			1/8	1	4251		articStaccatoBelow									
283	283	2259/2	2259/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8			1/8	1	4252		articStaccatoBelow									
283	283	1130	1130	2.0	1/2	1/2	Chord	2/2	3	1	1/2			1/2	1	4253		articAccentAbove									
283	283	1128	1128	3.0	0	0	Chord	2/2	4	1	3/4			1/2	3/2	4254									834		
283	283	1131	1131	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	4255											
284	284	1132	1132	0.0	0	0	Spanner	2/2	1	1	0																21
284	284	1132	1132	3.0	0	0	Chord	2/2	1	1	3/4			1/2	3/2	4256		articAccentAbove							835		21
284	284	1135	1135	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	4257											21
284	284	1133	1133	0.0	1/4	1/4	Spanner	2/2	2	1	0																22
284	284	1133	1133	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	4258		articStaccatoBelow									22
284	284	2267/2	2267/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	4259		articStaccatoBelow									22
284	284	1134	1134	2.0	1/2	1/2	Chord	2/2	2	1	1/2			1/2	1	4260		articAccentBelow									22
284	284	1133	1133	0.0	1/4	1/4	Spanner	2/2	3	1	0																23
284	284	1133	1133	0.5	1/4	1/4	Chord	2/2	3	1	1/8			1/8	1	4261		articStaccatoBelow									23
284	284	2267/2	2267/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8			1/8	1	4262		articStaccatoBelow									23
284	284	1134	1134	2.0	1/2	1/2	Chord	2/2	3	1	1/2			1/2	1	4263		articAccentAbove									23
284	284	1132	1132	0.0	0	0	Spanner	2/2	4	1	0																24
284	284	1132	1132	3.0	0	0	Chord	2/2	4	1	3/4			1/2	3/2	4264									836		24
284	284	1135	1135	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	4265		articStaccatoAbove									24
285	285	1137	1137	0.5	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	4266		articStaccatoAbove									21
285	285	2275/2	2275/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	4267		articStaccatoAbove									21
285	285	1138	1138	2.0	1/2	1/2	Chord	2/2	1	1	1/2			1/2	1	4268		articAccentAbove									21
285	285	1137	1137	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	4269											22
285	285	2275/2	2275/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	4270											22
285	285	1138	1138	2.0	1/2	1/2	Chord	2/2	2	1	1/2			1/2	1	4271		articAccentBelow									22
285	285	1136	1136	4.0	0	0	Chord	2/2	3	1	1			1	1	4272		articAccentBelow									23
285	285	1136	1136	0.0	0	0	Dynamic	2/2	4	1	0						sf										24
285	285	1136	1136	3.0	0	0	Chord	2/2	4	1	3/4			1/2	3/2	4273									837		24
285	285	1139	1139	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	4274											24
286	286	1141	1141	0.5	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	4275		articStaccatoBelow									21
286	286	2283/2	2283/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	4276		articStaccatoBelow									21
286	286	1142	1142	2.0	1/2	1/2	Chord	2/2	1	1	1/2			1/2	1	4277		articAccentAbove									21
286	286	1141	1141	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	4278											22
286	286	2283/2	2283/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	4279											22
286	286	1142	1142	2.0	1/2	1/2	Chord	2/2	2	1	1/2			1/2	1	4280		articAccentBelow									22
286	286	1140	1140	4.0	0	0	Chord	2/2	3	1	1			1	1	4281		articAccentBelow									23
286	286	1140	1140	0.0	0	0	Dynamic	2/2	4	1	0						sf										24
286	286	1140	1140	3.0	0	0	Chord	2/2	4	1	3/4			1/2	3/2	4282									838		24
286	286	1143	1143	0.0	3/4	3/4	StaffText	2/2	4	1	0								"<font face=""Plantin MT Std""/><i>cresc.</i>"								24
286	286	1143	1143	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	4283											24
287	287	1145	1145	0.5	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	4284		articStaccatoBelow									21
287	287	2291/2	2291/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	4285		articStaccatoBelow									21
287	287	1146	1146	2.0	1/2	1/2	Chord	2/2	1	1	1/2			1/2	1	4286		articAccentAbove									21
287	287	1145	1145	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	4287											22
287	287	2291/2	2291/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	4288											22
287	287	1146	1146	2.0	1/2	1/2	Chord	2/2	2	1	1/2			1/2	1	4289		articAccentBelow									22
287	287	1144	1144	0.0	0	0	Dynamic	2/2	3	1	0						sf										23
287	287	1144	1144	4.0	0	0	Chord	2/2	3	1	1			1	1	4290											23
287	287	1144	1144	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	4291									839		24
287	287	1145	1145	1.0	1/4	1/4	Chord	2/2	4	1	1/4			1/4	1	4292									839		24
287	287	1146	1146	1.0	1/2	1/2	Chord	2/2	4	1	1/4			1/4	1	4293											24
287	287	1147	1147	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	4294		articStaccatoAbove									24
288	288	1148	1148	0.0	0	0	Spanner	2/2	1	1	0																
288	288	1149	1149	0.0	1/4	1/4	Dynamic	2/2	1	1	0						f										
288	288	1149	1149	0.5	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	4295									840		
288	288	2299/2	2299/2	0.25	3/8	3/8	Chord	2/2	1	1	1/16			1/16	1	4296									840		
288	288	4599/4	4599/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16			1/16	1	4297									840		
288	288	1150	1150	2.0	1/2	1/2	Chord	2/2	1	1	1/2			1/2	1	4298		articAccentAbove									
288	288	1148	1148	0.0	0	0	Spanner	2/2	2	1	0																
288	288	1149	1149	0.0	1/4	1/4	Dynamic	2/2	2	1	0						f										
288	288	1149	1149	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	4299											
288	288	2299/2	2299/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	4300											
288	288	1150	1150	2.0	1/2	1/2	Chord	2/2	2	1	1/2			1/2	1	4301		articAccentBelow									
288	288	1148	1148	0.0	0	0	Dynamic	2/2	3	1	0						f										
288	288	1148	1148	0.0	0	0	Spanner	2/2	3	1	0																
288	288	1148	1148	3.0	0	0	Chord	2/2	3	1	3/4			1/2	3/2	4302									841		
288	288	1151	1151	1.0	3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	4303											
288	288	1148	1148	0.0	0	0	Dynamic	2/2	4	1	0						f										
288	288	1148	1148	0.0	0	0	Spanner	2/2	4	1	0																
288	288	1148	1148	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	4304									842		
288	288	1149	1149	1.0	1/4	1/4	Chord	2/2	4	1	1/4			1/4	1	4305									842		
288	288	1150	1150	1.0	1/2	1/2	Chord	2/2	4	1	1/4			1/4	1	4306									842		
288	288	1151	1151	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	4307											
289	289	1153	1153	0.0	1/4	1/4	Dynamic	2/2	1	1	0						pp										
289	289	1153	1153	0.5	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	4308		articStaccatoBelow									
289	289	2307/2	2307/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	4309		articStaccatoBelow									
