mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
19	18	54	54	0.125	5/8	5/8	Chord	3/4	3	1	1/32			1/32	1	211									55	0	
19	18	433/8	433/8	0.125	21/32	21/32	Chord	3/4	3	1	1/32			1/32	1	212									55	0	
19	18	217/4	217/4	0.125	11/16	11/16	Chord	3/4	3	1	1/32			1/32	1	213									55	0	
19	18	435/8	435/8	0.125	23/32	23/32	Chord	3/4	3	1	1/32			1/32	1	214										0	
19	18	103/2	103/2	0.0	0	0	StaffText	3/4	4	1	0								"<font face=""Plantin MT Std""/><i>cresc.</i>"								
19	18	103/2	103/2	3.0	0	0	Chord	3/4	4	1	3/4			1/2	3/2	215											
20	19	109/2	109/2	0.0	0	0	Dynamic	4/4	1	1	0						f										
20	19	109/2	109/2	0.0	0	0	Tempo	4/4	1	1	0									Allegrovivace.	144.0			1.0			
20	19	109/2	109/2	0.0	0	0	Tempo	4/4	1	1	0									𝅗𝅥=63	126.0	𝅗𝅥	63.0	0.0			
20	19	109/2	109/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	216											
20	19	113/2	113/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	217									56		
20	19	227/4	227/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	218									56		
20	19	57	57	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	219									56		
20	19	229/4	229/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	220									56		
20	19	115/2	115/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	221									56		
20	19	231/4	231/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	222									56		
20	19	58	58	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	223									56		
20	19	233/4	233/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	224									56		
20	19	109/2	109/2	0.0	0	0	Dynamic	4/4	2	1	0						f										
20	19	109/2	109/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	225											
20	19	113/2	113/2	0.0	1/2	1/2	Dynamic	4/4	2	1	0						p										
20	19	113/2	113/2	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	226									57		
20	19	227/4	227/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	227									57		
20	19	57	57	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	228									57		
20	19	229/4	229/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	229									57		
20	19	115/2	115/2	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	230									57		
20	19	231/4	231/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	231									57		
20	19	58	58	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	232									57		
20	19	233/4	233/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	233									57		
20	19	109/2	109/2	0.0	0	0	Dynamic	4/4	3	1	0						fp										
20	19	109/2	109/2	0.0	0	0	Spanner	4/4	3	1	0																
20	19	109/2	109/2	0.25	0	0	Chord	4/4	3	1	1/16			1/16	1	234									58		
20	19	219/4	219/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16			1/16	1	235									58		
20	19	55	55	0.25	1/8	1/8	Chord	4/4	3	1	1/16			1/16	1	236									58		
20	19	221/4	221/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16			1/16	1	237									58		
20	19	111/2	111/2	0.25	1/4	1/4	Chord	4/4	3	1	1/16			1/16	1	238									58		
20	19	223/4	223/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16			1/16	1	239									58		
20	19	56	56	0.25	3/8	3/8	Chord	4/4	3	1	1/16			1/16	1	240									58		
20	19	225/4	225/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16			1/16	1	241									58		
20	19	113/2	113/2	0.5	1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	242											
20	19	109/2	109/2	0.0	0	0	Dynamic	4/4	4	1	0						f										
20	19	109/2	109/2	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	243											
21	20	117/2	117/2	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	244											
21	20	121/2	121/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	245									59		
21	20	243/4	243/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	246									59		
21	20	61	61	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	247									59		
21	20	245/4	245/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	248									59		
21	20	123/2	123/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	249									59		
21	20	247/4	247/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	250									59		
21	20	62	62	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	251									59		
21	20	249/4	249/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	252									59		
21	20	117/2	117/2	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	253											
21	20	121/2	121/2	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	254									60		
21	20	243/4	243/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	255									60		
21	20	61	61	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	256									60		
21	20	245/4	245/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	257									60		
21	20	123/2	123/2	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	258									60		
21	20	247/4	247/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	259									60		
21	20	62	62	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	260									60		
21	20	249/4	249/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	261									60		
21	20	117/2	117/2	0.25	0	0	Chord	4/4	3	1	1/16			1/16	1	262									61		
21	20	235/4	235/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16			1/16	1	263									61		
21	20	59	59	0.25	1/8	1/8	Chord	4/4	3	1	1/16			1/16	1	264									61		
21	20	237/4	237/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16			1/16	1	265									61		
21	20	119/2	119/2	0.25	1/4	1/4	Chord	4/4	3	1	1/16			1/16	1	266									61		
21	20	239/4	239/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16			1/16	1	267									61		
21	20	60	60	0.25	3/8	3/8	Chord	4/4	3	1	1/16			1/16	1	268									61		
21	20	241/4	241/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16			1/16	1	269									61		
21	20	121/2	121/2	0.5	1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	270											
22	21	125/2	125/2	0.0	0	0	Dynamic	4/4	1	1	0						sf										
22	21	125/2	125/2	0.0	0	0	StaffText	4/4	1	1	0								"<font face=""Plantin MT Std""/><i>cresc.</i>"								
22	21	125/2	125/2	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	271											
22	21	127/2	127/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	272									62		
22	21	255/4	255/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	273									62		
22	21	64	64	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	274									62		
22	21	257/4	257/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	275									62		
22	21	129/2	129/2	0.0	1/2	1/2	Dynamic	4/4	1	1	0						sf										
22	21	129/2	129/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	276											
22	21	131/2	131/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	277									63		
22	21	263/4	263/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	278									63		
22	21	66	66	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	279									63		
22	21	265/4	265/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	280									63		
22	21	125/2	125/2	0.0	0	0	Dynamic	4/4	2	1	0						sf										
22	21	125/2	125/2	0.0	0	0	StaffText	4/4	2	1	0								"<font face=""Plantin MT Std""/><i>cresc.</i>"								
22	21	125/2	125/2	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	281											
22	21	127/2	127/2	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	282									64		
22	21	255/4	255/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	283									64		
22	21	64	64	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	284									64		
22	21	257/4	257/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	285									64		
22	21	129/2	129/2	0.0	1/2	1/2	Dynamic	4/4	2	1	0						sf										
22	21	129/2	129/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	286											
22	21	131/2	131/2	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	287									65		
22	21	263/4	263/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	288									65		
22	21	66	66	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	289									65		
22	21	265/4	265/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	290											
22	21	125/2	125/2	0.0	0	0	Dynamic	4/4	3	1	0						sf										
22	21	125/2	125/2	0.25	0	0	Chord	4/4	3	1	1/16			1/16	1	291									66		
22	21	251/4	251/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16			1/16	1	292									66		
22	21	63	63	0.0	1/8	1/8	StaffText	4/4	3	1	0								"<font face=""Plantin MT Std""/><i>cresc.</i>"						66		
22	21	63	63	0.25	1/8	1/8	Chord	4/4	3	1	1/16			1/16	1	293									66		
22	21	253/4	253/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16			1/16	1	294									66		
22	21	127/2	127/2	0.5	1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	295											
22	21	129/2	129/2	0.0	1/2	1/2	Dynamic	4/4	3	1	0						sf										
22	21	129/2	129/2	0.25	1/2	1/2	Chord	4/4	3	1	1/16			1/16	1	296									67		
22	21	259/4	259/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16			1/16	1	297									67		
22	21	65	65	0.25	5/8	5/8	Chord	4/4	3	1	1/16			1/16	1	298									67		
22	21	261/4	261/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16			1/16	1	299									67		
22	21	131/2	131/2	0.5	3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	300											
22	21	125/2	125/2	0.0	0	0	Dynamic	4/4	4	1	0						mf										
22	21	125/2	125/2	0.25	0	0	Chord	4/4	4	1	1/16			1/16	1	301									68		
22	21	251/4	251/4	0.25	1/16	1/16	Chord	4/4	4	1	1/16			1/16	1	302									68		
22	21	63	63	0.0	1/8	1/8	StaffText	4/4	4	1	0								"<font face=""Plantin MT Std""/><i>cresc.</i>"						68		
22	21	63	63	0.25	1/8	1/8	Chord	4/4	4	1	1/16			1/16	1	303									68		
22	21	253/4	253/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16			1/16	1	304									68		
22	21	127/2	127/2	0.5	1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	305											
22	21	129/2	129/2	0.0	1/2	1/2	Dynamic	4/4	4	1	0						sf										
22	21	129/2	129/2	0.25	1/2	1/2	Chord	4/4	4	1	1/16			1/16	1	306									69		
22	21	259/4	259/4	0.25	9/16	9/16	Chord	4/4	4	1	1/16			1/16	1	307									69		
22	21	65	65	0.25	5/8	5/8	Chord	4/4	4	1	1/16			1/16	1	308									69		
22	21	261/4	261/4	0.25	11/16	11/16	Chord	4/4	4	1	1/16			1/16	1	309									69		
22	21	131/2	131/2	0.5	3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	310											
23	22	133/2	133/2	0.0	0	0	Dynamic	4/4	1	1	0						f										
23	22	133/2	133/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	311											
23	22	135/2	135/2	0.0	1/4	1/4	Dynamic	4/4	1	1	0						sf										
23	22	135/2	135/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	312									70		
23	22	271/4	271/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	313									70		
23	22	68	68	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	314									70		
23	22	273/4	273/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	315									70		
23	22	137/2	137/2	0.0	1/2	1/2	Dynamic	4/4	1	1	0						sf								70		
23	22	137/2	137/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	316									70		
23	22	275/4	275/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	317									70		
23	22	69	69	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	318									70		
23	22	277/4	277/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	319									70		
23	22	139/2	139/2	0.0	3/4	3/4	Dynamic	4/4	1	1	0						sf								70		
23	22	139/2	139/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	320									70		
23	22	279/4	279/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	321									70		
23	22	70	70	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	322									70		
23	22	281/4	281/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	323									70		
23	22	133/2	133/2	0.0	0	0	Dynamic	4/4	2	1	0						f										
23	22	133/2	133/2	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	324									71		
23	22	267/4	267/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	325									71		
23	22	67	67	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	326									71		
23	22	269/4	269/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	327									71		
23	22	135/2	135/2	0.0	1/4	1/4	Dynamic	4/4	2	1	0						sf								71		
23	22	135/2	135/2	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	328									71		
23	22	271/4	271/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	329									71		
23	22	68	68	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	330									71		
23	22	273/4	273/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	331									71		
23	22	137/2	137/2	0.0	1/2	1/2	Dynamic	4/4	2	1	0						sf								71		
23	22	137/2	137/2	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	332									71		
23	22	275/4	275/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	333									71		
23	22	69	69	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	334									71		
23	22	277/4	277/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	335									71		
23	22	139/2	139/2	0.0	3/4	3/4	Dynamic	4/4	2	1	0						sf								71		
23	22	139/2	139/2	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	336									71		
23	22	279/4	279/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	337									71		
23	22	70	70	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	338									71		
23	22	281/4	281/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	339											
23	22	133/2	133/2	0.0	0	0	Dynamic	4/4	3	1	0						f										
23	22	133/2	133/2	0.25	0	0	Chord	4/4	3	1	1/16			1/16	1	340									72		
23	22	267/4	267/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16			1/16	1	341									72		
23	22	67	67	0.25	1/8	1/8	Chord	4/4	3	1	1/16			1/16	1	342									72		
23	22	269/4	269/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16			1/16	1	343									72		
23	22	135/2	135/2	0.0	1/4	1/4	Dynamic	4/4	3	1	0						sf								72		
23	22	135/2	135/2	0.25	1/4	1/4	Chord	4/4	3	1	1/16			1/16	1	344									72		
23	22	271/4	271/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16			1/16	1	345									72		
23	22	68	68	0.25	3/8	3/8	Chord	4/4	3	1	1/16			1/16	1	346									72		
23	22	273/4	273/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16			1/16	1	347									72		
23	22	137/2	137/2	0.0	1/2	1/2	Dynamic	4/4	3	1	0						sf								72		
23	22	137/2	137/2	0.25	1/2	1/2	Chord	4/4	3	1	1/16			1/16	1	348									72		
23	22	275/4	275/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16			1/16	1	349									72		
23	22	69	69	0.25	5/8	5/8	Chord	4/4	3	1	1/16			1/16	1	350									72		
23	22	277/4	277/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16			1/16	1	351									72		
23	22	139/2	139/2	0.0	3/4	3/4	Dynamic	4/4	3	1	0						sf								72		
23	22	139/2	139/2	0.25	3/4	3/4	Chord	4/4	3	1	1/16			1/16	1	352									72		
23	22	279/4	279/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16			1/16	1	353									72		
23	22	70	70	0.25	7/8	7/8	Chord	4/4	3	1	1/16			1/16	1	354									72		
23	22	281/4	281/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16			1/16	1	355											
23	22	133/2	133/2	0.0	0	0	Dynamic	4/4	4	1	0						f										
23	22	133/2	133/2	0.25	0	0	Chord	4/4	4	1	1/16			1/16	1	356									73		
23	22	267/4	267/4	0.25	1/16	1/16	Chord	4/4	4	1	1/16			1/16	1	357									73		
23	22	67	67	0.25	1/8	1/8	Chord	4/4	4	1	1/16			1/16	1	358									73		
23	22	269/4	269/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16			1/16	1	359									73		
23	22	135/2	135/2	0.0	1/4	1/4	Dynamic	4/4	4	1	0						sf								73		
23	22	135/2	135/2	0.25	1/4	1/4	Chord	4/4	4	1	1/16			1/16	1	360									73		
23	22	271/4	271/4	0.25	5/16	5/16	Chord	4/4	4	1	1/16			1/16	1	361									73		
23	22	68	68	0.25	3/8	3/8	Chord	4/4	4	1	1/16			1/16	1	362									73		
23	22	273/4	273/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16			1/16	1	363									73		
23	22	137/2	137/2	0.0	1/2	1/2	Dynamic	4/4	4	1	0						sf								73		
23	22	137/2	137/2	0.25	1/2	1/2	Chord	4/4	4	1	1/16			1/16	1	364									73		
23	22	275/4	275/4	0.25	9/16	9/16	Chord	4/4	4	1	1/16			1/16	1	365									73		
23	22	69	69	0.25	5/8	5/8	Chord	4/4	4	1	1/16			1/16	1	366									73		
23	22	277/4	277/4	0.25	11/16	11/16	Chord	4/4	4	1	1/16			1/16	1	367									73		
23	22	139/2	139/2	0.0	3/4	3/4	Dynamic	4/4	4	1	0						sf								73		
23	22	139/2	139/2	0.25	3/4	3/4	Chord	4/4	4	1	1/16			1/16	1	368									73		
23	22	279/4	279/4	0.25	13/16	13/16	Chord	4/4	4	1	1/16			1/16	1	369									73		
23	22	70	70	0.25	7/8	7/8	Chord	4/4	4	1	1/16			1/16	1	370									73		
23	22	281/4	281/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16			1/16	1	371											
24	23	141/2	141/2	0.0	0	0	Dynamic	4/4	1	1	0						ff										
24	23	141/2	141/2	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	372											
24	23	71	71	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	373									74		
24	23	285/4	285/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	374									74		
24	23	143/2	143/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	375									74		
24	23	287/4	287/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	376									74		
24	23	72	72	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	377									74		
24	23	289/4	289/4	0.0	7/16	7/16	Dynamic	4/4	1	1	0						sf								74		
24	23	289/4	289/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	378									74		
24	23	145/2	145/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	379											
24	23	141/2	141/2	0.0	0	0	Dynamic	4/4	2	1	0						ff										
24	23	141/2	141/2	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	380											
24	23	141/2	141/2	0.0	0	0	Dynamic	4/4	3	1	0						ff										
24	23	141/2	141/2	0.5	0	0	Chord	4/4	3	1	1/8			1/8	1	381											
24	23	147/2	147/2	0.0	3/4	3/4	Dynamic	4/4	3	1	0						mf										
24	23	147/2	147/2	0.75	3/4	3/4	Chord	4/4	3	1	3/16			1/8	3/2	382											
24	23	297/4	297/4	0.0	15/16	15/16	StaffText	4/4	3	1	0								<i>espress</i>								
24	23	297/4	297/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16			1/16	1	383											
24	23	141/2	141/2	0.0	0	0	Dynamic	4/4	4	1	0						ff										
24	23	141/2	141/2	0.5	0	0	Chord	4/4	4	1	1/8			1/8	1	384											
25	24	155/2	155/2	0.0	3/4	3/4	Dynamic	4/4	2	1	0						mf										
25	24	155/2	155/2	0.0	3/4	3/4	StaffText	4/4	2	1	0								<i>espress</i>								
25	24	155/2	155/2	0.75	3/4	3/4	Chord	4/4	2	1	3/16			1/8	3/2	385											
25	24	313/4	313/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	386											
25	24	149/2	149/2	0.0	0	0	Dynamic	4/4	3	1	0						p										
25	24	149/2	149/2	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	387									75		
25	24	151/2	151/2	0.75	1/4	1/4	Chord	4/4	3	1	3/16			1/8	3/2	388											
25	24	305/4	305/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16			1/16	1	389											
25	24	153/2	153/2	1.0	1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	390									76		
25	24	155/2	155/2	0.75	3/4	3/4	Chord	4/4	3	1	3/16			1/8	3/2	391											
25	24	313/4	313/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16			1/16	1	392											
26	25	157/2	157/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	393									77		
26	25	159/2	159/2	0.75	1/4	1/4	Chord	4/4	2	1	3/16			1/8	3/2	394											
26	25	321/4	321/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	395											
26	25	161/2	161/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	396									78		
26	25	163/2	163/2	0.75	3/4	3/4	Chord	4/4	2	1	3/16			1/8	3/2	397											
26	25	329/4	329/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	398											
26	25	157/2	157/2	2.0	0	0	Chord	4/4	3	1	1/2			1/2	1	399									79		
26	25	161/2	161/2	1.0	1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	400									79		
26	25	163/2	163/2	1.0	3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	401											
26	25	163/2	163/2	0.0	3/4	3/4	Dynamic	4/4	4	1	0						mf										
26	25	163/2	163/2	0.75	3/4	3/4	Chord	4/4	4	1	3/16			1/8	3/2	402											
26	25	329/4	329/4	0.0	15/16	15/16	StaffText	4/4	4	1	0								<i>espress</i>								
26	25	329/4	329/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16			1/16	1	403											
27	26	171/2	171/2	0.0	3/4	3/4	Dynamic	4/4	1	1	0						p										
27	26	171/2	171/2	0.75	3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	404											
27	26	345/4	345/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	405											
27	26	165/2	165/2	0.0	0	0	StaffText	4/4	2	1	0								"<font face=""Plantin MT Std""/><i>dim.</i>"								
27	26	165/2	165/2	3.0	0	0	Chord	4/4	2	1	3/4			1/2	3/2	406									80		
27	26	171/2	171/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	407											
27	26	165/2	165/2	2.0	0	0	Chord	4/4	3	1	1/2			1/2	1	408									81		
27	26	169/2	169/2	0.0	1/2	1/2	StaffText	4/4	3	1	0								"<font face=""Plantin MT Std""/><i>dim.</i>"								
27	26	169/2	169/2	2.0	1/2	1/2	Chord	4/4	3	1	1/2			1/2	1	409											
27	26	165/2	165/2	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	410									82		
27	26	167/2	167/2	0.75	1/4	1/4	Chord	4/4	4	1	3/16			1/8	3/2	411											
27	26	337/4	337/4	0.0	7/16	7/16	StaffText	4/4	4	1	0								"<font face=""Plantin MT Std""/><i>dim.</i>"								
27	26	337/4	337/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16			1/16	1	412											
27	26	169/2	169/2	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	413									83		
27	26	171/2	171/2	0.75	3/4	3/4	Chord	4/4	4	1	3/16			1/8	3/2	414											
27	26	345/4	345/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16			1/16	1	415											
28	27	173/2	173/2	0.0	0	0	StaffText	4/4	1	1	0								<i>espress</i>								
28	27	173/2	173/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	416									84		
28	27	175/2	175/2	0.75	1/4	1/4	Chord	4/4	1	1	3/16			1/8	3/2	417											
28	27	353/4	353/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	418											
28	27	177/2	177/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	419									85		
28	27	179/2	179/2	0.75	3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	420											
28	27	361/4	361/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	421											
28	27	173/2	173/2	0.0	0	0	Dynamic	4/4	2	1	0						p										
28	27	173/2	173/2	4.0	0	0	Chord	4/4	2	1	1			1	1	422									86		
28	27	173/2	173/2	0.0	0	0	Dynamic	4/4	3	1	0						p										
28	27	173/2	173/2	2.0	0	0	Chord	4/4	3	1	1/2			1/2	1	423									87		
28	27	177/2	177/2	2.0	1/2	1/2	Chord	4/4	3	1	1/2			1/2	1	424											
28	27	173/2	173/2	0.0	0	0	Dynamic	4/4	4	1	0						p										
28	27	173/2	173/2	4.0	0	0	Chord	4/4	4	1	1			1	1	425											
29	28	181/2	181/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	426									88		
29	28	183/2	183/2	0.75	1/4	1/4	Chord	4/4	1	1	3/16			1/8	3/2	427											
29	28	369/4	369/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	428											
29	28	185/2	185/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	429									89		
29	28	93	93	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	430									89		
29	28	187/2	187/2	0.75	3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	431											
29	28	377/4	377/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	432											
29	28	181/2	181/2	3.0	0	0	Chord	4/4	2	1	3/4			1/2	3/2	433											
29	28	187/2	187/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	434									90		
29	28	181/2	181/2	2.0	0	0	Chord	4/4	3	1	1/2			1/2	1	435									91		
29	28	185/2	185/2	2.0	1/2	1/2	Chord	4/4	3	1	1/2			1/2	1	436											
29	28	181/2	181/2	2.0	0	0	Chord	4/4	4	1	1/2			1/2	1	437									92		
