mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_line	crescendo_hairpin
66	66	197	197	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1153		articStaccatoBelow										
66	66	395/2	395/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1154		articStaccatoBelow										
66	66	195	195	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	1155		articStaccatoBelow										
66	66	391/2	391/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	1156		articStaccatoBelow										
66	66	196	196	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	1157		articStaccatoBelow										
66	66	393/2	393/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	1158		articStaccatoBelow										
66	66	197	197	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1159		articStaccatoBelow										
66	66	395/2	395/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	1160		articStaccatoBelow										
66	66	195	195	1.0	0	0	Chord	3/4	3	1	1/4			1/4	1	1161												
66	66	195	195	1.5	0	0	Chord	3/4	4	1	3/8			1/4	3/2	1162		articAccentAbove										
66	66	393/2	393/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8			1/8	1	1163												
66	66	197	197	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	1164												
66	66	395/2	395/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8			1/8	1	1165												
67	67	198	198	1.5	0	0	Chord	3/4	1	1	3/8			1/4	3/2	1166												
67	67	399/2	399/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	1167												
67	67	200	200	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1168												
67	67	401/2	401/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1169												
67	67	198	198	1.5	0	0	Chord	3/4	2	1	3/8			1/4	3/2	1170												
67	67	399/2	399/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	1171												
67	67	200	200	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1172												
67	67	401/2	401/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	1173												
67	67	198	198	1.0	0	0	Chord	3/4	3	1	1/4		r16	1/4	1	1174		articAccentBelow										
67	67	199	199	0.5	1/4	1/4	Chord	3/4	3	1	1/8			1/8	1	1175												
67	67	399/2	399/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8			1/8	1	1176												
67	67	200	200	0.5	1/2	1/2	Chord	3/4	3	1	1/8			1/8	1	1177												
67	67	401/2	401/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8			1/8	1	1178												
67	67	198	198	0.0	0	0	Chord	3/4	4	1	0	grace16		1/16	1	1179												
67	67	198	198	0.5	0	0	Chord	3/4	4	1	1/8			1/8	1	1180												
67	67	397/2	397/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8			1/8	1	1181												
67	67	199	199	0.5	1/4	1/4	Chord	3/4	4	1	1/8			1/8	1	1182												
67	67	399/2	399/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8			1/8	1	1183												
67	67	200	200	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	1184												
67	67	401/2	401/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8			1/8	1	1185												
68	68	201	201	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	1186												
68	68	403/2	403/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	1187												
68	68	202	202	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	1188												
68	68	405/2	405/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	1189												
68	68	203	203	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1190												
68	68	407/2	407/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1191												
68	68	201	201	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	1192									22			
68	68	202	202	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	1193												
68	68	405/2	405/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	1194												
68	68	203	203	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1195												
68	68	407/2	407/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	1196												
68	68	201	201	1.0	0	0	Chord	3/4	3	1	1/4			1/4	1	1197												
68	68	201	201	0.5	0	0	Chord	3/4	4	1	1/8			1/8	1	1198												
68	68	403/2	403/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8			1/8	1	1199												
68	68	202	202	0.5	1/4	1/4	Chord	3/4	4	1	1/8			1/8	1	1200												
68	68	405/2	405/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8			1/8	1	1201												
68	68	203	203	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	1202												
68	68	407/2	407/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8			1/8	1	1203												
69	69	204	204	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1204												
69	69	204	204	0.0	0	0	Chord	3/4	2	1	0	grace16		1/16	1	1205												
69	69	204	204	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	1206												
69	69	409/2	409/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	1207												
69	69	205	205	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	1208												
69	69	411/2	411/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	1209												
69	69	206	206	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1210												
69	69	413/2	413/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	1211												
69	69	204	204	1.0	0	0	Chord	3/4	3	1	1/4		r16	1/4	1	1212		articAccentBelow										
69	69	205	205	0.5	1/4	1/4	Chord	3/4	3	1	1/8			1/8	1	1213												
69	69	411/2	411/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8			1/8	1	1214												
69	69	206	206	0.5	1/2	1/2	Chord	3/4	3	1	1/8			1/8	1	1215												
69	69	413/2	413/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8			1/8	1	1216												
69	69	204	204	1.5	0	0	Chord	3/4	4	1	3/8			1/4	3/2	1217												
69	69	411/2	411/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8			1/8	1	1218												
69	69	206	206	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	1219												
69	69	413/2	413/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8			1/8	1	1220												
70	70	207	207	1.0	0	0	Chord	3/4	1	1	1/4		r16	1/4	1	1221		articAccentAbove										
70	70	208	208	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	1222												
70	70	417/2	417/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	1223												
70	70	209	209	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1224												
70	70	419/2	419/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1225												
70	70	207	207	0.0	0	0	Dynamic	3/4	2	1	0						sf											
70	70	207	207	1.5	0	0	Chord	3/4	2	1	3/8			1/4	3/2	1226												
70	70	417/2	417/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	1227												
70	70	209	209	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1228												
70	70	419/2	419/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	1229												
70	70	207	207	1.0	0	0	Chord	3/4	3	1	1/4			1/4	1	1230												
70	70	207	207	0.0	0	0	Chord	3/4	4	1	0	grace16		1/16	1	1231												
70	70	207	207	0.5	0	0	Chord	3/4	4	1	1/8			1/8	1	1232												
70	70	415/2	415/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8			1/8	1	1233												
70	70	208	208	0.5	1/4	1/4	Chord	3/4	4	1	1/8			1/8	1	1234												
70	70	417/2	417/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8			1/8	1	1235												
70	70	209	209	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	1236												
70	70	419/2	419/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8			1/8	1	1237												
71	71	210	210	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1238												
71	71	210	210	0.0	0	0	Chord	3/4	2	1	0	grace16		1/16	1	1239												
71	71	210	210	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	1240												
71	71	421/2	421/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	1241												
71	71	211	211	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	1242												
71	71	423/2	423/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	1243												
71	71	212	212	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1244												
71	71	425/2	425/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	1245												
71	71	210	210	1.0	0	0	Chord	3/4	3	1	1/4		r16	1/4	1	1246		articAccentBelow										
71	71	211	211	0.5	1/4	1/4	Chord	3/4	3	1	1/8			1/8	1	1247												
71	71	423/2	423/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8			1/8	1	1248												
71	71	212	212	0.5	1/2	1/2	Chord	3/4	3	1	1/8			1/8	1	1249												
71	71	425/2	425/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8			1/8	1	1250												
71	71	210	210	0.0	0	0	Dynamic	3/4	4	1	0						sf											
71	71	210	210	1.5	0	0	Chord	3/4	4	1	3/8			1/4	3/2	1251												
71	71	423/2	423/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8			1/8	1	1252												
71	71	212	212	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	1253												
71	71	425/2	425/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8			1/8	1	1254												
72	72	213	213	1.0	0	0	Chord	3/4	1	1	1/4		r16	1/4	1	1255		articAccentAbove										
72	72	214	214	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	1256												
72	72	429/2	429/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	1257												
72	72	215	215	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1258												
72	72	431/2	431/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1259												
72	72	213	213	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	1260												
72	72	213	213	0.5	0	0	Chord	3/4	3	1	1/8			1/8	1	1261												
72	72	427/2	427/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8			1/8	1	1262												
72	72	214	214	0.5	1/4	1/4	Chord	3/4	3	1	1/8			1/8	1	1263												
72	72	429/2	429/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8			1/8	1	1264												
72	72	215	215	0.5	1/2	1/2	Chord	3/4	3	1	1/8			1/8	1	1265												
72	72	431/2	431/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8			1/8	1	1266												
72	72	213	213	0.5	0	0	Chord	3/4	4	1	1/8			1/8	1	1267												
72	72	427/2	427/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8			1/8	1	1268												
72	72	214	214	0.5	1/4	1/4	Chord	3/4	4	1	1/8			1/8	1	1269												
72	72	429/2	429/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8			1/8	1	1270												
72	72	215	215	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	1271												
72	72	431/2	431/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8			1/8	1	1272												
73	73	216	216	1.0	0	0	Chord	3/4	1	1	1/4		r16	1/4	1	1273		articAccentAbove										
73	73	217	217	0.0	1/4	1/4	Spanner	3/4	1	1	0																0	
73	73	217	217	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	1274											0	
73	73	435/2	435/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	1275											0	
73	73	218	218	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1276											0	
73	73	437/2	437/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1277											0	
73	73	216	216	1.0	0	0	Chord	3/4	2	1	1/4		r16	1/4	1	1278		articAccentAbove										
73	73	217	217	0.0	1/4	1/4	Spanner	3/4	2	1	0																1	
73	73	217	217	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	1279											1	
73	73	435/2	435/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	1280											1	
73	73	218	218	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1281											1	
73	73	437/2	437/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	1282											1	
73	73	216	216	1.0	0	0	Chord	3/4	3	1	1/4			1/4	1	1283												
73	73	435/2	435/2	0.0	3/8	3/8	Spanner	3/4	3	1	0																2	
73	73	435/2	435/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8			1/8	1	1284		articStaccatoAbove									2	
73	73	218	218	0.5	1/2	1/2	Chord	3/4	3	1	1/8			1/8	1	1285		articStaccatoAbove									2	
73	73	437/2	437/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8			1/8	1	1286		articStaccatoAbove									2	
73	73	216	216	1.0	0	0	Chord	3/4	4	1	1/4			1/4	1	1287												
73	73	435/2	435/2	0.0	3/8	3/8	Spanner	3/4	4	1	0																3	
73	73	435/2	435/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8			1/8	1	1288											3	
73	73	218	218	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	1289											3	
73	73	437/2	437/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8			1/8	1	1290											3	
74	74	219	219	1.0	0	0	Chord	3/4	1	1	1/4		r16	1/4	1	1291		articAccentAbove									0	
74	74	220	220	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	1292											0	
74	74	441/2	441/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	1293											0	
74	74	221	221	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1294											0	
74	74	443/2	443/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1295											0	
74	74	219	219	1.0	0	0	Chord	3/4	2	1	1/4		r16	1/4	1	1296		articAccentAbove									1	
74	74	220	220	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	1297											1	
74	74	441/2	441/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	1298											1	
74	74	221	221	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1299											1	
74	74	443/2	443/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	1300											1	
74	74	219	219	0.0	0	0	Chord	3/4	3	1	0	grace16		1/16	1	1301											2	
74	74	219	219	0.5	0	0	Chord	3/4	3	1	1/8			1/8	1	1302		articStaccatoAbove									2	
74	74	439/2	439/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8			1/8	1	1303		articStaccatoAbove									2	
74	74	220	220	0.5	1/4	1/4	Chord	3/4	3	1	1/8			1/8	1	1304		articStaccatoAbove									2	
74	74	441/2	441/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8			1/8	1	1305		articStaccatoAbove									2	
74	74	221	221	0.5	1/2	1/2	Chord	3/4	3	1	1/8			1/8	1	1306		articStaccatoAbove									2	
74	74	443/2	443/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8			1/8	1	1307		articStaccatoAbove									2	
74	74	219	219	0.0	0	0	Chord	3/4	4	1	0	grace16		1/16	1	1308											3	
74	74	219	219	0.5	0	0	Chord	3/4	4	1	1/8			1/8	1	1309											3	
74	74	439/2	439/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8			1/8	1	1310											3	
74	74	220	220	0.5	1/4	1/4	Chord	3/4	4	1	1/8			1/8	1	1311											3	
74	74	441/2	441/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8			1/8	1	1312											3	
74	74	221	221	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	1313											3	
74	74	443/2	443/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8			1/8	1	1314											3	
75	75	222	222	1.0	0	0	Chord	3/4	1	1	1/4		r16	1/4	1	1315		articAccentAbove									0	
75	75	223	223	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	1316											0	
75	75	447/2	447/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	1317											0	
75	75	224	224	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1318											0	
75	75	449/2	449/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1319											0	
75	75	222	222	1.0	0	0	Chord	3/4	2	1	1/4		r16	1/4	1	1320		articAccentAbove									1	
75	75	223	223	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	1321											1	
75	75	447/2	447/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	1322											1	
75	75	224	224	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1323											1	
75	75	449/2	449/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	1324											1	
75	75	222	222	1.5	0	0	Chord	3/4	3	1	3/8			1/4	3/2	1325		articAccentAbove									2	
75	75	447/2	447/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8			1/8	1	1326											2	
75	75	224	224	0.5	1/2	1/2	Chord	3/4	3	1	1/8			1/8	1	1327											2	
75	75	449/2	449/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8			1/8	1	1328											2	
75	75	222	222	1.5	0	0	Chord	3/4	4	1	3/8			1/4	3/2	1329		articAccentAbove									3	
75	75	447/2	447/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8			1/8	1	1330											3	
75	75	224	224	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	1331											3	
75	75	449/2	449/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8			1/8	1	1332											3	
76	76	225	225	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1333		articAccentAbove									0	
76	76	226	226	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	1334											0	
76	76	453/2	453/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	1335											0	
76	76	227	227	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1336											0	
76	76	455/2	455/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1337											0	
76	76	225	225	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	1338											1	
76	76	451/2	451/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	1339											1	
76	76	226	226	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	1340											1	
76	76	453/2	453/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	1341											1	
76	76	227	227	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1342											1	
76	76	455/2	455/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	1343											1	
76	76	225	225	1.5	0	0	Chord	3/4	3	1	3/8			1/4	3/2	1344		articAccentAbove									2	
76	76	453/2	453/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8			1/8	1	1345											2	
76	76	227	227	0.5	1/2	1/2	Chord	3/4	3	1	1/8			1/8	1	1346											2	
76	76	455/2	455/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8			1/8	1	1347											2	
76	76	225	225	1.5	0	0	Chord	3/4	4	1	3/8			1/4	3/2	1348		articAccentAbove									3	
76	76	453/2	453/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8			1/8	1	1349											3	
76	76	227	227	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	1350											3	
76	76	455/2	455/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8			1/8	1	1351											3	
77	77	228	228	0.0	0	0	Dynamic	3/4	1	1	0						f											
77	77	228	228	0.0	0	0	Spanner	3/4	1	1	0																	
77	77	228	228	1.0	0	0	Chord	3/4	1	1	1/4		r16	1/4	1	1352		articAccentAbove										
77	77	229	229	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	1353												
77	77	459/2	459/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	1354												
77	77	230	230	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1355												
77	77	461/2	461/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1356												
77	77	228	228	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	1357											1	
77	77	457/2	457/2	0.0	1/8	1/8	Spanner	3/4	2	1	0																	
77	77	229	229	0.0	1/4	1/4	Dynamic	3/4	2	1	0						f											
77	77	229	229	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1358												
77	77	230	230	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	1359												
77	77	228	228	0.0	0	0	Dynamic	3/4	3	1	0						f											
77	77	228	228	0.0	0	0	Spanner	3/4	3	1	0																	
77	77	228	228	1.0	0	0	Chord	3/4	3	1	1/4			1/4	1	1360												
77	77	228	228	0.0	0	0	Dynamic	3/4	4	1	0						f											
77	77	228	228	0.0	0	0	Spanner	3/4	4	1	0																	
77	77	228	228	1.0	0	0	Chord	3/4	4	1	1/4			1/4	1	1361												
78	78	231	231	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	1362												
78	78	463/2	463/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	1363												
78	78	232	232	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	1364												
78	78	465/2	465/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	1365												
78	78	233	233	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1366												
78	78	467/2	467/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1367												
78	78	231	231	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	1368									23			
78	78	232	232	1.5	1/4	1/4	Chord	3/4	2	1	3/8			1/4	3/2	1369												
78	78	467/2	467/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	1370												
79	79	234	234	1.0	0	0	Chord	3/4	1	1	1/4		r16	1/4	1	1371		articAccentBelow										
79	79	235	235	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	1372												
79	79	471/2	471/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	1373												
79	79	236	236	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1374												
79	79	473/2	473/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1375												
79	79	234	234	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	1376									24			
79	79	235	235	1.5	1/4	1/4	Chord	3/4	2	1	3/8			1/4	3/2	1377												
79	79	473/2	473/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	1378												
79	79	234	234	0.0	0	0	Dynamic	3/4	3	1	0						f											
79	79	234	234	1.0	0	0	Chord	3/4	3	1	1/4		r16	1/4	1	1379		articAccentAbove										
79	79	235	235	0.5	1/4	1/4	Chord	3/4	3	1	1/8			1/8	1	1380												
79	79	471/2	471/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8			1/8	1	1381												
79	79	236	236	0.5	1/2	1/2	Chord	3/4	3	1	1/8			1/8	1	1382												
79	79	473/2	473/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8			1/8	1	1383												
80	80	237	237	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	1384												
80	80	475/2	475/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	1385												
80	80	238	238	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	1386												
80	80	477/2	477/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	1387												
80	80	239	239	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1388												
80	80	479/2	479/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1389												
80	80	237	237	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	1390		articStaccatoAbove										
80	80	238	238	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1391		articStaccatoBelow										
80	80	239	239	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	1392		articStaccatoAbove										
80	80	237	237	0.5	0	0	Chord	3/4	3	1	1/8			1/8	1	1393												
80	80	475/2	475/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8			1/8	1	1394												
80	80	238	238	0.5	1/4	1/4	Chord	3/4	3	1	1/8			1/8	1	1395												
80	80	477/2	477/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8			1/8	1	1396												
80	80	239	239	0.5	1/2	1/2	Chord	3/4	3	1	1/8			1/8	1	1397												
80	80	479/2	479/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8			1/8	1	1398												
81	81	240	240	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	1399												
81	81	241	241	0.0	1/4	1/4	Dynamic	3/4	1	1	0						f											
81	81	241	241	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	1400												
81	81	242	242	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	1401												
81	81	240	240	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	1402												
81	81	481/2	481/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	1403												
81	81	241	241	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1404												
81	81	242	242	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	1405												
81	81	240	240	1.0	0	0	Chord	3/4	3	1	1/4			1/4	1	1406												
81	81	240	240	0.0	0	0	Dynamic	3/4	4	1	0						f											
81	81	240	240	1.0	0	0	Chord	3/4	4	1	1/4		r16	1/4	1	1407		articAccentAbove										
81	81	241	241	0.5	1/4	1/4	Chord	3/4	4	1	1/8			1/8	1	1408		articStaccatoAbove										
81	81	483/2	483/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8			1/8	1	1409		articStaccatoAbove										
81	81	242	242	0.5	1/2	1/2	Chord	3/4	4	1	1/8			1/8	1	1410		articStaccatoAbove										
81	81	485/2	485/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8			1/8	1	1411		articStaccatoAbove										
82	82	243	243	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1412									25			
82	82	244	244	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	1413												
82	82	491/2	491/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1414												
82	82	243	243	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	1415												
82	82	244	244	1.5	1/4	1/4	Chord	3/4	2	1	3/8			1/4	3/2	1416												
82	82	491/2	491/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	1417												
82	82	243	243	0.5	0	0	Chord	3/4	4	1	1/8			1/8	1	1418		articStaccatoAbove										
82	82	487/2	487/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8			1/8	1	1419		articStaccatoAbove										
82	82	244	244	0.5	1/4	1/4	Chord	3/4	4	1	1/8			1/8	1	1420		articStaccatoAbove										
