mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
134	133	1/4	1/4	2/4	4	1	#viio2						a	v		#viio2		#vii	o	2					o7	1	1	0, 9, 6, 3		9	0	1	4	0.2	0.03125	0.71875	0.041666666666666664
135	134	0	0	2/4	4	1	i.V65						a	i		V65		V		65					Mm7	1	1	8, 5, 2, 4		4	8	0	4	0.0	0.0	0.625	0.0
135	134	1/8	1/8	2/4	4	1	V7/iv						a	i		V7/iv		V		7		iv			Mm7	1	1	3, 7, 4, 1		3	3	0	4	0.0	0.0	0.5	0.0
135	134	1/4	1/4	2/4	4	1	iv						a	i		iv		iv							m	1	1	2, -1, 3		2	2	1	7	0.125	0.03125	0.84375	0.03571428571428571
136	135	0	0	2/4	4	1	V7(9)/III						a	i		V7(9)/III		V		7	9	III			Mm7	1	1	1, 5, 2, -1	3	1	1	1	3	0.25	0.125	0.5625	0.18181818181818182
136	135	1/8	1/8	2/4	4	1	V7/III						a	i		V7/III		V		7		III			Mm7	1	1	1, 5, 2, -1		1	1	0	4	0.0	0.0	0.3125	0.0
136	135	1/4	1/4	2/4	4	1	III						a	i		III		III							M	1	1	0, 4, 1		0	0	0	6	0.0	0.0	1.0	0.0
137	136	0	0	2/4	4	1	VI(97)						a	i		VI(97)		VI			97				M	1	1	-1, 3, 0	1, 4	-1	-1	0	7	0.0	0.0	1.0	0.0
137	136	1/4	1/4	2/4	4	1	iio						a	i		iio		ii	o						o	1	1	5, 2, -1		5	5	1	7	0.125	0.03125	0.96875	0.03125
138	137	0	0	2/4	4	1	i6						a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	4	0.0	0.0	0.75	0.0
138	137	1/8	1/8	2/4	4	1	V2						a	i		V2		V		2					Mm7	1	1	2, 4, 8, 5		4	2	0	2	0.0	0.0	0.25	0.0
138	137	1/4	1/4	2/4	4	1	V						a	i		V		V							M	1	1	4, 8, 5		4	4	0	2	0.0	0.0	0.375	0.0
138	137	3/8	3/8	2/4	4	1	V2						a	i		V2		V		2					Mm7	1	1	2, 4, 8, 5		4	2	0	2	0.0	0.0	0.25	0.0
139	138	0	0	2/4	4	1	V65/iv						a	i		V65/iv		V		65		iv			Mm7	1	1	7, 4, 1, 3		3	7	0	5	0.0	0.0	0.75	0.0
139	138	1/4	1/4	2/4	4	1	iv						a	i		iv		iv							m	1	1	2, -1, 3		2	2	1	7	0.125	0.03125	0.84375	0.03571428571428571
140	139	0	0	2/4	4	1	V7/III						a	i		V7/III		V		7		III			Mm7	1	1	1, 5, 2, -1		1	1	1	6	0.14285714285714285	0.125	0.75	0.14285714285714285
140	139	1/4	1/4	2/4	4	1	V65						a	i		V65		V		65					Mm7	1	1	8, 5, 2, 4		4	8	0	7	0.0	0.0	1.0	0.0
141	140	0	0	2/4	4	1	i						a	i		i		i							m	1	1	3, 0, 4		3	3	0	7	0.0	0.0	1.0	0.0
141	140	1/4	1/4	2/4	4	1	ii%65						a	i		ii%65		ii	%	65					%7	1	1	2, -1, 3, 5		5	2	1	6	0.14285714285714285	0.03125	0.71875	0.041666666666666664
142	141	0	0	2/4	4	1	V(64)						a	i		V(64)		V			64				M	1	1	4, 3, 0		4	4	0	4	0.0	0.0	0.5	0.0
142	141	1/8	1/8	2/4	4	1	V\\						a	i		V		V						\\	M	1	1	4, 8, 5		4	4	0	4	0.0	0.0	0.5	0.0
143	142	0	0	2/4	4	1	V/iv						a	i		V/iv		V				iv			M	1	1	3, 7, 4		3	3	0	4	0.0	0.0	1.5	0.0
143	142	1/4	1/4	2/4	4	1	V2/iv						a	i		V2/iv		V		2		iv			Mm7	1	1	1, 3, 7, 4		3	1	2	5	0.2857142857142857	0.0625	0.6875	0.08333333333333333
144	143	0	0	2/4	4	1	ii%43						a	i		ii%43		ii	%	43					%7	1	1	-1, 3, 5, 2		5	-1	0	5	0.0	0.0	1.75	0.0
144	143	1/4	1/4	2/4	4	1	V64/iv						a	i		V64/iv		V		64		iv			M	1	1	4, 3, 7		3	4	0	3	0.0	0.0	0.75	0.0
145	144	0	0	2/4	4	1	iv						a	i		iv		iv							m	1	1	2, -1, 3		2	2	2	18	0.1	0.125	6.375	0.019230769230769232
147	146	0	0	2/4	4	1	V/iv						a	i		V/iv		V				iv			M	1	1	3, 7, 4		3	3	0	5	0.0	0.0	1.5625	0.0
147	146	1/4	1/4	2/4	4	1	V2/iv						a	i		V2/iv		V		2		iv			Mm7	1	1	1, 3, 7, 4		3	1	2	5	0.2857142857142857	0.0625	0.6875	0.08333333333333333
148	147	0	0	2/4	4	1	ii%43						a	i		ii%43		ii	%	43					%7	1	1	-1, 3, 5, 2		5	-1	0	5	0.0	0.0	1.75	0.0
148	147	1/4	1/4	2/4	4	1	V64/iv						a	i		V64/iv		V		64		iv			M	1	1	4, 3, 7		3	4	0	3	0.0	0.0	0.75	0.0
149	148	0	0	2/4	4	1	iv						a	i		iv		iv							m	1	1	2, -1, 3		2	2	1	19	0.05	0.0625	6.4375	0.009615384615384616
151	150	0	0	2/4	4	1	V						a	i		V		V							M	1	1	4, 8, 5		4	4	0	3	0.0	0.0	0.5625	0.0
151	150	1/4	1/4	2/4	4	1	iv						a	i		iv		iv							m	1	1	2, -1, 3		2	2	2	4	0.3333333333333333	0.0625	0.4375	0.125
152	151	0	0	2/4	4	1	i6						a	i		i6		i		6					m	1	1	0, 4, 3		3	0	2	2	0.5	0.25	0.25	0.5
152	151	1/4	1/4	2/4	4	1	V						a	i		V		V							M	1	1	4, 8, 5		4	4	0	4	0.0	0.0	1.0	0.0
153	152	1/4	1/4	2/4	4	1	iv						a	i		iv		iv							m	1	1	2, -1, 3		2	2	2	4	0.3333333333333333	0.0625	0.4375	0.125
154	153	0	0	2/4	4	1	i6						a	i		i6		i		6					m	1	1	0, 4, 3		3	0	2	2	0.5	0.25	0.25	0.5
154	153	1/4	1/4	2/4	4	1	V						a	i		V		V							M	1	1	4, 8, 5		4	4	0	2	0.0	0.0	0.5	0.0
155	154	0	0	2/4	4	1	i6						a	i		i6		i		6					m	1	1	0, 4, 3		3	0	2	2	0.5	0.25	0.25	0.5
155	154	1/4	1/4	2/4	4	1	V						a	i		V		V							M	1	1	4, 8, 5		4	4	0	2	0.0	0.0	0.5	0.0
156	155	0	0	2/4	4	1	i6						a	i		i6		i		6					m	1	1	0, 4, 3		3	0	1	1	0.5	0.125	0.125	0.5
156	155	1/4	1/4	2/4	4	1	V						a	i		V		V							M	1	1	4, 8, 5		4	4	0	3	0.0	0.0	0.375	0.0
157	156	0	0	2/4	4	1	i						a	i		i		i							m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	0.25	0.0
157	156	1/8	1/8	2/4	4	1	i64						a	i		i64		i		64					m	1	1	4, 3, 0		3	4	0	3	0.0	0.0	0.1875	0.0
157	156	1/4	1/4	2/4	4	1	V						a	i		V		V							M	1	1	4, 8, 5		4	4	0	2	0.0	0.0	0.125	0.0
158	157	0	0	2/4	4	1	i						a	i		i		i							m	1	1	3, 0, 4		3	3	0	7	0.0	0.0	0.4375	0.0
158	157	1/4	1/4	2/4	4	1	V						a	i		V		V							M	1	1	4, 8, 5		4	4	0	2	0.0	0.0	0.125	0.0
159	158	0	0	2/4	4	1	i						a	i		i		i							m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	0.25	0.0
159	158	1/8	1/8	2/4	4	1	i6						a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	3	0.0	0.0	0.1875	0.0
159	158	1/4	1/4	2/4	4	1	V						a	i		V		V							M	1	1	4, 8, 5		4	4	0	2	0.0	0.0	0.125	0.0
160	159	0	0	2/4	4	1	i						a	i		i		i							m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	0.25	0.0
160	159	1/8	1/8	2/4	4	1	i64						a	i		i64		i		64					m	1	1	4, 3, 0		3	4	0	3	0.0	0.0	0.1875	0.0
160	159	1/4	1/4	2/4	4	1	V						a	i		V		V							M	1	1	4, 8, 5		4	4	0	2	0.0	0.0	0.125	0.0
161	160	0	0	2/4	4	1	i						a	i		i		i							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.1875	0.0
161	160	1/4	1/4	2/4	4	1	V						a	i		V		V							M	1	1	4, 8, 5		4	4	0	2	0.0	0.0	0.125	0.0
162	161	0	0	2/4	4	1	i						a	i		i		i							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.1875	0.0
162	161	1/4	1/4	2/4	4	1	V						a	i		V		V							M	1	1	4, 8, 5		4	4	0	2	0.0	0.0	0.125	0.0
163	162	0	0	2/4	4	1	i						a	i		i		i							m	1	1	3, 0, 4		3	3	0	8	0.0	0.0	0.875	0.0
163	162	1/4	1/4	2/4	4	1	V7						a	i		V7		V		7					Mm7	1	1	4, 8, 5, 2		4	4	0	10	0.0	0.0	1.125	0.0
164	163	0	0	2/4	4	1	i\\						a	i		i		i						\\	m	1	1	3, 0, 4		3	3	0	9	0.0	0.0	1.0625	0.0
