mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
72	72	3/4	3/4	4/4	4	1	vi64	-1	-6.5	/			D	V		vi64		vi		64					m	0	0	7, 6, 3		6	7	0	4	0.0	0.0	1.0	0.0
73	73	0	0	4/4	4	1	V65(6)/vi						D	V		V65(6)/vi		V		65	6	vi			Mm7	0	0	11, 3, 5, 7		7	11	0	4	0.0	0.0	2.75	0.0
73	73	1/2	1/2	4/4	4	1	V65/vi						D	V		V65/vi		V		65		vi			Mm7	0	0	11, 8, 5, 7		7	11	0	1	0.0	0.0	0.25	0.0
73	73	3/4	3/4	4/4	4	1	V7/vi	0	-9.5	/			D	V		V7/vi		V		7		vi			Mm7	0	0	7, 11, 8, 5		7	7	0	4	0.0	0.0	1.0	0.0
74	74	0	0	4/4	4	1	vi						D	V		vi		vi							m	0	0	6, 3, 7		6	6	0	12	0.0	0.0	3.0	0.0
74	74	3/4	3/4	4/4	4	1	vi64						D	V		vi64		vi		64					m	0	0	7, 6, 3		6	7	0	4	0.0	0.0	1.0	0.0
75	75	0	0	4/4	4	1	V65(6)/vi						D	V		V65(6)/vi		V		65	6	vi			Mm7	0	0	11, 3, 5, 7		7	11	0	4	0.0	0.0	2.75	0.0
75	75	1/2	1/2	4/4	4	1	V65/vi						D	V		V65/vi		V		65		vi			Mm7	0	0	11, 8, 5, 7		7	11	0	1	0.0	0.0	0.25	0.0
75	75	3/4	3/4	4/4	4	1	V7/vi	0	-9.5	/			D	V		V7/vi		V		7		vi			Mm7	0	0	7, 11, 8, 5		7	7	0	4	0.0	0.0	1.0	0.0
76	76	0	0	4/4	4	1	vi						D	V		vi		vi							m	0	0	6, 3, 7		6	6	0	16	0.0	0.0	4.0	0.0
77	77	0	0	4/4	4	1	ii6(112)						D	V		ii6(112)		ii		6	112				m	0	0	2, 6, 7	4	5	2	0	4	0.0	0.0	3.0	0.0
77	77	1/2	1/2	4/4	4	1	ii6						D	V		ii6		ii		6					m	0	0	2, 6, 5		5	2	0	2	0.0	0.0	0.5	0.0
77	77	3/4	3/4	4/4	4	1	IVM7	0	-9.5	/			D	V		IVM7		IV	M	7					MM7	0	0	2, 6, 3, 7		2	2	0	2	0.0	0.0	0.5	0.0
78	78	0	0	4/4	4	1	V(64)						D	V		V(64)		V			64				M	0	0	4, 3, 7		4	4	0	7	0.0	0.0	2.5	0.0
78	78	1/2	1/2	4/4	4	1	V7						D	V		V7		V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	6	0.0	0.0	1.5	0.0
79	79	0	0	4/4	4	1	I\\						D	V		I		I						\\	M	0	0	3, 7, 4		3	3	2	7	0.2222222222222222	0.25	1.75	0.125
79	79	3/4	3/4	4/4	4	1	V/vi						D	V		V/vi		V				vi			M	0	0	7, 11, 8		7	7	1	4	0.2	0.125	0.875	0.125
80	80	0	0	4/4	4	1	vi						D	V		vi		vi							m	0	0	6, 3, 7		6	6	1	9	0.1	0.125	2.625	0.045454545454545456
80	80	3/4	3/4	4/4	4	1	vi64						D	V		vi64		vi		64					m	0	0	7, 6, 3		6	7	1	4	0.2	0.125	0.875	0.125
81	81	0	0	4/4	4	1	V65(6)/vi						D	V		V65(6)/vi		V		65	6	vi			Mm7	0	0	11, 3, 5, 7		7	11	1	5	0.16666666666666666	0.125	2.25	0.05263157894736842
81	81	1/2	1/2	4/4	4	1	V65/vi						D	V		V65/vi		V		65		vi			Mm7	0	0	11, 8, 5, 7		7	11	1	2	0.3333333333333333	0.125	0.375	0.25
81	81	3/4	3/4	4/4	4	1	V7/vi						D	V		V7/vi		V		7		vi			Mm7	0	0	7, 11, 8, 5		7	7	1	4	0.2	0.125	0.875	0.125
82	82	0	0	4/4	4	1	vi						D	V		vi		vi							m	0	0	6, 3, 7		6	6	1	12	0.07692307692307693	0.125	2.625	0.045454545454545456
82	82	3/4	3/4	4/4	4	1	vi64						D	V		vi64		vi		64					m	0	0	7, 6, 3		6	7	1	4	0.2	0.125	0.875	0.125
83	83	0	0	4/4	4	1	V65(6)/vi						D	V		V65(6)/vi		V		65	6	vi			Mm7	0	0	11, 3, 5, 7		7	11	1	5	0.16666666666666666	0.125	2.25	0.05263157894736842
83	83	1/2	1/2	4/4	4	1	V65/vi						D	V		V65/vi		V		65		vi			Mm7	0	0	11, 8, 5, 7		7	11	1	1	0.5	0.25	0.125	0.6666666666666666
83	83	3/4	3/4	4/4	4	1	V7/vi						D	V		V7/vi		V		7		vi			Mm7	0	0	7, 11, 8, 5		7	7	1	4	0.2	0.125	0.875	0.125
84	84	0	0	4/4	4	1	vi						D	V		vi		vi							m	0	0	6, 3, 7		6	6	0	16	0.0	0.0	4.0	0.0
85	85	0	0	4/4	4	1	IV(94)						D	V		IV(94)		IV			94				M	0	0	2, 8, 3	4	2	2	1	3	0.25	0.5	2.0	0.2
85	85	1/2	1/2	4/4	4	1	IV						D	V		IV		IV							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.5	0.0
85	85	3/4	3/4	4/4	4	1	ii6						D	V		ii6		ii		6					m	0	0	2, 6, 5		5	2	0	8	0.0	0.0	3.0	0.0
86	86	1/2	1/2	4/4	4	1	V7						D	V		V7		V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	4	0.0	0.0	2.0	0.0
87	87	0	0	4/4	4	1	vi						D	V		vi		vi							m	0	0	6, 3, 7		6	6	0	4	0.0	0.0	2.0	0.0
87	87	1/2	1/2	4/4	4	1	vii%7	0.049991	-9.89985	/			D	V		vii%7		vii	%	7					%7	0	0	8, 5, 2, 6		8	8	0	4	0.0	0.0	2.0	0.0
88	88	0	0	4/4	4	1	I						D	V		I		I							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	2.0	0.0
88	88	1/2	1/2	4/4	4	1	ii7						D	V		ii7		ii		7					mm7	0	0	5, 2, 6, 3		5	5	0	4	0.0	0.0	2.0	0.0
89	89	0	0	4/4	4	1	I6\\						D	V		I6		I		6				\\	M	0	0	7, 4, 3		3	7	0	4	0.0	0.0	4.0	0.0
90	90	0	0	4/4	4	1	viio7/V						D	V		viio7/V		vii	o	7		V			o7	0	0	9, 6, 3, 0		9	9	2	18	0.1	0.25	6.0	0.04
92	92	0	0	4/4	4	1	viio65/V						D	V		viio65/V		vii	o	65		V			o7	0	0	6, 3, 0, 9		9	6	1	17	0.05555555555555555	0.125	5.625	0.021739130434782608
94	94	0	0	4/4	4	1	bIII64						D	V		bIII64		bIII		64					M	0	0	1, 0, 4		0	1	0	32	0.0	0.0	10.75	0.0
96	96	0	0	4/4	4	1	V65						D	V		V65		V		65					Mm7	0	0	8, 5, 2, 4		4	8	0	14	0.0	0.0	5.5	0.0
97	97	0	0	4/4	4	1	V2						D	V		V2		V		2					Mm7	0	0	2, 4, 8, 5		4	2	1	9	0.1	0.125	3.125	0.038461538461538464
97	97	3/4	3/4	4/4	4	1	V65						D	V		V65		V		65					Mm7	0	0	8, 5, 2, 4		4	8	1	2	0.3333333333333333	0.125	0.375	0.25
98	98	0	0	4/4	4	1	I\\						D	V		I		I						\\	M	0	0	3, 7, 4		3	3	0	10	0.0	0.0	2.5	0.0
98	98	1/2	1/2	4/4	4	1	V43						D	V		V43		V		43					Mm7	0	0	5, 2, 4, 8		4	5	1	8	0.1111111111111111	0.125	2.125	0.05555555555555555
99	99	0	0	4/4	4	1	I6						D	V		I6		I		6					M	0	0	7, 4, 3		3	7	0	10	0.0	0.0	2.5	0.0
99	99	1/2	1/2	4/4	4	1	V65/V						D	V		V65/V		V		65		V			Mm7	0	0	9, 6, 3, 5		5	9	1	8	0.1111111111111111	0.125	2.125	0.05555555555555555
100	100	0	0	4/4	4	1	V(64)						D	V		V(64)		V			64				M	0	0	4, 3, 7		4	4	1	8	0.1111111111111111	0.125	2.375	0.05
100	100	1/2	1/2	4/4	4	1	V2						D	V		V2		V		2					Mm7	0	0	2, 4, 8, 5		4	2	0	7	0.0	0.0	2.5	0.0
101	101	0	0	4/4	4	1	I6						D	V		I6		I		6					M	0	0	7, 4, 3		3	7	0	6	0.0	0.0	2.25	0.0
101	101	1/2	1/2	4/4	4	1	V65						D	V		V65		V		65					Mm7	0	0	8, 5, 2, 4		4	8	1	15	0.0625	0.125	1.875	0.0625
102	102	0	0	4/4	4	1	I						D	V		I		I							M	0	0	3, 7, 4		3	3	0	16	0.0	0.0	2.0	0.0
102	102	1/2	1/2	4/4	4	1	viio6						D	V		viio6		vii	o	6					o	0	0	5, 2, 8		8	5	2	14	0.125	0.25	1.75	0.125
103	103	0	0	4/4	4	1	I6						D	V		I6		I		6					M	0	0	7, 4, 3		3	7	0	16	0.0	0.0	2.0	0.0
103	103	1/2	1/2	4/4	4	1	V43/V						D	V		V43/V		V		43		V			Mm7	0	0	6, 3, 5, 9		5	6	1	15	0.0625	0.125	1.875	0.0625
104	104	0	0	4/4	4	1	V(64)						D	V		V(64)		V			64				M	0	0	4, 3, 7		4	4	1	12	0.07692307692307693	0.125	1.875	0.0625
104	104	1/2	1/2	4/4	4	1	V7						D	V		V7		V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	10	0.0	0.0	1.75	0.0
105	105	0	0	4/4	4	1	I6						D	V		I6		I		6					M	0	0	7, 4, 3		3	7	3	4	0.42857142857142855	0.375	1.375	0.21428571428571427
105	105	1/2	1/2	4/4	4	1	I						D	V		I		I							M	0	0	3, 7, 4		3	3	0	10	0.0	0.0	1.75	0.0
106	106	0	0	4/4	4	1	V7						D	V		V7		V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	9	0.0	0.0	2.25	0.0
106	106	3/4	3/4	4/4	4	1	I						D	V		I		I							M	0	0	3, 7, 4		3	3	1	13	0.07142857142857142	0.125	0.875	0.125
107	107	0	0	4/4	4	1	I6						D	V		I6		I		6					M	0	0	7, 4, 3		3	7	3	4	0.42857142857142855	0.375	1.375	0.21428571428571427
107	107	1/2	1/2	4/4	4	1	I						D	V		I		I							M	0	0	3, 7, 4		3	3	0	10	0.0	0.0	1.75	0.0
108	108	0	0	4/4	4	1	V7						D	V		V7		V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	36	0.0	0.0	4.5	0.0
109	109	1/2	1/2	4/4	4	1	V65						D	V		V65		V		65					Mm7	0	0	8, 5, 2, 4		4	8	0	13	0.0	0.0	1.5	0.0
110	110	0	0	4/4	4	1	V7						D	V		V7		V		7					Mm7	0	0	4, 8, 5, 2		4	4	1	12	0.07692307692307693	0.25	1.25	0.16666666666666666
110	110	1/2	1/2	4/4	4	1	V65						D	V		V65		V		65					Mm7	0	0	8, 5, 2, 4		4	8	1	12	0.07692307692307693	0.0625	1.4375	0.041666666666666664
111	111	0	0	4/4	4	1	V7						D	V		V7		V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	13	0.0	0.0	1.5	0.0
111	111	1/2	1/2	4/4	4	1	V65						D	V		V65		V		65					Mm7	0	0	8, 5, 2, 4		4	8	0	17	0.0	0.0	1.75	0.0
112	112	0	0	4/4	4	1	V						D	V		V		V							M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	1.0	0.0
112	112	1/4	1/4	4/4	4	1	V64						D	V		V64		V		64					M	0	0	5, 4, 8		4	5	0	10	0.0	0.0	1.25	0.0
112	112	1/2	1/2	4/4	4	1	V						D	V		V		V							M	0	0	4, 8, 5		4	4	4	6	0.4	0.5	1.25	0.2857142857142857
113	113	0	0	4/4	4	1	I64						D	V		I64		I		64					M	0	0	4, 3, 7		3	4	0	4	0.0	0.0	0.5	0.0
113	113	1/8	1/8	4/4	4	1	viio64						D	V		viio64		vii	o	64					o	0	0	2, 8, 5		8	2	0	4	0.0	0.0	0.5	0.0
113	113	1/4	1/4	4/4	4	1	I6						D	V		I6		I		6					M	0	0	7, 4, 3		3	7	0	4	0.0	0.0	0.5	0.0
113	113	3/8	3/8	4/4	4	1	viio6						D	V		viio6		vii	o	6					o	0	0	5, 2, 8		8	5	0	4	0.0	0.0	0.5	0.0
113	113	1/2	1/2	4/4	4	1	I						D	V		I		I							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	0.5	0.0
113	113	5/8	5/8	4/4	4	1	viio6						D	V		viio6		vii	o	6					o	0	0	5, 2, 8		8	5	0	4	0.0	0.0	0.5	0.0
113	113	3/4	3/4	4/4	4	1	I6						D	V		I6		I		6					M	0	0	7, 4, 3		3	7	0	4	0.0	0.0	0.5	0.0
113	113	7/8	7/8	4/4	4	1	viio64						D	V		viio64		vii	o	64					o	0	0	2, 8, 5		8	2	0	4	0.0	0.0	0.5	0.0
114	114	0	0	4/4	4	1	I64						D	V		I64		I		64					M	0	0	4, 3, 7		3	4	0	4	0.0	0.0	0.5	0.0
114	114	1/8	1/8	4/4	4	1	V6						D	V		V6		V		6					M	0	0	8, 5, 4		4	8	0	4	0.0	0.0	0.5	0.0
114	114	1/4	1/4	4/4	4	1	I						D	V		I		I							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	0.5	0.0
114	114	3/8	3/8	4/4	4	1	viio6						D	V		viio6		vii	o	6					o	0	0	5, 2, 8		8	5	0	4	0.0	0.0	0.5	0.0
114	114	1/2	1/2	4/4	4	1	I6						D	V		I6		I		6					M	0	0	7, 4, 3		3	7	0	4	0.0	0.0	0.5	0.0
114	114	5/8	5/8	4/4	4	1	I.vi7						D	I		vi7		vi		7					mm7	0	0	5, 2, 6, 3		5	5	0	4	0.0	0.0	0.5	0.0
114	114	3/4	3/4	4/4	4	1	viio						D	I		viio		vii	o						o	0	0	7, 4, 1		7	7	0	4	0.0	0.0	0.5	0.0
114	114	7/8	7/8	4/4	4	1	I						D	I		I		I							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	0.5	0.0
115	115	0	0	4/4	4	1	ii						D	I		ii		ii							m	0	0	4, 1, 5		4	4	0	4	0.0	0.0	0.5	0.0
115	115	1/8	1/8	4/4	4	1	#viio64/ii						D	I		#viio64/ii		#vii	o	64		ii			o	0	0	3, 9, 6		9	3	0	4	0.0	0.0	0.5	0.0
115	115	1/4	1/4	4/4	4	1	ii6						D	I		ii6		ii		6					m	0	0	1, 5, 4		4	1	0	4	0.0	0.0	0.5	0.0
115	115	3/8	3/8	4/4	4	1	#viio6/ii						D	I		#viio6/ii		#vii	o	6		ii			o	0	0	6, 3, 9		9	6	0	4	0.0	0.0	0.5	0.0
115	115	1/2	1/2	4/4	4	1	ii						D	I		ii		ii							m	0	0	4, 1, 5		4	4	0	4	0.0	0.0	0.5	0.0
115	115	5/8	5/8	4/4	4	1	V6/ii						D	I		V6/ii		V		6		ii			M	0	0	9, 6, 5		5	9	0	4	0.0	0.0	0.5	0.0
115	115	3/4	3/4	4/4	4	1	viio6						D	I		viio6		vii	o	6					o	0	0	4, 1, 7		7	4	0	4	0.0	0.0	0.5	0.0
115	115	7/8	7/8	4/4	4	1	I6						D	I		I6		I		6					M	0	0	6, 3, 2		2	6	0	4	0.0	0.0	0.5	0.0
116	116	0	0	4/4	4	1	ii6						D	I		ii6		ii		6					m	0	0	1, 5, 4		4	1	0	4	0.0	0.0	0.5	0.0
116	116	1/8	1/8	4/4	4	1	viio6/V						D	I		viio6/V		vii	o	6		V			o	0	0	5, 2, 8		8	5	0	4	0.0	0.0	0.5	0.0
116	116	1/4	1/4	4/4	4	1	V6						D	I		V6		V		6					M	0	0	7, 4, 3		3	7	0	4	0.0	0.0	0.5	0.0
116	116	3/8	3/8	4/4	4	1	viio64/V						D	I		viio64/V		vii	o	64		V			o	0	0	2, 8, 5		8	2	0	4	0.0	0.0	0.5	0.0
116	116	1/2	1/2	4/4	4	1	V64						D	I		V64		V		64					M	0	0	4, 3, 7		3	4	0	4	0.0	0.0	0.5	0.0
116	116	5/8	5/8	4/4	4	1	V6/V						D	I		V6/V		V		6		V			M	0	0	8, 5, 4		4	8	0	4	0.0	0.0	0.5	0.0
116	116	3/4	3/4	4/4	4	1	iii6						D	I		iii6		iii		6					m	0	0	3, 7, 6		6	3	0	4	0.0	0.0	0.5	0.0
116	116	7/8	7/8	4/4	4	1	IV6						D	I		IV6		IV		6					M	0	0	5, 2, 1		1	5	0	4	0.0	0.0	0.5	0.0
117	117	0	0	4/4	4	1	viio7						D	I		viio7		vii	o	7					o7	0	0	7, 4, 1, -2		7	7	2	8	0.2	0.25	1.75	0.125
117	117	1/2	1/2	4/4	4	1	iio64						D	I		iio64		ii	o	64					o	0	0	-2, 4, 1		4	-2	2	6	0.25	0.25	1.5	0.14285714285714285
118	118	0	0	4/4	4	1	V43						D	I		V43		V		43					Mm7	0	0	4, 1, 3, 7		3	4	2	6	0.25	0.25	1.75	0.125
118	118	1/2	1/2	4/4	4	1	V7						D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	10	16	0.38461538461538464	0.625	1.875	0.25
120	120	0	0	4/4	4	1	I\\				1		D	I		I		I						\\	M	0	0	2, 6, 3		2	2	0	15	0.0	0.0	5.25	0.0
121	120	0	0	4/4	4	1	#viio7/ii				2		D	I		#viio7/ii		#vii	o	7		ii			o7	0	0	9, 6, 3, 0		9	9	3	31	0.08823529411764706	0.3125	11.6875	0.026041666666666668
124	123	0	0	4/4	4	1	v64						D	I		v64		v		64					m	0	0	4, 3, 0		3	4	3	20	0.13043478260869565	0.1875	3.5625	0.05
125	124	0	0	4/4	4	1	viio7/IV						D	I		viio7/IV		vii	o	7		IV			o7	0	0	6, 3, 0, -3		6	6	0	27	0.0	0.0	11.25	0.0
127	126	0	0	4/4	4	1	V65/IV						D	I		V65/IV		V		65		IV			Mm7	0	0	6, 3, 0, 2		2	6	1	11	0.08333333333333333	0.0625	4.1875	0.014705882352941176
128	127	0	0	4/4	4	1	IV64/IV						D	I		IV64/IV		IV		64		IV			M	0	0	1, 0, 4		0	1	1	11	0.08333333333333333	0.0625	4.9375	0.0125
129	128	0	0	4/4	4	1	V65/IV						D	I		V65/IV		V		65		IV			Mm7	0	0	6, 3, 0, 2		2	6	1	11	0.08333333333333333	0.0625	4.9375	0.0125
130	129	0	0	4/4	4	1	IV64/IV						D	I		IV64/IV		IV		64		IV			M	0	0	1, 0, 4		0	1	1	11	0.08333333333333333	0.0625	4.9375	0.0125
131	130	0	0	4/4	4	1	V65/IV\\						D	I		V65/IV		V		65		IV		\\	Mm7	0	0	6, 3, 0, 2		2	6	1	6	0.14285714285714285	0.125	1.125	0.1
131	130	1/2	1/2	4/4	4	1	viio						D	I		viio		vii	o						o	0	0	7, 4, 1		7	7	0	2	0.0	0.0	0.25	0.0
131	130	3/4	3/4	4/4	4	1	I						D	I		I		I							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.375	0.0
132	131	0	0	4/4	4	1	viio						D	I		viio		vii	o						o	0	0	7, 4, 1		7	7	0	4	0.0	0.0	0.5	0.0
132	131	1/4	1/4	4/4	4	1	I						D	I		I		I							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	0.5	0.0
132	131	1/2	1/2	4/4	4	1	ii						D	I		ii		ii							m	0	0	4, 1, 5		4	4	0	4	0.0	0.0	0.5	0.0
132	131	3/4	3/4	4/4	4	1	viio/IV						D	I		viio/IV		vii	o			IV			o	0	0	6, 3, 0		6	6	0	4	0.0	0.0	0.5	0.0
133	132	0	0	4/4	4	1	IV/IV						D	I		IV/IV		IV				IV			M	0	0	0, 4, 1		0	0	1	4	0.2	0.125	1.375	0.08333333333333333
133	132	1/4	1/4	4/4	4	1	viio/IV						D	I		viio/IV		vii	o			IV			o	0	0	6, 3, 0		6	6	4	8	0.3333333333333333	0.5	1.0	0.3333333333333333
134	133	0	0	4/4	4	1	IV6						D	I		IV6		IV		6					M	0	0	5, 2, 1		1	5	2	1	0.6666666666666666	0.75	0.5	0.6
134	133	1/4	1/4	4/4	4	1	viio6						D	I		viio6		vii	o	6					o	0	0	4, 1, 7		7	4	0	1	0.0	0.0	0.25	0.0
134	133	1/2	1/2	4/4	4	1	V/IV						D	I		V/IV		V				IV			M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	1.5	0.0
135	134	0	0	4/4	4	1	IV\\						D	I		IV		IV						\\	M	0	0	1, 5, 2		1	1	1	4	0.2	0.125	0.75	0.14285714285714285
135	134	1/2	1/2	4/4	4	1	V6/IV						D	I		V6/IV		V		6		IV			M	0	0	6, 3, 2		2	6	0	3	0.0	0.0	0.75	0.0
135	134	3/4	3/4	4/4	4	1	IV						D	I		IV		IV							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.375	0.0
136	135	0	0	4/4	4	1	V43/IV						D	I		V43/IV		V		43		IV			Mm7	0	0	3, 0, 2, 6		2	3	0	5	0.0	0.0	0.75	0.0
136	135	1/4	1/4	4/4	4	1	IV6						D	I		IV6		IV		6					M	0	0	5, 2, 1		1	5	0	4	0.0	0.0	0.5	0.0
136	135	1/2	1/2	4/4	4	1	viio/IV						D	I		viio/IV		vii	o			IV			o	0	0	6, 3, 0		6	6	0	4	0.0	0.0	0.5	0.0
136	135	3/4	3/4	4/4	4	1	IV						D	I		IV		IV							M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	0.5	0.0
137	136	0	0	4/4	4	1	iv/ii						D	I		iv/ii		iv				ii			m	0	0	3, 0, 4		3	3	4	5	0.4444444444444444	0.5	1.5	0.25
137	136	1/2	1/2	4/4	4	1	iio6/ii						D	I		iio6/ii		ii	o	6		ii			o	0	0	3, 0, 6		6	3	4	4	0.5	0.5	0.5	0.5
138	137	0	0	4/4	4	1	ii%65/ii						D	I		ii%65/ii		ii	%	65		ii			%7	0	0	3, 0, 4, 6		6	3	0	3	0.0	0.0	1.75	0.0
138	137	1/4	1/4	4/4	4	1	V65/vi						D	I		V65/vi		V		65		vi			Mm7	0	0	10, 7, 4, 6		6	10	0	1	0.0	0.0	0.25	0.0
138	137	1/2	1/2	4/4	4	1	V/ii						D	I		V/ii		V				ii			M	0	0	5, 9, 6		5	5	0	2	0.0	0.0	0.75	0.0
138	137	3/4	3/4	4/4	4	1	V64/ii	0	-9.5	/			D	I		V64/ii		V		64		ii			M	0	0	6, 5, 9		5	6	0	1	0.0	0.0	0.25	0.0
139	138	0	0	4/4	4	1	ii6						D	I		ii6		ii		6					m	0	0	1, 5, 4		4	1	0	2	0.0	0.0	0.375	0.0
139	138	1/4	1/4	4/4	4	1	ii						D	I		ii		ii							m	0	0	4, 1, 5		4	4	1	2	0.3333333333333333	0.125	0.375	0.25
139	138	1/2	1/2	4/4	4	1	V/ii						D	I		V/ii		V				ii			M	0	0	5, 9, 6		5	5	0	3	0.0	0.0	0.75	0.0
139	138	3/4	3/4	4/4	4	1	V(64)/ii	0	-9.5	/			D	I		V(64)/ii		V			64	ii			M	0	0	5, 4, 1		5	5	0	3	0.0	0.0	0.375	0.0
140	139	0	0	4/4	4	1	V7/ii						D	I		V7/ii		V		7		ii			Mm7	0	0	5, 9, 6, 3		5	5	0	5	0.0	0.0	0.75	0.0
140	139	1/4	1/4	4/4	4	1	ii						D	I		ii		ii							m	0	0	4, 1, 5		4	4	0	4	0.0	0.0	0.5	0.0
140	139	1/2	1/2	4/4	4	1	viio/IV						D	I		viio/IV		vii	o			IV			o	0	0	6, 3, 0		6	6	0	4	0.0	0.0	0.5	0.0
140	139	3/4	3/4	4/4	4	1	IV						D	I		IV		IV							M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	0.5	0.0
141	140	0	0	4/4	4	1	V7/vi						D	I		V7/vi		V		7		vi			Mm7	0	0	6, 10, 7, 4		6	6	11	17	0.39285714285714285	1.75	5.25	0.25
142	141	3/4	3/4	4/4	4	1	V65/vi						D	I		V65/vi		V		65		vi			Mm7	0	0	10, 7, 4, 6		6	10	0	4	0.0	0.0	1.0	0.0
143	142	0	0	4/4	4	1	vi						D	I		vi		vi							m	0	0	5, 2, 6		5	5	0	5	0.0	0.0	1.25	0.0
143	142	1/4	1/4	4/4	4	1	vi6						D	I		vi6		vi		6					m	0	0	2, 6, 5		5	2	1	3	0.25	0.125	0.625	0.16666666666666666
143	142	1/2	1/2	4/4	4	1	#viio2/vi						D	I		#viio2/vi		#vii	o	2		vi			o7	0	0	1, 10, 7, 4		10	1	0	4	0.0	0.0	1.125	0.0
143	142	3/4	3/4	4/4	4	1	iv6/vi						D	I		iv6/vi		iv		6		vi			m	0	0	1, 5, 4		4	1	0	3	0.0	0.0	0.375	0.0
144	143	0	0	4/4	4	1	vi64						D	I		vi64		vi		64					m	0	0	6, 5, 2		5	6	0	4	0.0	0.0	0.75	0.0
144	143	1/4	1/4	4/4	4	1	vi						D	I		vi		vi							m	0	0	5, 2, 6		5	5	1	3	0.25	0.125	0.625	0.16666666666666666
144	143	1/2	1/2	4/4	4	1	#viio2/vi						D	I		#viio2/vi		#vii	o	2		vi			o7	0	0	1, 10, 7, 4		10	1	0	4	0.0	0.0	1.125	0.0
144	143	3/4	3/4	4/4	4	1	iv6/vi						D	I		iv6/vi		iv		6		vi			m	0	0	1, 5, 4		4	1	0	3	0.0	0.0	0.375	0.0
145	144	0	0	4/4	4	1	vi64						D	I		vi64		vi		64					m	0	0	6, 5, 2		5	6	1	7	0.125	0.125	1.375	0.08333333333333333
145	144	1/2	1/2	4/4	4	1	#viio43/vi						D	I		#viio43/vi		#vii	o	43		vi			o7	0	0	4, 1, 10, 7		10	4	0	4	0.0	0.0	1.125	0.0
145	144	3/4	3/4	4/4	4	1	iv/vi						D	I		iv/vi		iv				vi			m	0	0	4, 1, 5		4	4	0	3	0.0	0.0	0.375	0.0
146	145	0	0	4/4	4	1	VI6						D	I		VI6		VI		6					M	0	0	9, 6, 5		5	9	1	7	0.125	0.125	1.5	0.07692307692307693
146	145	1/2	1/2	4/4	4	1	vi6						D	I		vi6		vi		6					m	0	0	2, 6, 5		5	2	1	7	0.125	0.125	1.75	0.06666666666666667
147	146	0	0	4/4	4	1	V7/iii						D	I		V7/iii		V		7		iii			Mm7	0	0	7, 11, 8, 5		7	7	2	5	0.2857142857142857	0.25	1.125	0.18181818181818182
147	146	1/2	1/2	4/4	4	1	iv/iii						D	I		iv/iii		iv				iii			m	0	0	5, 2, 6		5	5	0	3	0.0	0.0	0.625	0.0
147	146	3/4	3/4	4/4	4	1	V/iii						D	I		V/iii		V				iii			M	0	0	7, 11, 8		7	7	0	5	0.0	0.0	0.75	0.0
148	147	0	0	4/4	4	1	iii6(#7#2)						D	I		iii6(#7#2)		iii		6	#7#2				m	0	0	8, 7, 11		6	8	1	2	0.3333333333333333	0.25	0.375	0.4
148	147	1/4	1/4	4/4	4	1	iii64						D	I		iii64		iii		64					m	0	0	7, 6, 3		6	7	0	5	0.0	0.0	0.75	0.0
148	147	1/2	1/2	4/4	4	1	V6(6)/iii						D	I		V6(6)/iii		V		6	6	iii			M	0	0	11, 3, 7		7	11	0	4	0.0	0.0	0.875	0.0
148	147	3/4	3/4	4/4	4	1	V7/iii						D	I		V7/iii		V		7		iii			Mm7	0	0	7, 11, 8, 5		7	7	0	5	0.0	0.0	0.625	0.0
149	148	0	0	4/4	4	1	iii\\						D	I		iii		iii						\\	m	0	0	6, 3, 7		6	6	1	3	0.25	0.125	0.75	0.14285714285714285
149	148	1/4	1/4	4/4	4	1	I6						D	I		I6		I		6					M	0	0	6, 3, 2		2	6	1	3	0.25	0.125	0.625	0.16666666666666666
149	148	1/2	1/2	4/4	4	1	vii%2						D	I		vii%2		vii	%	2					%7	0	0	5, 7, 4, 1		7	5	0	4	0.0	0.0	1.125	0.0
