mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
131	129	1/4	1/4	4/4	4	1	V(64)					Eb	#iv		V(64)		V			64				M	0	1	4, 3, 0		4	4	0	5	0.0	0.0	1.125	0.0
131	129	1/2	1/2	4/4	4	1	V2					Eb	#iv		V2		V		2					Mm7	0	1	2, 4, 8, 5		4	2	0	5	0.0	0.0	0.75	0.0
131	129	3/4	3/4	4/4	4	1	V43					Eb	#iv		V43		V		43					Mm7	0	1	5, 2, 4, 8		4	5	0	5	0.0	0.0	0.875	0.0
132	130	0	0	4/4	4	1	i					Eb	#iv		i		i							m	0	1	3, 0, 4		3	3	0	5	0.0	0.0	1.0	0.0
132	130	1/4	1/4	4/4	4	1	VIM7					Eb	#iv		VIM7		VI	M	7					MM7	0	1	-1, 3, 0, 4		-1	-1	0	4	0.0	0.0	1.0	0.0
132	130	1/2	1/2	4/4	4	1	V7					Eb	#iv		V7		V		7					Mm7	0	1	4, 8, 5, 2		4	4	0	3	0.0	0.0	0.5	0.0
132	130	3/4	3/4	4/4	4	1	V2					Eb	#iv		V2		V		2					Mm7	0	1	2, 4, 8, 5		4	2	0	5	0.0	0.0	1.0	0.0
133	131	0	0	4/4	4	1	i6					Eb	#iv		i6		i		6					m	0	1	0, 4, 3		3	0	0	7	0.0	0.0	1.75	0.0
133	131	1/2	1/2	4/4	4	1	i7					Eb	#iv		i7		i		7					mm7	0	1	3, 0, 4, 1		3	3	0	2	0.0	0.0	0.5	0.0
133	131	3/4	3/4	4/4	4	1	i					Eb	#iv		i		i							m	0	1	3, 0, 4		3	3	0	2	0.0	0.0	0.5	0.0
134	132	0	0	4/4	4	1	iv(4)					Eb	#iv		iv(4)		iv			4				m	0	1	2, 1, 3		2	2	0	2	0.0	0.0	0.75	0.0
134	132	1/4	1/4	4/4	4	1	iv					Eb	#iv		iv		iv							m	0	1	2, -1, 3		2	2	0	1	0.0	0.0	0.25	0.0
134	132	1/2	1/2	4/4	4	1	V(64)					Eb	#iv		V(64)		V			64				M	0	1	4, 3, 0		4	4	0	3	0.0	0.0	1.0	0.0
134	132	3/4	3/4	4/4	4	1	V7(9)					Eb	#iv		V7(9)		V		7	9				Mm7	0	1	4, 8, 5, 2	-1	4	4	0	2	0.0	0.0	0.5	0.0
135	133	0	0	4/4	4	1	i					Eb	#iv		i		i							m	0	1	3, 0, 4		3	3	1	3	0.25	0.25	1.25	0.16666666666666666
135	133	1/2	1/2	4/4	4	1	iv64					Eb	#iv		iv64		iv		64					m	0	1	3, 2, -1		2	3	0	4	0.0	0.0	1.25	0.0
135	133	3/4	3/4	4/4	4	1	v6(+4)	0	-8		/	Eb	#iv		v6(+4)		v		6	+4				m	0	1	1, 5, 4	3	4	1	0	3	0.0	0.0	0.75	0.0
136	134	0	0	4/4	4	1	V7(94)					Eb	#iv		V7(94)		V		7	94				Mm7	0	1	4, 3, 5, 2	-1	4	4	0	4	0.0	0.0	1.5	0.0
136	134	1/4	1/4	4/4	4	1	V(64)					Eb	#iv		V(64)		V			64				M	0	1	4, 3, 0		4	4	0	2	0.0	0.0	0.5	0.0
136	134	1/2	1/2	4/4	4	1	#viio64					Eb	#iv		#viio64		#vii	o	64					o	0	1	2, 8, 5		8	2	0	3	0.0	0.0	0.75	0.0
136	134	3/4	3/4	4/4	4	1	V(64)					Eb	#iv		V(64)		V			64				M	0	1	4, 3, 0		4	4	0	4	0.0	0.0	1.0	0.0
137	135	0	0	4/4	4	1	V2					Eb	#iv		V2		V		2					Mm7	0	1	2, 4, 8, 5		4	2	0	4	0.0	0.0	1.25	0.0
137	135	1/4	1/4	4/4	4	1	i6					Eb	#iv		i6		i		6					m	0	1	0, 4, 3		3	0	0	3	0.0	0.0	0.75	0.0
137	135	1/2	1/2	4/4	4	1	V43					Eb	#iv		V43		V		43					Mm7	0	1	5, 2, 4, 8		4	5	0	4	0.0	0.0	1.25	0.0
137	135	3/4	3/4	4/4	4	1	i6					Eb	#iv		i6		i		6					m	0	1	0, 4, 3		3	0	0	3	0.0	0.0	0.75	0.0
138	136	0	0	4/4	4	1	V43					Eb	#iv		V43		V		43					Mm7	0	1	5, 2, 4, 8		4	5	0	4	0.0	0.0	1.25	0.0
138	136	1/4	1/4	4/4	4	1	i					Eb	#iv		i		i							m	0	1	3, 0, 4		3	3	0	3	0.0	0.0	0.75	0.0
138	136	1/2	1/2	4/4	4	1	vii					Eb	#iv		vii		vii							m	0	1	1, -2, 2		1	1	0	2	0.0	0.0	0.5	0.0
138	136	3/4	3/4	4/4	4	1	i					Eb	#iv		i		i							m	0	1	3, 0, 4		3	3	0	3	0.0	0.0	0.75	0.0
139	137	0	0	4/4	4	1	vii(9)					Eb	#iv		vii(9)		vii			9				m	0	1	1, -2, 2	3	1	1	0	3	0.0	0.0	1.0	0.0
139	137	1/4	1/4	4/4	4	1	iv6					Eb	#iv		iv6		iv		6					m	0	1	-1, 3, 2		2	-1	0	2	0.0	0.0	0.5	0.0
139	137	1/2	1/2	4/4	4	1	#viio6/iv					Eb	#iv		#viio6/iv		#vii	o	6		iv			o	0	1	4, 1, 7		7	4	0	3	0.0	0.0	0.75	0.0
139	137	3/4	3/4	4/4	4	1	iv6					Eb	#iv		iv6		iv		6					m	0	1	-1, 3, 2		2	-1	0	4	0.0	0.0	1.0	0.0
140	138	0	0	4/4	4	1	iv(42)					Eb	#iv		iv(42)		iv			42				m	0	1	4, 1, 3		2	4	1	3	0.25	0.5	1.5	0.25
140	138	1/4	1/4	4/4	4	1	iv					Eb	#iv		iv		iv							m	0	1	2, -1, 3		2	2	0	2	0.0	0.0	0.5	0.0
140	138	1/2	1/2	4/4	4	1	i					Eb	#iv		i		i							m	0	1	3, 0, 4		3	3	0	3	0.0	0.0	1.0	0.0
140	138	3/4	3/4	4/4	4	1	i(64)					Eb	#iv		i(64)		i			64				m	0	1	3, 2, -1		3	3	0	2	0.0	0.0	0.5	0.0
141	139	0	0	4/4	4	1	V(6)					Eb	#iv		V(6)		V			6				M	0	1	4, 8, 0		4	4	0	4	0.0	0.0	2.0	0.0
141	139	1/4	1/4	4/4	4	1	V7					Eb	#iv		V7		V		7					Mm7	0	1	4, 8, 5, 2		4	4	0	2	0.0	0.0	0.5	0.0
141	139	1/2	1/2	4/4	4	1	V7(94)					Eb	#iv		V7(94)		V		7	94				Mm7	0	1	4, 3, 5, 2	-1	4	4	0	3	0.0	0.0	0.75	0.0
141	139	3/4	3/4	4/4	4	1	V7(9)					Eb	#iv		V7(9)		V		7	9				Mm7	0	1	4, 8, 5, 2	-1	4	4	0	3	0.0	0.0	0.75	0.0
142	140	0	0	4/4	4	1	V7(94)					Eb	#iv		V7(94)		V		7	94				Mm7	0	1	4, 3, 5, 2	-1	4	4	0	4	0.0	0.0	1.25	0.0
142	140	1/4	1/4	4/4	4	1	V					Eb	#iv		V		V							M	0	1	4, 8, 5		4	4	0	3	0.0	0.0	0.75	0.0
142	140	1/2	1/2	4/4	4	1	iio6					Eb	#iv		iio6		ii	o	6					o	0	1	2, -1, 5		5	2	0	3	0.0	0.0	1.25	0.0
142	140	3/4	3/4	4/4	4	1	ii%65					Eb	#iv		ii%65		ii	%	65					%7	0	1	2, -1, 3, 5		5	2	0	2	0.0	0.0	0.5	0.0
143	141	0	0	4/4	4	1	V7(94)					Eb	#iv		V7(94)		V		7	94				Mm7	0	1	4, 3, 5, 2	-1	4	4	0	4	0.0	0.0	1.75	0.0
143	141	1/4	1/4	4/4	4	1	V					Eb	#iv		V		V							M	0	1	4, 8, 5		4	4	0	3	0.0	0.0	0.75	0.0
143	141	1/2	1/2	4/4	4	1	V7					Eb	#iv		V7		V		7					Mm7	0	1	4, 8, 5, 2		4	4	0	2	0.0	0.0	0.5	0.0
143	141	3/4	3/4	4/4	4	1	V(94)					Eb	#iv		V(94)		V			94				M	0	1	4, 3, 5	-1	4	4	0	3	0.0	0.0	0.75	0.0
144	142	0	0	4/4	4	1	V7(94)					Eb	#iv		V7(94)		V		7	94				Mm7	0	1	4, 3, 5, 2	-1	4	4	0	4	0.0	0.0	1.75	0.0
144	142	1/4	1/4	4/4	4	1	V7					Eb	#iv		V7		V		7					Mm7	0	1	4, 8, 5, 2		4	4	0	2	0.0	0.0	0.5	0.0
144	142	1/2	1/2	4/4	4	1	V2					Eb	#iv		V2		V		2					Mm7	0	1	2, 4, 8, 5		4	2	0	4	0.0	0.0	1.5	0.0
145	143	0	0	4/4	4	1	i6					Eb	#iv		i6		i		6					m	0	1	0, 4, 3		3	0	1	3	0.25	0.25	1.25	0.16666666666666666
145	143	1/4	1/4	4/4	4	1	VI64					Eb	#iv		VI64		VI		64					M	0	1	0, -1, 3		-1	0	0	2	0.0	0.0	0.5	0.0
145	143	1/2	1/2	4/4	4	1	V64					Eb	#iv		V64		V		64					M	0	1	5, 4, 8		4	5	0	3	0.0	0.0	1.0	0.0
145	143	3/4	3/4	4/4	4	1	V2					Eb	#iv		V2		V		2					Mm7	0	1	2, 4, 8, 5		4	2	0	7	0.0	0.0	2.0	0.0
146	144	1/4	1/4	4/4	4	1	i6					Eb	#iv		i6		i		6					m	0	1	0, 4, 3		3	0	0	6	0.0	0.0	1.5	0.0
146	144	3/4	3/4	4/4	4	1	i					Eb	#iv		i		i							m	0	1	3, 0, 4		3	3	0	8	0.0	0.0	2.0	0.0
147	145	1/4	1/4	4/4	4	1	V6					Eb	#iv		V6		V		6					M	0	1	8, 5, 4		4	8	0	8	0.0	0.0	2.0	0.0
147	145	3/4	3/4	4/4	4	1	V43					Eb	#iv		V43		V		43					Mm7	0	1	5, 2, 4, 8		4	5	0	8	0.0	0.0	1.5	0.0
148	146	1/8	1/8	4/4	4	1	i					Eb	#iv		i		i							m	0	1	3, 0, 4		3	3	0	8	0.0	0.0	1.125	0.0
148	146	3/8	3/8	4/4	4	1	i6					Eb	#iv		i6		i		6					m	0	1	0, 4, 3		3	0	0	7	0.0	0.0	0.875	0.0
148	146	5/8	5/8	4/4	4	1	V43					Eb	#iv		V43		V		43					Mm7	0	1	5, 2, 4, 8		4	5	0	8	0.0	0.0	1.25	0.0
148	146	7/8	7/8	4/4	4	1	V2(9)	0	-8		/	Eb	#iv		V2(9)		V		2	9				Mm7	0	1	2, 4, 8, 5	-1	4	2	0	2	0.0	0.0	0.25	0.0
149	147	0	0	4/4	4	1	#viio43					Eb	#iv		#viio43		#vii	o	43					o7	0	1	2, -1, 8, 5		8	2	0	4	0.0	0.0	0.5	0.0
149	147	1/8	1/8	4/4	4	1	i6					Eb	#iv		i6		i		6					m	0	1	0, 4, 3		3	0	0	15	0.0	0.0	2.0	0.0
149	147	5/8	5/8	4/4	4	1	V43					Eb	#iv		V43		V		43					Mm7	0	1	5, 2, 4, 8		4	5	0	8	0.0	0.0	1.0	0.0
149	147	7/8	7/8	4/4	4	1	#viio43	0	-8		/	Eb	#iv		#viio43		#vii	o	43					o7	0	1	2, -1, 8, 5		8	2	0	4	0.0	0.0	0.5	0.0
150	148	0	0	4/4	4	1	i6					Eb	#iv		i6		i		6					m	0	1	0, 4, 3		3	0	0	4	0.0	0.0	1.0	0.0
150	148	1/4	1/4	4/4	4	1	i					Eb	#iv		i		i							m	0	1	3, 0, 4		3	3	0	4	0.0	0.0	1.0625	0.0
150	148	7/16	7/16	4/4	4	1	V6					Eb	#iv		V6		V		6					M	0	1	8, 5, 4		4	8	0	6	0.0	0.0	0.9375	0.0
150	148	3/4	3/4	4/4	4	1	V43					Eb	#iv		V43		V		43					Mm7	0	1	5, 2, 4, 8		4	5	0	4	0.0	0.0	0.8125	0.0
150	148	15/16	15/16	4/4	4	1	i\\					Eb	#iv		i		i						\\	m	0	1	3, 0, 4		3	3	0	43	0.0	0.0	7.1875	0.0
153	151	0	0	4/4	4	1	I.V7(9)/iii	0	6.94127		/	Eb	I		V7(9)/iii		V		7	9	iii			Mm7	0	0	2, 6, 3, 0	-3	2	2	0	4	0.0	0.0	3.5	0.0
153	151	1/2	1/2	4/4	4	1	V7/iii					Eb	I		V7/iii		V		7		iii			Mm7	0	0	2, 6, 3, 0		2	2	1	8	0.1111111111111111	0.25	4.25	0.05555555555555555
155	153	0	0	4/4	4	1	iii					Eb	I		iii		iii							m	0	0	1, -2, 2		1	1	2	5	0.2857142857142857	0.375	2.125	0.15
156	154	0	0	4/4	4	1	viio7/VII					Eb	I		viio7/VII		vii	o	7		VII			o7	0	0	7, 4, 1, -2		7	7	0	13	0.0	0.0	9.5	0.0
157	155	1/2	1/2	4/4	4	1	V65/VII					Eb	I		V65/VII		V		65		VII			Mm7	0	0	7, 4, 1, 3		3	7	0	3	0.0	0.0	0.75	0.0
158	156	1/4	1/4	4/4	4	1	#viio43/iii					Eb	I		#viio43/iii		#vii	o	43		iii			o7	0	0	0, -3, 6, 3		6	0	0	9	0.0	0.0	2.25	0.0
159	157	1/4	1/4	4/4	4	1	iii					Eb	I		iii		iii							m	0	0	1, -2, 2		1	1	1	12	0.07692307692307693	0.25	3.0	0.07692307692307693
160	158	1/4	1/4	4/4	4	1	ii%65/iii					Eb	I		ii%65/iii		ii	%	65		iii			%7	0	0	0, -3, 1, 3		3	0	1	12	0.07692307692307693	0.25	3.0	0.07692307692307693
161	159	1/4	1/4	4/4	4	1	iii64					Eb	I		iii64		iii		64					m	0	0	2, 1, -2		1	2	1	12	0.07692307692307693	0.25	3.0	0.07692307692307693
162	160	1/4	1/4	4/4	4	1	iv6/iii					Eb	I		iv6/iii		iv		6		iii			m	0	0	-3, 1, 0		0	-3	1	10	0.09090909090909091	0.25	2.5	0.09090909090909091
163	161	1/4	1/4	4/4	4	1	V65/iii					Eb	I		V65/iii		V		65		iii			Mm7	0	0	6, 3, 0, 2		2	6	0	13	0.0	0.0	3.25	0.0
164	162	1/4	1/4	4/4	4	1	V2/vi					Eb	I		V2/vi		V		2		vi			Mm7	0	0	-1, 1, 5, 2		1	-1	0	11	0.0	0.0	2.75	0.0
165	163	0	0	4/4	4	1	V/vi					Eb	I		V/vi		V				vi			M	0	0	1, 5, 2		1	1	0	1	0.0	0.0	1.0	0.0
166	164	0	0	4/4	4	1	vi6					Eb	I		vi6		vi		6					m	0	0	-3, 1, 0		0	-3	0	4	0.0	0.0	4.0	0.0
167	165	0	0	4/4	4	1	IVM65(2)					Eb	I		IVM65(2)		IV	M	65	2				MM7	0	0	0, -3, 1, -2		-4	0	0	4	0.0	0.0	3.25	0.0
167	165	1/4	1/4	4/4	4	1	IVM65					Eb	I		IVM65		IV	M	65					MM7	0	0	0, -3, 1, -4		-4	0	0	2	0.0	0.0	0.5	0.0
168	166	0	0	4/4	4	1	V43(4)/vi					Eb	I		V43(4)/vi		V		43	4	vi			Mm7	0	0	2, -1, 1, 0		1	2	0	4	0.0	0.0	3.25	0.0
168	166	1/4	1/4	4/4	4	1	V43/vi					Eb	I		V43/vi		V		43		vi			Mm7	0	0	2, -1, 1, 5		1	2	0	2	0.0	0.0	0.5	0.0
169	167	0	0	4/4	4	1	vi6(2)					Eb	I		vi6(2)		vi		6	2				m	0	0	-3, 1, 2		0	-3	0	4	0.0	0.0	3.5	0.0
169	167	1/2	1/2	4/4	4	1	vi6					Eb	I		vi6		vi		6					m	0	0	-3, 1, 0		0	-3	0	1	0.0	0.0	0.5	0.0
170	168	0	0	4/4	4	1	V/V					Eb	I		V/V		V				V			M	0	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	4.0	0.0
171	169	0	0	4/4	4	1	V(4)					Eb	I		V(4)		V			4				M	0	0	-2, -3, -1		-2	-2	0	4	0.0	0.0	1.75	0.0
171	169	1/4	1/4	4/4	4	1	V					Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	0	1	0.0	0.0	0.25	0.0
171	169	1/2	1/2	4/4	4	1	vi					Eb	I		vi		vi							m	0	0	0, -3, 1		0	0	0	4	0.0	0.0	1.5	0.0
171	169	3/4	3/4	4/4	4	1	#viio43/iii	0	-8		/	Eb	I		#viio43/iii		#vii	o	43		iii			o7	0	0	0, -3, 6, 3		6	0	0	2	0.0	0.0	0.5	0.0
172	170	0	0	4/4	4	1	iii(#764)					Eb	I		iii(#764)		iii			#764				m	0	0	1, 0, -3	6	1	1	0	4	0.0	0.0	1.25	0.0
172	170	1/4	1/4	4/4	4	1	iii					Eb	I		iii		iii							m	0	0	1, -2, 2		1	1	0	3	0.0	0.0	0.75	0.0
172	170	1/2	1/2	4/4	4	1	V65/iii					Eb	I		V65/iii		V		65		iii			Mm7	0	0	6, 3, 0, 2		2	6	0	4	0.0	0.0	1.25	0.0
172	170	3/4	3/4	4/4	4	1	iii					Eb	I		iii		iii							m	0	0	1, -2, 2		1	1	0	3	0.0	0.0	0.75	0.0
173	171	0	0	4/4	4	1	V/iii					Eb	I		V/iii		V				iii			M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	3.0	0.0
173	171	1/2	1/2	4/4	4	1	V7/iii					Eb	I		V7/iii		V		7		iii			Mm7	0	0	2, 6, 3, 0		2	2	0	2	0.0	0.0	1.0	0.0
174	172	0	0	4/4	4	1	V65/iii					Eb	I		V65/iii		V		65		iii			Mm7	0	0	6, 3, 0, 2		2	6	0	4	0.0	0.0	2.25	0.0
174	172	1/2	1/2	4/4	4	1	iii					Eb	I		iii		iii							m	0	0	1, -2, 2		1	1	0	4	0.0	0.0	1.75	0.0
175	173	0	0	4/4	4	1	V/iii					Eb	I		V/iii		V				iii			M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	2.5	0.0
175	173	1/2	1/2	4/4	4	1	V7/iii					Eb	I		V7/iii		V		7		iii			Mm7	0	0	2, 6, 3, 0		2	2	0	6	0.0	0.0	3.5	0.0
176	174	1/2	1/2	4/4	4	1	V(64)/iii	0	-8		/	Eb	I		V(64)/iii		V			64	iii			M	0	0	2, 1, -2		2	2	0	3	0.0	0.0	1.25	0.0
177	175	0	0	4/4	4	1	V/iii					Eb	I		V/iii		V				iii			M	0	0	2, 6, 3		2	2	0	8	0.0	0.0	6.0	0.0
178	176	1/2	1/2	4/4	4	1	iii					Eb	I		iii		iii							m	0	0	1, -2, 2		1	1	0	4	0.0	0.0	2.0	0.0
179	177	0	0	4/4	4	1	I					Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	1	5	0.16666666666666666	0.25	3.75	0.0625
180	178	0	0	4/4	4	1	IV64(4)					Eb	I		IV64(4)		IV		64	4				M	0	0	-3, -4, 2		-4	-3	0	4	0.0	0.0	2.75	0.0
180	178	1/4	1/4	4/4	4	1	IV64					Eb	I		IV64		IV		64					M	0	0	-3, -4, 0		-4	-3	0	1	0.0	0.0	0.25	0.0
180	178	1/2	1/2	4/4	4	1	I					Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	2	0.0	0.0	0.5	0.0
180	178	3/4	3/4	4/4	4	1	IV64					Eb	I		IV64		IV		64					M	0	0	-3, -4, 0		-4	-3	0	2	0.0	0.0	0.5	0.0
181	179	0	0	4/4	4	1	V(64)					Eb	I		V(64)		V			64				M	0	0	-2, -3, 1		-2	-2	0	4	0.0	0.0	2.75	0.0
181	179	1/2	1/2	4/4	4	1	V					Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	1.0	0.0
181	179	3/4	3/4	4/4	4	1	V7					Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	1	0.0	0.0	0.25	0.0
182	180	0	0	4/4	4	1	vi					Eb	I		vi		vi							m	0	0	0, -3, 1		0	0	0	4	0.0	0.0	2.5	0.0
182	180	1/2	1/2	4/4	4	1	I6					Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	3	0.0	0.0	1.25	0.0
183	181	0	0	4/4	4	1	ii65(2)					Eb	I		ii65(2)		ii		65	2				mm7	0	0	-4, 0, -3, 1		-1	-4	0	4	0.0	0.0	2.25	0.0
183	181	1/4	1/4	4/4	4	1	ii65					Eb	I		ii65		ii		65					mm7	0	0	-4, 0, -3, -1		-1	-4	0	1	0.0	0.0	0.5	0.0
183	181	1/2	1/2	4/4	4	1	V43(9)/IV					Eb	I		V43(9)/IV		V		43	9	IV			Mm7	0	0	-2, -5, -3, 1	-1	-3	-2	0	2	0.0	0.0	1.0	0.0
183	181	3/4	3/4	4/4	4	1	V43/IV					Eb	I		V43/IV		V		43		IV			Mm7	0	0	-2, -5, -3, 1		-3	-2	0	1	0.0	0.0	0.25	0.0
184	182	0	0	4/4	4	1	IV6(7)					Eb	I		IV6(7)		IV		6	7				M	0	0	0, -3, 1		-4	0	0	4	0.0	0.0	2.75	0.0
184	182	1/4	1/4	4/4	4	1	IV6					Eb	I		IV6		IV		6					M	0	0	0, -3, -4		-4	0	0	1	0.0	0.0	0.5	0.0
184	182	1/2	1/2	4/4	4	1	I(64)					Eb	I		I(64)		I			64				M	0	0	-3, -4, 0		-3	-3	0	2	0.0	0.0	0.75	0.0
185	183	0	0	4/4	4	1	I					Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	4	0.0	0.0	1.75	0.0
185	183	1/4	1/4	4/4	4	1	I6					Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	4	0.0	0.0	1.25	0.0
185	183	3/4	3/4	4/4	4	1	ii6					Eb	I		ii6		ii		6					m	0	0	-4, 0, -1		-1	-4	0	4	0.0	0.0	1.0	0.0
186	184	0	0	4/4	4	1	V(64)					Eb	I		V(64)		V			64				M	0	0	-2, -3, 1		-2	-2	0	4	0.0	0.0	2.5	0.0
186	184	1/2	1/2	4/4	4	1	V\\					Eb	I		V		V						\\	M	0	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.5	0.0
186	184	3/4	3/4	4/4	4	1	I					Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	4	0.0	0.0	1.0	0.0
187	185	0	0	4/4	4	1	vi					Eb	I		vi		vi							m	0	0	0, -3, 1		0	0	0	4	0.0	0.0	1.75	0.0
187	185	1/4	1/4	4/4	4	1	viio6/V					Eb	I		viio6/V		vii	o	6		V			o	0	0	0, -3, 3		3	0	0	1	0.0	0.0	0.25	0.0
187	185	1/2	1/2	4/4	4	1	V					Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	1	4	0.2	0.25	1.75	0.125
188	186	0	0	4/4	4	1	IV(11)					Eb	I		IV(11)		IV			11				M	0	0	-4, 0, -3	2	-4	-4	0	4	0.0	0.0	1.25	0.0
188	186	1/4	1/4	4/4	4	1	V2					Eb	I		V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	1	3	0.25	0.125	0.625	0.16666666666666666
188	186	1/2	1/2	4/4	4	1	I6					Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	5	0.0	0.0	1.5	0.0
188	186	3/4	3/4	4/4	4	1	vi					Eb	I		vi		vi							m	0	0	0, -3, 1		0	0	0	3	0.0	0.0	0.5	0.0
189	187	0	0	4/4	4	1	ii(94)					Eb	I		ii(94)		ii			94				m	0	0	-1, -2, 0	1	-1	-1	0	4	0.0	0.0	2.25	0.0
189	187	1/4	1/4	4/4	4	1	ii7(94)					Eb	I		ii7(94)		ii		7	94				mm7	0	0	-1, -2, 0, -3	1	-1	-1	0	1	0.0	0.0	0.25	0.0
189	187	1/2	1/2	4/4	4	1	V(6)					Eb	I		V(6)		V			6				M	0	0	-2, 2, 1		-2	-2	0	2	0.0	0.0	1.0	0.0
189	187	3/4	3/4	4/4	4	1	V7					Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	2	0.0	0.0	0.5	0.0
190	188	0	0	4/4	4	1	I\\					Eb	I		I		I						\\	M	0	0	-3, 1, -2		-3	-3	2	12	0.14285714285714285	0.25	3.0	0.07692307692307693
191	189	0	0	4/4	4	1	V2/IV					Eb	I		V2/IV		V		2		IV			Mm7	0	0	-5, -3, 1, -2		-3	-5	2	11	0.15384615384615385	0.5	3.5	0.125
192	190	0	0	4/4	4	1	IV6(14)					Eb	I		IV6(14)		IV		6	14				M	0	0	0, -3, -4	1	-4	0	0	5	0.0	0.0	1.5	0.0
192	190	1/4	1/4	4/4	4	1	IV6					Eb	I		IV6		IV		6					M	0	0	0, -3, -4		-4	0	2	8	0.2	0.25	1.5	0.14285714285714285
193	191	0	0	4/4	4	1	V43/IV					Eb	I		V43/IV		V		43		IV			Mm7	0	0	-2, -5, -3, 1		-3	-2	0	8	0.0	0.0	2.0	0.0
193	191	1/2	1/2	4/4	4	1	IV					Eb	I		IV		IV							M	0	0	-4, 0, -3		-4	-4	0	4	0.0	0.0	1.0	0.0
193	191	3/4	3/4	4/4	4	1	V+65/IV	0	-8		/	Eb	I		V+65/IV		V	+	65		IV			+7	0	0	1, 5, -5, -3		-3	1	0	4	0.0	0.0	1.0	0.0
194	192	0	0	4/4	4	1	IV(#9)					Eb	I		IV(#9)		IV			#9				M	0	0	-4, 0, -3	5	-4	-4	0	4	0.0	0.0	1.625	0.0
194	192	1/8	1/8	4/4	4	1	IV					Eb	I		IV		IV							M	0	0	-4, 0, -3		-4	-4	2	3	0.4	0.25	0.375	0.4
194	192	3/4	3/4	4/4	4	1	ii65					Eb	I		ii65		ii		65					mm7	0	0	-4, 0, -3, -1		-1	-4	0	5	0.0	0.0	1.0	0.0
195	193	0	0	4/4	4	1	V2					Eb	I		V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	1	9	0.1	0.25	6.0	0.04
196	194	0	0	4/4	4	1	I6					Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	8	0.0	0.0	1.75	0.0
196	194	1/2	1/2	4/4	4	1	V43					Eb	I		V43		V		43					Mm7	0	0	-1, -4, -2, 2		-2	-1	0	6	0.0	0.0	1.0	0.0
197	195	0	0	4/4	4	1	I6					Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	1	5	0.16666666666666666	0.25	0.75	0.25
197	195	1/2	1/2	4/4	4	1	V2					Eb	I		V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	0	6	0.0	0.0	1.0	0.0
198	196	0	0	4/4	4	1	I6					Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	7	0.0	0.0	1.75	0.0
198	196	1/2	1/2	4/4	4	1	V43					Eb	I		V43		V		43					Mm7	0	0	-1, -4, -2, 2		-2	-1	0	7	0.0	0.0	1.25	0.0
199	197	0	0	4/4	4	1	I6					Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	1	7	0.125	0.25	1.25	0.16666666666666666
199	197	1/2	1/2	4/4	4	1	V2					Eb	I		V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	0	8	0.0	0.0	1.5	0.0
200	198	0	0	4/4	4	1	I6					Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	1	6	0.14285714285714285	0.25	1.0	0.2
200	198	1/2	1/2	4/4	4	1	V65/ii					Eb	I		V65/ii		V		65		ii			Mm7	0	0	4, 1, -2, 0		0	4	0	6	0.0	0.0	1.5	0.0
201	199	0	0	4/4	4	1	ii					Eb	I		ii		ii							m	0	0	-1, -4, 0		-1	-1	0	4	0.0	0.0	0.75	0.0
201	199	1/4	1/4	4/4	4	1	V2					Eb	I		V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	0	3	0.0	0.0	0.5	0.0
201	199	1/2	1/2	4/4	4	1	V65/IV					Eb	I		V65/IV		V		65		IV			Mm7	0	0	1, -2, -5, -3		-3	1	0	6	0.0	0.0	1.5	0.0
