mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
94	90	1/2	1/2	3/4	4	1	iio6/v					D	vi	v	iio6/v	ii	o	6		v			o	0	1	5, 2, 8		8	5	0	3	0.0	0.0	0.375	0.0
94	90	5/8	5/8	3/4	4	1	V/v					D	vi	v	V/v	V				v			M	0	1	7, 11, 8		7	7	0	3	0.0	0.0	0.375	0.0
95	91	0	0	3/4	4	1	i					D	vi	v	i	i							m	0	1	5, 2, 6		5	5	2	12	0.14285714285714285	0.25	1.625	0.13333333333333333
95	91	1/2	1/2	3/4	4	1	III6/v					D	vi	v	III6/v	III		6		v			M	0	1	7, 4, 3		3	7	1	3	0.25	0.125	0.375	0.25
95	91	5/8	5/8	3/4	4	1	iio6/v	0	-8	/		D	vi	v	iio6/v	ii	o	6		v			o	0	1	5, 2, 8		8	5	1	3	0.25	0.125	0.375	0.25
96	92	0	0	3/4	4	1	v]					D	vi	v	v	v							m	0	1	6, 3, 7		6	6	1	10	0.09090909090909091	0.125	2.625	0.045454545454545456
97	93	0	0	3/4	4	1	#viio6/iv					D	vi		#viio6/iv	#vii	o	6		iv			o	0	1	6, 3, 9		9	6	1	3	0.25	0.125	0.625	0.16666666666666666
97	93	1/4	1/4	3/4	4	1	#viio7/ii					D	vi		#viio7/ii	#vii	o	7		ii			o7	0	1	12, 9, 6, 3		12	12	0	4	0.0	0.0	1.0	0.0
97	93	1/2	1/2	3/4	4	1	#viio65/ii					D	vi		#viio65/ii	#vii	o	65		ii			o7	0	1	9, 6, 3, 12		12	9	1	2	0.3333333333333333	0.125	0.375	0.25
98	94	0	0	3/4	4	1	V(64)/v					D	vi		V(64)/v	V			64	v			M	0	1	7, 6, 3		7	7	1	6	0.14285714285714285	0.125	1.375	0.08333333333333333
98	94	1/2	1/2	3/4	4	1	V7/v					D	vi		V7/v	V		7		v			Mm7	0	1	7, 11, 8, 5		7	7	1	3	0.25	0.125	0.625	0.16666666666666666
99	95	0	0	3/4	4	1	v[v\\					D	vi	v	v	v						\\	m	0	1	6, 3, 7		6	6	3	15	0.16666666666666666	0.375	2.25	0.14285714285714285
100	96	0	0	3/4	4	1	ii%65/v					D	vi	v	ii%65/v	ii	%	65		v			%7	0	1	5, 2, 6, 8		8	5	3	12	0.2	0.375	2.375	0.13636363636363635
101	97	0	0	3/4	4	1	v					D	vi	v	v	v							m	0	1	6, 3, 7		6	6	4	16	0.2	0.5	2.375	0.17391304347826086
102	98	0	0	3/4	4	1	ii%65/v					D	vi	v	ii%65/v	ii	%	65		v			%7	0	1	5, 2, 6, 8		8	5	3	12	0.2	0.375	2.375	0.13636363636363635
103	99	0	0	3/4	4	1	v					D	vi	v	v	v							m	0	1	6, 3, 7		6	6	1	7	0.125	0.125	1.25	0.09090909090909091
103	99	3/8	3/8	3/4	4	1	ii%65/v					D	vi	v	ii%65/v	ii	%	65		v			%7	0	1	5, 2, 6, 8		8	5	3	9	0.25	0.375	1.125	0.25
104	100	0	0	3/4	4	1	V7]					D	vi	v	V7	V		7					Mm7	0	1	6, 10, 7, 4		6	6	3	16	0.15789473684210525	0.375	2.625	0.125
105	101	0	0	3/4	4	1	V(64)					D	vi		V(64)	V			64				M	0	1	6, 5, 2		6	6	1	4	0.2	0.125	0.875	0.125
105	101	1/4	1/4	3/4	4	1	V2					D	vi		V2	V		2					Mm7	0	1	4, 6, 10, 7		6	4	1	4	0.2	0.125	0.875	0.125
105	101	1/2	1/2	3/4	4	1	i6					D	vi		i6	i		6					m	0	1	2, 6, 5		5	2	1	4	0.2	0.125	0.875	0.125
106	102	0	0	3/4	4	1	V65					D	vi		V65	V		65					Mm7	0	1	10, 7, 4, 6		6	10	2	6	0.25	0.25	1.75	0.125
106	102	1/2	1/2	3/4	4	1	i					D	vi		i	i							m	0	1	5, 2, 6		5	5	1	4	0.2	0.125	0.875	0.125
107	103	0	0	3/4	4	1	V[V\\					D	vi	V	V	V						\\	M	0	1	6, 10, 7		6	6	2	6	0.25	0.25	1.25	0.16666666666666666
107	103	1/2	1/2	3/4	4	1	i					D	vi	V	i	i							m	0	1	5, 2, 6		5	5	1	3	0.25	0.125	0.625	0.16666666666666666
108	104	0	0	3/4	4	1	V7					D	vi	V	V7	V		7					Mm7	0	1	6, 10, 7, 4		6	6	2	5	0.2857142857142857	0.25	1.0	0.2
108	104	1/2	1/2	3/4	4	1	#viio43/iv	-0.783951	-8.09753	/		D	vi	V	#viio43/iv	#vii	o	43		iv			o7	0	1	3, 0, 9, 6		9	3	1	3	0.25	0.125	0.625	0.16666666666666666
109	105	0	0	3/4	4	1	V65/VII					D	vi	V	V65/VII	V		65		VII			Mm7	0	1	8, 5, 2, 4		4	8	2	5	0.2857142857142857	0.375	0.875	0.3
109	105	1/2	1/2	3/4	4	1	viio7/V	0	-8	/		D	vi	V	viio7/V	vii	o	7		V			o7	0	1	11, 8, 5, 2		11	11	1	3	0.25	0.125	0.625	0.16666666666666666
110	106	0	0	3/4	4	1	V					D	vi	V	V	V							M	0	1	6, 10, 7		6	6	2	5	0.2857142857142857	0.25	1.0	0.2
110	106	1/2	1/2	3/4	4	1	viio2/V]	0	-8	/		D	vi	V	viio2/V	vii	o	2		V			o7	0	1	2, 11, 8, 5		11	2	1	3	0.25	0.125	0.625	0.16666666666666666
111	107	0	0	3/4	4	1	V64					D	vi		V64	V		64					M	0	1	7, 6, 10		6	7	3	5	0.375	0.375	0.875	0.3
112	108	0	0	3/4	4	1	V					D	vi		V	V							M	0	1	6, 10, 7		6	6	3	3	0.5	0.375	0.5	0.42857142857142855
113	109	0	0	3/4	4	1	V2					D	vi		V2	V		2					Mm7	0	1	4, 6, 10, 7		6	4	3	3	0.5	0.375	0.5	0.42857142857142855
114	110	0	0	3/4	4	1	V43					D	vi		V43	V		43					Mm7	0	1	7, 4, 6, 10		6	7	3	3	0.5	0.375	0.5	0.42857142857142855
115	111	0	0	3/4	4	1	V2					D	vi		V2	V		2					Mm7	0	1	4, 6, 10, 7		6	4	3	3	0.5	0.375	0.5	0.42857142857142855
116	112	0	0	3/4	4	1	V\\					D	vi		V	V						\\	M	0	1	6, 10, 7		6	6	5	4	0.5555555555555556	0.625	0.625	0.5
117	113	0	0	3/4	4	1	i[i					D	vi	i	i	i							m	0	1	5, 2, 6		5	5	0	9	0.0	0.0	4.25	0.0
117	113	1/2	1/2	3/4	4	1	#viio					D	vi	i	#viio	#vii	o						o	0	1	10, 7, 4		10	10	0	2	0.0	0.0	0.25	0.0
118	114	0	0	3/4	4	1	i					D	vi	i	i	i							m	0	1	5, 2, 6		5	5	0	9	0.0	0.0	4.25	0.0
118	114	1/2	1/2	3/4	4	1	#viio					D	vi	i	#viio	#vii	o						o	0	1	10, 7, 4		10	10	0	2	0.0	0.0	0.25	0.0
119	115	0	0	3/4	4	1	i					D	vi	i	i	i							m	0	1	5, 2, 6		5	5	0	7	0.0	0.0	4.0	0.0
119	115	1/4	1/4	3/4	4	1	#viio					D	vi	i	#viio	#vii	o						o	0	1	10, 7, 4		10	10	1	3	0.25	0.125	0.375	0.25
120	116	0	0	3/4	4	1	i]					D	vi	i	i	i							m	0	1	5, 2, 6		5	5	4	7	0.36363636363636365	0.5	1.5	0.25
121	117	0	0	3/4	4	1	iv[iv					D	vi	iv	iv	iv							m	0	1	4, 1, 5		4	4	0	10	0.0	0.0	5.0	0.0
121	117	1/2	1/2	3/4	4	1	#viio/iv	0	-8	/		D	vi	iv	#viio/iv	#vii	o			iv			o	0	1	9, 6, 3		9	9	0	2	0.0	0.0	0.25	0.0
122	118	0	0	3/4	4	1	iv					D	vi	iv	iv	iv							m	0	1	4, 1, 5		4	4	0	10	0.0	0.0	5.0	0.0
122	118	1/2	1/2	3/4	4	1	#viio/iv	0	-8	/		D	vi	iv	#viio/iv	#vii	o			iv			o	0	1	9, 6, 3		9	9	0	2	0.0	0.0	0.25	0.0
123	119	0	0	3/4	4	1	iv					D	vi	iv	iv	iv							m	0	1	4, 1, 5		4	4	0	8	0.0	0.0	4.75	0.0
123	119	1/4	1/4	3/4	4	1	#viio/iv					D	vi	iv	#viio/iv	#vii	o			iv			o	0	1	9, 6, 3		9	9	1	3	0.25	0.125	0.375	0.25
124	120	0	0	3/4	4	1	iv]					D	vi	iv	iv	iv							m	0	1	4, 1, 5		4	4	3	9	0.25	0.375	3.375	0.1
125	121	0	0	3/4	4	1	bII[bII	-0.15679	-8.29259	/		D	vi	bII	bII	bII							M	0	1	0, 4, 1		0	0	0	9	0.0	0.0	4.25	0.0
125	121	1/2	1/2	3/4	4	1	viio/bII	0	-8.12222	/		D	vi	bII	viio/bII	vii	o			bII			o	0	1	5, 2, -1		5	5	0	2	0.0	0.0	0.25	0.0
126	122	0	0	3/4	4	1	bII]	0	-8.1	/		D	vi	bII	bII	bII							M	0	1	0, 4, 1		0	0	5	17	0.22727272727272727	0.625	8.375	0.06944444444444445
128	124	0	0	3/4	4	1	bII6					D	vi		bII6	bII		6					M	0	1	4, 1, 0		0	4	3	8	0.2727272727272727	0.375	4.125	0.08333333333333333
129	125	0	0	3/4	4	1	V(64)					D	vi		V(64)	V			64				M	0	1	6, 5, 2		6	6	2	7	0.2222222222222222	0.25	2.75	0.08333333333333333
130	126	0	0	3/4	4	1	V7					D	vi		V7	V		7					Mm7	0	1	6, 10, 7, 4		6	6	4	11	0.26666666666666666	0.5	2.5	0.16666666666666666
131	127	0	0	3/4	4	1	i[i\\					D	vi	i	i	i						\\	m	0	1	5, 2, 6		5	5	3	16	0.15789473684210525	0.375	2.625	0.125
132	128	0	0	3/4	4	1	ii%65					D	vi	i	ii%65	ii	%	65					%7	0	1	4, 1, 5, 7		7	4	3	12	0.2	0.375	2.375	0.13636363636363635
133	129	0	0	3/4	4	1	i					D	vi	i	i	i							m	0	1	5, 2, 6		5	5	4	18	0.18181818181818182	0.5	2.5	0.16666666666666666
134	130	0	0	3/4	4	1	ii%65					D	vi	i	ii%65	ii	%	65					%7	0	1	4, 1, 5, 7		7	4	3	12	0.2	0.375	2.375	0.13636363636363635
135	131	0	0	3/4	4	1	i]					D	vi	i	i	i							m	0	1	5, 2, 6		5	5	1	7	0.125	0.125	1.125	0.1
135	131	3/8	3/8	3/4	4	1	#viio2					D	vi		#viio2	#vii	o	2					o7	0	1	1, 10, 7, 4		10	1	0	4	0.0	0.0	0.5	0.0
135	131	1/2	1/2	3/4	4	1	i64					D	vi		i64	i		64					m	0	1	6, 5, 2		5	6	0	4	0.0	0.0	0.5	0.0
135	131	5/8	5/8	3/4	4	1	#viio43	0	-8	/		D	vi		#viio43	#vii	o	43					o7	0	1	4, 1, 10, 7		10	4	0	4	0.0	0.0	0.5	0.0
136	132	0	0	3/4	4	1	i6					D	vi		i6	i		6					m	0	1	2, 6, 5		5	2	0	4	0.0	0.0	0.5	0.0
136	132	1/8	1/8	3/4	4	1	#viio6					D	vi		#viio6	#vii	o	6					o	0	1	7, 4, 10		10	7	0	4	0.0	0.0	0.5	0.0
136	132	1/4	1/4	3/4	4	1	i					D	vi		i	i							m	0	1	5, 2, 6		5	5	0	4	0.0	0.0	0.5	0.0
136	132	3/8	3/8	3/4	4	1	#viio2					D	vi		#viio2	#vii	o	2					o7	0	1	1, 10, 7, 4		10	1	0	4	0.0	0.0	0.5	0.0
136	132	1/2	1/2	3/4	4	1	i64					D	vi		i64	i		64					m	0	1	6, 5, 2		5	6	0	4	0.0	0.0	0.5	0.0
136	132	5/8	5/8	3/4	4	1	#viio43					D	vi		#viio43	#vii	o	43					o7	0	1	4, 1, 10, 7		10	4	0	4	0.0	0.0	0.5	0.0
137	133	0	0	3/4	4	1	i\\					D	vi		i	i						\\	m	0	1	5, 2, 6		5	5	35	44	0.4430379746835443	4.375	8.0	0.35353535353535354
142	138	0	0	3/4	4	1	i6					D	vi		i6	i		6					m	0	1	2, 6, 5		5	2	3	3	0.5	0.375	0.5	0.42857142857142855
143	139	0	0	3/4	4	1	i					D	vi		i	i							m	0	1	5, 2, 6		5	5	3	3	0.5	0.375	0.5	0.42857142857142855
144	140	0	0	3/4	4	1	i64					D	vi		i64	i		64					m	0	1	6, 5, 2		5	6	5	5	0.5	0.625	0.875	0.4166666666666667
145	141	1/2	1/2	3/4	4	1	I.V65	-0.1	-5	/		D	I		V65	V		65					Mm7	0	0	7, 4, 1, 3		3	7	1	3	0.25	0.125	0.625	0.16666666666666666
146	142	0	0	3/4	4	1	I[I					D	I	I	I	I							M	0	0	2, 6, 3		2	2	3	8	0.2727272727272727	0.375	2.625	0.125
147	143	0	0	3/4	4	1	V7/IV					D	I	I	V7/IV	V		7		IV			Mm7	0	0	2, 6, 3, 0		2	2	0	4	0.0	0.0	2.5	0.0
147	143	1/2	1/2	3/4	4	1	IV6					D	I	I	IV6	IV		6					M	0	0	5, 2, 1		1	5	0	2	0.0	0.0	0.5	0.0
148	144	0	0	3/4	4	1	I					D	I	I	I	I							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	1.25	0.0
148	144	1/4	1/4	3/4	4	1	IV6					D	I	I	IV6	IV		6					M	0	0	5, 2, 1		1	5	0	2	0.0	0.0	0.5	0.0
148	144	1/2	1/2	3/4	4	1	viio64	0	-8	/		D	I	I	viio64	vii	o	64					o	0	0	1, 7, 4		7	1	0	3	0.0	0.0	0.75	0.0
149	145	0	0	3/4	4	1	I					D	I	I	I	I							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	2.0	0.0
149	145	1/4	1/4	3/4	4	1	V(+4)					D	I	I	V(+4)	V			+4				M	0	0	3, 7, 4	2	3	3	0	2	0.0	0.0	0.5	0.0
149	145	1/2	1/2	3/4	4	1	IV]					D	I	I	IV	IV							M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.5	0.0
150	146	0	0	3/4	4	1	V[V(64)					D	I	V	V(64)	V			64				M	0	0	3, 2, 6		3	3	0	4	0.0	0.0	1.75	0.0
150	146	1/4	1/4	3/4	4	1	IV					D	I	V	IV	IV							M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.5	0.0
150	146	1/2	1/2	3/4	4	1	V7]					D	I	V	V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	3	0.0	0.0	0.75	0.0
151	147	0	0	3/4	4	1	I[I					D	I	I	I	I							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	2.0	0.0
151	147	1/4	1/4	3/4	4	1	V6(+4)					D	I	I	V6(+4)	V		6	+4				M	0	0	7, 4, 3	2	3	7	0	2	0.0	0.0	0.5	0.0
151	147	1/2	1/2	3/4	4	1	IV6]					D	I	I	IV6	IV		6					M	0	0	5, 2, 1		1	5	0	2	0.0	0.0	0.5	0.0
152	148	0	0	3/4	4	1	V[V(64)					D	I	V	V(64)	V			64				M	0	0	3, 2, 6		3	3	0	4	0.0	0.0	1.75	0.0
152	148	1/4	1/4	3/4	4	1	IV6					D	I	V	IV6	IV		6					M	0	0	5, 2, 1		1	5	0	2	0.0	0.0	0.5	0.0
152	148	1/2	1/2	3/4	4	1	V7]					D	I	V	V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	3	0.0	0.0	0.75	0.0
153	149	0	0	3/4	4	1	I\\					D	I		I	I						\\	M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	2.25	0.0
153	149	1/2	1/2	3/4	4	1	V.V2	-1.1	-5	/		D	V		V2	V		2					Mm7	0	0	2, 4, 8, 5		4	2	0	1	0.0	0.0	0.25	0.0
154	150	0	0	3/4	4	1	I[I					D	V	I	I	I							M	0	0	3, 7, 4		3	3	0	6	0.0	0.0	3.0	0.0
155	151	0	0	3/4	4	1	V7/IV					D	V	I	V7/IV	V		7		IV			Mm7	0	0	3, 7, 4, 1		3	3	0	4	0.0	0.0	2.5	0.0
155	151	1/2	1/2	3/4	4	1	iv6					D	V	I	iv6	iv		6					m	0	0	-1, 3, 2		2	-1	0	2	0.0	0.0	0.5	0.0
156	152	0	0	3/4	4	1	I					D	V	I	I	I							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	1.75	0.0
156	152	1/4	1/4	3/4	4	1	iv6					D	V	I	iv6	iv		6					m	0	0	-1, 3, 2		2	-1	0	2	0.0	0.0	0.5	0.0
156	152	1/2	1/2	3/4	4	1	viio64	0	-8	/		D	V	I	viio64	vii	o	64					o	0	0	2, 8, 5		8	2	0	3	0.0	0.0	0.75	0.0
157	153	0	0	3/4	4	1	I					D	V	I	I	I							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	2.0	0.0
157	153	1/4	1/4	3/4	4	1	V43/IV					D	V	I	V43/IV	V		43		IV			Mm7	0	0	4, 1, 3, 7		3	4	0	2	0.0	0.0	0.5	0.0
157	153	1/2	1/2	3/4	4	1	iv]					D	V	I	iv	iv							m	0	0	2, -1, 3		2	2	0	2	0.0	0.0	0.5	0.0
158	154	0	0	3/4	4	1	V[V(64)					D	V	V	V(64)	V			64				M	0	0	4, 3, 7		4	4	0	4	0.0	0.0	1.75	0.0
158	154	1/4	1/4	3/4	4	1	iv					D	V	V	iv	iv							m	0	0	2, -1, 3		2	2	0	2	0.0	0.0	0.5	0.0
158	154	1/2	1/2	3/4	4	1	V7]					D	V	V	V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	3	0.0	0.0	0.75	0.0
159	155	0	0	3/4	4	1	I					D	V		I	I							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	2.0	0.0
159	155	1/4	1/4	3/4	4	1	V7/IV					D	V		V7/IV	V		7		IV			Mm7	0	0	3, 7, 4, 1		3	3	0	2	0.0	0.0	0.5	0.0
159	155	1/2	1/2	3/4	4	1	iv64					D	V		iv64	iv		64					m	0	0	3, 2, -1		2	3	0	2	0.0	0.0	0.5	0.0
160	156	0	0	3/4	4	1	V[V(64)					D	V	V	V(64)	V			64				M	0	0	4, 3, 7		4	4	0	4	0.0	0.0	1.75	0.0
160	156	1/4	1/4	3/4	4	1	iv6					D	V	V	iv6	iv		6					m	0	0	-1, 3, 2		2	-1	0	2	0.0	0.0	0.5	0.0
160	156	1/2	1/2	3/4	4	1	V7]					D	V	V	V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	3	0.0	0.0	0.75	0.0
161	157	0	0	3/4	4	1	I\\					D	V		I	I						\\	M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	2.0	0.0
162	157	0	1/2	3/4	4	1	I.V6					D	I		V6	V		6					M	0	0	7, 4, 3		3	7	0	2	0.0	0.0	0.5	0.0
163	158	0	0	3/4	4	1	V					D	I		V	V							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	2.5	0.0
163	158	1/2	1/2	3/4	4	1	V7					D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	2	0.0	0.0	0.5	0.0
164	159	0	0	3/4	4	1	I(94)					D	I		I(94)	I			94				M	0	0	2, 1, 3	4	2	2	0	4	0.0	0.0	2.5	0.0
164	159	1/2	1/2	3/4	4	1	I					D	I		I	I							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.5	0.0
165	160	0	0	3/4	4	1	V					D	I		V	V							M	0	0	3, 7, 4		3	3	0	6	0.0	0.0	2.5	0.0
165	160	1/2	1/2	3/4	4	1	V7					D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	2	0.0	0.0	0.5	0.0
166	161	0	0	3/4	4	1	I(94)					D	I		I(94)	I			94				M	0	0	2, 1, 3	4	2	2	0	4	0.0	0.0	2.5	0.0
166	161	1/2	1/2	3/4	4	1	I					D	I		I	I							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.5	0.0
167	162	0	0	3/4	4	1	V					D	I		V	V							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	2.0	0.0
167	162	1/4	1/4	3/4	4	1	V7					D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	2	0.0	0.0	0.5	0.0
167	162	1/2	1/2	3/4	4	1	V7(9)					D	I		V7(9)	V		7	9				Mm7	0	0	3, 7, 4, 1	5	3	3	0	6	0.0	0.0	2.75	0.0
168	163	1/2	1/2	3/4	4	1	V(64)	-1	-5	/		D	I		V(64)	V			64				M	0	0	3, 2, 6		3	3	0	3	0.0	0.0	0.75	0.0
169	164	0	0	3/4	4	1	viio65(+2)/V					D	I		viio65(+2)/V	vii	o	65	+2	V			o7	0	0	5, 2, -1, 8	3	8	5	0	4	0.0	0.0	1.5	0.0
169	164	1/4	1/4	3/4	4	1	vi%7					D	I		vi%7	vi	%	7					%7	0	0	5, 2, -1, 3		5	5	0	2	0.0	0.0	0.5	0.0
169	164	1/2	1/2	3/4	4	1	viio					D	I		viio	vii	o						o	0	0	7, 4, 1		7	7	0	4	0.0	0.0	1.0	0.0
170	165	0	0	3/4	4	1	I\\					D	I		I	I						\\	M	0	0	2, 6, 3		2	2	0	13	0.0	0.0	5.5	0.0
172	167	0	0	3/4	4	1	V(64)/iii					D	I		V(64)/iii	V			64	iii			M	0	0	7, 6, 3		7	7	0	7	0.0	0.0	3.0	0.0
173	168	0	0	3/4	4	1	VI/iii					D	I		VI/iii	VI				iii			M	0	0	2, 6, 3		2	2	3	7	0.3	0.75	2.25	0.25
174	169	0	0	3/4	4	1	V(64)/iii					D	I		V(64)/iii	V			64	iii			M	0	0	7, 6, 3		7	7	0	7	0.0	0.0	3.0	0.0
175	170	0	0	3/4	4	1	VI/iii					D	I		VI/iii	VI				iii			M	0	0	2, 6, 3		2	2	3	7	0.3	0.75	2.25	0.25
176	171	0	0	3/4	4	1	iv/iii					D	I		iv/iii	iv				iii			m	0	0	5, 2, 6		5	5	3	4	0.42857142857142855	0.75	2.25	0.25
177	172	0	0	3/4	4	1	#viio43/iii					D	I		#viio43/iii	#vii	o	43		iii			o7	0	0	5, 2, 11, 8		11	5	4	7	0.36363636363636365	0.75	2.25	0.25
178	173	0	0	3/4	4	1	iii6					D	I		iii6	iii		6					m	0	0	3, 7, 6		6	3	0	6	0.0	0.0	3.0	0.0
179	174	0	0	3/4	4	1	VI/iii					D	I		VI/iii	VI				iii			M	0	0	2, 6, 3		2	2	2	6	0.25	0.5	2.5	0.16666666666666666
180	175	0	0	3/4	4	1	iv/iii					D	I		iv/iii	iv				iii			m	0	0	5, 2, 6		5	5	2	4	0.3333333333333333	0.5	2.5	0.16666666666666666
181	176	0	0	3/4	4	1	#viio43/iii					D	I		#viio43/iii	#vii	o	43		iii			o7	0	0	5, 2, 11, 8		11	5	3	14	0.17647058823529413	0.5	8.5	0.05555555555555555
184	179	0	0	3/4	4	1	V65\\					D	I		V65	V		65				\\	Mm7	0	0	7, 4, 1, 3		3	7	0	6	0.0	0.0	3.0	0.0
185	180	0	0	3/4	4	1	I[I					D	I	I	I	I							M	0	0	2, 6, 3		2	2	0	7	0.0	0.0	3.0	0.0
186	181	0	0	3/4	4	1	V7/IV					D	I	I	V7/IV	V		7		IV			Mm7	0	0	2, 6, 3, 0		2	2	0	4	0.0	0.0	2.5	0.0
186	181	1/2	1/2	3/4	4	1	IV6]					D	I	I	IV6	IV		6					M	0	0	5, 2, 1		1	5	0	2	0.0	0.0	0.5	0.0
187	182	0	0	3/4	4	1	V[V(64)					D	I	V	V(64)	V			64				M	0	0	3, 2, 6		3	3	0	4	0.0	0.0	1.75	0.0
187	182	1/4	1/4	3/4	4	1	IV6					D	I	V	IV6	IV		6					M	0	0	5, 2, 1		1	5	0	2	0.0	0.0	0.5	0.0
187	182	1/2	1/2	3/4	4	1	V7]					D	I	V	V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	3	0.0	0.0	0.75	0.0
188	183	0	0	3/4	4	1	vi					D	I		vi	vi							m	0	0	5, 2, 6		5	5	0	4	0.0	0.0	1.5	0.0
188	183	1/4	1/4	3/4	4	1	V(+4)					D	I		V(+4)	V			+4				M	0	0	3, 7, 4	2	3	3	0	2	0.0	0.0	0.5	0.0
188	183	1/2	1/2	3/4	4	1	IV					D	I		IV	IV							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.75	0.0
189	184	0	0	3/4	4	1	V(64)					D	I		V(64)	V			64				M	0	0	3, 2, 6		3	3	0	4	0.0	0.0	1.5	0.0
189	184	1/4	1/4	3/4	4	1	V7(94)					D	I		V7(94)	V		7	94				Mm7	0	0	3, 2, 4, 1	5	3	3	0	2	0.0	0.0	0.5	0.0
189	184	1/2	1/2	3/4	4	1	#viio7/vi	0	-8	/		D	I		#viio7/vi	#vii	o	7		vi			o7	0	0	10, 7, 4, 1		10	10	0	4	0.0	0.0	1.0	0.0
190	185	0	0	3/4	4	1	vi					D	I		vi	vi							m	0	0	5, 2, 6		5	5	0	4	0.0	0.0	1.5	0.0
190	185	1/4	1/4	3/4	4	1	V6(+4)					D	I		V6(+4)	V		6	+4				M	0	0	7, 4, 3	2	3	7	0	2	0.0	0.0	0.5	0.0
190	185	1/2	1/2	3/4	4	1	IV					D	I		IV	IV							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.75	0.0
191	186	0	0	3/4	4	1	V(64)					D	I		V(64)	V			64				M	0	0	3, 2, 6		3	3	0	4	0.0	0.0	1.5	0.0
191	186	1/4	1/4	3/4	4	1	V7(94)					D	I		V7(94)	V		7	94				Mm7	0	0	3, 2, 4, 1	5	3	3	0	2	0.0	0.0	0.5	0.0
191	186	1/2	1/2	3/4	4	1	#viio7/vi					D	I		#viio7/vi	#vii	o	7		vi			o7	0	0	10, 7, 4, 1		10	10	0	4	0.0	0.0	1.0	0.0
192	187	0	0	3/4	4	1	vi	0.15679	-7.97901	/		D	I		vi	vi							m	0	0	5, 2, 6		5	5	1	8	0.1111111111111111	0.25	2.75	0.08333333333333333
193	188	0	0	3/4	4	1	V(64)/V					D	I		V(64)/V	V			64	V			M	0	0	4, 3, 7		4	4	1	4	0.2	0.25	2.0	0.1111111111111111
193	188	1/2	1/2	3/4	4	1	V2/V					D	I		V2/V	V		2		V			Mm7	0	0	2, 4, 8, 5		4	2	0	3	0.0	0.0	0.75	0.0
194	189	0	0	3/4	4	1	V6					D	I		V6	V		6					M	0	0	7, 4, 3		3	7	0	4	0.0	0.0	1.25	0.0
194	189	1/4	1/4	3/4	4	1	I					D	I		I	I							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.75	0.0
194	189	1/2	1/2	3/4	4	1	ii					D	I		ii	ii							m	0	0	4, 1, 5		4	4	0	4	0.0	0.0	1.0	0.0
195	190	0	0	3/4	4	1	V(64)					D	I		V(64)	V			64				M	0	0	3, 2, 6		3	3	0	4	0.0	0.0	1.75	0.0
195	190	1/4	1/4	3/4	4	1	V7					D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	2	0.0	0.0	0.5	0.0
195	190	1/2	1/2	3/4	4	1	V2					D	I		V2	V		2					Mm7	0	0	1, 3, 7, 4		3	1	0	3	0.0	0.0	0.75	0.0
196	191	0	0	3/4	4	1	I6					D	I		I6	I		6					M	0	0	6, 3, 2		2	6	1	8	0.1111111111111111	0.25	2.75	0.08333333333333333
197	192	0	0	3/4	4	1	V(64)/V					D	I		V(64)/V	V			64	V			M	0	0	4, 3, 7		4	4	0	4	0.0	0.0	1.25	0.0
197	192	1/4	1/4	3/4	4	1	IV/V					D	I		IV/V	IV				V			M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.75	0.0
197	192	1/2	1/2	3/4	4	1	V/V					D	I		V/V	V				V			M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	1.0	0.0
