mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
45	45	177/2	0.25		1/8	1/8	2/4	4	1	1/16		1/16	1		7	49	C#3	3	510
45	45	177/2	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		8	68	G#4	4	506
45	45	177/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		4	76	E5	5	498
45	45	177/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		4	76	E5	5	502
45	45	89	0.25		1/4	1/4	2/4	4	1	1/16		1/16	1		3	45	A2	2	511
45	45	89	0.25		1/4	1/4	2/4	3	1	1/16		1/16	1		6	66	F#4	4	507
45	45	89	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		7	73	C#5	5	503
45	45	89	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		3	81	A5	5	499
45	45	179/2	0.25		3/8	3/8	2/4	4	1	1/16		1/16	1		5	47	B2	2	512
45	45	179/2	0.25		3/8	3/8	2/4	3	1	1/16		1/16	1		9	63	D#4	4	508
45	45	179/2	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		3	69	A4	4	504
45	45	179/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		6	78	F#5	5	500
46	46	90	0.25		0	0	2/4	4	1	1/16		1/16	1		4	40	E2	2	522
46	46	90	0.25		0	0	2/4	3	1	1/16		1/16	1		4	64	E4	4	521
46	46	90	0.25		0	0	2/4	2	1	1/16		1/16	1		8	68	G#4	4	520
46	46	90	0.5		0	0	2/4	1	1	1/8		1/8	1		4	76	E5	5	513
46	46	181/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		5	83	B5	5	514
46	46	363/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		5	83	B5	5	515
46	46	91	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		5	83	B5	5	516
46	46	365/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		5	83	B5	5	517
46	46	183/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		5	83	B5	5	518
46	46	367/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		5	83	B5	5	519
47	47	92	0.25		0	0	2/4	3	1	1/16		1/16	1		5	71	B4	4	535
47	47	92	0.25		0	0	2/4	1	1	1/16		1/16	1		5	83	B5	5	523
47	47	92	0.25		0	0	2/4	2	1	1/16		1/16	1		5	83	B5	5	531
47	47	369/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		5	83	B5	5	524
47	47	185/2	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		8	68	G#4	4	536
47	47	185/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		8	80	G#5	5	532
47	47	185/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		5	83	B5	5	525
47	47	371/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		5	83	B5	5	526
47	47	93	0.25		1/4	1/4	2/4	3	1	1/16		1/16	1		4	64	E4	4	537
47	47	93	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		4	76	E5	5	533
47	47	93	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		5	83	B5	5	527
47	47	373/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		5	83	B5	5	528
47	47	187/2	0.25		3/8	3/8	2/4	3	1	1/16		1/16	1		6	66	F#4	4	538
47	47	187/2	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		6	78	F#5	5	534
47	47	187/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		5	83	B5	5	529
47	47	375/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		5	83	B5	5	530
48	48	94	0.25		0	0	2/4	3	1	1/16		1/16	1		9	63	D#4	4	551
48	48	94	0.25		0	0	2/4	2	1	1/16		1/16	1		9	75	D#5	5	547
48	48	94	0.25		0	0	2/4	1	1	1/16		1/16	1		5	83	B5	5	539
48	48	377/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		5	83	B5	5	540
48	48	189/2	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		5	59	B3	3	552
48	48	189/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		5	71	B4	4	548
48	48	189/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		5	83	B5	5	541
48	48	379/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		5	83	B5	5	542
48	48	95	0.25		1/4	1/4	2/4	3	1	1/16		1/16	1		7	61	C#4	4	553
48	48	95	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		7	73	C#5	5	549
48	48	95	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		5	83	B5	5	543
48	48	381/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		5	83	B5	5	544
48	48	191/2	0.25		3/8	3/8	2/4	3	1	1/16		1/16	1		3	57	A3	3	554
48	48	191/2	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		3	69	A4	4	550
48	48	191/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		5	83	B5	5	545
48	48	383/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		5	83	B5	5	546
49	49	96	0.25		0	0	2/4	3	1	1/16		1/16	1		6	54	F#3	3	567
49	49	96	0.25		0	0	2/4	2	1	1/16		1/16	1		6	66	F#4	4	563
49	49	96	0.25		0	0	2/4	1	1	1/16		1/16	1		5	83	B5	5	555
49	49	385/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		5	83	B5	5	556
49	49	193/2	0.25		1/8	1/8	2/4	4	1	1/16		1/16	1		8	44	G#2	2	571
49	49	193/2	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		5	59	B3	3	568
49	49	193/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		4	64	E4	4	564
49	49	193/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		5	83	B5	5	557
49	49	387/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		5	83	B5	5	558
49	49	97	0.25		1/4	1/4	2/4	4	1	1/16		1/16	1		3	45	A2	2	572
49	49	97	0.25		1/4	1/4	2/4	3	1	1/16		1/16	1		7	61	C#4	4	569
49	49	97	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		6	66	F#4	4	565
49	49	97	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		5	83	B5	5	559
49	49	389/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		5	83	B5	5	560
49	49	195/2	0.25		3/8	3/8	2/4	4	1	1/16		1/16	1		5	47	B2	2	573
49	49	195/2	0.25		3/8	3/8	2/4	3	1	1/16		1/16	1		3	57	A3	3	570
49	49	195/2	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		9	63	D#4	4	566
49	49	195/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		5	83	B5	5	561
49	49	391/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		5	83	B5	5	562
50	50	98	0.25		0	0	2/4	4	1	1/16		1/16	1		4	40	E2	2	581
50	50	98	0.25		0	0	2/4	3	1	1/16		1/16	1		8	56	G#3	3	580
50	50	98	0.25		0	0	2/4	2	1	1/16		1/16	1		4	64	E4	4	579
50	50	98	0.25		0	0	2/4	1	1	1/16		1/16	1		5	83	B5	5	574
50	50	393/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		5	83	B5	5	575
50	50	197/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		5	83	B5	5	576
50	50	395/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		5	83	B5	5	577
50	50	99	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		4	88	E6	6	578
51	51	100	2.0		0	0	2/4	4	1	1/2		1/2	1		7	37	C#2	2	586
51	51	100	0.25		0	0	2/4	2	1	1/16		1/16	1		1	79	G5	5	582
51	51	201/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		4	76	E5	5	583
51	51	101	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		7	73	C#5	5	584
51	51	203/2	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		2	74	D5	5	585
52	52	102	2.0		0	0	2/4	4	1	1/2		1/2	1		4	40	E2	2	591
52	52	102	0.25		0	0	2/4	2	1	1/16		1/16	1		7	73	C#5	5	587
52	52	205/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		10	70	A#4	4	588
52	52	103	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		1	67	G4	4	589
52	52	207/2	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		6	66	F#4	4	590
53	53	104	1.0		0	0	2/4	4	1	1/4		1/4	1		1	43	G2	2	596
53	53	104	0.25		0	0	2/4	2	1	1/16		1/16	1		4	64	E4	4	592
53	53	209/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		2	62	D4	4	593
53	53	105	1.0		1/4	1/4	2/4	4	1	1/4		1/4	1		10	46	A#2	2	597
53	53	105	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		7	61	C#4	4	594
53	53	211/2	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		5	59	B3	3	595
54	54	106	1.0		0	0	2/4	4	1	1/4		1/4	1		7	49	C#3	3	602
54	54	106	0.25		0	0	2/4	2	1	1/16		1/16	1		10	58	A#3	3	598
54	54	213/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		7	61	C#4	4	599
54	54	107	1.0		1/4	1/4	2/4	4	1	1/4		1/4	1		4	52	E3	3	603
54	54	107	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		5	59	B3	3	600
54	54	215/2	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		10	58	A#3	3	601
55	55	108	2.0		0	0	2/4	3	1	1/2		1/2	1		2	50	D3	3	616
55	55	108	1.0		0	0	2/4	4	1	1/4		1/4	1		6	54	F#3	3	617
55	55	108	0.25		0	0	2/4	2	1	1/16		1/16	1		5	59	B3	3	608
55	55	108	0.25		0	0	2/4	1	1	1/16		1/16	1		6	78	F#5	5	604
55	55	433/4	0.25		1/16	1/16	2/4	2	1	1/16		1/16	1		7	61	C#4	4	609
55	55	217/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		2	62	D4	4	610
55	55	217/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		2	74	D5	5	605
55	55	435/4	0.25		3/16	3/16	2/4	2	1	1/16		1/16	1		4	64	E4	4	611
55	55	109	1.0		1/4	1/4	2/4	4	1	1/4		1/4	1		2	50	D3	3	618
55	55	109	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		6	66	F#4	4	612
55	55	109	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		5	71	B4	4	606
55	55	437/4	0.25		5/16	5/16	2/4	2	1	1/16		1/16	1		1	67	G4	4	613
55	55	219/2	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		4	64	E4	4	614
55	55	219/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		7	73	C#5	5	607
55	55	439/4	0.25		7/16	7/16	2/4	2	1	1/16		1/16	1		6	66	F#4	4	615
56	56	110	1.0		0	0	2/4	4	1	1/4		1/4	1		5	47	B2	2	625
56	56	110	2.0		0	0	2/4	3	1	1/2		1/2	1		6	54	F#3	3	624
56	56	110	0.5		0	0	2/4	2	1	1/8		1/8	1		2	62	D4	4	623
56	56	110	0.25		0	0	2/4	1	1	1/16		1/16	1		5	71	B4	4	619
56	56	221/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		6	66	F#4	4	620
56	56	111	1.0		1/4	1/4	2/4	4	1	1/4		1/4	1		6	42	F#2	2	626
56	56	111	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		2	62	D4	4	621
56	56	223/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		4	64	E4	4	622
57	57	112	1.0		0	0	2/4	4	1	1/4		1/4	1		2	38	D2	2	633
57	57	112	1.0		0	0	2/4	3	1	1/4		1/4	1		5	59	B3	3	631
57	57	112	0.25		0	0	2/4	1	1	1/16		1/16	1		6	66	F#4	4	627
57	57	225/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		2	62	D4	4	628
57	57	113	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		5	59	B3	3	629
57	57	113	1.0		1/4	1/4	2/4	3	1	1/4		1/4	1		2	62	D4	4	632
57	57	227/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		7	61	C#4	4	630
58	58	114	0.25		0	0	2/4	1	1	1/16		1/16	1		2	62	D4	4	634
58	58	114	1.0		0	0	2/4	3	1	1/4		1/4	1		6	66	F#4	4	638
58	58	229/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		5	71	B4	4	635
58	58	115	1.0		1/4	1/4	2/4	3	1	1/4		1/4	1		5	71	B4	4	639
58	58	115	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		2	74	D5	5	636
58	58	231/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		6	78	F#5	5	637
59	59	116	2.0		0	0	2/4	4	1	1/2		1/2	1		2	38	D2	2	653
59	59	116	2.0		0	0	2/4	3	1	1/2		1/2	1		6	66	F#4	4	652
59	59	116	0.25		0	0	2/4	2	1	1/16		1/16	1		3	81	A5	5	648
59	59	116	0.25		0	0	2/4	1	1	1/16		1/16	1		0	84	C6	6	640
59	59	465/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		0	84	C6	6	641
59	59	233/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		6	78	F#5	5	649
59	59	233/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		0	84	C6	6	642
59	59	467/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		0	84	C6	6	643
59	59	117	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		2	74	D5	5	650
59	59	117	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		0	84	C6	6	644
59	59	469/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		0	84	C6	6	645
59	59	235/2	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		4	76	E5	5	651
59	59	235/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		0	84	C6	6	646
59	59	471/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		0	84	C6	6	647
60	60	118	2.0		0	0	2/4	4	1	1/2		1/2	1		6	42	F#2	2	661
60	60	118	1.0		0	0	2/4	3	1	1/4		1/4	1		2	62	D4	4	659
60	60	118	0.25		0	0	2/4	2	1	1/16		1/16	1		2	74	D5	5	655
60	60	118	0.25		0	0	2/4	1	1	1/16		1/16	1		0	84	C6	6	654
60	60	237/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		3	69	A4	4	656
60	60	119	1.0		1/4	1/4	2/4	3	1	1/4		1/4	1		3	57	A3	3	660
60	60	119	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		6	66	F#4	4	657
60	60	239/2	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		1	67	G4	4	658
61	61	120	1.0		0	0	2/4	4	1	1/4		1/4	1		3	45	A2	2	668
61	61	120	2.0		0	0	2/4	3	1	1/2		1/2	1	1	2	50	D3	3	667
61	61	120	2.0		0	0	2/4	1	1	1/2		1/2	1		0	60	C4	4	662
61	61	120	0.25		0	0	2/4	2	1	1/16		1/16	1		6	66	F#4	4	663
61	61	241/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		1	67	G4	4	664
61	61	121	1.0		1/4	1/4	2/4	4	1	1/4		1/4	1		2	50	D3	3	669
61	61	121	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		6	66	F#4	4	665
61	61	243/2	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		4	64	E4	4	666
62	62	122	2.0		0	0	2/4	3	1	1/2		1/2	1	-1	2	50	D3	3	675
62	62	122	1.0		0	0	2/4	4	1	1/4		1/4	1		3	57	A3	3	676
62	62	122	0.25		0	0	2/4	2	1	1/16		1/16	1		2	62	D4	4	671
62	62	122	2.0		0	0	2/4	1	1	1/2		1/2	1		6	66	F#4	4	670
62	62	245/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		0	60	C4	4	672
62	62	123	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		5	59	B3	3	673
62	62	123	1.0		1/4	1/4	2/4	4	1	1/4		1/4	1		0	60	C4	4	677
62	62	247/2	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		3	57	A3	3	674
63	63	124	0.25		0	0	2/4	3	1	1/16		1/16	1		9	51	D#3	3	681
63	63	124	0.25		0	0	2/4	4	1	1/16		1/16	1		5	59	B3	3	685
63	63	124	2.0		0	0	2/4	2	1	1/2		1/2	1		3	69	A4	4	680
63	63	124	1.0		0	0	2/4	1	1	1/4		1/4	1		5	71	B4	4	678
63	63	249/2	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		6	54	F#3	3	682
63	63	249/2	0.25		1/8	1/8	2/4	4	1	1/16		1/16	1		6	54	F#3	3	686
63	63	125	0.25		1/4	1/4	2/4	4	1	1/16		1/16	1		9	51	D#3	3	687
63	63	125	0.25		1/4	1/4	2/4	3	1	1/16		1/16	1		5	59	B3	3	683
63	63	125	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1		9	75	D#5	5	679
63	63	251/2	0.25		3/8	3/8	2/4	3	1	1/16		1/16	1		6	54	F#3	3	684
63	63	251/2	0.25		3/8	3/8	2/4	4	1	1/16		1/16	1		6	54	F#3	3	688
64	64	126	0.25		0	0	2/4	4	1	1/16		1/16	1		5	47	B2	2	696
64	64	126	0.25		0	0	2/4	3	1	1/16		1/16	1		9	63	D#4	4	692
64	64	126	2.0		0	0	2/4	2	1	1/2		1/2	1		6	66	F#4	4	691
64	64	126	1.0		0	0	2/4	1	1	1/4		1/4	1		6	78	F#5	5	689
64	64	253/2	0.25		1/8	1/8	2/4	4	1	1/16		1/16	1		6	42	F#2	2	697
64	64	253/2	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		6	66	F#4	4	693
64	64	127	0.25		1/4	1/4	2/4	4	1	1/16		1/16	1		9	39	D#2	2	698
64	64	127	0.25		1/4	1/4	2/4	3	1	1/16		1/16	1		5	71	B4	4	694
64	64	127	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1		3	81	A5	5	690
64	64	255/2	0.25		3/8	3/8	2/4	4	1	1/16		1/16	1		4	40	E2	2	699
64	64	255/2	0.25		3/8	3/8	2/4	3	1	1/16		1/16	1		0	72	C5	5	695
65	65	128	0.25		0	0	2/4	4	1	1/16		1/16	1		9	39	D#2	2	704
65	65	128	2.0		0	0	2/4	2	1	1/2		1/2	1		3	57	A3	3	702
65	65	128	0.25		0	0	2/4	3	1	1/16		1/16	1		6	66	F#4	4	703
65	65	128	1.0		0	0	2/4	1	1	1/4		1/4	1		0	84	C6	6	700
65	65	257/2	0.25		1/8	1/8	2/4	4	1	1/16		1/16	1		9	39	D#2	2	705
65	65	129	0.25		1/4	1/4	2/4	4	1	1/16		1/16	1		6	42	F#2	2	706
65	65	129	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1		5	83	B5	5	701
65	65	259/2	0.25		3/8	3/8	2/4	4	1	1/16		1/16	1		5	47	B2	2	707
66	66	130	0.25		0	0	2/4	4	1	1/16		1/16	1		9	51	D#3	3	710
66	66	130	2.0		0	0	2/4	2	1	1/2		1/2	1		6	66	F#4	4	708
66	66	130	2.0		0	0	2/4	3	1	1/2		1/2	1		3	69	A4	4	709
66	66	261/2	0.25		1/8	1/8	2/4	4	1	1/16		1/16	1		6	54	F#3	3	711
66	66	131	0.25		1/4	1/4	2/4	4	1	1/16		1/16	1		5	59	B3	3	712
66	66	263/2	0.25		3/8	3/8	2/4	4	1	1/16		1/16	1		9	63	D#4	4	713
67	67	132	1.0		0	0	2/4	4	1	1/4		1/4	1		4	64	E4	4	722
67	67	132	1.0		0	0	2/4	3	1	1/4		1/4	1		1	67	G4	4	720
67	67	132	1.0		0	0	2/4	2	1	1/4		1/4	1		5	71	B4	4	718
67	67	132	0.25		0	0	2/4	1	1	1/16		1/16	1		5	83	B5	5	714
67	67	265/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		1	79	G5	5	715
67	67	133	1.0		1/4	1/4	2/4	4	1	1/4		1/4	1		5	59	B3	3	723
67	67	133	1.0		1/4	1/4	2/4	3	1	1/4		1/4	1	1	5	71	B4	4	721
67	67	133	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		4	76	E5	5	716
67	67	133	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		4	76	E5	5	719
67	67	267/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		6	78	F#5	5	717
68	68	134	1.0		0	0	2/4	4	1	1/4		1/4	1		1	55	G3	3	732
68	68	134	1.0		0	0	2/4	3	1	1/4		1/4	1	-1	5	71	B4	4	730
68	68	134	0.25		0	0	2/4	1	1	1/16		1/16	1		4	76	E5	5	724
68	68	134	1.0		0	0	2/4	2	1	1/4		1/4	1		1	79	G5	5	728
68	68	269/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		5	71	B4	4	725
68	68	135	1.0		1/4	1/4	2/4	4	1	1/4		1/4	1		4	52	E3	3	733
68	68	135	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		1	67	G4	4	726
68	68	135	1.0		1/4	1/4	2/4	3	1	1/4		1/4	1		4	76	E5	5	731
68	68	135	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		5	83	B5	5	729
68	68	271/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		3	69	A4	4	727
69	69	136	0.25		0	0	2/4	4	1	1/16		1/16	1		6	42	F#2	2	738
69	69	136	1.0		0	0	2/4	1	1	1/4		1/4	1		2	62	D4	4	734
69	69	136	2.0		0	0	2/4	3	1	1/2		1/2	1		3	69	A4	4	737
69	69	136	1.0		0	0	2/4	2	1	1/4		1/4	1		2	86	D6	6	735
69	69	273/2	0.25		1/8	1/8	2/4	4	1	1/16		1/16	1		6	42	F#2	2	739
69	69	137	0.25		1/4	1/4	2/4	4	1	1/16		1/16	1		3	45	A2	2	740
69	69	137	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		0	84	C6	6	736
69	69	275/2	0.25		3/8	3/8	2/4	4	1	1/16		1/16	1		2	50	D3	3	741
70	70	138	0.25		0	0	2/4	4	1	1/16		1/16	1		6	54	F#3	3	743
70	70	138	2.0		0	0	2/4	1	1	1/2		1/2	1		2	62	D4	4	742
70	70	277/2	0.25		1/8	1/8	2/4	4	1	1/16		1/16	1		3	57	A3	3	744
70	70	139	0.25		1/4	1/4	2/4	4	1	1/16		1/16	1		2	62	D4	4	745
70	70	279/2	0.25		3/8	3/8	2/4	4	1	1/16		1/16	1		6	66	F#4	4	746
71	71	140	1.0		0	0	2/4	4	1	1/4		1/4	1		1	67	G4	4	753
71	71	140	1.0		0	0	2/4	1	1	1/4		1/4	1		5	71	B4	4	747
71	71	140	0.25		0	0	2/4	3	1	1/16		1/16	1		2	74	D5	5	749
71	71	281/2	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		5	71	B4	4	750
71	71	141	1.0		1/4	1/4	2/4	4	1	1/4		1/4	1		2	62	D4	4	754
71	71	141	0.25		1/4	1/4	2/4	3	1	1/16		1/16	1		8	68	G#4	4	751
71	71	141	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1		2	74	D5	5	748
71	71	283/2	0.25		3/8	3/8	2/4	3	1	1/16		1/16	1		3	69	A4	4	752
72	72	142	1.0		0	0	2/4	4	1	1/4		1/4	1		5	59	B3	3	761
72	72	142	0.25		0	0	2/4	3	1	1/16		1/16	1		8	68	G#4	4	757
72	72	142	1.0		0	0	2/4	1	1	1/4		1/4	1		1	79	G5	5	755
72	72	285/2	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		2	62	D4	4	758
72	72	143	1.0		1/4	1/4	2/4	4	1	1/4		1/4	1		1	55	G3	3	762
72	72	143	0.25		1/4	1/4	2/4	3	1	1/16		1/16	1		5	59	B3	3	759
72	72	143	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1		5	83	B5	5	756
72	72	287/2	0.25		3/8	3/8	2/4	3	1	1/16		1/16	1		2	62	D4	4	760
73	73	144	0.25		0	0	2/4	4	1	1/16		1/16	1		10	46	A#2	2	769
73	73	144	1.0		0	0	2/4	2	1	1/4		1/4	1		4	76	E5	5	765
73	73	144	1.0		0	0	2/4	1	1	1/4		1/4	1		6	90	F#6	6	763
73	73	289/2	0.25		1/8	1/8	2/4	4	1	1/16		1/16	1		10	46	A#2	2	770
73	73	145	0.25		1/4	1/4	2/4	3	1	1/16		1/16	1		7	49	C#3	3	767
73	73	145	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		7	73	C#5	5	766
73	73	145	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1		4	88	E6	6	764
73	73	291/2	0.25		3/8	3/8	2/4	3	1	1/16		1/16	1		6	54	F#3	3	768
74	74	146	0.25		0	0	2/4	3	1	1/16		1/16	1		10	58	A#3	3	773
74	74	146	2.0		0	0	2/4	2	1	1/2		1/2	1		6	66	F#4	4	772
74	74	146	2.0		0	0	2/4	1	1	1/2		1/2	1		4	88	E6	6	771
74	74	293/2	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		7	61	C#4	4	774
74	74	147	0.25		1/4	1/4	2/4	3	1	1/16		1/16	1		6	66	F#4	4	775
74	74	295/2	0.25		3/8	3/8	2/4	3	1	1/16		1/16	1		10	70	A#4	4	776
75	75	148	0.25		0	0	2/4	4	1	1/16		1/16	1		5	59	B3	3	784
75	75	148	1.0		0	0	2/4	1	1	1/4		1/4	1		2	86	D6	6	777
75	75	297/2	0.25		1/8	1/8	2/4	4	1	1/16		1/16	1		5	47	B2	2	785
75	75	149	0.25		1/4	1/4	2/4	3	1	1/16		1/16	1		2	74	D5	5	782
75	75	149	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		6	78	F#5	5	780
75	75	149	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		7	85	C#6	6	778
75	75	299/2	0.25		3/8	3/8	2/4	3	1	1/16		1/16	1		6	66	F#4	4	783
75	75	299/2	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		2	74	D5	5	781
75	75	299/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		5	83	B5	5	779
76	76	150	0.25		0	0	2/4	4	1	1/16		1/16	1		12	60	B#3	3	793
76	76	150	1.0		0	0	2/4	1	1	1/4		1/4	1		3	81	A5	5	786
76	76	301/2	0.25		1/8	1/8	2/4	4	1	1/16		1/16	1		12	48	B#2	2	794
76	76	151	0.25		1/4	1/4	2/4	3	1	1/16		1/16	1		3	57	A3	3	791
76	76	151	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		9	75	D#5	5	789
76	76	151	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		8	80	G#5	5	787
76	76	303/2	0.25		3/8	3/8	2/4	3	1	1/16		1/16	1		6	54	F#3	3	792
76	76	303/2	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		3	69	A4	4	790
76	76	303/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		6	78	F#5	5	788
77	77	152	0.25		0	0	2/4	3	1	1/16		1/16	1		7	61	C#4	4	798
77	77	152	2.0		0	0	2/4	1	1	1/2		1/2	1	1	7	85	C#6	6	795
77	77	305/2	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		7	49	C#3	3	799
