mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
68	68	270	270	1.0	1/2	1/2	2/2	3	1	1/4		1/4	1		-5	61	Db4	4	1156
68	68	270	270	1.0	1/2	1/2	2/2	1	1	1/4		1/4	1		-5	73	Db5	5	1151
68	68	271	271	1.0	3/4	3/4	2/2	4	1	1/4		1/4	1		-3	51	Eb3	3	1159
68	68	271	271	1.0	3/4	3/4	2/2	3	1	1/4		1/4	1		-4	56	Ab3	3	1157
68	68	271	271	1.0	3/4	3/4	2/2	2	1	1/4		1/4	1		-3	63	Eb4	4	1154
68	68	271	271	1.0	3/4	3/4	2/2	1	1	1/4		1/4	1		0	72	C5	5	1152
69	69	272	272	1.5	0	0	2/2	4	1	3/8		1/4	3/2		-5	49	Db3	3	1170
69	69	272	272	2.0	0	0	2/2	3	1	1/2		1/2	1		-4	56	Ab3	3	1168
69	69	272	272	1.5	0	0	2/2	2	1	3/8		1/4	3/2		-8	64	Fb4	4	1164
69	69	272	272	1.5	0	0	2/2	1	1	3/8		1/4	3/2		-2	70	Bb4	4	1160
69	69	547/2	547/2	0.5	3/8	3/8	2/2	4	1	1/8		1/8	1		-3	51	Eb3	3	1171
69	69	547/2	547/2	0.5	3/8	3/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1165
69	69	547/2	547/2	0.5	3/8	3/8	2/2	1	1	1/8		1/8	1		0	72	C5	5	1161
69	69	274	274	1.5	1/2	1/2	2/2	4	1	3/8		1/4	3/2		-5	49	Db3	3	1172
69	69	274	274	2.0	1/2	1/2	2/2	3	1	1/2		1/2	1		-4	56	Ab3	3	1169
69	69	274	274	1.5	1/2	1/2	2/2	2	1	3/8		1/4	3/2		-8	64	Fb4	4	1166
69	69	274	274	1.5	1/2	1/2	2/2	1	1	3/8		1/4	3/2		-2	70	Bb4	4	1162
69	69	551/2	551/2	0.5	7/8	7/8	2/2	4	1	1/8		1/8	1		-3	51	Eb3	3	1173
69	69	551/2	551/2	0.5	7/8	7/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1167
69	69	551/2	551/2	0.5	7/8	7/8	2/2	1	1	1/8		1/8	1		0	72	C5	5	1163
70	70	276	276	1.5	0	0	2/2	4	1	3/8		1/4	3/2		-5	49	Db3	3	1184
70	70	276	276	2.0	0	0	2/2	3	1	1/2		1/2	1		-4	56	Ab3	3	1182
70	70	276	276	1.5	0	0	2/2	2	1	3/8		1/4	3/2		-8	64	Fb4	4	1178
70	70	276	276	1.5	0	0	2/2	1	1	3/8		1/4	3/2		-2	70	Bb4	4	1174
70	70	555/2	555/2	0.5	3/8	3/8	2/2	4	1	1/8		1/8	1		-3	51	Eb3	3	1185
70	70	555/2	555/2	0.5	3/8	3/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1179
70	70	555/2	555/2	0.5	3/8	3/8	2/2	1	1	1/8		1/8	1		0	72	C5	5	1175
70	70	278	278	1.5	1/2	1/2	2/2	4	1	3/8		1/4	3/2		-5	49	Db3	3	1186
70	70	278	278	2.0	1/2	1/2	2/2	3	1	1/2		1/2	1		-4	56	Ab3	3	1183
70	70	278	278	1.5	1/2	1/2	2/2	2	1	3/8		1/4	3/2		-8	64	Fb4	4	1180
70	70	278	278	1.5	1/2	1/2	2/2	1	1	3/8		1/4	3/2		-2	70	Bb4	4	1176
70	70	559/2	559/2	0.5	7/8	7/8	2/2	4	1	1/8		1/8	1		-3	51	Eb3	3	1187
70	70	559/2	559/2	0.5	7/8	7/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1181
70	70	559/2	559/2	0.5	7/8	7/8	2/2	1	1	1/8		1/8	1		0	72	C5	5	1177
71	71	280	280	1.5	0	0	2/2	4	1	3/8		1/4	3/2		-8	52	Fb3	3	1198
71	71	280	280	2.0	0	0	2/2	3	1	1/2		1/2	1		-4	56	Ab3	3	1196
71	71	280	280	1.5	0	0	2/2	2	1	3/8		1/4	3/2		-5	61	Db4	4	1192
71	71	280	280	1.5	0	0	2/2	1	1	3/8		1/4	3/2		-5	73	Db5	5	1188
71	71	563/2	563/2	0.5	3/8	3/8	2/2	4	1	1/8		1/8	1		-6	54	Gb3	3	1199
71	71	563/2	563/2	0.5	3/8	3/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1193
71	71	563/2	563/2	0.5	3/8	3/8	2/2	1	1	1/8		1/8	1		0	72	C5	5	1189
71	71	282	282	1.5	1/2	1/2	2/2	4	1	3/8		1/4	3/2		-8	52	Fb3	3	1200
71	71	282	282	2.0	1/2	1/2	2/2	3	1	1/2		1/2	1		-4	56	Ab3	3	1197
71	71	282	282	1.5	1/2	1/2	2/2	2	1	3/8		1/4	3/2		-5	61	Db4	4	1194
71	71	282	282	1.5	1/2	1/2	2/2	1	1	3/8		1/4	3/2		-5	73	Db5	5	1190
71	71	567/2	567/2	0.5	7/8	7/8	2/2	4	1	1/8		1/8	1		-6	54	Gb3	3	1201
71	71	567/2	567/2	0.5	7/8	7/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1195
71	71	567/2	567/2	0.5	7/8	7/8	2/2	1	1	1/8		1/8	1		0	72	C5	5	1191
72	72	284	284	1.5	0	0	2/2	4	1	3/8		1/4	3/2		-8	52	Fb3	3	1212
72	72	284	284	2.0	0	0	2/2	3	1	1/2		1/2	1		-4	56	Ab3	3	1210
72	72	284	284	1.5	0	0	2/2	2	1	3/8		1/4	3/2		-5	61	Db4	4	1206
72	72	284	284	1.5	0	0	2/2	1	1	3/8		1/4	3/2		-5	73	Db5	5	1202
72	72	571/2	571/2	0.5	3/8	3/8	2/2	4	1	1/8		1/8	1		-6	54	Gb3	3	1213
72	72	571/2	571/2	0.5	3/8	3/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1207
72	72	571/2	571/2	0.5	3/8	3/8	2/2	1	1	1/8		1/8	1		0	72	C5	5	1203
72	72	286	286	1.5	1/2	1/2	2/2	4	1	3/8		1/4	3/2		-8	52	Fb3	3	1214
72	72	286	286	2.0	1/2	1/2	2/2	3	1	1/2		1/2	1		-4	56	Ab3	3	1211
72	72	286	286	1.5	1/2	1/2	2/2	2	1	3/8		1/4	3/2		-5	61	Db4	4	1208
72	72	286	286	1.5	1/2	1/2	2/2	1	1	3/8		1/4	3/2		-5	73	Db5	5	1204
72	72	575/2	575/2	0.5	7/8	7/8	2/2	4	1	1/8		1/8	1		-6	54	Gb3	3	1215
72	72	575/2	575/2	0.5	7/8	7/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1209
72	72	575/2	575/2	0.5	7/8	7/8	2/2	1	1	1/8		1/8	1		0	72	C5	5	1205
73	73	288	288	4.0	0	0	2/2	1	1	1		1	1	1	-8	76	Fb5	5	1216
74	74	292	292	4.0	0	0	2/2	4	1	1		1	1		4	40	E2	2	1220
74	74	292	292	4.0	0	0	2/2	3	1	1		1	1		8	56	G#3	3	1219
74	74	292	292	4.0	0	0	2/2	2	1	1		1	1		2	62	D4	4	1218
74	74	292	292	4.0	0	0	2/2	1	1	1		1	1	0	-8	76	Fb5	5	1217
75	75	296	296	4.0	0	0	2/2	4	1	1		1	1		3	45	A2	2	1224
75	75	296	296	4.0	0	0	2/2	3	1	1		1	1		3	57	A3	3	1223
75	75	296	296	4.0	0	0	2/2	2	1	1		1	1	1	-5	61	Db4	4	1222
75	75	296	296	4.0	0	0	2/2	1	1	1		1	1	0	-8	76	Fb5	5	1221
76	76	300	300	2.0	0	0	2/2	4	1	1/2		1/2	1		-4	44	Ab2	2	1230
76	76	300	300	2.0	0	0	2/2	3	1	1/2		1/2	1		-2	58	Bb3	3	1228
76	76	300	300	4.0	0	0	2/2	2	1	1		1	1	-1	-5	61	Db4	4	1227
76	76	300	300	2.0	0	0	2/2	1	1	1/2		1/2	1	-1	-8	76	Fb5	5	1225
76	76	302	302	2.0	1/2	1/2	2/2	4	1	1/2		1/2	1		1	43	G2	2	1231
76	76	302	302	2.0	1/2	1/2	2/2	3	1	1/2		1/2	1	1	-3	51	Eb3	3	1229
76	76	302	302	2.0	1/2	1/2	2/2	1	1	1/2		1/2	1	1	-3	75	Eb5	5	1226
77	77	304	304	1.0	0	0	2/2	4	1	1/4		1/4	1		-4	44	Ab2	2	1242
77	77	304	304	2.0	0	0	2/2	3	1	1/2		1/2	1	-1	-3	51	Eb3	3	1239
77	77	304	304	1.0	0	0	2/2	2	1	1/4		1/4	1		0	60	C4	4	1236
77	77	304	304	1.0	0	0	2/2	1	1	1/4		1/4	1	-1	-3	75	Eb5	5	1232
77	77	305	305	1.0	1/4	1/4	2/2	4	1	1/4		1/4	1		0	48	C3	3	1243
77	77	305	305	1.0	1/4	1/4	2/2	2	1	1/4		1/4	1		-3	63	Eb4	4	1237
77	77	305	305	1.0	1/4	1/4	2/2	1	1	1/4		1/4	1		0	72	C5	5	1233
77	77	306	306	2.0	1/2	1/2	2/2	4	1	1/2		1/2	1		-3	51	Eb3	3	1244
77	77	306	306	1.0	1/2	1/2	2/2	3	1	1/4		1/4	1		1	55	G3	3	1240
77	77	306	306	2.0	1/2	1/2	2/2	2	1	1/2		1/2	1		-5	61	Db4	4	1238
77	77	306	306	1.0	1/2	1/2	2/2	1	1	1/4		1/4	1		-2	70	Bb4	4	1234
77	77	307	307	1.0	3/4	3/4	2/2	3	1	1/4		1/4	1		-2	58	Bb3	3	1241
77	77	307	307	1.0	3/4	3/4	2/2	1	1	1/4		1/4	1		1	67	G4	4	1235
78	78	308	308	1.5	0	0	2/2	4	1	3/8		1/4	3/2		-8	52	Fb3	3	1253
78	78	308	308	2.0	0	0	2/2	3	1	1/2		1/2	1		-2	58	Bb3	3	1251
78	78	308	308	1.5	0	0	2/2	2	1	3/8		1/4	3/2		-5	61	Db4	4	1247
78	78	308	308	2.0	0	0	2/2	1	1	1/2		1/2	1		1	67	G4	4	1245
78	78	619/2	619/2	0.5	3/8	3/8	2/2	4	1	1/8		1/8	1		-3	51	Eb3	3	1254
78	78	619/2	619/2	0.5	3/8	3/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1248
78	78	310	310	1.5	1/2	1/2	2/2	4	1	3/8		1/4	3/2		-8	52	Fb3	3	1255
78	78	310	310	2.0	1/2	1/2	2/2	3	1	1/2		1/2	1		-2	58	Bb3	3	1252
78	78	310	310	1.5	1/2	1/2	2/2	2	1	3/8		1/4	3/2		-5	61	Db4	4	1249
78	78	310	310	2.0	1/2	1/2	2/2	1	1	1/2		1/2	1		1	67	G4	4	1246
78	78	623/2	623/2	0.5	7/8	7/8	2/2	4	1	1/8		1/8	1		-3	51	Eb3	3	1256
78	78	623/2	623/2	0.5	7/8	7/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1250
79	79	312	312	1.5	0	0	2/2	4	1	3/8		1/4	3/2		-8	52	Fb3	3	1265
79	79	312	312	2.0	0	0	2/2	3	1	1/2		1/2	1		-2	58	Bb3	3	1263
79	79	312	312	1.5	0	0	2/2	2	1	3/8		1/4	3/2		-5	61	Db4	4	1259
79	79	312	312	2.0	0	0	2/2	1	1	1/2		1/2	1		1	67	G4	4	1257
79	79	627/2	627/2	0.5	3/8	3/8	2/2	4	1	1/8		1/8	1		-3	51	Eb3	3	1266
79	79	627/2	627/2	0.5	3/8	3/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1260
79	79	314	314	1.5	1/2	1/2	2/2	4	1	3/8		1/4	3/2		-8	52	Fb3	3	1267
79	79	314	314	2.0	1/2	1/2	2/2	3	1	1/2		1/2	1		-2	58	Bb3	3	1264
79	79	314	314	1.5	1/2	1/2	2/2	2	1	3/8		1/4	3/2		-5	61	Db4	4	1261
79	79	314	314	2.0	1/2	1/2	2/2	1	1	1/2		1/2	1		1	67	G4	4	1258
79	79	631/2	631/2	0.5	7/8	7/8	2/2	4	1	1/8		1/8	1		-3	51	Eb3	3	1268
79	79	631/2	631/2	0.5	7/8	7/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1262
80	80	316	316	1.5	0	0	2/2	4	1	3/8		1/4	3/2		-5	49	Db3	3	1281
80	80	316	316	1.5	0	0	2/2	3	1	3/8		1/4	3/2		-2	58	Bb3	3	1277
80	80	316	316	1.5	0	0	2/2	2	1	3/8		1/4	3/2		-8	64	Fb4	4	1273
80	80	316	316	1.5	0	0	2/2	1	1	3/8		1/4	3/2		1	67	G4	4	1269
80	80	635/2	635/2	0.5	3/8	3/8	2/2	4	1	1/8		1/8	1		0	48	C3	3	1282
80	80	635/2	635/2	0.5	3/8	3/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1274
80	80	635/2	635/2	0.5	3/8	3/8	2/2	3	1	1/8		1/8	1		-3	63	Eb4	4	1278
80	80	635/2	635/2	0.5	3/8	3/8	2/2	1	1	1/8		1/8	1		-4	68	Ab4	4	1270
80	80	318	318	1.5	1/2	1/2	2/2	4	1	3/8		1/4	3/2		-5	49	Db3	3	1283
80	80	318	318	1.5	1/2	1/2	2/2	3	1	3/8		1/4	3/2		-2	58	Bb3	3	1279
80	80	318	318	1.5	1/2	1/2	2/2	2	1	3/8		1/4	3/2		-8	64	Fb4	4	1275
80	80	318	318	1.5	1/2	1/2	2/2	1	1	3/8		1/4	3/2		1	67	G4	4	1271
80	80	639/2	639/2	0.5	7/8	7/8	2/2	4	1	1/8		1/8	1		0	48	C3	3	1284
80	80	639/2	639/2	0.5	7/8	7/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1276
80	80	639/2	639/2	0.5	7/8	7/8	2/2	3	1	1/8		1/8	1		-3	63	Eb4	4	1280
80	80	639/2	639/2	0.5	7/8	7/8	2/2	1	1	1/8		1/8	1		-4	68	Ab4	4	1272
81	81	320	320	1.5	0	0	2/2	4	1	3/8		1/4	3/2		-5	49	Db3	3	1297
81	81	320	320	1.5	0	0	2/2	3	1	3/8		1/4	3/2		-2	58	Bb3	3	1293
81	81	320	320	1.5	0	0	2/2	2	1	3/8		1/4	3/2		-8	64	Fb4	4	1289
81	81	320	320	1.5	0	0	2/2	1	1	3/8		1/4	3/2		1	67	G4	4	1285
81	81	643/2	643/2	0.5	3/8	3/8	2/2	4	1	1/8		1/8	1		0	48	C3	3	1298
81	81	643/2	643/2	0.5	3/8	3/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1290
81	81	643/2	643/2	0.5	3/8	3/8	2/2	3	1	1/8		1/8	1		-3	63	Eb4	4	1294
81	81	643/2	643/2	0.5	3/8	3/8	2/2	1	1	1/8		1/8	1		-4	68	Ab4	4	1286
81	81	322	322	1.5	1/2	1/2	2/2	4	1	3/8		1/4	3/2		-5	49	Db3	3	1299
81	81	322	322	1.5	1/2	1/2	2/2	3	1	3/8		1/4	3/2		-2	58	Bb3	3	1295
81	81	322	322	1.5	1/2	1/2	2/2	2	1	3/8		1/4	3/2		-8	64	Fb4	4	1291
81	81	322	322	1.5	1/2	1/2	2/2	1	1	3/8		1/4	3/2		1	67	G4	4	1287
81	81	647/2	647/2	0.5	7/8	7/8	2/2	4	1	1/8		1/8	1		0	48	C3	3	1300
81	81	647/2	647/2	0.5	7/8	7/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1292
81	81	647/2	647/2	0.5	7/8	7/8	2/2	3	1	1/8		1/8	1		-3	63	Eb4	4	1296
81	81	647/2	647/2	0.5	7/8	7/8	2/2	1	1	1/8		1/8	1		-4	68	Ab4	4	1288
82	82	324	324	4.0	0	0	2/2	1	1	1		1	1	1	-9	69	Bbb4	4	1301
83	83	328	328	4.0	0	0	2/2	4	1	1		1	1		-7	47	Cb3	3	1305
83	83	328	328	4.0	0	0	2/2	3	1	1		1	1		-6	54	Gb3	3	1304
83	83	328	328	4.0	0	0	2/2	2	1	1		1	1		-3	63	Eb4	4	1303
83	83	328	328	4.0	0	0	2/2	1	1	1		1	1	0	-9	69	Bbb4	4	1302
84	84	332	332	4.0	0	0	2/2	3	1	1		1	1		-8	52	Fb3	3	1309
84	84	332	332	4.0	0	0	2/2	4	1	1		1	1		-8	52	Fb3	3	1310
84	84	332	332	4.0	0	0	2/2	2	1	1		1	1	1	-8	64	Fb4	4	1308
84	84	332	332	2.0	0	0	2/2	1	1	1/2		1/2	1	-1	-9	69	Bbb4	4	1306
84	84	334	334	2.0	1/2	1/2	2/2	1	1	1/2		1/2	1		-4	68	Ab4	4	1307
85	85	336	336	4.0	0	0	2/2	4	1	1		1	1		-5	49	Db3	3	1318
85	85	336	336	2.0	0	0	2/2	3	1	1/2		1/2	1		-4	56	Ab3	3	1315
85	85	336	336	4.0	0	0	2/2	2	1	1		1	1	-1	-8	64	Fb4	4	1314
85	85	336	336	2.0	0	0	2/2	1	1	1/2		1/2	1		-7	71	Cb5	5	1311
85	85	338	338	1.0	1/2	1/2	2/2	3	1	1/4		1/4	1		-2	58	Bb3	3	1316
85	85	338	338	1.0	1/2	1/2	2/2	1	1	1/4		1/4	1		-2	70	Bb4	4	1312
85	85	339	339	1.0	3/4	3/4	2/2	3	1	1/4		1/4	1		-7	59	Cb4	4	1317
85	85	339	339	1.0	3/4	3/4	2/2	1	1	1/4		1/4	1		-4	68	Ab4	4	1313
86	86	340	340	2.0	0	0	2/2	4	1	1/2		1/2	1		-3	51	Eb3	3	1332
86	86	340	340	3.0	0	0	2/2	3	1	3/4		1/2	3/2		-2	58	Bb3	3	1330
86	86	340	340	0.5	0	0	2/2	2	1	1/8		1/8	1		-5	61	Db4	4	1322
86	86	340	340	2.0	0	0	2/2	1	1	1/2		1/2	1		-4	68	Ab4	4	1319
86	86	681/2	681/2	0.5	1/8	1/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1323
86	86	341	341	0.5	1/4	1/4	2/2	2	1	1/8		1/8	1		-5	61	Db4	4	1324
86	86	683/2	683/2	0.5	3/8	3/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1325
86	86	342	342	0.5	1/2	1/2	2/2	2	1	1/8		1/8	1		-5	61	Db4	4	1326
86	86	342	342	1.0	1/2	1/2	2/2	1	1	1/4		1/4	1		1	67	G4	4	1320
86	86	685/2	685/2	0.5	5/8	5/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1327
86	86	343	343	1.0	3/4	3/4	2/2	3	1	1/4		1/4	1		1	55	G3	3	1331
86	86	343	343	0.5	3/4	3/4	2/2	2	1	1/8		1/8	1		-5	61	Db4	4	1328
86	86	343	343	1.0	3/4	3/4	2/2	1	1	1/4		1/4	1		-2	70	Bb4	4	1321
86	86	687/2	687/2	0.5	7/8	7/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1329
87	87	344	344	4.0	0	0	2/2	4	1	1		1	1	1	-3	39	Eb2	2	1347
87	87	344	344	2.0	0	0	2/2	3	1	1/2		1/2	1		-2	58	Bb3	3	1344
87	87	344	344	0.5	0	0	2/2	2	1	1/8		1/8	1		-5	61	Db4	4	1336
87	87	344	344	2.0	0	0	2/2	1	1	1/2		1/2	1		-5	73	Db5	5	1333
87	87	689/2	689/2	0.5	1/8	1/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1337
87	87	345	345	0.5	1/4	1/4	2/2	2	1	1/8		1/8	1		-5	61	Db4	4	1338
87	87	691/2	691/2	0.5	3/8	3/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1339
87	87	346	346	1.0	1/2	1/2	2/2	3	1	1/4		1/4	1		-4	56	Ab3	3	1345
87	87	346	346	0.5	1/2	1/2	2/2	2	1	1/8		1/8	1		-5	61	Db4	4	1340
87	87	346	346	1.0	1/2	1/2	2/2	1	1	1/4		1/4	1		0	72	C5	5	1334
87	87	693/2	693/2	0.5	5/8	5/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1341
87	87	347	347	1.0	3/4	3/4	2/2	3	1	1/4		1/4	1		1	55	G3	3	1346
87	87	347	347	0.5	3/4	3/4	2/2	2	1	1/8		1/8	1		-5	61	Db4	4	1342
87	87	347	347	1.0	3/4	3/4	2/2	1	1	1/4		1/4	1		-2	70	Bb4	4	1335
87	87	695/2	695/2	0.5	7/8	7/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1343
88	88	348	348	1.0	0	0	2/2	4	1	1/4		1/4	1	-1	-3	39	Eb2	2	1361
88	88	348	348	4.0	0	0	2/2	3	1	1		1	1		-4	56	Ab3	3	1360
88	88	348	348	0.5	0	0	2/2	2	1	1/8		1/8	1		0	60	C4	4	1352
88	88	348	348	1.5	0	0	2/2	1	1	3/8		1/4	3/2		0	72	C5	5	1348
88	88	697/2	697/2	0.5	1/8	1/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1353
88	88	349	349	1.0	1/4	1/4	2/2	4	1	1/4		1/4	1		-4	44	Ab2	2	1362
88	88	349	349	0.5	1/4	1/4	2/2	2	1	1/8		1/8	1		0	60	C4	4	1354
88	88	699/2	699/2	0.5	3/8	3/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1355
88	88	699/2	699/2	0.5	3/8	3/8	2/2	1	1	1/8		1/8	1		1	67	G4	4	1349
88	88	350	350	1.0	1/2	1/2	2/2	4	1	1/4		1/4	1		0	48	C3	3	1363
88	88	350	350	0.5	1/2	1/2	2/2	2	1	1/8		1/8	1		0	60	C4	4	1356
88	88	350	350	1.0	1/2	1/2	2/2	1	1	1/4		1/4	1		-4	68	Ab4	4	1350
88	88	701/2	701/2	0.5	5/8	5/8	2/2	2	1	1/8		1/8	1		-4	56	Ab3	3	1357
88	88	351	351	1.0	3/4	3/4	2/2	4	1	1/4		1/4	1		-3	51	Eb3	3	1364
88	88	351	351	0.5	3/4	3/4	2/2	2	1	1/8		1/8	1		0	60	C4	4	1358
88	88	351	351	1.0	3/4	3/4	2/2	1	1	1/4		1/4	1		-3	63	Eb4	4	1351
88	88	703/2	703/2	0.5	7/8	7/8	2/2	2	1	1/8		1/8	1		-4	56	Ab3	3	1359
89	89	352	352	4.0	0	0	2/2	4	1	1		1	1		2	50	D3	3	1379
89	89	352	352	2.0	0	0	2/2	3	1	1/2		1/2	1		-4	56	Ab3	3	1376
89	89	352	352	0.5	0	0	2/2	2	1	1/8		1/8	1		-1	65	F4	4	1368
89	89	352	352	2.0	0	0	2/2	1	1	1/2		1/2	1		-7	71	Cb5	5	1365
89	89	705/2	705/2	0.5	1/8	1/8	2/2	2	1	1/8		1/8	1		-4	56	Ab3	3	1369
89	89	353	353	0.5	1/4	1/4	2/2	2	1	1/8		1/8	1		-1	65	F4	4	1370
89	89	707/2	707/2	0.5	3/8	3/8	2/2	2	1	1/8		1/8	1		-4	56	Ab3	3	1371
89	89	354	354	1.0	1/2	1/2	2/2	3	1	1/4		1/4	1		-2	58	Bb3	3	1377
89	89	354	354	0.5	1/2	1/2	2/2	2	1	1/8		1/8	1		-1	65	F4	4	1372
89	89	354	354	1.0	1/2	1/2	2/2	1	1	1/4		1/4	1		-2	70	Bb4	4	1366
89	89	709/2	709/2	0.5	5/8	5/8	2/2	2	1	1/8		1/8	1		-4	56	Ab3	3	1373
89	89	355	355	1.0	3/4	3/4	2/2	3	1	1/4		1/4	1		-7	59	Cb4	4	1378
89	89	355	355	0.5	3/4	3/4	2/2	2	1	1/8		1/8	1		-1	65	F4	4	1374
89	89	355	355	1.0	3/4	3/4	2/2	1	1	1/4		1/4	1		-4	68	Ab4	4	1367
89	89	711/2	711/2	0.5	7/8	7/8	2/2	2	1	1/8		1/8	1		-4	56	Ab3	3	1375
90	90	356	356	2.0	0	0	2/2	4	1	1/2		1/2	1		-3	51	Eb3	3	1393
90	90	356	356	3.0	0	0	2/2	3	1	3/4		1/2	3/2		-2	58	Bb3	3	1391
90	90	356	356	0.5	0	0	2/2	2	1	1/8		1/8	1		-5	61	Db4	4	1383
90	90	356	356	2.0	0	0	2/2	1	1	1/2		1/2	1		-4	68	Ab4	4	1380
90	90	713/2	713/2	0.5	1/8	1/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1384
90	90	357	357	0.5	1/4	1/4	2/2	2	1	1/8		1/8	1		-5	61	Db4	4	1385
90	90	715/2	715/2	0.5	3/8	3/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1386
90	90	358	358	0.5	1/2	1/2	2/2	2	1	1/8		1/8	1		-5	61	Db4	4	1387
90	90	358	358	1.0	1/2	1/2	2/2	1	1	1/4		1/4	1		1	67	G4	4	1381
90	90	717/2	717/2	0.5	5/8	5/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1388
90	90	359	359	1.0	3/4	3/4	2/2	3	1	1/4		1/4	1		1	55	G3	3	1392
90	90	359	359	0.5	3/4	3/4	2/2	2	1	1/8		1/8	1		-5	61	Db4	4	1389
90	90	359	359	1.0	3/4	3/4	2/2	1	1	1/4		1/4	1		-2	70	Bb4	4	1382
90	90	719/2	719/2	0.5	7/8	7/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1390
91	91	360	360	4.0	0	0	2/2	4	1	1		1	1	1	-3	39	Eb2	2	1408
91	91	360	360	2.0	0	0	2/2	3	1	1/2		1/2	1		-2	58	Bb3	3	1405
91	91	360	360	0.5	0	0	2/2	2	1	1/8		1/8	1		-5	61	Db4	4	1397
91	91	360	360	2.0	0	0	2/2	1	1	1/2		1/2	1		-5	73	Db5	5	1394
91	91	721/2	721/2	0.5	1/8	1/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1398
91	91	361	361	0.5	1/4	1/4	2/2	2	1	1/8		1/8	1		-5	61	Db4	4	1399
91	91	723/2	723/2	0.5	3/8	3/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1400
91	91	362	362	1.0	1/2	1/2	2/2	3	1	1/4		1/4	1		-4	56	Ab3	3	1406
91	91	362	362	0.5	1/2	1/2	2/2	2	1	1/8		1/8	1		-5	61	Db4	4	1401
91	91	362	362	1.0	1/2	1/2	2/2	1	1	1/4		1/4	1		0	72	C5	5	1395
91	91	725/2	725/2	0.5	5/8	5/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1402
91	91	363	363	1.0	3/4	3/4	2/2	3	1	1/4		1/4	1		1	55	G3	3	1407
91	91	363	363	0.5	3/4	3/4	2/2	2	1	1/8		1/8	1		-5	61	Db4	4	1403
91	91	363	363	1.0	3/4	3/4	2/2	1	1	1/4		1/4	1		-2	70	Bb4	4	1396
91	91	727/2	727/2	0.5	7/8	7/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1404
92	92	364	364	1.0	0	0	2/2	4	1	1/4		1/4	1	-1	-3	39	Eb2	2	1418
92	92	364	364	2.0	0	0	2/2	3	1	1/2		1/2	1		-4	56	Ab3	3	1417
92	92	364	364	0.5	0	0	2/2	2	1	1/8		1/8	1		0	60	C4	4	1413
92	92	364	364	1.5	0	0	2/2	1	1	3/8		1/4	3/2		0	72	C5	5	1409
92	92	729/2	729/2	0.5	1/8	1/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1414
92	92	365	365	1.0	1/4	1/4	2/2	4	1	1/4		1/4	1		-4	44	Ab2	2	1419
92	92	365	365	0.5	1/4	1/4	2/2	2	1	1/8		1/8	1		0	60	C4	4	1415
92	92	731/2	731/2	0.5	3/8	3/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	1416
92	92	731/2	731/2	0.5	3/8	3/8	2/2	1	1	1/8		1/8	1		1	67	G4	4	1410
92	92	366	366	1.0	1/2	1/2	2/2	4	1	1/4		1/4	1		0	48	C3	3	1420
92	92	366	366	1.0	1/2	1/2	2/2	1	1	1/4		1/4	1		-4	68	Ab4	4	1411
