mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
74	73	0	0	2/4	4	1	V65/#vi	Ab	I		V65/#vi		V		65		#vi			Mm7	0	0	15, 12, 9, 11		11	15
74	73	1/4	1/4	2/4	4	1	#ii43	Ab	I		#ii43		#ii		43					mm7	0	0	10, 7, 9, 6		9	10
75	74	0	0	2/4	4	1	V43/#v	Ab	I		V43/#v		V		43		#v			Mm7	0	0	10, 7, 9, 13		9	10
75	74	1/4	1/4	2/4	4	1	#v6	Ab	I		#v6		#v		6					m	0	0	5, 9, 8		8	5
76	75	0	0	2/4	4	1	V7/III	Ab	I		V7/III		V		7		III			Mm7	0	0	5, 9, 6, 3		5	5
76	75	3/8	3/8	2/4	4	1	III64(4)	Ab	I		III64(4)		III		64	4				M	0	0	5, 4, 3		4	5
77	76	0	0	2/4	4	1	V7(4)/III	Ab	I		V7(4)/III		V		7	4	III			Mm7	0	0	5, 4, 6, 3		5	5
77	76	3/32	3/32	2/4	4	1	V7/III	Ab	I		V7/III		V		7		III			Mm7	0	0	5, 9, 6, 3		5	5
77	76	3/8	3/8	2/4	4	1	III64(4)	Ab	I		III64(4)		III		64	4				M	0	0	5, 4, 3		4	5
78	77	0	0	2/4	4	1	V7/III	Ab	I		V7/III		V		7		III			Mm7	0	0	5, 9, 6, 3		5	5
78	77	3/8	3/8	2/4	4	1	#ii64	Ab	I		#ii64		#ii		64					m	0	0	10, 9, 6		9	10
79	78	0	0	2/4	4	1	#viio7/#vi	Ab	I		#viio7/#vi		#vii	o	7		#vi			o7	0	0	15, 12, 9, 6		15	15
79	78	1/8	1/8	2/4	4	1	#ii64	Ab	I		#ii64		#ii		64					m	0	0	10, 9, 6		9	10
79	78	1/4	1/4	2/4	4	1	#viio7/#vi	Ab	I		#viio7/#vi		#vii	o	7		#vi			o7	0	0	15, 12, 9, 6		15	15
79	78	3/8	3/8	2/4	4	1	V7/#I	Ab	I		V7/#I		V		7		#I			Mm7	0	0	8, 12, 9, 6		8	8
80	79	0	0	2/4	4	1	V(b64)	Ab	I		V(b64)		V			b64				M	0	0	1, 0, -3		1	1
80	79	1/8	1/8	2/4	4	1	Ger6	Ab	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
80	79	1/4	1/4	2/4	4	1	V(b64)	Ab	I		V(b64)		V			b64				M	0	0	1, 0, -3		1	1
80	79	3/8	3/8	2/4	4	1	viio7/V	Ab	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
81	80	0	0	2/4	4	1	viio43	Ab	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
81	80	3/8	3/8	2/4	4	1	ii%65	Ab	I		ii%65		ii	%	65					%7	0	0	-1, -4, 0, 2		2	-1
82	81	3/32	3/32	2/4	4	1	viio43	Ab	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
82	81	3/8	3/8	2/4	4	1	ii%65	Ab	I		ii%65		ii	%	65					%7	0	0	-1, -4, 0, 2		2	-1
83	82	0	0	2/4	4	1	V2	Ab	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
84	83	0	0	2/4	4	1	V(+6)	Ab	I		V(+6)		V			+6				M	0	0	1, 5, 2	4	1	1
84	83	1/4	1/4	2/4	4	1	IV	Ab	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
84	83	7/16	7/16	2/4	4	1	ii6	Ab	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
85	84	0	0	2/4	4	1	V7	Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
85	84	1/4	1/4	2/4	4	1	vi	Ab	I		vi		vi							m	0	0	3, 0, 4		3	3
85	84	7/16	7/16	2/4	4	1	IV6	Ab	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
86	85	0	0	2/4	4	1	vii%7	Ab	I		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
86	85	1/8	1/8	2/4	4	1	V65	Ab	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
86	85	1/4	1/4	2/4	4	1	I	Ab	I		I		I							M	0	0	0, 4, 1		0	0
86	85	3/8	3/8	2/4	4	1	V43	Ab	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
86	85	7/16	7/16	2/4	4	1	I6	Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
87	86	0	0	2/4	4	1	ii65	Ab	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
87	86	1/8	1/8	2/4	4	1	V65/V	Ab	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
87	86	1/4	1/4	2/4	4	1	V(64)	Ab	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
87	86	3/8	3/8	2/4	4	1	V2	Ab	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
88	87	0	0	2/4	4	1	I6	Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
88	87	1/8	1/8	2/4	4	1	V7/IV	Ab	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
88	87	1/4	1/4	2/4	4	1	IV	Ab	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
88	87	7/16	7/16	2/4	4	1	ii6	Ab	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
89	88	0	0	2/4	4	1	#viio7/vi	Ab	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
89	88	1/8	1/8	2/4	4	1	V7/vi	Ab	I		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
89	88	1/4	1/4	2/4	4	1	vi	Ab	I		vi		vi							m	0	0	3, 0, 4		3	3
89	88	7/16	7/16	2/4	4	1	IV6	Ab	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
90	89	0	0	2/4	4	1	vii%7	Ab	I		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
90	89	3/16	3/16	2/4	4	1	ii	Ab	I		ii		ii							m	0	0	2, -1, 3		2	2
90	89	1/4	1/4	2/4	4	1	V7/vi	Ab	I		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
90	89	3/8	3/8	2/4	4	1	vi64	Ab	I		vi64		vi		64					m	0	0	4, 3, 0		3	4
91	90	0	0	2/4	4	1	V7/vi	Ab	I		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
91	90	1/8	1/8	2/4	4	1	vi64	Ab	I		vi64		vi		64					m	0	0	4, 3, 0		3	4
91	90	1/4	1/4	2/4	4	1	V7/vi	Ab	I		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
91	90	3/8	3/8	2/4	4	1	ii6	Ab	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
91	90	7/16	7/16	2/4	4	1	VI	Ab	I		VI		VI							M	0	0	3, 7, 4		3	3
92	91	0	0	2/4	4	1	V(64)	Ab	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
92	91	1/8	1/8	2/4	4	1	V7	Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
92	91	1/4	1/4	2/4	4	1	#viio43/ii	Ab	I		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
92	91	7/16	7/16	2/4	4	1	ii64	Ab	I		ii64		ii		64					m	0	0	3, 2, -1		2	3
93	92	0	0	2/4	4	1	iio6/ii	Ab	I		iio6/ii		ii	o	6		ii			o	0	0	1, -2, 4		4	1
93	92	3/16	3/16	2/4	4	1	ii64	Ab	I		ii64		ii		64					m	0	0	3, 2, -1		2	3
93	92	1/4	1/4	2/4	4	1	#viio43/ii	Ab	I		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
93	92	3/8	3/8	2/4	4	1	ii6	Ab	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
93	92	7/16	7/16	2/4	4	1	#viio6/ii	Ab	I		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
94	93	0	0	2/4	4	1	ii	Ab	I		ii		ii							m	0	0	2, -1, 3		2	2
94	93	1/16	1/16	2/4	4	1	#viio6/ii	Ab	I		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
94	93	1/8	1/8	2/4	4	1	ii6	Ab	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
94	93	3/16	3/16	2/4	4	1	vii%7/V	Ab	I		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
94	93	1/4	1/4	2/4	4	1	V(64)	Ab	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
94	93	3/8	3/8	2/4	4	1	V7	Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
95	94	0	0	2/4	4	1	I[I\\	Ab	I	I	I		I						\\	M	0	0	0, 4, 1		0	0
95	94	1/8	1/8	2/4	4	1	V+6/IV	Ab	I	I	V+6/IV		V	+	6		IV			+	0	0	4, 8, 0		0	4
96	95	0	0	2/4	4	1	IV	Ab	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
96	95	1/8	1/8	2/4	4	1	viio6	Ab	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
97	96	0	0	2/4	4	1	I6]	Ab	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
97	96	1/8	1/8	2/4	4	1	V65/IV	Ab	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
97	96	3/8	3/8	2/4	4	1	V7/IV	Ab	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
98	97	0	0	2/4	4	1	IV	Ab	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
98	97	1/16	1/16	2/4	4	1	IV6	Ab	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
98	97	1/8	1/8	2/4	4	1	I[iio6	Ab	I	I	iio6		ii	o	6					o	0	0	-1, -4, 2		2	-1
99	98	0	0	2/4	4	1	I6	Ab	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
99	98	1/4	1/4	2/4	4	1	viio65	Ab	I	I	viio65		vii	o	65					o7	0	0	2, -1, -4, 5		5	2
99	98	3/8	3/8	2/4	4	1	V43	Ab	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
100	99	0	0	2/4	4	1	I	Ab	I	I	I		I							M	0	0	0, 4, 1		0	0
100	99	1/4	1/4	2/4	4	1	viio7	Ab	I	I	viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
100	99	3/8	3/8	2/4	4	1	viio	Ab	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
101	100	0	0	2/4	4	1	I]	Ab	I	I	I		I							M	0	0	0, 4, 1		0	0
101	100	1/8	1/8	2/4	4	1	ii7	Ab	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
101	100	1/4	1/4	2/4	4	1	I6	Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
101	100	3/8	3/8	2/4	4	1	IV	Ab	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
102	101	0	0	2/4	4	1	V7	Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
102	101	1/8	1/8	2/4	4	1	IV6	Ab	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
102	101	1/4	1/4	2/4	4	1	viio	Ab	I		viio		vii	o						o	0	0	5, 2, -1		5	5
102	101	3/8	3/8	2/4	4	1	IV64	Ab	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
103	102	0	0	2/4	4	1	viio6	Ab	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
103	102	1/16	1/16	2/4	4	1	I6	Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
103	102	1/8	1/8	2/4	4	1	viio6	Ab	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
103	102	3/16	3/16	2/4	4	1	vi6	Ab	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
103	102	1/4	1/4	2/4	4	1	#viio65/vi	Ab	I		#viio65/vi		#vii	o	65		vi			o7	0	0	5, 2, -1, 8		8	5
103	102	5/16	5/16	2/4	4	1	vi6	Ab	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
103	102	3/8	3/8	2/4	4	1	V6	Ab	I		V6		V		6					M	0	0	5, 2, 1		1	5
103	102	7/16	7/16	2/4	4	1	IV6	Ab	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
104	103	0	0	2/4	4	1	V65/vi	Ab	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
104	103	1/16	1/16	2/4	4	1	IV6	Ab	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
104	103	1/8	1/8	2/4	4	1	iio6/ii	Ab	I		iio6/ii		ii	o	6		ii			o	0	0	1, -2, 4		4	1
104	103	3/16	3/16	2/4	4	1	ii6	Ab	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
104	103	1/4	1/4	2/4	4	1	#viio65/ii	Ab	I		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
104	103	5/16	5/16	2/4	4	1	ii6	Ab	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
104	103	3/8	3/8	2/4	4	1	ii	Ab	I		ii		ii							m	0	0	2, -1, 3		2	2
104	103	7/16	7/16	2/4	4	1	ii2	Ab	I		ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0
105	104	0	0	2/4	4	1	V65	Ab	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
105	104	1/16	1/16	2/4	4	1	IV6	Ab	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
105	104	1/8	1/8	2/4	4	1	iio6/ii	Ab	I		iio6/ii		ii	o	6		ii			o	0	0	1, -2, 4		4	1
105	104	3/16	3/16	2/4	4	1	ii6	Ab	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
105	104	1/4	1/4	2/4	4	1	#viio65/ii	Ab	I		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
105	104	5/16	5/16	2/4	4	1	ii6	Ab	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
105	104	3/8	3/8	2/4	4	1	ii	Ab	I		ii		ii							m	0	0	2, -1, 3		2	2
105	104	7/16	7/16	2/4	4	1	ii2	Ab	I		ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0
106	105	0	0	2/4	4	1	V65	Ab	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
106	105	1/16	1/16	2/4	4	1	ii6	Ab	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
106	105	1/8	1/8	2/4	4	1	viio6	Ab	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
106	105	3/16	3/16	2/4	4	1	IV64	Ab	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
106	105	1/4	1/4	2/4	4	1	V65	Ab	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
106	105	5/16	5/16	2/4	4	1	ii6	Ab	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
106	105	3/8	3/8	2/4	4	1	viio6	Ab	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
106	105	7/16	7/16	2/4	4	1	IV6	Ab	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
107	106	0	0	2/4	4	1	V65	Ab	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
107	106	1/4	1/4	2/4	4	1	V43	Ab	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
108	107	0	0	2/4	4	1	V65	Ab	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
108	107	1/8	1/8	2/4	4	1	V43\\	Ab	I		V43		V		43				\\	Mm7	0	0	2, -1, 1, 5		1	2
108	107	3/8	3/8	2/4	4	1	I	Ab	I		I		I							M	0	0	0, 4, 1		0	0
109	108	0	0	2/4	4	1	viio	Ab	I		viio		vii	o						o	0	0	5, 2, -1		5	5
109	108	1/8	1/8	2/4	4	1	vi	Ab	I		vi		vi							m	0	0	3, 0, 4		3	3
109	108	1/4	1/4	2/4	4	1	#viio/vi	Ab	I		#viio/vi		#vii	o			vi			o	0	0	8, 5, 2		8	8
109	108	3/8	3/8	2/4	4	1	vi	Ab	I		vi		vi							m	0	0	3, 0, 4		3	3
110	109	0	0	2/4	4	1	V(64)/vi	Ab	I		V(64)/vi		V			64	vi			M	0	0	4, 3, 0		4	4
110	109	1/4	1/4	2/4	4	1	V/vi	Ab	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
110	109	3/8	3/8	2/4	4	1	vi	Ab	I		vi		vi							m	0	0	3, 0, 4		3	3
111	110	0	0	2/4	4	1	V	Ab	I		V		V							M	0	0	1, 5, 2		1	1
111	110	1/4	1/4	2/4	4	1	V7	Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
111	110	3/8	3/8	2/4	4	1	V65	Ab	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
112	111	0	0	2/4	4	1	I[I6	Ab	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
112	111	1/4	1/4	2/4	4	1	#viio43/vi	Ab	I	I	#viio43/vi		#vii	o	43		vi			o7	0	0	2, -1, 8, 5		8	2
112	111	3/8	3/8	2/4	4	1	V43	Ab	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
113	112	0	0	2/4	4	1	I6	Ab	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
113	112	1/8	1/8	2/4	4	1	vi64	Ab	I	I	vi64		vi		64					m	0	0	4, 3, 0		3	4
113	112	1/4	1/4	2/4	4	1	#viio43/vi	Ab	I	I	#viio43/vi		#vii	o	43		vi			o7	0	0	2, -1, 8, 5		8	2
113	112	3/8	3/8	2/4	4	1	V43	Ab	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
114	113	0	0	2/4	4	1	I6	Ab	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
114	113	1/8	1/8	2/4	4	1	vi	Ab	I	I	vi		vi							m	0	0	3, 0, 4		3	3
114	113	3/8	3/8	2/4	4	1	IV	Ab	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
115	114	0	0	2/4	4	1	vi6	Ab	I	I	vi6		vi		6					m	0	0	0, 4, 3		3	0
115	114	1/8	1/8	2/4	4	1	IV6]	Ab	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
115	114	3/8	3/8	2/4	4	1	IV6	Ab	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
116	115	1/8	1/8	2/4	4	1	IV	Ab	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
116	115	1/4	1/4	2/4	4	1	I6	Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
116	115	5/16	5/16	2/4	4	1	IV6	Ab	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
116	115	3/8	3/8	2/4	4	1	IV	Ab	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
117	116	0	0	2/4	4	1	I6	Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
117	116	1/4	1/4	2/4	4	1	V65	Ab	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
118	117	0	0	2/4	4	1	I	Ab	I		I		I							M	0	0	0, 4, 1		0	0
118	117	1/4	1/4	2/4	4	1	V7	Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
119	118	0	0	2/4	4	1	I\\	Ab	I		I		I						\\	M	0	0	0, 4, 1		0	0
