mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
87	86	1/4	1/4	4/4	4	1	viio6/V	Eb	V		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
87	86	1/2	1/2	4/4	4	1	V	Eb	V		V		V							M	0	0	1, 5, 2		1	1
88	87	0	0	4/4	4	1	IV(11)	Eb	V		IV(11)		IV			11				M	0	0	-1, 3, 0	5	-1	-1
88	87	1/4	1/4	4/4	4	1	vii%43	Eb	V		vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
88	87	1/2	1/2	4/4	4	1	I6	Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
88	87	3/4	3/4	4/4	4	1	vi43	Eb	V		vi43		vi		43					mm7	0	0	4, 1, 3, 0		3	4
89	88	0	0	4/4	4	1	ii(94)	Eb	V		ii(94)		ii			94				m	0	0	2, 1, 3	4	2	2
89	88	1/2	1/2	4/4	4	1	V	Eb	V		V		V							M	0	0	1, 5, 2		1	1
89	88	3/4	3/4	4/4	4	1	V7	Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	89	0	0	4/4	4	1	I\\	Eb	V		I		I						\\	M	0	0	0, 4, 1		0	0
90	89	1/2	1/2	4/4	4	1	V	Eb	V		V		V							M	0	0	1, 5, 2		1	1
90	89	3/4	3/4	4/4	4	1	V7	Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
91	90	0	0	4/4	4	1	vi	Eb	V		vi		vi							m	0	0	3, 0, 4		3	3
91	90	1/2	1/2	4/4	4	1	I6(14)	Eb	V		I6(14)		I		6	14				M	0	0	4, 1, 0	5	0	4
91	90	3/4	3/4	4/4	4	1	I6	Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
92	91	0	0	4/4	4	1	IV(4)	Eb	V		IV(4)		IV			4				M	0	0	-1, 5, 0		-1	-1
92	91	1/4	1/4	4/4	4	1	IV	Eb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
92	91	1/2	1/2	4/4	4	1	I	Eb	V		I		I							M	0	0	0, 4, 1		0	0
92	91	3/4	3/4	4/4	4	1	I(134)	Eb	V		I(134)		I			134				M	0	0	0, -1, 1	3	0	0
93	92	0	0	4/4	4	1	V(64)	Eb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
93	92	1/2	1/2	4/4	4	1	V	Eb	V		V		V							M	0	0	1, 5, 2		1	1
93	92	3/4	3/4	4/4	4	1	V7	Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
94	93	0	0	4/4	4	1	I\\	Eb	V		I		I						\\	M	0	0	0, 4, 1		0	0
95	93	0	3/4	4/4	4	1	I.I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
96	94	0	0	4/4	4	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
96	94	1/4	1/4	4/4	4	1	viio6/V	Eb	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
96	94	1/2	1/2	4/4	4	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
97	95	0	0	4/4	4	1	IV(11)	Eb	I		IV(11)		IV			11				M	0	0	-1, 3, 0	5	-1	-1
97	95	1/4	1/4	4/4	4	1	vii%43	Eb	I		vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
97	95	1/2	1/2	4/4	4	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
97	95	3/4	3/4	4/4	4	1	vi43	Eb	I		vi43		vi		43					mm7	0	0	4, 1, 3, 0		3	4
98	96	0	0	4/4	4	1	ii(94)	Eb	I		ii(94)		ii			94				m	0	0	2, 1, 3	4	2	2
98	96	1/2	1/2	4/4	4	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
98	96	3/4	3/4	4/4	4	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
99	97	0	0	4/4	4	1	I\\	Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
99	97	3/4	3/4	4/4	4	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
100	98	0	0	4/4	4	1	ii65(2)	Eb	I		ii65(2)		ii		65	2				mm7	0	0	-1, 3, 0, 4		2	-1
100	98	1/4	1/4	4/4	4	1	ii65	Eb	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
100	98	1/2	1/2	4/4	4	1	V43(9)/IV	Eb	I		V43(9)/IV		V		43	9	IV			Mm7	0	0	1, -2, 0, 4	2	0	1
100	98	3/4	3/4	4/4	4	1	V43/IV	Eb	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
101	99	0	0	4/4	4	1	IV6(7)	Eb	I		IV6(7)		IV		6	7				M	0	0	3, 0, 4		-1	3
101	99	1/4	1/4	4/4	4	1	IV6	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
101	99	1/2	1/2	4/4	4	1	I(64)	Eb	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
102	100	0	0	4/4	4	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
102	100	1/2	1/2	4/4	4	1	ii43	Eb	I		ii43		ii		43					mm7	0	0	3, 0, 2, -1		2	3
102	100	3/4	3/4	4/4	4	1	vii%7/V	Eb	I		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
103	101	0	0	4/4	4	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
103	101	1/2	1/2	4/4	4	1	V6\\	Eb	I		V6		V		6				\\	M	0	0	5, 2, 1		1	5
103	101	3/4	3/4	4/4	4	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
104	102	0	0	4/4	4	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
104	102	1/2	1/2	4/4	4	1	V/vi	Eb	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
104	102	3/4	3/4	4/4	4	1	V7(6)/vi	Eb	I		V7(6)/vi		V		7	6	vi			Mm7	0	0	4, 8, 0, 2		4	4
105	103	0	0	4/4	4	1	IV(11)	Eb	I		IV(11)		IV			11				M	0	0	-1, 3, 0	5	-1	-1
105	103	1/4	1/4	4/4	4	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
105	103	1/2	1/2	4/4	4	1	V65/ii	Eb	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
105	103	3/4	3/4	4/4	4	1	V6(6)/ii	Eb	I		V6(6)/ii		V		6	6	ii			M	0	0	7, -1, 3		3	7
106	104	0	0	4/4	4	1	V43/ii	Eb	I		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
106	104	1/2	1/2	4/4	4	1	ii(94)	Eb	I		ii(94)		ii			94				m	0	0	2, 1, 3	4	2	2
106	104	3/4	3/4	4/4	4	1	ii	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
107	105	0	0	4/4	4	1	V/ii\\	Eb	I		V/ii		V				ii		\\	M	0	0	3, 7, 4		3	3
108	106	0	0	4/4	4	1	V7/ii	Eb	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
109	107	0	0	4/4	4	1	V(64)/ii	Eb	I		V(64)/ii		V			64	ii			M	0	0	3, 2, -1		3	3
110	108	0	0	4/4	4	1	V7/ii	Eb	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
110	108	1/4	1/4	4/4	4	1	V43/ii	Eb	I		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
110	108	1/2	1/2	4/4	4	1	V65/ii	Eb	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
110	108	3/4	3/4	4/4	4	1	V43/ii	Eb	I		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
111	109	0	0	4/4	4	1	V(64)/ii	Eb	I		V(64)/ii		V			64	ii			M	0	0	3, 2, -1		3	3
112	110	0	0	4/4	4	1	V7/ii	Eb	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
112	110	1/4	1/4	4/4	4	1	V43/ii	Eb	I		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
112	110	1/2	1/2	4/4	4	1	V65/ii	Eb	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
112	110	3/4	3/4	4/4	4	1	V7/ii	Eb	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
113	111	0	0	4/4	4	1	ii	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
114	112	0	0	4/4	4	1	#viio7/iii	Eb	I		#viio7/iii		#vii	o	7		iii			o7	0	0	9, 6, 3, 0		9	9
115	113	0	0	4/4	4	1	iv64/iii	Eb	I		iv64/iii		iv		64		iii			m	0	0	4, 3, 0		3	4
116	114	0	0	4/4	4	1	#viio65(2)/iii	Eb	I		#viio65(2)/iii		#vii	o	65	2	iii			o7	0	0	6, 3, 0, 4		9	6
116	114	1/2	1/2	4/4	4	1	#viio65/iii	Eb	I		#viio65/iii		#vii	o	65		iii			o7	0	0	6, 3, 0, 9		9	6
117	115	0	0	4/4	4	1	iii	Eb	I		iii		iii							m	0	0	4, 1, 5		4	4
118	116	0	0	4/4	4	1	V43/iii	Eb	I		V43/iii		V		43		iii			Mm7	0	0	6, 3, 5, 9		5	6
118	116	1/2	1/2	4/4	4	1	V65/iii	Eb	I		V65/iii		V		65		iii			Mm7	0	0	9, 6, 3, 5		5	9
119	117	0	0	4/4	4	1	iii	Eb	I		iii		iii							m	0	0	4, 1, 5		4	4
120	118	0	0	4/4	4	1	V43/iii	Eb	I		V43/iii		V		43		iii			Mm7	0	0	6, 3, 5, 9		5	6
120	118	1/2	1/2	4/4	4	1	V65/iii	Eb	I		V65/iii		V		65		iii			Mm7	0	0	9, 6, 3, 5		5	9
121	119	0	0	4/4	4	1	iii	Eb	I		iii		iii							m	0	0	4, 1, 5		4	4
122	120	0	0	4/4	4	1	#iv.#viio7	Eb	#iv		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
123	121	0	0	4/4	4	1	iv64	Eb	#iv		iv64		iv		64					m	0	1	0, -1, -4		-1	0
124	122	0	0	4/4	4	1	#viio65(2)	Eb	#iv		#viio65(2)		#vii	o	65	2				o7	0	1	2, -1, -4, 0		5	2
124	122	1/2	1/2	4/4	4	1	#viio65	Eb	#iv		#viio65		#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
125	123	0	0	4/4	4	1	V7	Eb	#iv		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
126	124	0	0	4/4	4	1	V(64)	Eb	#iv		V(64)		V			64				M	0	1	1, 0, -3		1	1
126	124	1/2	1/2	4/4	4	1	V7	Eb	#iv		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
127	125	0	0	4/4	4	1	V(64)	Eb	#iv		V(64)		V			64				M	0	1	1, 0, -3		1	1
127	125	1/2	1/2	4/4	4	1	V7	Eb	#iv		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
128	126	0	0	4/4	4	1	V(64)	Eb	#iv		V(64)		V			64				M	0	1	1, 0, -3		1	1
128	126	1/2	1/2	4/4	4	1	V7	Eb	#iv		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
129	127	0	0	4/4	4	1	i6	Eb	#iv		i6		i		6					m	0	1	-3, 1, 0		0	-3
129	127	1/2	1/2	4/4	4	1	V2	Eb	#iv		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
129	127	3/4	3/4	4/4	4	1	#viio6	Eb	#iv		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
130	128	0	0	4/4	4	1	i	Eb	#iv		i		i							m	0	1	0, -3, 1		0	0
130	128	1/4	1/4	4/4	4	1	VIM7	Eb	#iv		VIM7		VI	M	7					MM7	0	1	-4, 0, -3, 1		-4	-4
130	128	1/2	1/2	4/4	4	1	V	Eb	#iv		V		V							M	0	1	1, 5, 2		1	1
130	128	3/4	3/4	4/4	4	1	V2	Eb	#iv		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
131	129	0	0	4/4	4	1	i6	Eb	#iv		i6		i		6					m	0	1	-3, 1, 0		0	-3
131	129	1/4	1/4	4/4	4	1	V(64)	Eb	#iv		V(64)		V			64				M	0	1	1, 0, -3		1	1
131	129	1/2	1/2	4/4	4	1	V2	Eb	#iv		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
131	129	3/4	3/4	4/4	4	1	V43	Eb	#iv		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
132	130	0	0	4/4	4	1	i	Eb	#iv		i		i							m	0	1	0, -3, 1		0	0
132	130	1/4	1/4	4/4	4	1	VIM7	Eb	#iv		VIM7		VI	M	7					MM7	0	1	-4, 0, -3, 1		-4	-4
132	130	1/2	1/2	4/4	4	1	V7	Eb	#iv		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
132	130	3/4	3/4	4/4	4	1	V2	Eb	#iv		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
133	131	0	0	4/4	4	1	i6	Eb	#iv		i6		i		6					m	0	1	-3, 1, 0		0	-3
133	131	1/2	1/2	4/4	4	1	i7	Eb	#iv		i7		i		7					mm7	0	1	0, -3, 1, -2		0	0
133	131	3/4	3/4	4/4	4	1	i	Eb	#iv		i		i							m	0	1	0, -3, 1		0	0
134	132	0	0	4/4	4	1	iv(4)	Eb	#iv		iv(4)		iv			4				m	0	1	-1, -2, 0		-1	-1
134	132	1/4	1/4	4/4	4	1	iv	Eb	#iv		iv		iv							m	0	1	-1, -4, 0		-1	-1
134	132	1/2	1/2	4/4	4	1	V(64)	Eb	#iv		V(64)		V			64				M	0	1	1, 0, -3		1	1
134	132	3/4	3/4	4/4	4	1	V7(9)	Eb	#iv		V7(9)		V		7	9				Mm7	0	1	1, 5, 2, -1	-4	1	1
135	133	0	0	4/4	4	1	i	Eb	#iv		i		i							m	0	1	0, -3, 1		0	0
135	133	1/2	1/2	4/4	4	1	iv64	Eb	#iv		iv64		iv		64					m	0	1	0, -1, -4		-1	0
135	133	3/4	3/4	4/4	4	1	v6(+4)	Eb	#iv		v6(+4)		v		6	+4				m	0	1	-2, 2, 1	0	1	-2
136	134	0	0	4/4	4	1	V7(94)	Eb	#iv		V7(94)		V		7	94				Mm7	0	1	1, 0, 2, -1	-4	1	1
136	134	1/4	1/4	4/4	4	1	V(64)	Eb	#iv		V(64)		V			64				M	0	1	1, 0, -3		1	1
136	134	1/2	1/2	4/4	4	1	#viio64	Eb	#iv		#viio64		#vii	o	64					o	0	1	-1, 5, 2		5	-1
136	134	3/4	3/4	4/4	4	1	V(64)	Eb	#iv		V(64)		V			64				M	0	1	1, 0, -3		1	1
137	135	0	0	4/4	4	1	V2	Eb	#iv		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
137	135	1/4	1/4	4/4	4	1	i6	Eb	#iv		i6		i		6					m	0	1	-3, 1, 0		0	-3
137	135	1/2	1/2	4/4	4	1	V43	Eb	#iv		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
137	135	3/4	3/4	4/4	4	1	i6	Eb	#iv		i6		i		6					m	0	1	-3, 1, 0		0	-3
138	136	0	0	4/4	4	1	V43	Eb	#iv		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
138	136	1/4	1/4	4/4	4	1	i	Eb	#iv		i		i							m	0	1	0, -3, 1		0	0
138	136	1/2	1/2	4/4	4	1	vii	Eb	#iv		vii		vii							m	0	1	-2, -5, -1		-2	-2
138	136	3/4	3/4	4/4	4	1	i	Eb	#iv		i		i							m	0	1	0, -3, 1		0	0
139	137	0	0	4/4	4	1	iv6(64)	Eb	#iv		iv6(64)		iv		6	64				m	0	1	-2, 2, -1		-1	-2
139	137	1/4	1/4	4/4	4	1	iv6	Eb	#iv		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
139	137	1/2	1/2	4/4	4	1	#viio6/iv	Eb	#iv		#viio6/iv		#vii	o	6		iv			o	0	1	1, -2, 4		4	1
139	137	3/4	3/4	4/4	4	1	iv6	Eb	#iv		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
140	138	0	0	4/4	4	1	iv(42)	Eb	#iv		iv(42)		iv			42				m	0	1	1, -2, 0		-1	1
140	138	1/4	1/4	4/4	4	1	iv	Eb	#iv		iv		iv							m	0	1	-1, -4, 0		-1	-1
140	138	1/2	1/2	4/4	4	1	i	Eb	#iv		i		i							m	0	1	0, -3, 1		0	0
140	138	3/4	3/4	4/4	4	1	i(64)	Eb	#iv		i(64)		i			64				m	0	1	0, -1, -4		0	0
141	139	0	0	4/4	4	1	V(6)	Eb	#iv		V(6)		V			6				M	0	1	1, 5, -3		1	1
141	139	1/4	1/4	4/4	4	1	V7	Eb	#iv		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
141	139	1/2	1/2	4/4	4	1	V7(94)	Eb	#iv		V7(94)		V		7	94				Mm7	0	1	1, 0, 2, -1	-4	1	1
141	139	3/4	3/4	4/4	4	1	V7(9)	Eb	#iv		V7(9)		V		7	9				Mm7	0	1	1, 5, 2, -1	-4	1	1
142	140	0	0	4/4	4	1	V7(94)	Eb	#iv		V7(94)		V		7	94				Mm7	0	1	1, 0, 2, -1	-4	1	1
142	140	1/4	1/4	4/4	4	1	V	Eb	#iv		V		V							M	0	1	1, 5, 2		1	1
142	140	1/2	1/2	4/4	4	1	iio6	Eb	#iv		iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
142	140	3/4	3/4	4/4	4	1	ii%65	Eb	#iv		ii%65		ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
143	141	0	0	4/4	4	1	V7(94)	Eb	#iv		V7(94)		V		7	94				Mm7	0	1	1, 0, 2, -1	-4	1	1
143	141	1/4	1/4	4/4	4	1	V	Eb	#iv		V		V							M	0	1	1, 5, 2		1	1
143	141	1/2	1/2	4/4	4	1	V7	Eb	#iv		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
143	141	3/4	3/4	4/4	4	1	V(94)	Eb	#iv		V(94)		V			94				M	0	1	1, 0, 2	-4	1	1
144	142	0	0	4/4	4	1	V7(94)	Eb	#iv		V7(94)		V		7	94				Mm7	0	1	1, 0, 2, -1	-4	1	1
144	142	1/4	1/4	4/4	4	1	V7	Eb	#iv		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
144	142	1/2	1/2	4/4	4	1	V2	Eb	#iv		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
145	143	0	0	4/4	4	1	i6	Eb	#iv		i6		i		6					m	0	1	-3, 1, 0		0	-3
145	143	1/4	1/4	4/4	4	1	VI64	Eb	#iv		VI64		VI		64					M	0	1	-3, -4, 0		-4	-3
145	143	1/2	1/2	4/4	4	1	V64	Eb	#iv		V64		V		64					M	0	1	2, 1, 5		1	2
145	143	3/4	3/4	4/4	4	1	V2	Eb	#iv		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
146	144	1/4	1/4	4/4	4	1	i6	Eb	#iv		i6		i		6					m	0	1	-3, 1, 0		0	-3
146	144	3/4	3/4	4/4	4	1	i	Eb	#iv		i		i							m	0	1	0, -3, 1		0	0
147	145	1/4	1/4	4/4	4	1	V6	Eb	#iv		V6		V		6					M	0	1	5, 2, 1		1	5
147	145	3/4	3/4	4/4	4	1	V43	Eb	#iv		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
148	146	1/8	1/8	4/4	4	1	i	Eb	#iv		i		i							m	0	1	0, -3, 1		0	0
148	146	3/8	3/8	4/4	4	1	i6	Eb	#iv		i6		i		6					m	0	1	-3, 1, 0		0	-3
148	146	5/8	5/8	4/4	4	1	V43	Eb	#iv		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
148	146	7/8	7/8	4/4	4	1	V2(9)	Eb	#iv		V2(9)		V		2	9				Mm7	0	1	-1, 1, 5, 2	-4	1	-1
149	147	0	0	4/4	4	1	#viio43	Eb	#iv		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
149	147	1/8	1/8	4/4	4	1	i6	Eb	#iv		i6		i		6					m	0	1	-3, 1, 0		0	-3
149	147	5/8	5/8	4/4	4	1	V43	Eb	#iv		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
149	147	7/8	7/8	4/4	4	1	#viio43	Eb	#iv		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
150	148	0	0	4/4	4	1	i6	Eb	#iv		i6		i		6					m	0	1	-3, 1, 0		0	-3
150	148	1/4	1/4	4/4	4	1	i	Eb	#iv		i		i							m	0	1	0, -3, 1		0	0
150	148	7/16	7/16	4/4	4	1	V6	Eb	#iv		V6		V		6					M	0	1	5, 2, 1		1	5
150	148	3/4	3/4	4/4	4	1	V43	Eb	#iv		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
150	148	15/16	15/16	4/4	4	1	i\\	Eb	#iv		i		i						\\	m	0	1	0, -3, 1		0	0
153	151	0	0	4/4	4	1	I.V7(9)/iii	Eb	I		V7(9)/iii		V		7	9	iii			Mm7	0	0	5, 9, 6, 3	0	5	5
153	151	1/2	1/2	4/4	4	1	V7/iii	Eb	I		V7/iii		V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
155	153	0	0	4/4	4	1	iii	Eb	I		iii		iii							m	0	0	4, 1, 5		4	4
156	154	0	0	4/4	4	1	viio7/VII	Eb	I		viio7/VII		vii	o	7		VII			o7	0	0	10, 7, 4, 1		10	10
157	155	1/2	1/2	4/4	4	1	V65/VII	Eb	I		V65/VII		V		65		VII			Mm7	0	0	10, 7, 4, 6		6	10
158	156	1/4	1/4	4/4	4	1	#viio43/iii	Eb	I		#viio43/iii		#vii	o	43		iii			o7	0	0	3, 0, 9, 6		9	3
159	157	1/4	1/4	4/4	4	1	iii	Eb	I		iii		iii							m	0	0	4, 1, 5		4	4
160	158	1/4	1/4	4/4	4	1	ii%65/iii	Eb	I		ii%65/iii		ii	%	65		iii			%7	0	0	3, 0, 4, 6		6	3
161	159	1/4	1/4	4/4	4	1	iii64	Eb	I		iii64		iii		64					m	0	0	5, 4, 1		4	5
162	160	1/4	1/4	4/4	4	1	iv6/iii	Eb	I		iv6/iii		iv		6		iii			m	0	0	0, 4, 3		3	0
163	161	1/4	1/4	4/4	4	1	V65/iii	Eb	I		V65/iii		V		65		iii			Mm7	0	0	9, 6, 3, 5		5	9
164	162	1/4	1/4	4/4	4	1	V2/vi	Eb	I		V2/vi		V		2		vi			Mm7	0	0	2, 4, 8, 5		4	2
165	163	0	0	4/4	4	1	V/vi	Eb	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
166	164	0	0	4/4	4	1	vi6	Eb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
167	165	0	0	4/4	4	1	IVM65(2)	Eb	I		IVM65(2)		IV	M	65	2				MM7	0	0	3, 0, 4, 1		-1	3
167	165	1/4	1/4	4/4	4	1	IVM65	Eb	I		IVM65		IV	M	65					MM7	0	0	3, 0, 4, -1		-1	3
168	166	0	0	4/4	4	1	V43(4)/vi	Eb	I		V43(4)/vi		V		43	4	vi			Mm7	0	0	5, 2, 4, 3		4	5
168	166	1/4	1/4	4/4	4	1	V43/vi	Eb	I		V43/vi		V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
169	167	0	0	4/4	4	1	vi6(2)	Eb	I		vi6(2)		vi		6	2				m	0	0	0, 4, 5		3	0
169	167	1/2	1/2	4/4	4	1	vi6	Eb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
170	168	0	0	4/4	4	1	V/V	Eb	I		V/V		V				V			M	0	0	2, 6, 3		2	2
171	169	0	0	4/4	4	1	V(4)	Eb	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
171	169	1/4	1/4	4/4	4	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
171	169	1/2	1/2	4/4	4	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
171	169	3/4	3/4	4/4	4	1	#viio43/iii	Eb	I		#viio43/iii		#vii	o	43		iii			o7	0	0	3, 0, 9, 6		9	3
172	170	0	0	4/4	4	1	iii(#764)	Eb	I		iii(#764)		iii			#764				m	0	0	4, 3, 0	9	4	4
172	170	1/4	1/4	4/4	4	1	iii	Eb	I		iii		iii							m	0	0	4, 1, 5		4	4
172	170	1/2	1/2	4/4	4	1	V65/iii	Eb	I		V65/iii		V		65		iii			Mm7	0	0	9, 6, 3, 5		5	9
172	170	3/4	3/4	4/4	4	1	iii	Eb	I		iii		iii							m	0	0	4, 1, 5		4	4
173	171	0	0	4/4	4	1	V/iii	Eb	I		V/iii		V				iii			M	0	0	5, 9, 6		5	5
173	171	1/2	1/2	4/4	4	1	V7/iii	Eb	I		V7/iii		V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
174	172	0	0	4/4	4	1	V65/iii	Eb	I		V65/iii		V		65		iii			Mm7	0	0	9, 6, 3, 5		5	9
174	172	1/2	1/2	4/4	4	1	iii	Eb	I		iii		iii							m	0	0	4, 1, 5		4	4
175	173	0	0	4/4	4	1	V/iii	Eb	I		V/iii		V				iii			M	0	0	5, 9, 6		5	5
175	173	1/2	1/2	4/4	4	1	V7/iii	Eb	I		V7/iii		V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
176	174	1/2	1/2	4/4	4	1	V(64)/iii	Eb	I		V(64)/iii		V			64	iii			M	0	0	5, 4, 1		5	5
177	175	0	0	4/4	4	1	V/iii	Eb	I		V/iii		V				iii			M	0	0	5, 9, 6		5	5
178	176	1/2	1/2	4/4	4	1	iii	Eb	I		iii		iii							m	0	0	4, 1, 5		4	4
179	177	0	0	4/4	4	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
180	178	0	0	4/4	4	1	IV64(4)	Eb	I		IV64(4)		IV		64	4				M	0	0	0, -1, 5		-1	0
180	178	1/4	1/4	4/4	4	1	IV64	Eb	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
180	178	1/2	1/2	4/4	4	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
180	178	3/4	3/4	4/4	4	1	IV64	Eb	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
181	179	0	0	4/4	4	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
181	179	1/2	1/2	4/4	4	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
181	179	3/4	3/4	4/4	4	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
182	180	0	0	4/4	4	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
182	180	1/2	1/2	4/4	4	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
183	181	0	0	4/4	4	1	ii65(2)	Eb	I		ii65(2)		ii		65	2				mm7	0	0	-1, 3, 0, 4		2	-1
183	181	1/4	1/4	4/4	4	1	ii65	Eb	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
183	181	1/2	1/2	4/4	4	1	V43(9)/IV	Eb	I		V43(9)/IV		V		43	9	IV			Mm7	0	0	1, -2, 0, 4	2	0	1
183	181	3/4	3/4	4/4	4	1	V43/IV	Eb	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
184	182	0	0	4/4	4	1	IV6(7)	Eb	I		IV6(7)		IV		6	7				M	0	0	3, 0, 4		-1	3
