mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
54	54	213	213	2.0	1/4	1/4	4/4	4	1		viio6	e	III	I	viio6		vii	o	6					o	1	0	2, -1, 5		5	2
54	54	215	215	1.0	3/4	3/4	4/4	4	1		I	e	III	I	I		I							M	1	0	0, 4, 1		0	0
55	55	216	216	1.0	0	0	4/4	4	1		ii65	e	III	I	ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
55	55	217	217	1.0	1/4	1/4	4/4	4	1		I	e	III	I	I		I							M	1	0	0, 4, 1		0	0
55	55	218	218	1.0	1/2	1/2	4/4	4	1		IV6	e	III	I	IV6		IV		6					M	1	0	3, 0, -1		-1	3
55	55	219	219	1.0	3/4	3/4	4/4	4	1		vii%7	e	III	I	vii%7		vii	%	7					%7	1	0	5, 2, -1, 3		5	5
56	56	220	220	1.0	0	0	4/4	4	1		I(64)	e	III	I	I(64)		I			64				M	1	0	0, -1, 3		0	0
56	56	221	221	2.0	1/4	1/4	4/4	4	1		I	e	III	I	I		I							M	1	0	0, 4, 1		0	0
56	56	223	223	1.0	3/4	3/4	4/4	4	1		V7/IV]	e	III	I	V7/IV		V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
57	57	224	224	1.5	0	0	4/4	4	1		IV(9)	e	III		IV(9)		IV			9				M	1	0	-1, 3, 0	1	-1	-1
57	57	451/2	451/2	0.5	3/8	3/8	4/4	4	1		IV	e	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
57	57	226	226	1.0	1/2	1/2	4/4	4	1		I	e	III		I		I							M	1	0	0, 4, 1		0	0
57	57	227	227	1.0	3/4	3/4	4/4	4	1		V7/IV	e	III		V7/IV		V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
58	58	228	228	1.5	0	0	4/4	4	1		IV(9)	e	III		IV(9)		IV			9				M	1	0	-1, 3, 0	1	-1	-1
58	58	459/2	459/2	0.5	3/8	3/8	4/4	4	1		IV	e	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
58	58	230	230	1.0	1/2	1/2	4/4	4	1		I	e	III		I		I							M	1	0	0, 4, 1		0	0
58	58	231	231	1.0	3/4	3/4	4/4	4	1		V7/IV	e	III		V7/IV		V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
59	59	232	232	1.0	0	0	4/4	4	1		vii%7/V	e	III		vii%7/V		vii	%	7		V			%7	1	0	6, 3, 0, 4		6	6
59	59	233	233	1.0	1/4	1/4	4/4	4	1		viio7/V	e	III		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
59	59	234	234	1.0	1/2	1/2	4/4	4	1		V6/V	e	III		V6/V		V		6		V			M	1	0	6, 3, 2		2	6
59	59	235	235	1.0	3/4	3/4	4/4	4	1		V65/V	e	III		V65/V		V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
60	60	236	236	1.0	0	0	4/4	4	1		V(9)	e	III		V(9)		V			9				M	1	0	1, 5, 2	3	1	1
60	60	237	237	1.0	1/4	1/4	4/4	4	1		V(64)	e	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
60	60	238	238	1.0	1/2	1/2	4/4	4	1		V7	e	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
60	60	239	239	1.0	3/4	3/4	4/4	4	1		V+7	e	III		V+7		V	+	7					+7	1	0	1, 5, 9, -1		1	1
61	61	240	240	1.0	0	0	4/4	4	1		I6	e	III		I6		I		6					M	1	0	4, 1, 0		0	4
61	61	241	241	1.0	1/4	1/4	4/4	4	1		#viio7/ii	e	III		#viio7/ii		#vii	o	7		ii			o7	1	0	7, 4, 1, -2		7	7
61	61	242	242	1.0	1/2	1/2	4/4	4	1		ii	e	III		ii		ii							m	1	0	2, -1, 3		2	2
61	61	243	243	1.0	3/4	3/4	4/4	4	1		ii6	e	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
62	62	244	244	1.0	0	0	4/4	4	1		V(64)	e	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
62	62	245	245	1.0	1/4	1/4	4/4	4	1		V	e	III		V		V							M	1	0	1, 5, 2		1	1
62	62	246	246	1.0	1/2	1/2	4/4	4	1		V2	e	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
62	62	247	247	1.0	3/4	3/4	4/4	4	1		I6	e	III		I6		I		6					M	1	0	4, 1, 0		0	4
63	63	248	248	1.0	0	0	4/4	4	1		ii65	e	III		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
63	63	249	249	1.0	1/4	1/4	4/4	4	1		IM43	e	III		IM43		I	M	43					MM7	1	0	1, 5, 0, 4		0	1
63	63	250	250	1.0	1/2	1/2	4/4	4	1		IV6	e	III		IV6		IV		6					M	1	0	3, 0, -1		-1	3
63	63	251	251	3.0	3/4	3/4	4/4	4	1		vii%7	e	III		vii%7		vii	%	7					%7	1	0	5, 2, -1, 3		5	5
64	64	254	254	1.0	1/2	1/2	4/4	4	1		I	e	III		I		I							M	1	0	0, 4, 1		0	0
64	64	255	255	1.0	3/4	3/4	4/4	4	1		V6	e	III		V6		V		6					M	1	0	5, 2, 1		1	5
65	65	256	256	2.0	0	0	4/4	4	1		viio6/V	e	III		viio6/V		vii	o	6		V			o	1	0	3, 0, 6		6	3
65	65	258	258	1.0	1/2	1/2	4/4	4	1		viio6(2)/V	e	III		viio6(2)/V		vii	o	6	2	V			o	1	0	3, 0, 1		6	3
65	65	259	259	1.0	3/4	3/4	4/4	4	1		V43/V	e	III		V43/V		V		43		V			Mm7	1	0	3, 0, 2, 6		2	3
66	66	260	260	1.0	0	0	4/4	4	1		V6	e	III		V6		V		6					M	1	0	5, 2, 1		1	5
66	66	261	261	1.0	1/4	1/4	4/4	4	1		V64	e	III		V64		V		64					M	1	0	2, 1, 5		1	2
66	66	262	262	1.0	1/2	1/2	4/4	4	1		V	e	III		V		V							M	1	0	1, 5, 2		1	1
66	66	263	263	1.0	3/4	3/4	4/4	4	1		V6	e	III		V6		V		6					M	1	0	5, 2, 1		1	5
67	67	264	264	2.0	0	0	4/4	4	1		viio6/V	e	III		viio6/V		vii	o	6		V			o	1	0	3, 0, 6		6	3
67	67	266	266	1.0	1/2	1/2	4/4	4	1		viio6(2)/V	e	III		viio6(2)/V		vii	o	6	2	V			o	1	0	3, 0, 1		6	3
67	67	267	267	1.0	3/4	3/4	4/4	4	1		V43/V	e	III		V43/V		V		43		V			Mm7	1	0	3, 0, 2, 6		2	3
68	68	268	268	4.0	0	0	4/4	4	1		V7	e	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
69	69	272	272	2.0	0	0	4/4	4	1		I\\	e	III		I		I						\\	M	1	0	0, 4, 1		0	0
69	69	274	274	1.0	1/2	1/2	4/4	4	1		IM7	e	III		IM7		I	M	7					MM7	1	0	0, 4, 1, 5		0	0
69	69	275	275	1.0	3/4	3/4	4/4	4	1		V7/IV	e	III		V7/IV		V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
70	70	276	276	1.0	0	0	4/4	4	1		IV64	e	III		IV64		IV		64					M	1	0	0, -1, 3		-1	0
70	70	277	277	1.0	1/4	1/4	4/4	4	1		ii2	e	III		ii2		ii		2					mm7	1	0	0, 2, -1, 3		2	0
70	70	278	278	1.0	1/2	1/2	4/4	4	1		V7/IV	e	III		V7/IV		V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
70	70	279	279	2.0	3/4	3/4	4/4	4	1		I	e	III		I		I							M	1	0	0, 4, 1		0	0
71	71	281	281	1.0	1/4	1/4	4/4	4	1		vi6	e	III		vi6		vi		6					m	1	0	0, 4, 3		3	0
71	71	282	282	1.0	1/2	1/2	4/4	4	1		IM7	e	III		IM7		I	M	7					MM7	1	0	0, 4, 1, 5		0	0
71	71	283	283	1.0	3/4	3/4	4/4	4	1		V7/IV	e	III		V7/IV		V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
72	72	284	284	1.0	0	0	4/4	4	1		IV64	e	III		IV64		IV		64					M	1	0	0, -1, 3		-1	0
72	72	285	285	1.0	1/4	1/4	4/4	4	1		ii2	e	III		ii2		ii		2					mm7	1	0	0, 2, -1, 3		2	0
72	72	286	286	1.0	1/2	1/2	4/4	4	1		V7/IV	e	III		V7/IV		V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
72	72	287	287	1.0	3/4	3/4	4/4	4	1		I	e	III		I		I							M	1	0	0, 4, 1		0	0
73	73	288	288	2.0	0	0	4/4	4	1		vi	e	III		vi		vi							m	1	0	3, 0, 4		3	3
73	73	290	290	1.0	1/2	1/2	4/4	4	1		V	e	III		V		V							M	1	0	1, 5, 2		1	1
73	73	291	291	1.0	3/4	3/4	4/4	4	1		V65/IV	e	III		V65/IV		V		65		IV			Mm7	1	0	4, 1, -2, 0		0	4
74	74	292	292	1.0	0	0	4/4	4	1		IV	e	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
74	74	293	293	2.0	1/4	1/4	4/4	4	1		ii6	e	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
74	74	295	295	1.0	3/4	3/4	4/4	4	1		ii2	e	III		ii2		ii		2					mm7	1	0	0, 2, -1, 3		2	0
75	75	296	296	1.0	0	0	4/4	4	1		viio	e	III		viio		vii	o						o	1	0	5, 2, -1		5	5
75	75	297	297	1.0	1/4	1/4	4/4	4	1		V2	e	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
75	75	298	298	1.0	1/2	1/2	4/4	4	1		V65	e	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
75	75	299	299	1.0	3/4	3/4	4/4	4	1		V43	e	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
76	76	300	300	4.0	0	0	4/4	4	1		V7\\	e	III		V7		V		7				\\	Mm7	1	0	1, 5, 2, -1		1	1
77	77	304	304	1.0	0	0	4/4	4	1		I	e	III		I		I							M	1	0	0, 4, 1		0	0
77	77	305	305	1.0	1/4	1/4	4/4	4	1		viio6	e	III		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
77	77	306	306	1.0	1/2	1/2	4/4	4	1		I6	e	III		I6		I		6					M	1	0	4, 1, 0		0	4
77	77	307	307	1.0	3/4	3/4	4/4	4	1		IV	e	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
78	78	308	308	1.0	0	0	4/4	4	1		I64	e	III		I64		I		64					M	1	0	1, 0, 4		0	1
78	78	309	309	3.0	1/4	1/4	4/4	4	1		ii%65/iii	e	III		ii%65/iii		ii	%	65		iii			%7	1	0	3, 0, 4, 6		6	3
79	79	312	312	2.0	0	0	4/4	4	1		iii43	e	III		iii43		iii		43					mm7	1	0	5, 2, 4, 1		4	5
79	79	314	314	2.0	1/2	1/2	4/4	4	1		V7/iii	e	III		V7/iii		V		7		iii			Mm7	1	0	5, 9, 6, 3		5	5
80	80	316	316	1.0	0	0	4/4	4	1		I	e	III		I		I							M	1	0	0, 4, 1		0	0
80	80	317	317	3.0	1/4	1/4	4/4	4	1		ii%65/iii	e	III		ii%65/iii		ii	%	65		iii			%7	1	0	3, 0, 4, 6		6	3
81	81	320	320	2.0	0	0	4/4	4	1		iii43	e	III		iii43		iii		43					mm7	1	0	5, 2, 4, 1		4	5
81	81	322	322	2.0	1/2	1/2	4/4	4	1		V7/iii	e	III		V7/iii		V		7		iii			Mm7	1	0	5, 9, 6, 3		5	5
82	82	324	324	1.0	0	0	4/4	4	1		I	e	III		I		I							M	1	0	0, 4, 1		0	0
82	82	325	325	3.0	1/4	1/4	4/4	4	1		vii%7/V	e	III		vii%7/V		vii	%	7		V			%7	1	0	6, 3, 0, 4		6	6
83	83	328	328	2.0	0	0	4/4	4	1		V(64)	e	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
83	83	330	330	2.0	1/2	1/2	4/4	4	1		V2	e	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
84	84	332	332	4.0	0	0	4/4	4	1		I6	e	III		I6		I		6					M	1	0	4, 1, 0		0	4
85	85	336	336	1.0	0	0	4/4	4	1		vi7	e	III		vi7		vi		7					mm7	1	0	3, 0, 4, 1		3	3
85	85	337	337	1.0	1/4	1/4	4/4	4	1		vi65	e	III		vi65		vi		65					mm7	1	0	0, 4, 1, 3		3	0
85	85	338	338	1.0	1/2	1/2	4/4	4	1		V7/V	e	III		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
85	85	339	339	1.0	3/4	3/4	4/4	4	1		V65/V	e	III		V65/V		V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
86	86	340	340	2.0	0	0	4/4	4	1		V(4)	e	III		V(4)		V			4				M	1	0	1, 0, 2		1	1
86	86	342	342	2.0	1/2	1/2	4/4	4	1		V	e	III		V		V							M	1	0	1, 5, 2		1	1
87	87	344	344	1.0	0	0	4/4	4	1		V43(4)/V	e	III		V43(4)/V		V		43	4	V			Mm7	1	0	3, 0, 2, 1		2	3
87	87	345	345	1.0	1/4	1/4	4/4	4	1		V64/V	e	III		V64/V		V		64		V			M	1	0	3, 2, 6		2	3
87	87	346	346	1.0	1/2	1/2	4/4	4	1		V6	e	III		V6		V		6					M	1	0	5, 2, 1		1	5
87	87	347	347	1.0	3/4	3/4	4/4	4	1		V65	e	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
88	88	348	348	4.0	0	0	4/4	4	1		I	e	III		I		I							M	1	0	0, 4, 1		0	0
89	89	352	352	1.0	0	0	4/4	4	1		vi7	e	III		vi7		vi		7					mm7	1	0	3, 0, 4, 1		3	3
89	89	353	353	1.0	1/4	1/4	4/4	4	1		vi6	e	III		vi6		vi		6					m	1	0	0, 4, 3		3	0
89	89	354	354	1.0	1/2	1/2	4/4	4	1		V65/V	e	III		V65/V		V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
89	89	355	355	1.0	3/4	3/4	4/4	4	1		V43/V	e	III		V43/V		V		43		V			Mm7	1	0	3, 0, 2, 6		2	3
90	90	356	356	1.0	0	0	4/4	4	1		V(4)	e	III		V(4)		V			4				M	1	0	1, 0, 2		1	1
90	90	357	357	1.0	1/4	1/4	4/4	4	1		V7(4)	e	III		V7(4)		V		7	4				Mm7	1	0	1, 0, 2, -1		1	1
90	90	358	358	1.0	1/2	1/2	4/4	4	1		V	e	III		V		V							M	1	0	1, 5, 2		1	1
90	90	359	359	1.0	3/4	3/4	4/4	4	1		V7	e	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
91	91	360	360	4.0	0	0	4/4	4	1		I	e	III		I		I							M	1	0	0, 4, 1		0	0
92	92	364	364	2.0	0	0	4/4	4	1		V65	e	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
92	92	366	366	2.0	1/2	1/2	4/4	4	1		V7	e	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
93	93	368	368	4.0	0	0	4/4	4	1		I	e	III		I		I							M	1	0	0, 4, 1		0	0
94	94	372	372	2.0	0	0	4/4	4	1		V65	e	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
94	94	374	374	2.0	1/2	1/2	4/4	4	1		V7	e	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
95	95	376	376	16.0	0	0	4/4	4	1		I\\	e	III		I		I						\\	M	1	0	0, 4, 1		0	0
104	99	392	412	4.0	0	0	4/4	4	1		V6	e	III		V6		V		6					M	1	0	5, 2, 1		1	5
105	100	396	416	1.0	0	0	4/4	4	1		i.iv6/iv	e	i		iv6/iv		iv		6		iv			m	1	1	-5, -1, -2		-2	-5
105	100	397	417	1.0	1/4	1/4	4/4	4	1		iv65/iv	e	i		iv65/iv		iv		65		iv			mm7	1	1	-5, -1, -4, -2		-2	-5
105	100	398	418	1.0	1/2	1/2	4/4	4	1		#viio2/iv	e	i		#viio2/iv		#vii	o	2		iv			o7	1	1	-5, 4, 1, -2		4	-5
105	100	399	419	1.0	3/4	3/4	4/4	4	1		iv6/iv	e	i		iv6/iv		iv		6		iv			m	1	1	-5, -1, -2		-2	-5
106	101	400	420	1.0	0	0	4/4	4	1		V7(4)/iv	e	i		V7(4)/iv		V		7	4	iv			Mm7	1	1	0, -1, 1, -2		0	0
106	101	401	421	3.0	1/4	1/4	4/4	4	1		V7/iv	e	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
107	102	404	424	1.0	0	0	4/4	4	1		#viio/iv	e	i		#viio/iv		#vii	o			iv			o	1	1	4, 1, -2		4	4
107	102	405	425	1.0	1/4	1/4	4/4	4	1		V43/iv	e	i		V43/iv		V		43		iv			Mm7	1	1	1, -2, 0, 4		0	1
107	102	406	426	2.0	1/2	1/2	4/4	4	1		V2/iv	e	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
108	103	408	428	2.0	0	0	4/4	4	1		iv6	e	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
108	103	410	430	2.0	1/2	1/2	4/4	4	1		iv	e	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
109	104	412	432	1.0	0	0	4/4	4	1		V6/iv	e	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
109	104	413	433	1.0	1/4	1/4	4/4	4	1		V65/iv	e	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
109	104	414	434	1.0	1/2	1/2	4/4	4	1		ii%43/v	e	i		ii%43/v		ii	%	43		v			%7	1	1	-3, 1, 3, 0		3	-3
109	104	415	435	1.0	3/4	3/4	4/4	4	1		iv6/v	e	i		iv6/v		iv		6		v			m	1	1	-3, 1, 0		0	-3
110	105	416	436	1.0	0	0	4/4	4	1		V7(4)/v	e	i		V7(4)/v		V		7	4	v			Mm7	1	1	2, 1, 3, 0		2	2
110	105	417	437	1.0	1/4	1/4	4/4	4	1		V7/v	e	i		V7/v		V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
110	105	418	438	1.0	1/2	1/2	4/4	4	1		#viio6/v	e	i		#viio6/v		#vii	o	6		v			o	1	1	3, 0, 6		6	3
110	105	419	439	1.0	3/4	3/4	4/4	4	1		V65/v	e	i		V65/v		V		65		v			Mm7	1	1	6, 3, 0, 2		2	6
111	106	420	440	1.0	0	0	4/4	4	1		#viio6/v	e	i		#viio6/v		#vii	o	6		v			o	1	1	3, 0, 6		6	3
111	106	421	441	2.0	1/4	1/4	4/4	4	1		V/v	e	i		V/v		V				v			M	1	1	2, 6, 3		2	2
111	106	423	443	1.0	3/4	3/4	4/4	4	1		V2/v	e	i		V2/v		V		2		v			Mm7	1	1	0, 2, 6, 3		2	0
112	107	424	444	4.0	0	0	4/4	4	1		v6	e	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
113	108	428	448	1.0	0	0	4/4	4	1		iv7/v	e	i		iv7/v		iv		7		v			mm7	1	1	0, -3, 1, -2		0	0
113	108	429	449	1.0	1/4	1/4	4/4	4	1		ii%65/v	e	i		ii%65/v		ii	%	65		v			%7	1	1	0, -3, 1, 3		3	0
113	108	430	450	1.0	1/2	1/2	4/4	4	1		iv7/v	e	i		iv7/v		iv		7		v			mm7	1	1	0, -3, 1, -2		0	0
113	108	431	451	1.0	3/4	3/4	4/4	4	1		iv7(#4)/v	e	i		iv7(#4)/v		iv		7	#4	v			mm7	1	1	0, -3, 6, -2		0	0
114	109	432	452	1.0	0	0	4/4	4	1		V(6)/v	e	i		V(6)/v		V			6	v			M	1	1	2, 6, -2		2	2
114	109	433	453	3.0	1/4	1/4	4/4	4	1		v64	e	i		v64		v		64					m	1	1	2, 1, -2		1	2
115	110	436	456	1.0	0	0	4/4	4	1		i6	e	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
115	110	437	457	1.0	1/4	1/4	4/4	4	1		III	e	i		III		III							M	1	1	-3, 1, -2		-3	-3
115	110	438	458	1.0	1/2	1/2	4/4	4	1		V6(6)/IV	e	i		V6(6)/IV		V		6	6	IV			M	1	1	4, 3, 0		0	4
115	110	439	459	1.0	3/4	3/4	4/4	4	1		V65/IV	e	i		V65/IV		V		65		IV			Mm7	1	1	4, 1, -2, 0		0	4
116	111	440	460	1.0	0	0	4/4	4	1		IV(94)	e	i		IV(94)		IV			94				M	1	1	-1, -2, 0	1	-1	-1
116	111	441	461	1.0	1/4	1/4	4/4	4	1		IV	e	i		IV		IV							M	1	1	-1, 3, 0		-1	-1
116	111	442	462	1.0	1/2	1/2	4/4	4	1		V65/v	e	i		V65/v		V		65		v			Mm7	1	1	6, 3, 0, 2		2	6
116	111	443	463	1.0	3/4	3/4	4/4	4	1		#viio/v	e	i		#viio/v		#vii	o			v			o	1	1	6, 3, 0		6	6
117	112	444	464	1.0	0	0	4/4	4	1		v(#9)	e	i		v(#9)		v			#9				m	1	1	1, -2, 2	3	1	1
117	112	445	465	2.0	1/4	1/4	4/4	4	1		v	e	i		v		v							m	1	1	1, -2, 2		1	1
117	112	447	467	1.0	3/4	3/4	4/4	4	1		v6	e	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
118	113	448	468	1.0	0	0	4/4	4	1		V6/VI	e	i		V6/VI		V		6		VI			M	1	1	1, -2, -3		-3	1
118	113	449	469	1.0	1/4	1/4	4/4	4	1		viio/VI	e	i		viio/VI		vii	o			VI			o	1	1	1, -2, -5		1	1
118	113	450	470	1.0	1/2	1/2	4/4	4	1		V6/VI	e	i		V6/VI		V		6		VI			M	1	1	1, -2, -3		-3	1
118	113	451	471	1.0	3/4	3/4	4/4	4	1		V/VI	e	i		V/VI		V				VI			M	1	1	-3, 1, -2		-3	-3
119	114	452	472	1.0	0	0	4/4	4	1		V2/VI	e	i		V2/VI		V		2		VI			Mm7	1	1	-5, -3, 1, -2		-3	-5
119	114	453	473	1.0	1/4	1/4	4/4	4	1		V64/VI	e	i		V64/VI		V		64		VI			M	1	1	-2, -3, 1		-3	-2
119	114	454	474	1.0	1/2	1/2	4/4	4	1		V/VI	e	i		V/VI		V				VI			M	1	1	-3, 1, -2		-3	-3
119	114	455	475	1.0	3/4	3/4	4/4	4	1		V2/VI	e	i		V2/VI		V		2		VI			Mm7	1	1	-5, -3, 1, -2		-3	-5
120	115	456	476	4.0	0	0	4/4	4	1		VI6	e	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
121	116	460	480	2.0	0	0	4/4	4	1		vi/VI	e	i		vi/VI		vi				VI			m	1	1	-1, -4, 0		-1	-1
121	116	462	482	1.0	1/2	1/2	4/4	4	1		vi(11)/VI	e	i		vi(11)/VI		vi			11	VI			m	1	1	-1, -4, 0	-2	-1	-1
121	116	463	483	1.0	3/4	3/4	4/4	4	1		vi/VI	e	i		vi/VI		vi				VI			m	1	1	-1, -4, 0		-1	-1
122	117	464	484	2.0	0	0	4/4	4	1		ii65/VI	e	i		ii65/VI		ii		65		VI			mm7	1	1	-5, -1, -4, -2		-2	-5
122	117	466	486	2.0	1/2	1/2	4/4	4	1		V/VI	e	i		V/VI		V				VI			M	1	1	-3, 1, -2		-3	-3
123	118	468	488	1.0	0	0	4/4	4	1		viio65(2)/III	e	i		viio65(2)/III		vii	o	65	2	III			o7	1	1	-1, -4, -7, -3		2	-1
123	118	469	489	1.0	1/4	1/4	4/4	4	1		viio65/III	e	i		viio65/III		vii	o	65		III			o7	1	1	-1, -4, -7, 2		2	-1
123	118	470	490	2.0	1/2	1/2	4/4	4	1		V65/VI	e	i		V65/VI		V		65		VI			Mm7	1	1	1, -2, -5, -3		-3	1
124	119	472	492	4.0	0	0	4/4	4	1		VI	e	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
125	120	476	496	2.0	0	0	4/4	4	1		vii%7/III	e	i		vii%7/III		vii	%	7		III			%7	1	1	2, -1, -4, 0		2	2
125	120	478	498	1.0	1/2	1/2	4/4	4	1		V65/III	e	i		V65/III		V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
125	120	479	499	1.0	3/4	3/4	4/4	4	1		viio/III	e	i		viio/III		vii	o			III			o	1	1	2, -1, -4		2	2
126	121	480	500	2.0	0	0	4/4	4	1		V(4)/VI	e	i		V(4)/VI		V			4	VI			M	1	1	-3, -4, -2		-3	-3
126	121	482	502	1.0	1/2	1/2	4/4	4	1		V/VI	e	i		V/VI		V				VI			M	1	1	-3, 1, -2		-3	-3
126	121	483	503	1.0	3/4	3/4	4/4	4	1		V2/VI	e	i		V2/VI		V		2		VI			Mm7	1	1	-5, -3, 1, -2		-3	-5
127	122	484	504	5.0	0	0	4/4	4	1		#viio65/vii	e	i		#viio65/vii		#vii	o	65		vii			o7	1	1	0, -3, -6, 3		3	0
128	123	489	509	1.0	1/4	1/4	4/4	4	1		iio6/vii	e	i		iio6/vii		ii	o	6		vii			o	1	1	-3, -6, 0		0	-3
128	123	490	510	1.0	1/2	1/2	4/4	4	1		vii64	e	i		vii64		vii		64					m	1	1	-1, -2, -5		-2	-1
128	123	491	511	1.0	3/4	3/4	4/4	4	1		#viio64/vii	e	i		#viio64/vii		#vii	o	64		vii			o	1	1	-3, 3, 0		3	-3
129	124	492	512	5.0	0	0	4/4	4	1		vii6	e	i		vii6		vii		6					m	1	1	-5, -1, -2		-2	-5
130	125	497	517	1.0	1/4	1/4	4/4	4	1		iv/vii	e	i		iv/vii		iv				vii			m	1	1	-3, -6, -2		-3	-3
130	125	498	518	1.0	1/2	1/2	4/4	4	1		vii64	e	i		vii64		vii		64					m	1	1	-1, -2, -5		-2	-1
130	125	499	519	1.0	3/4	3/4	4/4	4	1		#viio64/vii	e	i		#viio64/vii		#vii	o	64		vii			o	1	1	-3, 3, 0		3	-3
131	126	500	520	5.0	0	0	4/4	4	1		#viio65	e	i		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
132	127	505	525	1.0	1/4	1/4	4/4	4	1		iio6	e	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
132	127	506	526	1.0	1/2	1/2	4/4	4	1		i64	e	i		i64		i		64					m	1	1	1, 0, -3		0	1
132	127	507	527	1.0	3/4	3/4	4/4	4	1		V2	e	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
133	128	508	528	2.0	0	0	4/4	4	1		V6/iv	e	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
133	128	510	530	2.0	1/2	1/2	4/4	4	1		iv	e	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
134	129	512	532	2.0	0	0	4/4	4	1		V64/iv	e	i		V64/iv		V		64		iv			M	1	1	1, 0, 4		0	1
134	129	514	534	2.0	1/2	1/2	4/4	4	1		iv6	e	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
135	130	516	536	2.0	0	0	4/4	4	1		V65/iv	e	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
135	130	518	538	2.0	1/2	1/2	4/4	4	1		iv	e	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
136	131	520	540	2.0	0	0	4/4	4	1		viio/VI	e	i		viio/VI		vii	o			VI			o	1	1	1, -2, -5		1	1
136	131	522	542	2.0	1/2	1/2	4/4	4	1		VI	e	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
137	132	524	544	1.0	0	0	4/4	4	1		#viio64	e	i		#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
137	132	525	545	2.0	1/4	1/4	4/4	4	1		#viio43	e	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
137	132	527	547	1.0	3/4	3/4	4/4	4	1		iio6	e	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
