mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
292	292	0	0	3/4	4	1	V2/VII		e	i		V2/VII		V		2		VII			Mm7	1	1	-3, -1, 3, 0		-1	-3
293	293	0	0	3/4	4	1	VII6		e	i		VII6		VII		6					M	1	1	2, -1, -2		-2	2
294	294	3/8	3/8	3/4	4	1	VII		e	i		VII		VII							M	1	1	-2, 2, -1		-2	-2
296	296	0	0	3/4	4	1	V2/III		e	i		V2/III		V		2		III			Mm7	1	1	-4, -2, 2, -1		-2	-4
297	297	0	0	3/4	4	1	V65/VI		e	i		V65/VI		V		65		VI			Mm7	1	1	1, -2, -5, -3		-3	1
298	298	3/8	3/8	3/4	4	1	V/VI		e	i		V/VI		V				VI			M	1	1	-3, 1, -2		-3	-3
299	299	3/8	3/8	3/4	4	1	viio6/VI		e	i		viio6/VI		vii	o	6		VI			o	1	1	-2, -5, 1		1	-2
300	300	0	0	3/4	4	1	V2/VI		e	i		V2/VI		V		2		VI			Mm7	1	1	-5, -3, 1, -2		-3	-5
301	301	0	0	3/4	4	1	VI6		e	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
302	302	0	0	3/4	4	1	IV6/VI		e	i		IV6/VI		IV		6		VI			M	1	1	-1, -4, -5		-5	-1
303	303	0	0	3/4	4	1	VI64		e	i		VI64		VI		64					M	1	1	-3, -4, 0		-4	-3
304	304	0	0	3/4	4	1	IV/VI		e	i		IV/VI		IV				VI			M	1	1	-5, -1, -4		-5	-5
305	305	0	0	3/4	4	1	VI6		e	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
306	306	0	0	3/4	4	1	IV6/VI		e	i		IV6/VI		IV		6		VI			M	1	1	-1, -4, -5		-5	-1
307	307	0	0	3/4	4	1	VI64		e	i		VI64		VI		64					M	1	1	-3, -4, 0		-4	-3
308	308	0	0	3/4	4	1	iv		e	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
309	309	0	0	3/4	4	1	i64		e	i		i64		i		64					m	1	1	1, 0, -3		0	1
310	310	0	0	3/4	4	1	iv6		e	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
311	311	0	0	3/4	4	1	i64		e	i		i64		i		64					m	1	1	1, 0, -3		0	1
312	312	0	0	3/4	4	1	iv		e	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
313	313	0	0	3/4	4	1	i6		e	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
314	314	0	0	3/4	4	1	V7/V		e	i		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
315	315	0	0	3/4	4	1	V7		e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
315	315	3/8	3/8	3/4	4	1	ii%7/iv		e	i		ii%7/iv		ii	%	7		iv			%7	1	1	1, -2, -5, -1		1	1
316	316	0	0	3/4	4	1	V7/iv		e	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
317	317	0	0	3/4	4	1	iv		e	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
317	317	1/2	1/2	3/4	4	1	i		e	i		i		i							m	1	1	0, -3, 1		0	0
318	318	0	0	3/4	4	1	ii%43		e	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
318	318	1/2	1/2	3/4	4	1	i64		e	i		i64		i		64					m	1	1	1, 0, -3		0	1
319	319	0	0	3/4	4	1	iv		e	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
319	319	1/2	1/2	3/4	4	1	i		e	i		i		i							m	1	1	0, -3, 1		0	0
320	320	0	0	3/4	4	1	ii%43		e	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
320	320	1/2	1/2	3/4	4	1	i64		e	i		i64		i		64					m	1	1	1, 0, -3		0	1
321	321	0	0	3/4	4	1	iv		e	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
321	321	1/2	1/2	3/4	4	1	i6		e	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
322	322	0	0	3/4	4	1	iv6		e	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
322	322	1/2	1/2	3/4	4	1	i64		e	i		i64		i		64					m	1	1	1, 0, -3		0	1
323	323	0	0	3/4	4	1	ii%65		e	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
327	327	0	0	3/4	4	1	iv6		e	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
329	329	0	0	3/4	4	1	I.V7		e	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
332	332	0	0	3/4	4	1	V7(4)		e	I		V7(4)		V		7	4				Mm7	1	0	1, 0, 2, -1		1	1
332	332	1/4	1/4	3/4	4	1	V2(4)		e	I		V2(4)		V		2	4				Mm7	1	0	-1, 1, 0, 2		1	-1
332	332	1/2	1/2	3/4	4	1	V2		e	I		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
333	333	0	0	3/4	4	1	V7		e	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
336	336	0	0	3/4	4	1	V2(6)		e	I		V2(6)		V		2	6				Mm7	1	0	-1, 1, 5, 4		1	-1
336	336	1/2	1/2	3/4	4	1	V2		e	I		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
337	337	0	0	3/4	4	1	I6\\		e	I		I6		I		6				\\	M	1	0	4, 1, 0		0	4
337	337	1/2	1/2	3/4	4	1	V+6/IV		e	I		V+6/IV		V	+	6		IV			+	1	0	4, 8, 0		0	4
338	338	1/4	1/4	3/4	4	1	IV(#2)		e	I		IV(#2)		IV			#2				M	1	0	-1, 8, 0		-1	-1
338	338	1/2	1/2	3/4	4	1	IV		e	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
339	339	1/2	1/2	3/4	4	1	V+6/IV		e	I		V+6/IV		V	+	6		IV			+	1	0	4, 8, 0		0	4
340	340	1/4	1/4	3/4	4	1	IV(#2)		e	I		IV(#2)		IV			#2				M	1	0	-1, 8, 0		-1	-1
340	340	1/2	1/2	3/4	4	1	IV		e	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
341	341	1/2	1/2	3/4	4	1	#viio7/ii		e	I		#viio7/ii		#vii	o	7		ii			o7	1	0	7, 4, 1, -2		7	7
342	342	0	0	3/4	4	1	ii(9)		e	I		ii(9)		ii			9				m	1	0	2, -1, 3	4	2	2
342	342	1/4	1/4	3/4	4	1	ii		e	I		ii		ii							m	1	0	2, -1, 3		2	2
342	342	1/2	1/2	3/4	4	1	V43/ii		e	I		V43/ii		V		43		ii			Mm7	1	0	4, 1, 3, 7		3	4
343	343	0	0	3/4	4	1	ii6(#7)		e	I		ii6(#7)		ii		6	#7				m	1	0	-1, 3, 7		2	-1
343	343	1/4	1/4	3/4	4	1	ii6		e	I		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
344	344	0	0	3/4	4	1	I\\		e	I		I		I						\\	M	1	0	0, 4, 1		0	0
345	345	0	0	3/4	4	1	V7		e	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
348	348	0	0	3/4	4	1	V7(4)		e	I		V7(4)		V		7	4				Mm7	1	0	1, 0, 2, -1		1	1
348	348	1/2	1/2	3/4	4	1	V7(2)		e	I		V7(2)		V		7	2				Mm7	1	0	3, 5, 2, -1		1	3
349	349	0	0	3/4	4	1	V2/IV		e	I		V2/IV		V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
352	352	0	0	3/4	4	1	V2(6)/IV		e	I		V2(6)/IV		V		2	6	IV			Mm7	1	0	-2, 0, 4, 3		0	-2
352	352	1/2	1/2	3/4	4	1	V2/IV		e	I		V2/IV		V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
353	353	0	0	3/4	4	1	IV6\\		e	I		IV6		IV		6				\\	M	1	0	3, 0, -1		-1	3
353	353	1/2	1/2	3/4	4	1	#viio/ii		e	I		#viio/ii		#vii	o			ii			o	1	0	7, 4, 1		7	7
354	354	1/4	1/4	3/4	4	1	ii6		e	I		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
354	354	1/2	1/2	3/4	4	1	V6/ii		e	I		V6/ii		V		6		ii			M	1	0	7, 4, 3		3	7
355	355	0	0	3/4	4	1	#viio6/ii		e	I		#viio6/ii		#vii	o	6		ii			o	1	0	4, 1, 7		7	4
355	355	1/4	1/4	3/4	4	1	ii		e	I		ii		ii							m	1	0	2, -1, 3		2	2
355	355	1/2	1/2	3/4	4	1	vi		e	I		vi		vi							m	1	0	3, 0, 4		3	3
356	356	1/4	1/4	3/4	4	1	viio6		e	I		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
356	356	1/2	1/2	3/4	4	1	viio6/V		e	I		viio6/V		vii	o	6		V			o	1	0	3, 0, 6		6	3
357	357	0	0	3/4	4	1	iio6/V		e	I		iio6/V		ii	o	6		V			o	1	0	0, -3, 3		3	0
357	357	1/4	1/4	3/4	4	1	V6		e	I		V6		V		6					M	1	0	5, 2, 1		1	5
357	357	1/2	1/2	3/4	4	1	viio/V		e	I		viio/V		vii	o			V			o	1	0	6, 3, 0		6	6
358	358	1/4	1/4	3/4	4	1	V		e	I		V		V							M	1	0	1, 5, 2		1	1
359	359	0	0	3/4	4	1	viio7		e	I		viio7		vii	o	7					o7	1	0	5, 2, -1, -4		5	5
360	360	0	0	3/4	4	1	#viio7/ii		e	I		#viio7/ii		#vii	o	7		ii			o7	1	0	7, 4, 1, -2		7	7
361	361	0	0	3/4	4	1	V(9)/V		e	I		V(9)/V		V			9	V			M	1	0	2, 6, 3	4	2	2
361	361	1/4	1/4	3/4	4	1	V/V		e	I		V/V		V				V			M	1	0	2, 6, 3		2	2
361	361	1/2	1/2	3/4	4	1	V7/V		e	I		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
362	362	0	0	3/4	4	1	IV		e	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
363	363	0	0	3/4	4	1	V(64)		e	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
364	364	0	0	3/4	4	1	V2(6)		e	I		V2(6)		V		2	6				Mm7	1	0	-1, 1, 5, 4		1	-1
364	364	1/4	1/4	3/4	4	1	V2		e	I		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
365	365	0	0	3/4	4	1	I6		e	I		I6		I		6					M	1	0	4, 1, 0		0	4
366	366	0	0	3/4	4	1	V(9)/V		e	I		V(9)/V		V			9	V			M	1	0	2, 6, 3	4	2	2
366	366	3/8	3/8	3/4	4	1	V/V		e	I		V/V		V				V			M	1	0	2, 6, 3		2	2
367	367	0	0	3/4	4	1	V65		e	I		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
368	368	0	0	3/4	4	1	I\\		e	I		I		I						\\	M	1	0	0, 4, 1		0	0
368	368	1/2	1/2	3/4	4	1	V64		e	I		V64		V		64					M	1	0	2, 1, 5		1	2
369	369	0	0	3/4	4	1	I6		e	I		I6		I		6					M	1	0	4, 1, 0		0	4
369	369	1/2	1/2	3/4	4	1	I		e	I		I		I							M	1	0	0, 4, 1		0	0
370	370	0	0	3/4	4	1	V64(2)/V		e	I		V64(2)/V		V		64	2	V			M	1	0	3, 4, 6		2	3
370	370	3/8	3/8	3/4	4	1	V64/V		e	I		V64/V		V		64		V			M	1	0	3, 2, 6		2	3
370	370	1/2	1/2	3/4	4	1	V7/V		e	I		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
371	371	0	0	3/4	4	1	vii%7		e	I		vii%7		vii	%	7					%7	1	0	5, 2, -1, 3		5	5
371	371	3/8	3/8	3/4	4	1	V7		e	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
372	372	0	0	3/4	4	1	I\\		e	I		I		I						\\	M	1	0	0, 4, 1		0	0
372	372	1/2	1/2	3/4	4	1	I64		e	I		I64		I		64					M	1	0	1, 0, 4		0	1
373	373	0	0	3/4	4	1	IVM7		e	I		IVM7		IV	M	7					MM7	1	0	-1, 3, 0, 4		-1	-1
373	373	3/8	3/8	3/4	4	1	ii65		e	I		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
374	374	0	0	3/4	4	1	#viio43(4)/ii		e	I		#viio43(4)/ii		#vii	o	43	4	ii			o7	1	0	1, -2, 7, -1		7	1
374	374	3/8	3/8	3/4	4	1	#viio43/ii		e	I		#viio43/ii		#vii	o	43		ii			o7	1	0	1, -2, 7, 4		7	1
375	375	0	0	3/4	4	1	ii6		e	I		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
376	376	0	0	3/4	4	1	viio65/V		e	I		viio65/V		vii	o	65		V			o7	1	0	3, 0, -3, 6		6	3
377	377	0	0	3/4	4	1	V65(9)		e	I		V65(9)		V		65	9				Mm7	1	0	5, 2, -1, 1	3	1	5
377	377	3/8	3/8	3/4	4	1	V65		e	I		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
379	379	0	0	3/4	4	1	I[I		e	I	I	I		I							M	1	0	0, 4, 1		0	0
379	379	1/4	1/4	3/4	4	1	V2		e	I	I	V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
379	379	1/2	1/2	3/4	4	1	I		e	I	I	I		I							M	1	0	0, 4, 1		0	0
380	380	1/4	1/4	3/4	4	1	vii%7		e	I	I	vii%7		vii	%	7					%7	1	0	5, 2, -1, 3		5	5
380	380	1/2	1/2	3/4	4	1	I		e	I	I	I		I							M	1	0	0, 4, 1		0	0
381	381	0	0	3/4	4	1	viio7/V]		e	I	I	viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
382	382	0	0	3/4	4	1	V7		e	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
383	383	0	0	3/4	4	1	I[I		e	I	I	I		I							M	1	0	0, 4, 1		0	0
383	383	1/4	1/4	3/4	4	1	V2		e	I	I	V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
383	383	1/2	1/2	3/4	4	1	I		e	I	I	I		I							M	1	0	0, 4, 1		0	0
384	384	1/4	1/4	3/4	4	1	vii%7		e	I	I	vii%7		vii	%	7					%7	1	0	5, 2, -1, 3		5	5
384	384	1/2	1/2	3/4	4	1	I		e	I	I	I		I							M	1	0	0, 4, 1		0	0
385	385	0	0	3/4	4	1	viio7/V]		e	I	I	viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
386	386	0	0	3/4	4	1	V7		e	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
387	387	0	0	3/4	4	1	I		e	I		I		I							M	1	0	0, 4, 1		0	0
387	387	1/4	1/4	3/4	4	1	iio/vi		e	I		iio/vi		ii	o			vi			o	1	0	5, 2, -1		5	5
387	387	1/2	1/2	3/4	4	1	V65/vi		e	I		V65/vi		V		65		vi			Mm7	1	0	8, 5, 2, 4		4	8
388	388	0	0	3/4	4	1	vi		e	I		vi		vi							m	1	0	3, 0, 4		3	3
388	388	1/4	1/4	3/4	4	1	V43/vi		e	I		V43/vi		V		43		vi			Mm7	1	0	5, 2, 4, 8		4	5
388	388	1/2	1/2	3/4	4	1	vi6		e	I		vi6		vi		6					m	1	0	0, 4, 3		3	0
389	389	0	0	3/4	4	1	ii	viio6	e	I		ii		ii							m	1	0	2, -1, 3		2	2
389	389	1/4	1/4	3/4	4	1	I		e	I		I		I							M	1	0	0, 4, 1		0	0
389	389	1/2	1/2	3/4	4	1	IV6		e	I		IV6		IV		6					M	1	0	3, 0, -1		-1	3
390	390	0	0	3/4	4	1	viio		e	I		viio		vii	o						o	1	0	5, 2, -1		5	5
390	390	1/4	1/4	3/4	4	1	IV64		e	I		IV64		IV		64					M	1	0	0, -1, 3		-1	0
390	390	1/2	1/2	3/4	4	1	V43		e	I		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
391	391	0	0	3/4	4	1	I6		e	I		I6		I		6					M	1	0	4, 1, 0		0	4
391	391	1/4	1/4	3/4	4	1	viio6		e	I		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
391	391	1/2	1/2	3/4	4	1	I		e	I		I		I							M	1	0	0, 4, 1		0	0
392	392	0	0	3/4	4	1	I6		e	I		I6		I		6					M	1	0	4, 1, 0		0	4
392	392	1/4	1/4	3/4	4	1	viio6		e	I		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
392	392	1/2	1/2	3/4	4	1	I		e	I		I		I							M	1	0	0, 4, 1		0	0
393	393	1/4	1/4	3/4	4	1	vii%7		e	I		vii%7		vii	%	7					%7	1	0	5, 2, -1, 3		5	5
393	393	1/2	1/2	3/4	4	1	I		e	I		I		I							M	1	0	0, 4, 1		0	0
394	394	0	0	3/4	4	1	vi64		e	I		vi64		vi		64					m	1	0	4, 3, 0		3	4
394	394	1/4	1/4	3/4	4	1	#viio43/vi		e	I		#viio43/vi		#vii	o	43		vi			o7	1	0	2, -1, 8, 5		8	2
394	394	1/2	1/2	3/4	4	1	vi6		e	I		vi6		vi		6					m	1	0	0, 4, 3		3	0
395	395	0	0	3/4	4	1	viio6/V		e	I		viio6/V		vii	o	6		V			o	1	0	3, 0, 6		6	3
395	395	1/4	1/4	3/4	4	1	viio65/V		e	I		viio65/V		vii	o	65		V			o7	1	0	3, 0, -3, 6		6	3
400	400	0	0	3/4	4	1	Ger6		e	I		Ger6	Ger	vii	o	65	b3	V			Ger	1	0	-4, 0, -3, 6		6	-4
401	401	0	0	3/4	4	1	V(64)		e	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
401	401	1/4	1/4	3/4	4	1	V65/V		e	I		V65/V		V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
401	401	1/2	1/2	3/4	4	1	V2		e	I		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
402	402	0	0	3/4	4	1	I6		e	I		I6		I		6					M	1	0	4, 1, 0		0	4
402	402	1/4	1/4	3/4	4	1	V43		e	I		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
402	402	1/2	1/2	3/4	4	1	I		e	I		I		I							M	1	0	0, 4, 1		0	0
403	403	0	0	3/4	4	1	V65		e	I		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
404	404	1/2	1/2	3/4	4	1	V2		e	I		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
405	405	0	0	3/4	4	1	I		e	I		I		I							M	1	0	0, 4, 1		0	0
407	407	0	0	3/4	4	1	viio65/V		e	I		viio65/V		vii	o	65		V			o7	1	0	3, 0, -3, 6		6	3
408	408	0	0	3/4	4	1	V65		e	I		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
409	409	0	0	3/4	4	1	I		e	I		I		I							M	1	0	0, 4, 1		0	0
410	410	0	0	3/4	4	1	I6		e	I		I6		I		6					M	1	0	4, 1, 0		0	4
411	411	0	0	3/4	4	1	V64/V		e	I		V64/V		V		64		V			M	1	0	3, 2, 6		2	3
411	411	1/4	1/4	3/4	4	1	iio/V		e	I		iio/V		ii	o			V			o	1	0	3, 0, -3		3	3
412	412	0	0	3/4	4	1	V65		e	I		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
413	413	0	0	3/4	4	1	V65/vi		e	I		V65/vi		V		65		vi			Mm7	1	0	8, 5, 2, 4		4	8
414	414	0	0	3/4	4	1	vi		e	I		vi		vi							m	1	0	3, 0, 4		3	3
415	415	0	0	3/4	4	1	V65/vi		e	I		V65/vi		V		65		vi			Mm7	1	0	8, 5, 2, 4		4	8
416	416	0	0	3/4	4	1	vi		e	I		vi		vi							m	1	0	3, 0, 4		3	3
417	417	0	0	3/4	4	1	viio6/V		e	I		viio6/V		vii	o	6		V			o	1	0	3, 0, 6		6	3
417	417	1/4	1/4	3/4	4	1	vii%65/V		e	I		vii%65/V		vii	%	65		V			%7	1	0	3, 0, 4, 6		6	3
419	419	1/2	1/2	3/4	4	1	I		e	I		I		I							M	1	0	0, 4, 1		0	0
420	420	0	0	3/4	4	1	vii%7/V		e	I		vii%7/V		vii	%	7		V			%7	1	0	6, 3, 0, 4		6	6
421	421	0	0	3/4	4	1	i.viio6/V		e	i		viio6/V		vii	o	6		V			o	1	1	3, 0, 6		6	3
421	421	1/4	1/4	3/4	4	1	viio65/V		e	i		viio65/V		vii	o	65		V			o7	1	1	3, 0, -3, 6		6	3
423	423	1/2	1/2	3/4	4	1	i		e	i		i		i							m	1	1	0, -3, 1		0	0
424	424	0	0	3/4	4	1	viio7/V		e	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
425	425	0	0	3/4	4	1	V		e	i		V		V							M	1	1	1, 5, 2		1	1
425	425	1/4	1/4	3/4	4	1	V7(9)		e	i		V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
426	426	0	0	3/4	4	1	V65		e	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
427	427	0	0	3/4	4	1	V(64)		e	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
429	429	0	0	3/4	4	1	V		e	i		V		V							M	1	1	1, 5, 2		1	1
429	429	1/4	1/4	3/4	4	1	V7(9)		e	i		V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
430	430	0	0	3/4	4	1	V65		e	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
431	431	0	0	3/4	4	1	V(64)		e	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
433	433	0	0	3/4	4	1	#viio7		e	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
433	433	1/4	1/4	3/4	4	1	i(+6)		e	i		i(+6)		i			+6				m	1	1	0, -3, 1	-4	0	0
433	433	1/2	1/2	3/4	4	1	iio		e	i		iio		ii	o						o	1	1	2, -1, -4		2	2
434	434	1/4	1/4	3/4	4	1	i6		e	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
434	434	1/2	1/2	3/4	4	1	#viio43		e	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
435	435	0	0	3/4	4	1	V		e	i		V		V							M	1	1	1, 5, 2		1	1
435	435	1/2	1/2	3/4	4	1	V7		e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
436	436	0	0	3/4	4	1	V65		e	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
437	437	0	0	3/4	4	1	i[i\\		e	i	i	i		i						\\	m	1	1	0, -3, 1		0	0
438	438	0	0	3/4	4	1	iio6(2)		e	i	i	iio6(2)		ii	o	6	2				o	1	1	-1, -4, -3		2	-1
438	438	3/8	3/8	3/4	4	1	iio6		e	i	i	iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
438	438	1/2	1/2	3/4	4	1	#viio2		e	i	i	#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
439	439	0	0	3/4	4	1	i(4)		e	i	i	i(4)		i			4				m	1	1	0, -1, 1		0	0
439	439	3/8	3/8	3/4	4	1	i		e	i	i	i		i							m	1	1	0, -3, 1		0	0
440	440	0	0	3/4	4	1	#viio7		e	i	i	#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
440	440	3/8	3/8	3/4	4	1	#viio		e	i	i	#viio		#vii	o						o	1	1	5, 2, -1		5	5
441	441	0	0	3/4	4	1	i		e	i	i	i		i							m	1	1	0, -3, 1		0	0
442	442	0	0	3/4	4	1	iv7		e	i	i	iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
442	442	1/4	1/4	3/4	4	1	#viio43		e	i	i	#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
443	443	0	0	3/4	4	1	V7		e	i	i	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
443	443	1/4	1/4	3/4	4	1	i		e	i	i	i		i							m	1	1	0, -3, 1		0	0
444	444	0	0	3/4	4	1	#viio7		e	i	i	#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
444	444	3/8	3/8	3/4	4	1	#viio		e	i	i	#viio		#vii	o						o	1	1	5, 2, -1		5	5
445	445	0	0	3/4	4	1	i]		e	i	i	i		i							m	1	1	0, -3, 1		0	0
445	445	1/2	1/2	3/4	4	1	i64		e	i		i64		i		64					m	1	1	1, 0, -3		0	1
446	446	0	0	3/4	4	1	iio6(2)		e	i		iio6(2)		ii	o	6	2				o	1	1	-1, -4, -3		2	-1
446	446	3/8	3/8	3/4	4	1	iio6		e	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
447	447	0	0	3/4	4	1	#viio6(2)/iv		e	i		#viio6(2)/iv		#vii	o	6	2	iv			o	1	1	1, -2, -1		4	1
447	447	3/8	3/8	3/4	4	1	#viio6/iv		e	i		#viio6/iv		#vii	o	6		iv			o	1	1	1, -2, 4		4	1
448	448	0	0	3/4	4	1	iv6(2)		e	i		iv6(2)		iv		6	2				m	1	1	-4, 0, 1		-1	-4
448	448	3/8	3/8	3/4	4	1	iv6		e	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
449	449	0	0	3/4	4	1	iio6(2)/iv		e	i		iio6(2)/iv		ii	o	6	2	iv			o	1	1	-2, -5, -4		1	-2
449	449	1/4	1/4	3/4	4	1	iio6/iv		e	i		iio6/iv		ii	o	6		iv			o	1	1	-2, -5, 1		1	-2
449	449	3/8	3/8	3/4	4	1	V7/iv		e	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
450	450	0	0	3/4	4	1	IV6/iv		e	i		IV6/iv		IV		6		iv			M	1	1	2, -1, -2		-2	2
450	450	3/8	3/8	3/4	4	1	#viio/iv		e	i		#viio/iv		#vii	o			iv			o	1	1	4, 1, -2		4	4
451	451	0	0	3/4	4	1	iv		e	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
451	451	1/4	1/4	3/4	4	1	iv6		e	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
451	451	1/2	1/2	3/4	4	1	iv		e	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
454	454	0	0	3/4	4	1	bII		e	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
455	455	0	0	3/4	4	1	VI64		e	i		VI64		VI		64					M	1	1	-3, -4, 0		-4	-3
456	456	0	0	3/4	4	1	#viio7/iv		e	i		#viio7/iv		#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
457	457	0	0	3/4	4	1	iv		e	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
458	458	0	0	3/4	4	1	Ger6		e	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
459	459	0	0	3/4	4	1	V(64)		e	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
460	460	0	0	3/4	4	1	V7		e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
461	461	0	0	3/4	4	1	i[i\\		e	i	i	i		i						\\	m	1	1	0, -3, 1		0	0
462	462	0	0	3/4	4	1	iio6(2)		e	i	i	iio6(2)		ii	o	6	2				o	1	1	-1, -4, -3		2	-1
462	462	3/8	3/8	3/4	4	1	iio6		e	i	i	iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
462	462	1/2	1/2	3/4	4	1	#viio2		e	i	i	#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
463	463	0	0	3/4	4	1	i(4)		e	i	i	i(4)		i			4				m	1	1	0, -1, 1		0	0
463	463	3/8	3/8	3/4	4	1	i		e	i	i	i		i							m	1	1	0, -3, 1		0	0
464	464	0	0	3/4	4	1	#viio7		e	i	i	#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
464	464	3/8	3/8	3/4	4	1	#viio		e	i	i	#viio		#vii	o						o	1	1	5, 2, -1		5	5
