mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
283	283	1/2	1/2	4/4	1	1	V7	c	III		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
284	284	0	0	4/4	1	1	I\\	c	III		I		I					\\	M	1	0	0, 4, 1		0	0
284	284	1/2	1/2	4/4	1	1	V43	c	III		V43		V		43				Mm7	1	0	2, -1, 1, 5		1	2
285	285	0	0	4/4	1	1	I6	c	III		I6		I		6				M	1	0	4, 1, 0		0	4
285	285	1/2	1/2	4/4	1	1	#viio65/ii	c	III		#viio65/ii		#vii	o	65		ii		o7	1	0	4, 1, -2, 7		7	4
286	286	0	0	4/4	1	1	ii6	c	III		ii6		ii		6				m	1	0	-1, 3, 2		2	-1
286	286	1/4	1/4	4/4	1	1	ii65	c	III		ii65		ii		65				mm7	1	0	-1, 3, 0, 2		2	-1
286	286	1/2	1/2	4/4	1	1	viio7(11)/V	c	III		viio7(11)/V		vii	o	7	11	V		o7	1	0	6, 3, 0, -3	5	6	6
286	286	3/4	3/4	4/4	1	1	viio7/V	c	III		viio7/V		vii	o	7		V		o7	1	0	6, 3, 0, -3		6	6
287	287	0	0	4/4	1	1	V(964)	c	III		V(964)		V			964			M	1	0	1, 0, 4	3	1	1
287	287	1/4	1/4	4/4	1	1	V(64)	c	III		V(64)		V			64			M	1	0	1, 0, 4		1	1
287	287	1/2	1/2	4/4	1	1	V65/vi	c	III		V65/vi		V		65		vi		Mm7	1	0	8, 5, 2, 4		4	8
287	287	3/4	3/4	4/4	1	1	V7/vi	c	III		V7/vi		V		7		vi		Mm7	1	0	4, 8, 5, 2		4	4
288	288	0	0	4/4	1	1	vi	c	III		vi		vi						m	1	0	3, 0, 4		3	3
288	288	1/4	1/4	4/4	1	1	vi64	c	III		vi64		vi		64				m	1	0	4, 3, 0		3	4
288	288	1/2	1/2	4/4	1	1	V2/vi	c	III		V2/vi		V		2		vi		Mm7	1	0	2, 4, 8, 5		4	2
288	288	3/4	3/4	4/4	1	1	V/vi	c	III		V/vi		V				vi		M	1	0	4, 8, 5		4	4
289	289	0	0	4/4	1	1	V(64)/vi	c	III		V(64)/vi		V			64	vi		M	1	0	4, 3, 0		4	4
289	289	1/2	1/2	4/4	1	1	V2/vi	c	III		V2/vi		V		2		vi		Mm7	1	0	2, 4, 8, 5		4	2
290	290	0	0	4/4	1	1	vi6	c	III		vi6		vi		6				m	1	0	0, 4, 3		3	0
290	290	1/2	1/2	4/4	1	1	V43/vi	c	III		V43/vi		V		43		vi		Mm7	1	0	5, 2, 4, 8		4	5
291	291	0	0	4/4	1	1	vi	c	III		vi		vi						m	1	0	3, 0, 4		3	3
292	292	0	0	4/4	1	1	ii65(13)	c	III		ii65(13)		ii		65	13			mm7	1	0	-1, 3, 0, 2	5	2	-1
292	292	1/4	1/4	4/4	1	1	ii65	c	III		ii65		ii		65				mm7	1	0	-1, 3, 0, 2		2	-1
292	292	1/2	1/2	4/4	1	1	ii7	c	III		ii7		ii		7				mm7	1	0	2, -1, 3, 0		2	2
293	293	0	0	4/4	1	1	V(64)	c	III		V(64)		V			64			M	1	0	1, 0, 4		1	1
294	294	0	0	4/4	1	1	V7	c	III		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
295	295	0	0	4/4	1	1	I[I\\	c	III	I	I		I					\\	M	1	0	0, 4, 1		0	0
295	295	1/2	1/2	4/4	1	1	V2/IV	c	III	I	V2/IV		V		2		IV		Mm7	1	0	-2, 0, 4, 1		0	-2
296	296	0	0	4/4	1	1	IV6	c	III	I	IV6		IV		6				M	1	0	3, 0, -1		-1	3
296	296	1/2	1/2	4/4	1	1	V43/IV	c	III	I	V43/IV		V		43		IV		Mm7	1	0	1, -2, 0, 4		0	1
297	297	0	0	4/4	1	1	viio7(b4)/V	c	III	I	viio7(b4)/V		vii	o	7	b4	V		o7	1	0	6, -2, 0, -3		6	6
297	297	1/4	1/4	4/4	1	1	viio7/V	c	III	I	viio7/V		vii	o	7		V		o7	1	0	6, 3, 0, -3		6	6
297	297	1/2	1/2	4/4	1	1	viio64	c	III	I	viio64		vii	o	64				o	1	0	-1, 5, 2		5	-1
298	298	0	0	4/4	1	1	I6	c	III	I	I6		I		6				M	1	0	4, 1, 0		0	4
298	298	1/2	1/2	4/4	1	1	V43	c	III	I	V43		V		43				Mm7	1	0	2, -1, 1, 5		1	2
299	299	0	0	4/4	1	1	I(4)	c	III	I	I(4)		I			4			M	1	0	0, -1, 1		0	0
299	299	1/4	1/4	4/4	1	1	I	c	III	I	I		I						M	1	0	0, 4, 1		0	0
299	299	1/2	1/2	4/4	1	1	V2/IV	c	III	I	V2/IV		V		2		IV		Mm7	1	0	-2, 0, 4, 1		0	-2
300	300	0	0	4/4	1	1	IV6	c	III	I	IV6		IV		6				M	1	0	3, 0, -1		-1	3
300	300	1/2	1/2	4/4	1	1	V43/IV	c	III	I	V43/IV		V		43		IV		Mm7	1	0	1, -2, 0, 4		0	1
301	301	0	0	4/4	1	1	viio7(b11)/V	c	III	I	viio7(b11)/V		vii	o	7	b11	V		o7	1	0	6, 3, 0, -3	-2	6	6
301	301	1/4	1/4	4/4	1	1	viio7/V	c	III	I	viio7/V		vii	o	7		V		o7	1	0	6, 3, 0, -3		6	6
301	301	1/2	1/2	4/4	1	1	V2	c	III	I	V2		V		2				Mm7	1	0	-1, 1, 5, 2		1	-1
302	302	0	0	4/4	1	1	I6]	c	III	I	I6		I		6				M	1	0	4, 1, 0		0	4
302	302	1/2	1/2	4/4	1	1	V43(+4)	c	III		V43(+4)		V		43	+4			Mm7	1	0	2, -1, 1, 5	0	1	2
303	303	0	0	4/4	1	1	I(4)	c	III		I(4)		I			4			M	1	0	0, -1, 1		0	0
303	303	1/4	1/4	4/4	1	1	I	c	III		I		I						M	1	0	0, 4, 1		0	0
304	304	0	0	4/4	1	1	V(4)	c	III		V(4)		V			4			M	1	0	1, 0, 2		1	1
304	304	1/4	1/4	4/4	1	1	V	c	III		V		V						M	1	0	1, 5, 2		1	1
304	304	1/2	1/2	4/4	1	1	V7	c	III		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
304	304	3/4	3/4	4/4	1	1	V	c	III		V		V						M	1	0	1, 5, 2		1	1
305	305	0	0	4/4	1	1	I(4)	c	III		I(4)		I			4			M	1	0	0, -1, 1		0	0
305	305	1/4	1/4	4/4	1	1	I	c	III		I		I						M	1	0	0, 4, 1		0	0
306	306	0	0	4/4	1	1	V7(4)	c	III		V7(4)		V		7	4			Mm7	1	0	1, 0, 2, -1		1	1
306	306	1/4	1/4	4/4	1	1	V7	c	III		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
306	306	3/4	3/4	4/4	1	1	V	c	III		V		V						M	1	0	1, 5, 2		1	1
307	307	0	0	4/4	1	1	I\\	c	III		I		I					\\	M	1	0	0, 4, 1		0	0
