mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
60	60	0	0	4/4	1	1	V65	G	I		V65		V		65				Mm7	0	0	5, 2, -1, 1		1	5
60	60	1/8	1/8	4/4	1	1	V7	G	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
60	60	1/4	1/4	4/4	1	1	vi	G	I		vi		vi						m	0	0	3, 0, 4		3	3
60	60	3/8	3/8	4/4	1	1	ii6	G	I		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
60	60	1/2	1/2	4/4	1	1	V(64)	G	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
60	60	5/8	5/8	4/4	1	1	V	G	I		V		V						M	0	0	1, 5, 2		1	1
60	60	3/4	3/4	4/4	1	1	vi2	G	I		vi2		vi		2				mm7	0	0	1, 3, 0, 4		3	1
60	60	7/8	7/8	4/4	1	1	V	G	I		V		V						M	0	0	1, 5, 2		1	1
61	61	0	0	4/4	1	1	I\\	G	I		I		I					\\	M	0	0	0, 4, 1		0	0
61	61	1/8	1/8	4/4	1	1	V43/V	G	I		V43/V		V		43		V		Mm7	0	0	3, 0, 2, 6		2	3
61	61	1/4	1/4	4/4	1	1	V(4)	G	I		V(4)		V			4			M	0	0	1, 0, 2		1	1
61	61	3/8	3/8	4/4	1	1	V65/V	G	I		V65/V		V		65		V		Mm7	0	0	6, 3, 0, 2		2	6
61	61	1/2	1/2	4/4	1	1	V2/V	G	I		V2/V		V		2		V		Mm7	0	0	0, 2, 6, 3		2	0
61	61	5/8	5/8	4/4	1	1	V65/V	G	I		V65/V		V		65		V		Mm7	0	0	6, 3, 0, 2		2	6
61	61	3/4	3/4	4/4	1	1	V(11)	G	I		V(11)		V			11			M	0	0	1, 5, 2	0	1	1
61	61	7/8	7/8	4/4	1	1	V43/V	G	I		V43/V		V		43		V		Mm7	0	0	3, 0, 2, 6		2	3
62	62	0	0	4/4	1	1	V2/V	G	I		V2/V		V		2		V		Mm7	0	0	0, 2, 6, 3		2	0
62	62	1/8	1/8	4/4	1	1	V43/V	G	I		V43/V		V		43		V		Mm7	0	0	3, 0, 2, 6		2	3
62	62	1/4	1/4	4/4	1	1	V6(11)	G	I		V6(11)		V		6	11			M	0	0	5, 2, 1	0	1	5
62	62	3/8	3/8	4/4	1	1	IV(9)/V	G	I		IV(9)/V		IV			9	V		M	0	0	0, 4, 1	2	0	0
62	62	1/2	1/2	4/4	1	1	vii%65/V	G	I		vii%65/V		vii	%	65		V		%7	0	0	3, 0, 4, 6		6	3
62	62	5/8	5/8	4/4	1	1	vi6/V	G	I		vi6/V		vi		6		V		m	0	0	1, 5, 4		4	1
62	62	3/4	3/4	4/4	1	1	V6/V	G	I		V6/V		V		6		V		M	0	0	6, 3, 2		2	6
62	62	7/8	7/8	4/4	1	1	V65/V	G	I		V65/V		V		65		V		Mm7	0	0	6, 3, 0, 2		2	6
63	63	0	0	4/4	1	1	V2	G	I		V2		V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
63	63	1/8	1/8	4/4	1	1	V65	G	I		V65		V		65				Mm7	0	0	5, 2, -1, 1		1	5
63	63	1/4	1/4	4/4	1	1	I	G	I		I		I						M	0	0	0, 4, 1		0	0
63	63	3/8	3/8	4/4	1	1	V43	G	I		V43		V		43				Mm7	0	0	2, -1, 1, 5		1	2
63	63	1/2	1/2	4/4	1	1	I6	G	I		I6		I		6				M	0	0	4, 1, 0		0	4
63	63	5/8	5/8	4/4	1	1	VM65(#5)/IV	G	I		VM65(#5)/IV		V	M	65	#5	IV		MM7	0	0	4, 8, 5, 0		0	4
63	63	3/4	3/4	4/4	1	1	IV	G	I		IV		IV						M	0	0	-1, 3, 0		-1	-1
63	63	7/8	7/8	4/4	1	1	V65/IV	G	I		V65/IV		V		65		IV		Mm7	0	0	4, 1, -2, 0		0	4
64	64	0	0	4/4	1	1	IV6	G	I		IV6		IV		6				M	0	0	3, 0, -1		-1	3
64	64	1/8	1/8	4/4	1	1	V2/IV	G	I		V2/IV		V		2		IV		Mm7	0	0	-2, 0, 4, 1		0	-2
64	64	1/4	1/4	4/4	1	1	IV6	G	I		IV6		IV		6				M	0	0	3, 0, -1		-1	3
64	64	3/8	3/8	4/4	1	1	V64/IV	G	I		V64/IV		V		64		IV		M	0	0	1, 0, 4		0	1
64	64	1/2	1/2	4/4	1	1	viio64	G	I		viio64		vii	o	64				o	0	0	-1, 5, 2		5	-1
64	64	3/4	3/4	4/4	1	1	I6	G	I		I6		I		6				M	0	0	4, 1, 0		0	4
65	65	0	0	4/4	1	1	viio6	G	I		viio6		vii	o	6				o	0	0	2, -1, 5		5	2
65	65	1/4	1/4	4/4	1	1	#viio7/ii	G	I		#viio7/ii		#vii	o	7		ii		o7	0	0	7, 4, 1, -2		7	7
65	65	1/2	1/2	4/4	1	1	ii	G	I		ii		ii						m	0	0	2, -1, 3		2	2
65	65	3/4	3/4	4/4	1	1	ii6	G	I		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
66	66	0	0	4/4	1	1	V(64)	G	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
66	66	1/4	1/4	4/4	1	1	V7	G	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
66	66	1/2	1/2	4/4	1	1	I\\	G	I		I		I					\\	M	0	0	0, 4, 1		0	0
67	67	0	0	4/4	1	1	V6(+4)	G	I		V6(+4)		V		6	+4			M	0	0	5, 2, 1	0	1	5
67	67	3/16	3/16	4/4	1	1	IV6	G	I		IV6		IV		6				M	0	0	3, 0, -1		-1	3
67	67	1/4	1/4	4/4	1	1	I	G	I		I		I						M	0	0	0, 4, 1		0	0
67	67	1/2	1/2	4/4	1	1	vii%43/V	G	I		vii%43/V		vii	%	43		V		%7	0	0	0, 4, 6, 3		6	0
67	67	11/16	11/16	4/4	1	1	V7/vi	G	I		V7/vi		V		7		vi		Mm7	0	0	4, 8, 5, 2		4	4
67	67	3/4	3/4	4/4	1	1	vi	G	I		vi		vi						m	0	0	3, 0, 4		3	3
67	67	7/8	7/8	4/4	1	1	V65/V	G	I		V65/V		V		65		V		Mm7	0	0	6, 3, 0, 2		2	6
68	68	0	0	4/4	1	1	V(64)	G	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
68	68	1/8	1/8	4/4	1	1	#viio64/ii	G	I		#viio64/ii		#vii	o	64		ii		o	0	0	1, 7, 4		7	1
68	68	1/4	1/4	4/4	1	1	V7	G	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
68	68	1/2	1/2	4/4	1	1	I\\	G	I		I		I					\\	M	0	0	0, 4, 1		0	0
69	69	0	0	4/4	1	1	V6(+4)	G	I		V6(+4)		V		6	+4			M	0	0	5, 2, 1	0	1	5
69	69	3/16	3/16	4/4	1	1	IV6	G	I		IV6		IV		6				M	0	0	3, 0, -1		-1	3
69	69	1/4	1/4	4/4	1	1	V(64)	G	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
69	69	1/2	1/2	4/4	1	1	V(116)	G	I		V(116)		V			116			M	0	0	1, 5, 4	0	1	1
69	69	11/16	11/16	4/4	1	1	viio7/V	G	I		viio7/V		vii	o	7		V		o7	0	0	6, 3, 0, -3		6	6
69	69	3/4	3/4	4/4	1	1	V(b64)	G	I		V(b64)		V			b64			M	0	0	1, 0, -3		1	1
69	69	7/8	7/8	4/4	1	1	viio65/V	G	I		viio65/V		vii	o	65		V		o7	0	0	3, 0, -3, 6		6	3
70	70	1/8	1/8	4/4	1	1	viio7/V	G	I		viio7/V		vii	o	7		V		o7	0	0	6, 3, 0, -3		6	6
70	70	1/4	1/4	4/4	1	1	V(b64)	G	I		V(b64)		V			b64			M	0	0	1, 0, -3		1	1
70	70	3/8	3/8	4/4	1	1	viio65/V	G	I		viio65/V		vii	o	65		V		o7	0	0	3, 0, -3, 6		6	3
70	70	1/2	1/2	4/4	1	1	V2	G	I		V2		V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
70	70	5/8	5/8	4/4	1	1	I6	G	I		I6		I		6				M	0	0	4, 1, 0		0	4
70	70	3/4	3/4	4/4	1	1	ii	G	I		ii		ii						m	0	0	2, -1, 3		2	2
70	70	7/8	7/8	4/4	1	1	#viio7/vi	G	I		#viio7/vi		#vii	o	7		vi		o7	0	0	8, 5, 2, -1		8	8
71	71	0	0	4/4	1	1	vi\\	G	I		vi		vi					\\	m	0	0	3, 0, 4		3	3
71	71	1/2	1/2	4/4	1	1	V65/V	G	I		V65/V		V		65		V		Mm7	0	0	6, 3, 0, 2		2	6
72	72	1/2	1/2	4/4	1	1	V7	G	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
73	73	0	0	4/4	1	1	I\\	G	I		I		I					\\	M	0	0	0, 4, 1		0	0
73	73	3/8	3/8	4/4	1	1	I6	G	I		I6		I		6				M	0	0	4, 1, 0		0	4
73	73	1/2	1/2	4/4	1	1	V65/V	G	I		V65/V		V		65		V		Mm7	0	0	6, 3, 0, 2		2	6
74	74	1/2	1/2	4/4	1	1	V7	G	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
75	75	0	0	4/4	1	1	I[I	G	I	I	I		I						M	0	0	0, 4, 1		0	0
75	75	1/2	1/2	4/4	1	1	viio6	G	I	I	viio6		vii	o	6				o	0	0	2, -1, 5		5	2
75	75	3/4	3/4	4/4	1	1	V	G	I	I	V		V						M	0	0	1, 5, 2		1	1
76	76	0	0	4/4	1	1	V7/IV	G	I	I	V7/IV		V		7		IV		Mm7	0	0	0, 4, 1, -2		0	0
76	76	1/2	1/2	4/4	1	1	IV]	G	I	I	IV		IV						M	0	0	-1, 3, 0		-1	-1
77	77	0	0	4/4	1	1	iv	G	I		iv		iv						m	0	0	-1, -4, 0		-1	-1
77	77	1/2	1/2	4/4	1	1	V7	G	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
78	78	0	0	4/4	1	1	I	G	I		I		I						M	0	0	0, 4, 1		0	0
78	78	1/2	1/2	4/4	1	1	I6	G	I		I6		I		6				M	0	0	4, 1, 0		0	4
79	79	0	0	4/4	1	1	I	G	I		I		I						M	0	0	0, 4, 1		0	0
79	79	1/4	1/4	4/4	1	1	I64	G	I		I64		I		64				M	0	0	1, 0, 4		0	1
79	79	1/2	1/2	4/4	1	1	I\\	G	I		I		I					\\	M	0	0	0, 4, 1		0	0
