mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
97	97	384	384	3.0	0	0	4/4	4	1		V2		D	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
97	97	387	387	1.0	3/4	3/4	4/4	4	1		V65		D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
98	98	388	388	2.0	0	0	4/4	4	1		I\\		D	V		I		I						\\	M	0	0	0, 4, 1		0	0
98	98	390	390	2.0	1/2	1/2	4/4	4	1		V43		D	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
99	99	392	392	2.0	0	0	4/4	4	1		I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
99	99	394	394	2.0	1/2	1/2	4/4	4	1		V65/V		D	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
100	100	396	396	2.0	0	0	4/4	4	1		V(64)		D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
100	100	398	398	2.0	1/2	1/2	4/4	4	1		V2		D	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
101	101	400	400	2.0	0	0	4/4	4	1		I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
101	101	402	402	2.0	1/2	1/2	4/4	4	1		V65		D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
102	102	404	404	2.0	0	0	4/4	4	1		I		D	V		I		I							M	0	0	0, 4, 1		0	0
102	102	406	406	2.0	1/2	1/2	4/4	4	1		viio6		D	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
103	103	408	408	2.0	0	0	4/4	4	1		I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
103	103	410	410	2.0	1/2	1/2	4/4	4	1		V43/V		D	V		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
104	104	412	412	2.0	0	0	4/4	4	1		V(64)		D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
104	104	414	414	2.0	1/2	1/2	4/4	4	1		V7		D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
105	105	416	416	2.0	0	0	4/4	4	1		I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
105	105	418	418	2.0	1/2	1/2	4/4	4	1		I		D	V		I		I							M	0	0	0, 4, 1		0	0
106	106	420	420	3.0	0	0	4/4	4	1		V7		D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
106	106	423	423	1.0	3/4	3/4	4/4	4	1		I		D	V		I		I							M	0	0	0, 4, 1		0	0
107	107	424	424	2.0	0	0	4/4	4	1		I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
107	107	426	426	2.0	1/2	1/2	4/4	4	1		I		D	V		I		I							M	0	0	0, 4, 1		0	0
108	108	428	428	6.0	0	0	4/4	4	1		V7		D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
109	109	434	434	2.0	1/2	1/2	4/4	4	1		V65		D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
110	110	436	436	2.0	0	0	4/4	4	1		V7		D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
110	110	438	438	2.0	1/2	1/2	4/4	4	1		V65		D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
111	111	440	440	2.0	0	0	4/4	4	1		V7		D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
111	111	442	442	2.0	1/2	1/2	4/4	4	1		V65		D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
112	112	444	444	1.0	0	0	4/4	4	1		V		D	V		V		V							M	0	0	1, 5, 2		1	1
112	112	445	445	1.0	1/4	1/4	4/4	4	1		V64		D	V		V64		V		64					M	0	0	2, 1, 5		1	2
112	112	446	446	2.0	1/2	1/2	4/4	4	1		V		D	V		V		V							M	0	0	1, 5, 2		1	1
113	113	448	448	0.5	0	0	4/4	4	1		I64		D	V		I64		I		64					M	0	0	1, 0, 4		0	1
113	113	897/2	897/2	0.5	1/8	1/8	4/4	4	1		viio64		D	V		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
113	113	449	449	0.5	1/4	1/4	4/4	4	1		I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
113	113	899/2	899/2	0.5	3/8	3/8	4/4	4	1		viio6		D	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
113	113	450	450	0.5	1/2	1/2	4/4	4	1		I		D	V		I		I							M	0	0	0, 4, 1		0	0
113	113	901/2	901/2	0.5	5/8	5/8	4/4	4	1		viio6		D	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
113	113	451	451	0.5	3/4	3/4	4/4	4	1		I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
113	113	903/2	903/2	0.5	7/8	7/8	4/4	4	1		viio64		D	V		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
114	114	452	452	0.5	0	0	4/4	4	1		I64		D	V		I64		I		64					M	0	0	1, 0, 4		0	1
114	114	905/2	905/2	0.5	1/8	1/8	4/4	4	1		V6		D	V		V6		V		6					M	0	0	5, 2, 1		1	5
114	114	453	453	0.5	1/4	1/4	4/4	4	1		I		D	V		I		I							M	0	0	0, 4, 1		0	0
114	114	907/2	907/2	0.5	3/8	3/8	4/4	4	1		viio6		D	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
114	114	454	454	0.5	1/2	1/2	4/4	4	1		I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
114	114	909/2	909/2	0.5	5/8	5/8	4/4	4	1		I.vi7		D	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
114	114	455	455	0.5	3/4	3/4	4/4	4	1		viio		D	I		viio		vii	o						o	0	0	5, 2, -1		5	5
114	114	911/2	911/2	0.5	7/8	7/8	4/4	4	1		I		D	I		I		I							M	0	0	0, 4, 1		0	0
115	115	456	456	0.5	0	0	4/4	4	1		ii		D	I		ii		ii							m	0	0	2, -1, 3		2	2
115	115	913/2	913/2	0.5	1/8	1/8	4/4	4	1		#viio64/ii		D	I		#viio64/ii		#vii	o	64		ii			o	0	0	1, 7, 4		7	1
115	115	457	457	0.5	1/4	1/4	4/4	4	1		ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
115	115	915/2	915/2	0.5	3/8	3/8	4/4	4	1		#viio6/ii		D	I		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
115	115	458	458	0.5	1/2	1/2	4/4	4	1		ii		D	I		ii		ii							m	0	0	2, -1, 3		2	2
115	115	917/2	917/2	0.5	5/8	5/8	4/4	4	1		V6/ii		D	I		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
115	115	459	459	0.5	3/4	3/4	4/4	4	1		viio6		D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
115	115	919/2	919/2	0.5	7/8	7/8	4/4	4	1		I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
116	116	460	460	0.5	0	0	4/4	4	1		ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
116	116	921/2	921/2	0.5	1/8	1/8	4/4	4	1		viio6/V		D	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
116	116	461	461	0.5	1/4	1/4	4/4	4	1		V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
116	116	923/2	923/2	0.5	3/8	3/8	4/4	4	1		viio64/V		D	I		viio64/V		vii	o	64		V			o	0	0	0, 6, 3		6	0
116	116	462	462	0.5	1/2	1/2	4/4	4	1		V64		D	I		V64		V		64					M	0	0	2, 1, 5		1	2
116	116	925/2	925/2	0.5	5/8	5/8	4/4	4	1		V6/V		D	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
116	116	463	463	0.5	3/4	3/4	4/4	4	1		iii6		D	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
116	116	927/2	927/2	0.5	7/8	7/8	4/4	4	1		IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
117	117	464	464	2.0	0	0	4/4	4	1		viio7		D	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
117	117	466	466	2.0	1/2	1/2	4/4	4	1		iio64		D	I		iio64		ii	o	64					o	0	0	-4, 2, -1		2	-4
118	118	468	468	2.0	0	0	4/4	4	1		V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
118	118	470	470	6.0	1/2	1/2	4/4	4	1		V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
120	120		476		0	0	4/4	4	1	1	I\\		D	I		I		I						\\	M	0	0	0, 4, 1		0	0
121	120	476	480	12.0	0	0	4/4	4	1	2	#viio7/ii		D	I		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
124	123	488	492	4.0	0	0	4/4	4	1		v64		D	I		v64		v		64					m	0	0	2, 1, -2		1	2
125	124	492	496	8.0	0	0	4/4	4	1		viio7/IV		D	I		viio7/IV		vii	o	7		IV			o7	0	0	4, 1, -2, -5		4	4
127	126	500	504	4.0	0	0	4/4	4	1		V65/IV		D	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
128	127	504	508	4.0	0	0	4/4	4	1		IV64/IV		D	I		IV64/IV		IV		64		IV			M	0	0	-1, -2, 2		-2	-1
129	128	508	512	4.0	0	0	4/4	4	1		V65/IV		D	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
130	129	512	516	4.0	0	0	4/4	4	1		IV64/IV		D	I		IV64/IV		IV		64		IV			M	0	0	-1, -2, 2		-2	-1
131	130	516	520	2.0	0	0	4/4	4	1		V65/IV\\		D	I		V65/IV		V		65		IV		\\	Mm7	0	0	4, 1, -2, 0		0	4
131	130	518	522	1.0	1/2	1/2	4/4	4	1		viio		D	I		viio		vii	o						o	0	0	5, 2, -1		5	5
131	130	519	523	1.0	3/4	3/4	4/4	4	1		I		D	I		I		I							M	0	0	0, 4, 1		0	0
132	131	520	524	1.0	0	0	4/4	4	1		viio		D	I		viio		vii	o						o	0	0	5, 2, -1		5	5
132	131	521	525	1.0	1/4	1/4	4/4	4	1		I		D	I		I		I							M	0	0	0, 4, 1		0	0
132	131	522	526	1.0	1/2	1/2	4/4	4	1		ii		D	I		ii		ii							m	0	0	2, -1, 3		2	2
132	131	523	527	1.0	3/4	3/4	4/4	4	1		viio/IV		D	I		viio/IV		vii	o			IV			o	0	0	4, 1, -2		4	4
133	132	524	528	1.0	0	0	4/4	4	1		IV/IV		D	I		IV/IV		IV				IV			M	0	0	-2, 2, -1		-2	-2
133	132	525	529	3.0	1/4	1/4	4/4	4	1		viio/IV		D	I		viio/IV		vii	o			IV			o	0	0	4, 1, -2		4	4
134	133	528	532	1.0	0	0	4/4	4	1		IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
134	133	529	533	1.0	1/4	1/4	4/4	4	1		viio6		D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
134	133	530	534	2.0	1/2	1/2	4/4	4	1		V/IV		D	I		V/IV		V				IV			M	0	0	0, 4, 1		0	0
135	134	532	536	2.0	0	0	4/4	4	1		IV\\		D	I		IV		IV						\\	M	0	0	-1, 3, 0		-1	-1
135	134	534	538	1.0	1/2	1/2	4/4	4	1		V6/IV		D	I		V6/IV		V		6		IV			M	0	0	4, 1, 0		0	4
135	134	535	539	1.0	3/4	3/4	4/4	4	1		IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
136	135	536	540	1.0	0	0	4/4	4	1		V43/IV		D	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
136	135	537	541	1.0	1/4	1/4	4/4	4	1		IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
136	135	538	542	1.0	1/2	1/2	4/4	4	1		viio/IV		D	I		viio/IV		vii	o			IV			o	0	0	4, 1, -2		4	4
136	135	539	543	1.0	3/4	3/4	4/4	4	1		IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
137	136	540	544	2.0	0	0	4/4	4	1		iv/ii		D	I		iv/ii		iv				ii			m	0	0	1, -2, 2		1	1
137	136	542	546	2.0	1/2	1/2	4/4	4	1		iio6/ii		D	I		iio6/ii		ii	o	6		ii			o	0	0	1, -2, 4		4	1
138	137	544	548	1.0	0	0	4/4	4	1		ii%65/ii		D	I		ii%65/ii		ii	%	65		ii			%7	0	0	1, -2, 2, 4		4	1
138	137	545	549	1.0	1/4	1/4	4/4	4	1		V65/vi		D	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
138	137	546	550	1.0	1/2	1/2	4/4	4	1		V/ii		D	I		V/ii		V				ii			M	0	0	3, 7, 4		3	3
138	137	547	551	1.0	3/4	3/4	4/4	4	1		V64/ii		D	I		V64/ii		V		64		ii			M	0	0	4, 3, 7		3	4
139	138	548	552	1.0	0	0	4/4	4	1		ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
139	138	549	553	1.0	1/4	1/4	4/4	4	1		ii		D	I		ii		ii							m	0	0	2, -1, 3		2	2
139	138	550	554	1.0	1/2	1/2	4/4	4	1		V/ii		D	I		V/ii		V				ii			M	0	0	3, 7, 4		3	3
139	138	551	555	1.0	3/4	3/4	4/4	4	1		V(64)/ii		D	I		V(64)/ii		V			64	ii			M	0	0	3, 2, -1		3	3
140	139	552	556	1.0	0	0	4/4	4	1		V7/ii		D	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
140	139	553	557	1.0	1/4	1/4	4/4	4	1		ii		D	I		ii		ii							m	0	0	2, -1, 3		2	2
140	139	554	558	1.0	1/2	1/2	4/4	4	1		viio/IV		D	I		viio/IV		vii	o			IV			o	0	0	4, 1, -2		4	4
140	139	555	559	1.0	3/4	3/4	4/4	4	1		IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
141	140	556	560	7.0	0	0	4/4	4	1		V7/vi		D	I		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
142	141	563	567	1.0	3/4	3/4	4/4	4	1		V65/vi		D	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
143	142	564	568	1.0	0	0	4/4	4	1		vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
143	142	565	569	1.0	1/4	1/4	4/4	4	1		vi6		D	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
143	142	566	570	1.0	1/2	1/2	4/4	4	1		#viio2/vi		D	I		#viio2/vi		#vii	o	2		vi			o7	0	0	-1, 8, 5, 2		8	-1
143	142	567	571	1.0	3/4	3/4	4/4	4	1		iv6/vi		D	I		iv6/vi		iv		6		vi			m	0	0	-1, 3, 2		2	-1
144	143	568	572	1.0	0	0	4/4	4	1		vi64		D	I		vi64		vi		64					m	0	0	4, 3, 0		3	4
144	143	569	573	1.0	1/4	1/4	4/4	4	1		vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
144	143	570	574	1.0	1/2	1/2	4/4	4	1		#viio2/vi		D	I		#viio2/vi		#vii	o	2		vi			o7	0	0	-1, 8, 5, 2		8	-1
144	143	571	575	1.0	3/4	3/4	4/4	4	1		iv6/vi		D	I		iv6/vi		iv		6		vi			m	0	0	-1, 3, 2		2	-1
145	144	572	576	2.0	0	0	4/4	4	1		vi64		D	I		vi64		vi		64					m	0	0	4, 3, 0		3	4
145	144	574	578	1.0	1/2	1/2	4/4	4	1		#viio43/vi		D	I		#viio43/vi		#vii	o	43		vi			o7	0	0	2, -1, 8, 5		8	2
145	144	575	579	1.0	3/4	3/4	4/4	4	1		iv/vi		D	I		iv/vi		iv				vi			m	0	0	2, -1, 3		2	2
146	145	576	580	2.0	0	0	4/4	4	1		VI6		D	I		VI6		VI		6					M	0	0	7, 4, 3		3	7
146	145	578	582	2.0	1/2	1/2	4/4	4	1		vi6		D	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
147	146	580	584	2.0	0	0	4/4	4	1		V7/iii		D	I		V7/iii		V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
147	146	582	586	1.0	1/2	1/2	4/4	4	1		iv/iii		D	I		iv/iii		iv				iii			m	0	0	3, 0, 4		3	3
147	146	583	587	1.0	3/4	3/4	4/4	4	1		V/iii		D	I		V/iii		V				iii			M	0	0	5, 9, 6		5	5
148	147	584	588	1.0	0	0	4/4	4	1		iii6(#7#2)		D	I		iii6(#7#2)		iii		6	#7#2				m	0	0	6, 5, 9		4	6
148	147	585	589	1.0	1/4	1/4	4/4	4	1		iii64		D	I		iii64		iii		64					m	0	0	5, 4, 1		4	5
148	147	586	590	1.0	1/2	1/2	4/4	4	1		V6(6)/iii		D	I		V6(6)/iii		V		6	6	iii			M	0	0	9, 1, 5		5	9
148	147	587	591	1.0	3/4	3/4	4/4	4	1		V7/iii		D	I		V7/iii		V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
149	148	588	592	1.0	0	0	4/4	4	1		iii\\		D	I		iii		iii						\\	m	0	0	4, 1, 5		4	4
149	148	589	593	1.0	1/4	1/4	4/4	4	1		I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
149	148	590	594	1.0	1/2	1/2	4/4	4	1		vii%2		D	I		vii%2		vii	%	2					%7	0	0	3, 5, 2, -1		5	3
149	148	591	595	1.0	3/4	3/4	4/4	4	1		IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
150	149	592	596	1.0	0	0	4/4	4	1		I64		D	I		I64		I		64					M	0	0	1, 0, 4		0	1
150	149	593	597	1.0	1/4	1/4	4/4	4	1		I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
150	149	594	598	1.0	1/2	1/2	4/4	4	1		vii%2		D	I		vii%2		vii	%	2					%7	0	0	3, 5, 2, -1		5	3
150	149	595	599	1.0	3/4	3/4	4/4	4	1		IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
151	150	596	600	1.0	0	0	4/4	4	1		I64		D	I		I64		I		64					M	0	0	1, 0, 4		0	1
151	150	597	601	1.0	1/4	1/4	4/4	4	1		I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
151	150	598	602	1.0	1/2	1/2	4/4	4	1		vii%43		D	I		vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
151	150	599	603	1.0	3/4	3/4	4/4	4	1		IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
152	151	600	604	2.0	0	0	4/4	4	1		V43/ii		D	I		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
152	151	602	606	2.0	1/2	1/2	4/4	4	1		ii		D	I		ii		ii							m	0	0	2, -1, 3		2	2
153	152	604	608	1.0	0	0	4/4	4	1		#viio7/ii		D	I		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
153	152	605	609	1.0	1/4	1/4	4/4	4	1		V/ii		D	I		V/ii		V				ii			M	0	0	3, 7, 4		3	3
153	152	606	610	1.0	1/2	1/2	4/4	4	1		iv/ii		D	I		iv/ii		iv				ii			m	0	0	1, -2, 2		1	1
153	152	607	611	1.0	3/4	3/4	4/4	4	1		V/ii		D	I		V/ii		V				ii			M	0	0	3, 7, 4		3	3
154	153	608	612	1.0	0	0	4/4	4	1		ii6(2)		D	I		ii6(2)		ii		6	2				m	0	0	-1, 3, 4		2	-1
154	153	609	613	1.0	1/4	1/4	4/4	4	1		ii64		D	I		ii64		ii		64					m	0	0	3, 2, -1		2	3
154	153	610	614	1.0	1/2	1/2	4/4	4	1		V6(6)/ii		D	I		V6(6)/ii		V		6	6	ii			M	0	0	7, -1, 3		3	7
154	153	611	615	1.0	3/4	3/4	4/4	4	1		V7/ii		D	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
155	154	612	616	1.0	0	0	4/4	4	1		ii\\		D	I		ii		ii						\\	m	0	0	2, -1, 3		2	2
155	154	613	617	1.0	1/4	1/4	4/4	4	1		ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
155	154	614	618	1.0	1/2	1/2	4/4	4	1		vii%43/IV		D	I		vii%43/IV		vii	%	43		IV			%7	0	0	-2, 2, 4, 1		4	-2
155	154	615	619	1.0	3/4	3/4	4/4	4	1		bVII		D	I		bVII		bVII							M	0	0	-2, 2, -1		-2	-2
156	155	616	620	2.0	0	0	4/4	4	1		V/bVII		D	I		V/bVII		V				bVII			M	0	0	-1, 3, 0		-1	-1
156	155	618	622	1.0	1/2	1/2	4/4	4	1		vii%43/IV		D	I		vii%43/IV		vii	%	43		IV			%7	0	0	-2, 2, 4, 1		4	-2
156	155	619	623	1.0	3/4	3/4	4/4	4	1		bVII		D	I		bVII		bVII							M	0	0	-2, 2, -1		-2	-2
157	156	620	624	2.0	0	0	4/4	4	1		IV[V7/bVII		D	I	IV	V7/bVII		V		7		bVII			Mm7	0	0	-1, 3, 0, -3		-1	-1
157	156	622	626	1.0	1/2	1/2	4/4	4	1		vii%2/IV		D	I	IV	vii%2/IV		vii	%	2		IV			%7	0	0	2, 4, 1, -2		4	2
157	156	623	627	1.0	3/4	3/4	4/4	4	1		bVII6		D	I	IV	bVII6		bVII		6					M	0	0	2, -1, -2		-2	2
158	157	624	628	2.0	0	0	4/4	4	1		V/bVII		D	I	IV	V/bVII		V				bVII			M	0	0	-1, 3, 0		-1	-1
158	157	626	630	1.0	1/2	1/2	4/4	4	1		vii%43/IV		D	I	IV	vii%43/IV		vii	%	43		IV			%7	0	0	-2, 2, 4, 1		4	-2
158	157	627	631	1.0	3/4	3/4	4/4	4	1		bVII		D	I	IV	bVII		bVII							M	0	0	-2, 2, -1		-2	-2
159	158	628	632	2.0	0	0	4/4	4	1		IV]		D	I	IV	IV		IV							M	0	0	-1, 3, 0		-1	-1
159	158	630	634	1.0	1/2	1/2	4/4	4	1		viio65(116)		D	I		viio65(116)		vii	o	65	116				o7	0	0	2, 1, -4, 5	4	5	2
159	158	631	635	1.0	3/4	3/4	4/4	4	1		viio65		D	I		viio65		vii	o	65					o7	0	0	2, -1, -4, 5		5	2
160	159	632	636	2.0	0	0	4/4	4	1		i6		D	I		i6		i		6					m	0	0	-3, 1, 0		0	-3
160	159	634	638	1.0	1/2	1/2	4/4	4	1		viio6(1311)/bVII		D	I		viio6(1311)/bVII		vii	o	6	1311	bVII			o	0	0	0, -3, 3	-1, 2	3	0
160	159	635	639	3.0	3/4	3/4	4/4	4	1		viio65/bVII		D	I		viio65/bVII		vii	o	65		bVII			o7	0	0	0, -3, -6, 3		3	0
161	160	638	642	4.0	1/2	1/2	4/4	4	1		viio43/bVII		D	I		viio43/bVII		vii	o	43		bVII			o7	0	0	-3, -6, 3, 0		3	-3
162	161	642	646	2.0	1/2	1/2	4/4	4	1		viio2/bVII		D	I		viio2/bVII		vii	o	2		bVII			o7	0	0	-6, 3, 0, -3		3	-6
163	162	644	648	16.0	0	0	4/4	4	1		viio7/bVII		D	I		viio7/bVII		vii	o	7		bVII			o7	0	0	3, 0, -3, -6		3	3
167	166	660	664	7.0	0	0	4/4	4	1		bVII\\		D	I		bVII		bVII						\\	M	0	0	-2, 2, -1		-2	-2
168	167	667	671	1.0	3/4	3/4	4/4	4	1		bVII64		D	I		bVII64		bVII		64					M	0	0	-1, -2, 2		-2	-1
169	168	668	672	8.0	0	0	4/4	4	1		V2/bIII		D	I		V2/bIII		V		2		bIII			Mm7	0	0	-4, -2, 2, -1		-2	-4
171	170	676	680	15.0	0	0	4/4	4	1		V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
174	173	691	695	8.0	3/4	3/4	4/4	4	1		I		D	I		I		I							M	0	0	0, 4, 1		0	0
176	175	699	703	1.0	3/4	3/4	4/4	4	1		I64		D	I		I64		I		64					M	0	0	1, 0, 4		0	1
177	176	700	704	8.0	0	0	4/4	4	1		V2/IV		D	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
179	178	708	712	12.0	0	0	4/4	4	1		V7/ii		D	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
182	181	720	724	4.0	0	0	4/4	4	1		ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
183	182	724	728	4.0	0	0	4/4	4	1		V7/vi		D	I		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
184	183	728	732	6.0	0	0	4/4	4	1		vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
185	184	734	738	2.0	1/2	1/2	4/4	4	1		ii		D	I		ii		ii							m	0	0	2, -1, 3		2	2
186	185	736	740	7.0	0	0	4/4	4	1		V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
187	186	743	747	1.0	3/4	3/4	4/4	4	1		V2		D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
188	187	744	748	3.0	0	0	4/4	4	1		I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
188	187	747	751	2.0	3/4	3/4	4/4	4	1		IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
189	188	749	753	3.0	1/4	1/4	4/4	4	1		IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
190	189	752	756	1.0	0	0	4/4	4	1		V43(4)/IV		D	I		V43(4)/IV		V		43	4	IV			Mm7	0	0	1, -2, 0, -1		0	1
190	189	753	757	7.0	1/4	1/4	4/4	4	1		V43/IV		D	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
192	191	760	764	1.0	0	0	4/4	4	1		V43(4)/V		D	I		V43(4)/V		V		43	4	V			Mm7	0	0	3, 0, 2, 1		2	3
192	191	761	765	6.0	1/4	1/4	4/4	4	1		V43/V		D	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
193	192	767	771	1.0	3/4	3/4	4/4	4	1		V7/V		D	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
194	193	768	772	4.0	0	0	4/4	4	1		v		D	I		v		v							m	0	0	1, -2, 2		1	1
195	194	772	776	1.0	0	0	4/4	4	1		#viio6(2)/v		D	I		#viio6(2)/v		#vii	o	6	2	v			o	0	0	3, 0, 1		6	3
195	194	773	777	1.0	1/4	1/4	4/4	4	1		V2/v		D	I		V2/v		V		2		v			Mm7	0	0	0, 2, 6, 3		2	0
195	194	774	778	2.0	1/2	1/2	4/4	4	1		#viio65/v		D	I		#viio65/v		#vii	o	65		v			o7	0	0	3, 0, -3, 6		6	3
196	195	776	780	4.0	0	0	4/4	4	1		V2/v		D	I		V2/v		V		2		v			Mm7	0	0	0, 2, 6, 3		2	0
197	196	780	784	4.0	0	0	4/4	4	1		#viio65/vi		D	I		#viio65/vi		#vii	o	65		vi			o7	0	0	5, 2, -1, 8		8	5
198	197	784	788	4.0	0	0	4/4	4	1		V2/vi		D	I		V2/vi		V		2		vi			Mm7	0	0	2, 4, 8, 5		4	2
199	198	788	792	0.5	0	0	4/4	4	1		vi6		D	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
199	198	1577/2	1585/2	0.5	1/8	1/8	4/4	4	1		iv6/vi		D	I		iv6/vi		iv		6		vi			m	0	0	-1, 3, 2		2	-1
199	198	789	793	0.5	1/4	1/4	4/4	4	1		vi43		D	I		vi43		vi		43					mm7	0	0	4, 1, 3, 0		3	4
199	198	1579/2	1587/2	0.5	3/8	3/8	4/4	4	1		ii%65/vi		D	I		ii%65/vi		ii	%	65		vi			%7	0	0	2, -1, 3, 5		5	2
