mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
94	94	0	0	2/4	1	1	V65/vi		a	I		V65/vi		V		65		vi		Mm7	1	0	8, 5, 2, 4		4	8
94	94	1/8	1/8	2/4	1	1	IV6		a	I		IV6		IV		6				M	1	0	3, 0, -1		-1	3
94	94	1/4	1/4	2/4	1	1	IM43		a	I		IM43		I	M	43				MM7	1	0	1, 5, 0, 4		0	1
94	94	3/8	3/8	2/4	1	1	IV		a	I		IV		IV						M	1	0	-1, 3, 0		-1	-1
95	95	0	0	2/4	1	1	I6		a	I		I6		I		6				M	1	0	4, 1, 0		0	4
95	95	1/8	1/8	2/4	1	1	vi		a	I		vi		vi						m	1	0	3, 0, 4		3	3
95	95	1/4	1/4	2/4	1	1	IV		a	I		IV		IV						M	1	0	-1, 3, 0		-1	-1
95	95	3/8	3/8	2/4	1	1	V7		a	I		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
96	96	0	0	2/4	1	1	I\\		a	I		I		I					\\	M	1	0	0, 4, 1		0	0
96	96	1/8	1/8	2/4	1	1	V2		a	I		V2		V		2				Mm7	1	0	-1, 1, 5, 2		1	-1
96	96	1/4	1/4	2/4	1	1	I6		a	I		I6		I		6				M	1	0	4, 1, 0		0	4
96	96	3/8	3/8	2/4	1	1	V64		a	I		V64		V		64				M	1	0	2, 1, 5		1	2
97	97	0	0	2/4	1	1	I		a	I		I		I						M	1	0	0, 4, 1		0	0
97	97	1/8	1/8	2/4	1	1	V65		a	I		V65		V		65				Mm7	1	0	5, 2, -1, 1		1	5
97	97	1/4	1/4	2/4	1	1	I		a	I		I		I						M	1	0	0, 4, 1		0	0
97	97	3/8	3/8	2/4	1	1	V+		a	I		V+		V	+					+	1	0	1, 5, 9		1	1
98	98	0	0	2/4	1	1	I		a	I		I		I						M	1	0	0, 4, 1		0	0
98	98	1/8	1/8	2/4	1	1	V2		a	I		V2		V		2				Mm7	1	0	-1, 1, 5, 2		1	-1
98	98	1/4	1/4	2/4	1	1	I6		a	I		I6		I		6				M	1	0	4, 1, 0		0	4
98	98	3/8	3/8	2/4	1	1	V64		a	I		V64		V		64				M	1	0	2, 1, 5		1	2
99	99	0	0	2/4	1	1	I		a	I		I		I						M	1	0	0, 4, 1		0	0
99	99	1/8	1/8	2/4	1	1	V65		a	I		V65		V		65				Mm7	1	0	5, 2, -1, 1		1	5
99	99	1/4	1/4	2/4	1	1	I		a	I		I		I						M	1	0	0, 4, 1		0	0
99	99	3/8	3/8	2/4	1	1	V+		a	I		V+		V	+					+	1	0	1, 5, 9		1	1
100	100	0	0	2/4	1	1	I		a	I		I		I						M	1	0	0, 4, 1		0	0
100	100	1/8	1/8	2/4	1	1	V2/IV		a	I		V2/IV		V		2		IV		Mm7	1	0	-2, 0, 4, 1		0	-2
100	100	1/4	1/4	2/4	1	1	IV6		a	I		IV6		IV		6				M	1	0	3, 0, -1		-1	3
100	100	3/8	3/8	2/4	1	1	.Ger6		a	I		Ger6	Ger	vii	o	65	b3	V		Ger	1	0	-4, 0, -3, 6		6	-4
101	101	0	0	2/4	1	1	V(64)		a	I		V(64)		V			64			M	1	0	1, 0, 4		1	1
101	101	1/8	1/8	2/4	1	1	V2/IV		a	I		V2/IV		V		2		IV		Mm7	1	0	-2, 0, 4, 1		0	-2
101	101	1/4	1/4	2/4	1	1	IV6		a	I		IV6		IV		6				M	1	0	3, 0, -1		-1	3
101	101	3/8	3/8	2/4	1	1	.Ger6		a	I		Ger6	Ger	vii	o	65	b3	V		Ger	1	0	-4, 0, -3, 6		6	-4
102	102	0	0	2/4	1	1	V(64)		a	I		V(64)		V			64			M	1	0	1, 0, 4		1	1
102	102	1/8	1/8	2/4	1	1	.Ger6		a	I		Ger6	Ger	vii	o	65	b3	V		Ger	1	0	-4, 0, -3, 6		6	-4
102	102	1/4	1/4	2/4	1	1	V(64)		a	I		V(64)		V			64			M	1	0	1, 0, 4		1	1
102	102	3/8	3/8	2/4	1	1	.Ger6		a	I		Ger6	Ger	vii	o	65	b3	V		Ger	1	0	-4, 0, -3, 6		6	-4
103	103	0	0	2/4	1	1	V(64)		a	I		V(64)		V			64			M	1	0	1, 0, 4		1	1
103	103	1/8	1/8	2/4	1	1	vi		a	I		vi		vi						m	1	0	3, 0, 4		3	3
103	103	1/4	1/4	2/4	1	1	ii65		a	I		ii65		ii		65				mm7	1	0	-1, 3, 0, 2		2	-1
103	103	3/8	3/8	2/4	1	1	V7		a	I		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
104	104	0	0	2/4	1	1	I\\		a	I		I		I					\\	M	1	0	0, 4, 1		0	0
104	104	1/8	1/8	2/4	1	1	V		a	I		V		V						M	1	0	1, 5, 2		1	1
105	105	1/8	1/8	2/4	1	1	I6		a	I		I6		I		6				M	1	0	4, 1, 0		0	4
105	105	1/4	1/4	2/4	1	1	I		a	I		I		I						M	1	0	0, 4, 1		0	0
105	105	3/8	3/8	2/4	1	1	V64		a	I		V64		V		64				M	1	0	2, 1, 5		1	2
106	106	0	0	2/4	1	1	V6		a	I		V6		V		6				M	1	0	5, 2, 1		1	5
106	106	1/8	1/8	2/4	1	1	V		a	I		V		V						M	1	0	1, 5, 2		1	1
106	106	1/4	1/4	2/4	1	1	ii64(+4)		a	I		ii64(+4)		ii		64	+4			m	1	0	3, 2, -1	1	2	3
106	106	3/8	3/8	2/4	1	1	ii6(+4)		a	I		ii6(+4)		ii		6	+4			m	1	0	-1, 3, 2	1	2	-1
107	107	0	0	2/4	1	1	ii(+4)		a	I		ii(+4)		ii			+4			m	1	0	2, -1, 3	1	2	2
107	107	1/8	1/8	2/4	1	1	I6		a	I		I6		I		6				M	1	0	4, 1, 0		0	4
107	107	1/4	1/4	2/4	1	1	ii6(+4)		a	I		ii6(+4)		ii		6	+4			m	1	0	-1, 3, 2	1	2	-1
107	107	3/8	3/8	2/4	1	1	V7		a	I		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
108	108	0	0	2/4	1	1	I\\		a	I		I		I					\\	M	1	0	0, 4, 1		0	0
109	108	0	0	2/4	1	1	I\\		a	I		I		I					\\	M	1	0	0, 4, 1		0	0
110	109	0	0	2/4	1	1	i.V		a	i		V		V						M	1	1	1, 5, 2		1	1
110	109	1/4	1/4	2/4	1	1	i		a	i		i		i						m	1	1	0, -3, 1		0	0
110	109	3/8	3/8	2/4	1	1	i6		a	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
111	110	0	0	2/4	1	1	V		a	i		V		V						M	1	1	1, 5, 2		1	1
111	110	1/8	1/8	2/4	1	1	i		a	i		i		i						m	1	1	0, -3, 1		0	0
111	110	1/4	1/4	2/4	1	1	V		a	i		V		V						M	1	1	1, 5, 2		1	1
112	111	1/4	1/4	2/4	1	1	i		a	i		i		i						m	1	1	0, -3, 1		0	0
112	111	3/8	3/8	2/4	1	1	i6		a	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
113	112	0	0	2/4	1	1	V		a	i		V		V						M	1	1	1, 5, 2		1	1
113	112	1/8	1/8	2/4	1	1	i		a	i		i		i						m	1	1	0, -3, 1		0	0
113	112	1/4	1/4	2/4	1	1	V		a	i		V		V						M	1	1	1, 5, 2		1	1
114	113	1/4	1/4	2/4	1	1	i		a	i		i		i						m	1	1	0, -3, 1		0	0
114	113	3/8	3/8	2/4	1	1	i6		a	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
115	114	0	0	2/4	1	1	V		a	i		V		V						M	1	1	1, 5, 2		1	1
115	114	1/8	1/8	2/4	1	1	i		a	i		i		i						m	1	1	0, -3, 1		0	0
115	114	1/4	1/4	2/4	1	1	i6		a	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
115	114	3/8	3/8	2/4	1	1	V		a	i		V		V						M	1	1	1, 5, 2		1	1
116	115	0	0	2/4	1	1	i		a	i		i		i						m	1	1	0, -3, 1		0	0
116	115	1/8	1/8	2/4	1	1	i6		a	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
116	115	1/4	1/4	2/4	1	1	V		a	i		V		V						M	1	1	1, 5, 2		1	1
116	115	3/8	3/8	2/4	1	1	i		a	i		i		i						m	1	1	0, -3, 1		0	0
117	116	1/4	1/4	2/4	1	1	iv		a	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
118	117	0	0	2/4	1	1	V7/III		a	i		V7/III		V		7		III		Mm7	1	1	-2, 2, -1, -4		-2	-2
118	117	1/4	1/4	2/4	1	1	III		a	i		III		III						M	1	1	-3, 1, -2		-3	-3
119	118	0	0	2/4	1	1	VI		a	i		VI		VI						M	1	1	-4, 0, -3		-4	-4
119	118	1/4	1/4	2/4	1	1	ii%7		a	i		ii%7		ii	%	7				%7	1	1	2, -1, -4, 0		2	2
120	119	0	0	2/4	1	1	i6		a	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
120	119	1/8	1/8	2/4	1	1	ii%65		a	i		ii%65		ii	%	65				%7	1	1	-1, -4, 0, 2		2	-1
120	119	1/4	1/4	2/4	1	1	V\\		a	i		V		V					\\	M	1	1	1, 5, 2		1	1
121	120	0	0	2/4	1	1	i		a	i		i		i						m	1	1	0, -3, 1		0	0
121	120	1/4	1/4	2/4	1	1	iv		a	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
122	121	0	0	2/4	1	1	V7/III		a	i		V7/III		V		7		III		Mm7	1	1	-2, 2, -1, -4		-2	-2
122	121	1/4	1/4	2/4	1	1	III		a	i		III		III						M	1	1	-3, 1, -2		-3	-3
123	122	0	0	2/4	1	1	VI		a	i		VI		VI						M	1	1	-4, 0, -3		-4	-4
123	122	1/4	1/4	2/4	1	1	ii%65		a	i		ii%65		ii	%	65				%7	1	1	-1, -4, 0, 2		2	-1
124	123	0	0	2/4	1	1	V(64)		a	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
124	123	1/8	1/8	2/4	1	1	V7		a	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
124	123	1/4	1/4	2/4	1	1	i\\		a	i		i		i					\\	m	1	1	0, -3, 1		0	0
125	124	0	0	2/4	1	1	v.i		a	v		i		i						m	1	1	0, -3, 1		0	0
125	124	1/4	1/4	2/4	1	1	ii%65		a	v		ii%65		ii	%	65				%7	1	1	-1, -4, 0, 2		2	-1
126	125	0	0	2/4	1	1	i6		a	v		i6		i		6				m	1	1	-3, 1, 0		0	-3
126	125	1/4	1/4	2/4	1	1	ii%43		a	v		ii%43		ii	%	43				%7	1	1	-4, 0, 2, -1		2	-4
127	126	0	0	2/4	1	1	V(64)		a	v		V(64)		V			64			M	1	1	1, 0, -3		1	1
127	126	1/4	1/4	2/4	1	1	ii%65		a	v		ii%65		ii	%	65				%7	1	1	-1, -4, 0, 2		2	-1
128	127	0	0	2/4	1	1	V7		a	v		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
128	127	1/4	1/4	2/4	1	1	i\\		a	v		i		i					\\	m	1	1	0, -3, 1		0	0
129	128	1/4	1/4	2/4	1	1	ii%65		a	v		ii%65		ii	%	65				%7	1	1	-1, -4, 0, 2		2	-1
129	128	3/8	3/8	2/4	1	1	#viio64(+2)		a	v		#viio64(+2)		#vii	o	64	+2			o	1	1	-1, 5, 2	0	5	-1
130	129	0	0	2/4	1	1	i6		a	v		i6		i		6				m	1	1	-3, 1, 0		0	-3
130	129	1/4	1/4	2/4	1	1	.Fr6(2)		a	v		Fr6(2)	Fr	V		7	b52	V		Fr	1	1	4, 6, -4, 0		2	4
130	129	3/8	3/8	2/4	1	1	.Fr6		a	v		Fr6	Fr	V		7	b5	V		Fr	1	1	2, 6, -4, 0		2	2
131	130	0	0	2/4	1	1	V(64)		a	v		V(64)		V			64			M	1	1	1, 0, -3		1	1
131	130	1/4	1/4	2/4	1	1	iv		a	v		iv		iv						m	1	1	-1, -4, 0		-1	-1
132	131	0	0	2/4	1	1	V(64)		a	v		V(64)		V			64			M	1	1	1, 0, -3		1	1
132	131	1/4	1/4	2/4	1	1	#viio7		a	v		#viio7		#vii	o	7				o7	1	1	5, 2, -1, -4		5	5
133	132	0	0	2/4	1	1	V(64)		a	v		V(64)		V			64			M	1	1	1, 0, -3		1	1
133	132	1/4	1/4	2/4	1	1	#viio2		a	v		#viio2		#vii	o	2				o7	1	1	-4, 5, 2, -1		5	-4
134	133	0	0	2/4	1	1	V(64)		a	v		V(64)		V			64			M	1	1	1, 0, -3		1	1
134	133	1/4	1/4	2/4	1	1	#viio2		a	v		#viio2		#vii	o	2				o7	1	1	-4, 5, 2, -1		5	-4
135	134	0	0	2/4	1	1	i.V65		a	i		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
135	134	1/8	1/8	2/4	1	1	V7/iv		a	i		V7/iv		V		7		iv		Mm7	1	1	0, 4, 1, -2		0	0
135	134	1/4	1/4	2/4	1	1	iv		a	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
136	135	0	0	2/4	1	1	V7(9)/III		a	i		V7(9)/III		V		7	9	III		Mm7	1	1	-2, 2, -1, -4	0	-2	-2
136	135	1/8	1/8	2/4	1	1	V7/III		a	i		V7/III		V		7		III		Mm7	1	1	-2, 2, -1, -4		-2	-2
136	135	1/4	1/4	2/4	1	1	III		a	i		III		III						M	1	1	-3, 1, -2		-3	-3
137	136	0	0	2/4	1	1	VI(97)		a	i		VI(97)		VI			97			M	1	1	-4, 0, -3	-2, 1	-4	-4
137	136	1/4	1/4	2/4	1	1	iio		a	i		iio		ii	o					o	1	1	2, -1, -4		2	2
138	137	0	0	2/4	1	1	i6		a	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
138	137	1/8	1/8	2/4	1	1	V2		a	i		V2		V		2				Mm7	1	1	-1, 1, 5, 2		1	-1
138	137	1/4	1/4	2/4	1	1	V		a	i		V		V						M	1	1	1, 5, 2		1	1
138	137	3/8	3/8	2/4	1	1	V2		a	i		V2		V		2				Mm7	1	1	-1, 1, 5, 2		1	-1
139	138	0	0	2/4	1	1	V65/iv		a	i		V65/iv		V		65		iv		Mm7	1	1	4, 1, -2, 0		0	4
139	138	1/4	1/4	2/4	1	1	iv		a	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
140	139	0	0	2/4	1	1	V7/III		a	i		V7/III		V		7		III		Mm7	1	1	-2, 2, -1, -4		-2	-2
140	139	1/4	1/4	2/4	1	1	V65		a	i		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
141	140	0	0	2/4	1	1	i		a	i		i		i						m	1	1	0, -3, 1		0	0
141	140	1/4	1/4	2/4	1	1	ii%65		a	i		ii%65		ii	%	65				%7	1	1	-1, -4, 0, 2		2	-1
142	141	0	0	2/4	1	1	V(64)		a	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
142	141	1/8	1/8	2/4	1	1	V\\		a	i		V		V					\\	M	1	1	1, 5, 2		1	1
143	142	0	0	2/4	1	1	V/iv		a	i		V/iv		V				iv		M	1	1	0, 4, 1		0	0
143	142	1/4	1/4	2/4	1	1	V2/iv		a	i		V2/iv		V		2		iv		Mm7	1	1	-2, 0, 4, 1		0	-2
144	143	0	0	2/4	1	1	ii%43		a	i		ii%43		ii	%	43				%7	1	1	-4, 0, 2, -1		2	-4
144	143	1/4	1/4	2/4	1	1	V64/iv		a	i		V64/iv		V		64		iv		M	1	1	1, 0, 4		0	1
145	144	0	0	2/4	1	1	iv		a	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
147	146	0	0	2/4	1	1	V/iv		a	i		V/iv		V				iv		M	1	1	0, 4, 1		0	0
147	146	1/4	1/4	2/4	1	1	V2/iv		a	i		V2/iv		V		2		iv		Mm7	1	1	-2, 0, 4, 1		0	-2
148	147	0	0	2/4	1	1	ii%43		a	i		ii%43		ii	%	43				%7	1	1	-4, 0, 2, -1		2	-4
148	147	1/4	1/4	2/4	1	1	V64/iv		a	i		V64/iv		V		64		iv		M	1	1	1, 0, 4		0	1
149	148	0	0	2/4	1	1	iv		a	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
151	150	0	0	2/4	1	1	V		a	i		V		V						M	1	1	1, 5, 2		1	1
151	150	1/4	1/4	2/4	1	1	iv		a	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
152	151	0	0	2/4	1	1	i6		a	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
152	151	1/4	1/4	2/4	1	1	V		a	i		V		V						M	1	1	1, 5, 2		1	1
153	152	1/4	1/4	2/4	1	1	iv		a	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
154	153	0	0	2/4	1	1	i6		a	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
154	153	1/4	1/4	2/4	1	1	V		a	i		V		V						M	1	1	1, 5, 2		1	1
155	154	0	0	2/4	1	1	i6		a	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
155	154	1/4	1/4	2/4	1	1	V		a	i		V		V						M	1	1	1, 5, 2		1	1
156	155	0	0	2/4	1	1	i6		a	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
156	155	1/4	1/4	2/4	1	1	V		a	i		V		V						M	1	1	1, 5, 2		1	1
157	156	0	0	2/4	1	1	i		a	i		i		i						m	1	1	0, -3, 1		0	0
157	156	1/8	1/8	2/4	1	1	i64		a	i		i64		i		64				m	1	1	1, 0, -3		0	1
157	156	1/4	1/4	2/4	1	1	V		a	i		V		V						M	1	1	1, 5, 2		1	1
158	157	0	0	2/4	1	1	i		a	i		i		i						m	1	1	0, -3, 1		0	0
158	157	1/4	1/4	2/4	1	1	V		a	i		V		V						M	1	1	1, 5, 2		1	1
159	158	0	0	2/4	1	1	i		a	i		i		i						m	1	1	0, -3, 1		0	0
159	158	1/8	1/8	2/4	1	1	i6		a	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
159	158	1/4	1/4	2/4	1	1	V		a	i		V		V						M	1	1	1, 5, 2		1	1
160	159	0	0	2/4	1	1	i		a	i		i		i						m	1	1	0, -3, 1		0	0
160	159	1/8	1/8	2/4	1	1	i64		a	i		i64		i		64				m	1	1	1, 0, -3		0	1
160	159	1/4	1/4	2/4	1	1	V		a	i		V		V						M	1	1	1, 5, 2		1	1
161	160	0	0	2/4	1	1	i		a	i		i		i						m	1	1	0, -3, 1		0	0
161	160	1/4	1/4	2/4	1	1	V		a	i		V		V						M	1	1	1, 5, 2		1	1
162	161	0	0	2/4	1	1	i		a	i		i		i						m	1	1	0, -3, 1		0	0
162	161	1/4	1/4	2/4	1	1	V		a	i		V		V						M	1	1	1, 5, 2		1	1
163	162	0	0	2/4	1	1	i		a	i		i		i						m	1	1	0, -3, 1		0	0
163	162	1/4	1/4	2/4	1	1	V7		a	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
164	163	0	0	2/4	1	1	i\\		a	i		i		i					\\	m	1	1	0, -3, 1		0	0
